"Notes"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Ohio"	"39"	2520	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Oklahoma"	"40"	827	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Oregon"	"41"	694	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Pennsylvania"	"42"	2555	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Rhode Island"	"44"	195	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"South Carolina"	"45"	912	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"South Dakota"	"46"	133	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Tennessee"	"47"	1396	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Texas"	"48"	4286	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Utah"	"49"	344	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Vermont"	"50"	113	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Virginia"	"51"	1407	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Washington"	"53"	1032	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"West Virginia"	"54"	532	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Wisconsin"	"55"	1030	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Wyoming"	"56"	95	Not Applicable	Not Applicable
"Total"	"2018 Week 01 ending January 06, 2018"	"2018/01"			56536	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Alabama"	"01"	1324	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Alaska"	"02"	105	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Arizona"	"04"	1469	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Arkansas"	"05"	759	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"California"	"06"	6768	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Colorado"	"08"	855	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Connecticut"	"09"	786	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Delaware"	"10"	192	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"District of Columbia"	"11"	126	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Florida"	"12"	4517	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Georgia"	"13"	2036	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Hawaii"	"15"	245	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Idaho"	"16"	312	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Illinois"	"17"	2717	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Indiana"	"18"	1543	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Iowa"	"19"	683	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Kansas"	"20"	630	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Kentucky"	"21"	1203	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Louisiana"	"22"	1111	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Maine"	"23"	315	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Maryland"	"24"	1168	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Massachusetts"	"25"	1417	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Michigan"	"26"	2164	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Minnesota"	"27"	1030	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Mississippi"	"28"	768	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Missouri"	"29"	1534	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Montana"	"30"	210	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Nebraska"	"31"	360	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Nevada"	"32"	591	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New Hampshire"	"33"	275	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New Jersey"	"34"	1763	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New Mexico"	"35"	401	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New York"	"36"	3798	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"North Carolina"	"37"	2167	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"North Dakota"	"38"	138	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Ohio"	"39"	3071	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Oklahoma"	"40"	975	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Oregon"	"41"	835	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Pennsylvania"	"42"	3162	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Rhode Island"	"44"	238	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"South Carolina"	"45"	1134	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"South Dakota"	"46"	148	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Tennessee"	"47"	1679	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Texas"	"48"	4966	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Utah"	"49"	378	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Vermont"	"50"	141	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Virginia"	"51"	1543	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Washington"	"53"	1291	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"West Virginia"	"54"	576	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Wisconsin"	"55"	1171	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Wyoming"	"56"	94	Not Applicable	Not Applicable
"Total"	"2018 Week 02 ending January 13, 2018"	"2018/02"			66882	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Alabama"	"01"	1295	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Alaska"	"02"	94	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Arizona"	"04"	1316	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Arkansas"	"05"	771	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"California"	"06"	6260	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Colorado"	"08"	806	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Connecticut"	"09"	669	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Delaware"	"10"	208	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"District of Columbia"	"11"	100	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Florida"	"12"	4563	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Georgia"	"13"	1933	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Hawaii"	"15"	226	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Idaho"	"16"	268	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Illinois"	"17"	2498	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Indiana"	"18"	1521	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Iowa"	"19"	658	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Kansas"	"20"	607	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Kentucky"	"21"	1079	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Louisiana"	"22"	1155	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Maine"	"23"	298	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Maryland"	"24"	1082	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Massachusetts"	"25"	1273	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Michigan"	"26"	2195	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Minnesota"	"27"	1014	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Mississippi"	"28"	768	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Missouri"	"29"	1594	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Montana"	"30"	181	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Nebraska"	"31"	385	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Nevada"	"32"	534	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New Hampshire"	"33"	238	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New Jersey"	"34"	1637	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New Mexico"	"35"	429	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New York"	"36"	3426	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"North Carolina"	"37"	2082	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"North Dakota"	"38"	135	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Ohio"	"39"	2847	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Oklahoma"	"40"	971	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Oregon"	"41"	788	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Pennsylvania"	"42"	2987	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Rhode Island"	"44"	210	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"South Carolina"	"45"	1132	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"South Dakota"	"46"	172	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Tennessee"	"47"	1634	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Texas"	"48"	4858	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Utah"	"49"	361	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Vermont"	"50"	122	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Virginia"	"51"	1503	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Washington"	"53"	1188	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"West Virginia"	"54"	586	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Wisconsin"	"55"	1257	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Wyoming"	"56"	118	Not Applicable	Not Applicable
"Total"	"2018 Week 03 ending January 20, 2018"	"2018/03"			64032	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Alabama"	"01"	1315	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Alaska"	"02"	80	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Arizona"	"04"	1320	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Arkansas"	"05"	738	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"California"	"06"	5774	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Colorado"	"08"	825	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Connecticut"	"09"	660	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Delaware"	"10"	206	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"District of Columbia"	"11"	112	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Florida"	"12"	4466	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Georgia"	"13"	1940	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Hawaii"	"15"	214	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Idaho"	"16"	290	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Illinois"	"17"	2487	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Indiana"	"18"	1477	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Iowa"	"19"	640	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Kansas"	"20"	634	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Kentucky"	"21"	1102	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Louisiana"	"22"	1014	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Maine"	"23"	303	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Maryland"	"24"	1088	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Massachusetts"	"25"	1232	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Michigan"	"26"	2114	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Minnesota"	"27"	929	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Mississippi"	"28"	737	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Missouri"	"29"	1430	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Montana"	"30"	214	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Nebraska"	"31"	358	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Nevada"	"32"	515	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Hampshire"	"33"	264	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Jersey"	"34"	1653	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Mexico"	"35"	399	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New York"	"36"	3453	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"North Carolina"	"37"	2044	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"North Dakota"	"38"	130	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Ohio"	"39"	2775	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Oklahoma"	"40"	916	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Oregon"	"41"	730	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Pennsylvania"	"42"	2947	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Rhode Island"	"44"	213	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"South Carolina"	"45"	1139	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"South Dakota"	"46"	192	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Tennessee"	"47"	1592	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Texas"	"48"	4583	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Utah"	"49"	402	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Vermont"	"50"	127	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Virginia"	"51"	1447	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Washington"	"53"	1192	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"West Virginia"	"54"	488	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Wisconsin"	"55"	1161	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Wyoming"	"56"	102	Not Applicable	Not Applicable
"Total"	"2018 Week 04 ending January 27, 2018"	"2018/04"			62163	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Alabama"	"01"	1151	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Alaska"	"02"	83	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Arizona"	"04"	1316	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Arkansas"	"05"	673	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"California"	"06"	5885	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Colorado"	"08"	829	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Connecticut"	"09"	649	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Delaware"	"10"	175	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"District of Columbia"	"11"	100	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Florida"	"12"	4512	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Georgia"	"13"	1882	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Hawaii"	"15"	247	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Idaho"	"16"	296	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Illinois"	"17"	2220	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Indiana"	"18"	1444	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Iowa"	"19"	613	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Kansas"	"20"	579	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Kentucky"	"21"	1033	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Louisiana"	"22"	999	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Maine"	"23"	309	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Maryland"	"24"	1011	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Massachusetts"	"25"	1247	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Michigan"	"26"	2056	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Minnesota"	"27"	935	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Mississippi"	"28"	649	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Missouri"	"29"	1357	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Montana"	"30"	189	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Nebraska"	"31"	336	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Nevada"	"32"	501	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New Hampshire"	"33"	282	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New Jersey"	"34"	1578	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New Mexico"	"35"	385	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New York"	"36"	3343	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"North Carolina"	"37"	2041	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"North Dakota"	"38"	140	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Ohio"	"39"	2541	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Oklahoma"	"40"	959	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Oregon"	"41"	703	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Pennsylvania"	"42"	2865	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Rhode Island"	"44"	206	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"South Carolina"	"45"	1157	Not Applicable	Not Applicable
