"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2016"	"2016/01"	"< 1 year"	"0"	1901	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"1 year"	"1"	137	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"2 years"	"2"	80	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"3 years"	"3"	52	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"4 years"	"4"	48	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"5 years"	"5"	59	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"6 years"	"6"	41	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"7 years"	"7"	42	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"8 years"	"8"	30	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"9 years"	"9"	40	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"10 years"	"10"	43	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"11 years"	"11"	31	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"12 years"	"12"	58	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"13 years"	"13"	50	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"14 years"	"14"	70	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"15 years"	"15"	93	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"16 years"	"16"	128	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"17 years"	"17"	164	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"18 years"	"18"	194	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"19 years"	"19"	272	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"20 years"	"20"	240	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"21 years"	"21"	303	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"22 years"	"22"	324	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"23 years"	"23"	321	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"24 years"	"24"	398	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"25 years"	"25"	399	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"26 years"	"26"	405	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"27 years"	"27"	368	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"28 years"	"28"	376	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"29 years"	"29"	395	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"30 years"	"30"	420	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"31 years"	"31"	440	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"32 years"	"32"	492	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"33 years"	"33"	502	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"34 years"	"34"	481	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"35 years"	"35"	498	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"36 years"	"36"	535	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"37 years"	"37"	548	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"38 years"	"38"	574	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"39 years"	"39"	608	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"40 years"	"40"	604	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"41 years"	"41"	646	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"42 years"	"42"	669	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"43 years"	"43"	799	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"44 years"	"44"	869	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"45 years"	"45"	921	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"46 years"	"46"	996	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"47 years"	"47"	1087	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"48 years"	"48"	1182	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"49 years"	"49"	1271	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"50 years"	"50"	1446	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"51 years"	"51"	1704	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"52 years"	"52"	1833	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"53 years"	"53"	2022	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"54 years"	"54"	2225	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"55 years"	"55"	2475	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"56 years"	"56"	2630	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"57 years"	"57"	2818	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"58 years"	"58"	3023	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"59 years"	"59"	3154	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"60 years"	"60"	3201	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"61 years"	"61"	3412	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"62 years"	"62"	3453	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"63 years"	"63"	3718	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"64 years"	"64"	3769	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"65 years"	"65"	3705	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"66 years"	"66"	3940	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"67 years"	"67"	4213	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"68 years"	"68"	4558	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"69 years"	"69"	4588	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"70 years"	"70"	3947	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"71 years"	"71"	4320	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"72 years"	"72"	4772	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"73 years"	"73"	5021	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"74 years"	"74"	4872	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"75 years"	"75"	4931	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"76 years"	"76"	4961	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"77 years"	"77"	5164	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"78 years"	"78"	5238	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"79 years"	"79"	5564	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"80 years"	"80"	5882	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"81 years"	"81"	6047	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"82 years"	"82"	5992	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"83 years"	"83"	6515	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"84 years"	"84"	6624	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"85 years"	"85"	7137	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"86 years"	"86"	6928	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"87 years"	"87"	7095	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"88 years"	"88"	7227	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"89 years"	"89"	6894	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"90 years"	"90"	6753	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"91 years"	"91"	6385	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"92 years"	"92"	5769	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"93 years"	"93"	5090	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"94 years"	"94"	4547	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"95 years"	"95"	3584	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"96 years"	"96"	2802	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"97 years"	"97"	2220	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"98 years"	"98"	1657	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"99 years"	"99"	1272	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"100+ years"	"100"	2572	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"< 1 year"	"0"	1861	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"1 year"	"1"	125	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"2 years"	"2"	65	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"3 years"	"3"	58	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"4 years"	"4"	57	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"5 years"	"5"	37	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"6 years"	"6"	50	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"7 years"	"7"	39	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"8 years"	"8"	36	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"9 years"	"9"	37	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"10 years"	"10"	49	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"11 years"	"11"	41	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"12 years"	"12"	46	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"13 years"	"13"	55	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"14 years"	"14"	72	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"15 years"	"15"	91	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"16 years"	"16"	122	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"17 years"	"17"	152	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"18 years"	"18"	177	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"19 years"	"19"	223	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"20 years"	"20"	262	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"21 years"	"21"	303	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"22 years"	"22"	366	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"23 years"	"23"	329	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"24 years"	"24"	360	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"25 years"	"25"	381	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"26 years"	"26"	363	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"27 years"	"27"	431	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"28 years"	"28"	425	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"29 years"	"29"	419	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"30 years"	"30"	456	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"31 years"	"31"	434	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"32 years"	"32"	466	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"33 years"	"33"	483	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"34 years"	"34"	504	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"35 years"	"35"	532	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"36 years"	"36"	512	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"37 years"	"37"	505	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"38 years"	"38"	512	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"39 years"	"39"	527	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"40 years"	"40"	576	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"41 years"	"41"	616	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"42 years"	"42"	648	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"43 years"	"43"	730	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"44 years"	"44"	817	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"45 years"	"45"	974	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"46 years"	"46"	978	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"47 years"	"47"	992	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"48 years"	"48"	1113	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"49 years"	"49"	1208	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"50 years"	"50"	1425	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"51 years"	"51"	1587	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"52 years"	"52"	1715	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"53 years"	"53"	1921	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"54 years"	"54"	2112	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"55 years"	"55"	2372	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"56 years"	"56"	2401	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"57 years"	"57"	2640	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"58 years"	"58"	2857	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"59 years"	"59"	3049	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"60 years"	"60"	3017	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"61 years"	"61"	3147	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"62 years"	"62"	3337	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"63 years"	"63"	3343	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"64 years"	"64"	3631	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"65 years"	"65"	3574	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"66 years"	"66"	3856	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"67 years"	"67"	4049	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"68 years"	"68"	4324	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"69 years"	"69"	4285	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"70 years"	"70"	3682	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"71 years"	"71"	4119	Not Applicable	Not Applicable
