"Notes","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"2019 Week 50 ending December 14, 2019","2019/50",56987,Not Applicable,Not Applicable
,"2019 Week 51 ending December 21, 2019","2019/51",56786,Not Applicable,Not Applicable
,"2019 Week 52 ending December 28, 2019","2019/52",57808,Not Applicable,Not Applicable
,"2019 Week Not Available","2019/99",134,Not Applicable,Not Applicable
,"2020 Week 01 ending January 04, 2020","2020/01",59329,Not Applicable,Not Applicable
,"2020 Week 02 ending January 11, 2020","2020/02",59885,Not Applicable,Not Applicable
,"2020 Week 03 ending January 18, 2020","2020/03",58550,Not Applicable,Not Applicable
,"2020 Week 04 ending January 25, 2020","2020/04",58327,Not Applicable,Not Applicable
,"2020 Week 05 ending February 01, 2020","2020/05",58083,Not Applicable,Not Applicable
,"2020 Week 06 ending February 08, 2020","2020/06",58702,Not Applicable,Not Applicable
,"2020 Week 07 ending February 15, 2020","2020/07",58022,Not Applicable,Not Applicable
,"2020 Week 08 ending February 22, 2020","2020/08",58098,Not Applicable,Not Applicable
,"2020 Week 09 ending February 29, 2020","2020/09",58489,Not Applicable,Not Applicable
,"2020 Week 10 ending March 07, 2020","2020/10",58911,Not Applicable,Not Applicable
,"2020 Week 11 ending March 14, 2020","2020/11",57904,Not Applicable,Not Applicable
,"2020 Week 12 ending March 21, 2020","2020/12",58412,Not Applicable,Not Applicable
,"2020 Week 13 ending March 28, 2020","2020/13",62186,Not Applicable,Not Applicable
,"2020 Week 14 ending April 04, 2020","2020/14",71395,Not Applicable,Not Applicable
,"2020 Week 15 ending April 11, 2020","2020/15",78183,Not Applicable,Not Applicable
,"2020 Week 16 ending April 18, 2020","2020/16",75882,Not Applicable,Not Applicable
,"2020 Week 17 ending April 25, 2020","2020/17",72985,Not Applicable,Not Applicable
,"2020 Week 18 ending May 02, 2020","2020/18",68384,Not Applicable,Not Applicable
,"2020 Week 19 ending May 09, 2020","2020/19",65894,Not Applicable,Not Applicable
,"2020 Week 20 ending May 16, 2020","2020/20",63582,Not Applicable,Not Applicable
,"2020 Week 21 ending May 23, 2020","2020/21",60676,Not Applicable,Not Applicable
,"2020 Week 22 ending May 30, 2020","2020/22",58785,Not Applicable,Not Applicable
,"2020 Week 23 ending June 06, 2020","2020/23",57941,Not Applicable,Not Applicable
,"2020 Week 24 ending June 13, 2020","2020/24",57106,Not Applicable,Not Applicable
,"2020 Week 25 ending June 20, 2020","2020/25",57052,Not Applicable,Not Applicable
,"2020 Week 26 ending June 27, 2020","2020/26",57542,Not Applicable,Not Applicable
,"2020 Week 27 ending July 04, 2020","2020/27",58896,Not Applicable,Not Applicable
,"2020 Week 28 ending July 11, 2020","2020/28",60953,Not Applicable,Not Applicable
,"2020 Week 29 ending July 18, 2020","2020/29",62110,Not Applicable,Not Applicable
,"2020 Week 30 ending July 25, 2020","2020/30",63237,Not Applicable,Not Applicable
,"2020 Week 31 ending August 01, 2020","2020/31",63261,Not Applicable,Not Applicable
,"2020 Week 32 ending August 08, 2020","2020/32",62722,Not Applicable,Not Applicable
,"2020 Week 33 ending August 15, 2020","2020/33",62673,Not Applicable,Not Applicable
,"2020 Week 34 ending August 22, 2020","2020/34",61604,Not Applicable,Not Applicable
,"2020 Week 35 ending August 29, 2020","2020/35",60142,Not Applicable,Not Applicable
,"2020 Week 36 ending September 05, 2020","2020/36",59312,Not Applicable,Not Applicable
,"2020 Week 37 ending September 12, 2020","2020/37",58765,Not Applicable,Not Applicable
,"2020 Week 38 ending September 19, 2020","2020/38",58833,Not Applicable,Not Applicable
,"2020 Week 39 ending September 26, 2020","2020/39",59732,Not Applicable,Not Applicable
,"2020 Week 40 ending October 03, 2020","2020/40",58953,Not Applicable,Not Applicable
,"2020 Week 41 ending October 10, 2020","2020/41",60869,Not Applicable,Not Applicable
,"2020 Week 42 ending October 17, 2020","2020/42",59717,Not Applicable,Not Applicable
,"2020 Week 43 ending October 24, 2020","2020/43",61372,Not Applicable,Not Applicable
,"2020 Week 44 ending October 31, 2020","2020/44",62541,Not Applicable,Not Applicable
,"2020 Week 45 ending November 07, 2020","2020/45",66594,Not Applicable,Not Applicable
,"2020 Week 46 ending November 14, 2020","2020/46",67944,Not Applicable,Not Applicable
,"2020 Week 47 ending November 21, 2020","2020/47",70764,Not Applicable,Not Applicable
,"2020 Week 48 ending November 28, 2020","2020/48",72355,Not Applicable,Not Applicable
,"2020 Week 49 ending December 05, 2020","2020/49",76464,Not Applicable,Not Applicable
,"2020 Week 50 ending December 12, 2020","2020/50",81076,Not Applicable,Not Applicable
,"2020 Week 51 ending December 19, 2020","2020/51",81975,Not Applicable,Not Applicable
,"2020 Week 52 ending December 26, 2020","2020/52",83365,Not Applicable,Not Applicable
,"2020 Week 53 ending January 02, 2021","2020/53",85922,Not Applicable,Not Applicable
,"2020 Week Not Available","2020/99",189,Not Applicable,Not Applicable
,"2021 Week 01 ending January 09, 2021","2021/01",86002,Not Applicable,Not Applicable
,"2021 Week 02 ending January 16, 2021","2021/02",86338,Not Applicable,Not Applicable
,"2021 Week 03 ending January 23, 2021","2021/03",82648,Not Applicable,Not Applicable
,"2021 Week 04 ending January 30, 2021","2021/04",78257,Not Applicable,Not Applicable
,"2021 Week 05 ending February 06, 2021","2021/05",75495,Not Applicable,Not Applicable
,"2021 Week 06 ending February 13, 2021","2021/06",70580,Not Applicable,Not Applicable
,"2021 Week 07 ending February 20, 2021","2021/07",68557,Not Applicable,Not Applicable
,"2021 Week 08 ending February 27, 2021","2021/08",65849,Not Applicable,Not Applicable
,"2021 Week 09 ending March 06, 2021","2021/09",62789,Not Applicable,Not Applicable
,"2021 Week 10 ending March 13, 2021","2021/10",60971,Not Applicable,Not Applicable
,"2021 Week 11 ending March 20, 2021","2021/11",59430,Not Applicable,Not Applicable
,"2021 Week 12 ending March 27, 2021","2021/12",59879,Not Applicable,Not Applicable
,"2021 Week 13 ending April 03, 2021","2021/13",57716,Not Applicable,Not Applicable
,"2021 Week 14 ending April 10, 2021","2021/14",59984,Not Applicable,Not Applicable
,"2021 Week 15 ending April 17, 2021","2021/15",58219,Not Applicable,Not Applicable
,"2021 Week 16 ending April 24, 2021","2021/16",59271,Not Applicable,Not Applicable
,"2021 Week 17 ending May 01, 2021","2021/17",58858,Not Applicable,Not Applicable
,"2021 Week 18 ending May 08, 2021","2021/18",58002,Not Applicable,Not Applicable
,"2021 Week 19 ending May 15, 2021","2021/19",57481,Not Applicable,Not Applicable
,"2021 Week 20 ending May 22, 2021","2021/20",57791,Not Applicable,Not Applicable
,"2021 Week 21 ending May 29, 2021","2021/21",56377,Not Applicable,Not Applicable
,"2021 Week 22 ending June 05, 2021","2021/22",56553,Not Applicable,Not Applicable
,"2021 Week 23 ending June 12, 2021","2021/23",56087,Not Applicable,Not Applicable
,"2021 Week 24 ending June 19, 2021","2021/24",56171,Not Applicable,Not Applicable
,"2021 Week 25 ending June 26, 2021","2021/25",55938,Not Applicable,Not Applicable
,"2021 Week 26 ending July 03, 2021","2021/26",56521,Not Applicable,Not Applicable
,"2021 Week 27 ending July 10, 2021","2021/27",56151,Not Applicable,Not Applicable
,"2021 Week 28 ending July 17, 2021","2021/28",56190,Not Applicable,Not Applicable
,"2021 Week 29 ending July 24, 2021","2021/29",57455,Not Applicable,Not Applicable
,"2021 Week 30 ending July 31, 2021","2021/30",59238,Not Applicable,Not Applicable
,"2021 Week 31 ending August 07, 2021","2021/31",62595,Not Applicable,Not Applicable
,"2021 Week 32 ending August 14, 2021","2021/32",65831,Not Applicable,Not Applicable
,"2021 Week 33 ending August 21, 2021","2021/33",68702,Not Applicable,Not Applicable
,"2021 Week 34 ending August 28, 2021","2021/34",70931,Not Applicable,Not Applicable
,"2021 Week 35 ending September 04, 2021","2021/35",72268,Not Applicable,Not Applicable
,"2021 Week 36 ending September 11, 2021","2021/36",72477,Not Applicable,Not Applicable
,"2021 Week 37 ending September 18, 2021","2021/37",72045,Not Applicable,Not Applicable
,"2021 Week 38 ending September 25, 2021","2021/38",70945,Not Applicable,Not Applicable
,"2021 Week 39 ending October 02, 2021","2021/39",70172,Not Applicable,Not Applicable
,"2021 Week 40 ending October 09, 2021","2021/40",68010,Not Applicable,Not Applicable
,"2021 Week 41 ending October 16, 2021","2021/41",66450,Not Applicable,Not Applicable
,"2021 Week 42 ending October 23, 2021","2021/42",66024,Not Applicable,Not Applicable
,"2021 Week 43 ending October 30, 2021","2021/43",65382,Not Applicable,Not Applicable
,"2021 Week 44 ending November 06, 2021","2021/44",65537,Not Applicable,Not Applicable
,"2021 Week 45 ending November 13, 2021","2021/45",66425,Not Applicable,Not Applicable
,"2021 Week 46 ending November 20, 2021","2021/46",65994,Not Applicable,Not Applicable
,"2021 Week 47 ending November 27, 2021","2021/47",66966,Not Applicable,Not Applicable
,"2021 Week 48 ending December 04, 2021","2021/48",69151,Not Applicable,Not Applicable
,"2021 Week 49 ending December 11, 2021","2021/49",71065,Not Applicable,Not Applicable
,"2021 Week 50 ending December 18, 2021","2021/50",70255,Not Applicable,Not Applicable
,"2021 Week 51 ending December 25, 2021","2021/51",71229,Not Applicable,Not Applicable
,"2021 Week 52 ending January 01, 2022","2021/52",73249,Not Applicable,Not Applicable
,"2021 Week Not Available","2021/99",252,Not Applicable,Not Applicable
,"2022 Week 01 ending January 08, 2022 (provisional)","2022/01",78678,Not Applicable,Not Applicable
,"2022 Week 02 ending January 15, 2022 (provisional)","2022/02",84001,Not Applicable,Not Applicable
,"2022 Week 03 ending January 22, 2022 (provisional)","2022/03",84573,Not Applicable,Not Applicable
,"2022 Week 04 ending January 29, 2022 (provisional)","2022/04",83998,Not Applicable,Not Applicable
,"2022 Week 05 ending February 05, 2022 (provisional)","2022/05",80334,Not Applicable,Not Applicable
,"2022 Week 06 ending February 12, 2022 (provisional)","2022/06",76226,Not Applicable,Not Applicable
,"2022 Week 07 ending February 19, 2022 (provisional)","2022/07",70007,Not Applicable,Not Applicable
,"2022 Week 08 ending February 26, 2022 (provisional)","2022/08",65247,Not Applicable,Not Applicable
,"2022 Week 09 ending March 05, 2022 (provisional)","2022/09",63568,Not Applicable,Not Applicable
,"2022 Week 10 ending March 12, 2022 (provisional)","2022/10",60982,Not Applicable,Not Applicable
,"2022 Week 11 ending March 19, 2022 (provisional)","2022/11",59711,Not Applicable,Not Applicable
,"2022 Week 12 ending March 26, 2022 (provisional)","2022/12",57664,Not Applicable,Not Applicable
,"2022 Week 13 ending April 02, 2022 (provisional)","2022/13",57143,Not Applicable,Not Applicable
,"2022 Week 14 ending April 09, 2022 (provisional)","2022/14",57000,Not Applicable,Not Applicable
,"2022 Week 15 ending April 16, 2022 (provisional)","2022/15",57004,Not Applicable,Not Applicable
,"2022 Week 16 ending April 23, 2022 (provisional)","2022/16",55873,Not Applicable,Not Applicable
,"2022 Week 17 ending April 30, 2022 (provisional)","2022/17",56447,Not Applicable,Not Applicable
,"2022 Week 18 ending May 07, 2022 (provisional)","2022/18",56677,Not Applicable,Not Applicable
,"2022 Week 19 ending May 14, 2022 (provisional)","2022/19",57042,Not Applicable,Not Applicable
,"2022 Week 20 ending May 21, 2022 (provisional)","2022/20",56835,Not Applicable,Not Applicable
,"2022 Week 21 ending May 28, 2022 (provisional)","2022/21",56233,Not Applicable,Not Applicable
,"2022 Week 22 ending June 04, 2022 (provisional)","2022/22",56737,Not Applicable,Not Applicable
,"2022 Week 23 ending June 11, 2022 (provisional)","2022/23",57116,Not Applicable,Not Applicable
,"2022 Week 24 ending June 18, 2022 (provisional)","2022/24",56888,Not Applicable,Not Applicable
,"2022 Week 25 ending June 25, 2022 (provisional)","2022/25",57452,Not Applicable,Not Applicable
,"2022 Week 26 ending July 02, 2022 (provisional)","2022/26",57160,Not Applicable,Not Applicable
,"2022 Week 27 ending July 09, 2022 (provisional)","2022/27",57253,Not Applicable,Not Applicable
,"2022 Week 28 ending July 16, 2022 (provisional)","2022/28",57512,Not Applicable,Not Applicable
,"2022 Week 29 ending July 23, 2022 (provisional)","2022/29",58903,Not Applicable,Not Applicable
,"2022 Week 30 ending July 30, 2022 (provisional)","2022/30",57906,Not Applicable,Not Applicable
,"2022 Week 31 ending August 06, 2022 (provisional)","2022/31",58334,Not Applicable,Not Applicable
,"2022 Week 32 ending August 13, 2022 (provisional)","2022/32",57700,Not Applicable,Not Applicable
,"2022 Week 33 ending August 20, 2022 (provisional)","2022/33",57600,Not Applicable,Not Applicable
,"2022 Week 34 ending August 27, 2022 (provisional)","2022/34",57411,Not Applicable,Not Applicable
,"2022 Week 35 ending September 03, 2022 (provisional)","2022/35",57255,Not Applicable,Not Applicable
,"2022 Week 36 ending September 10, 2022 (provisional)","2022/36",57794,Not Applicable,Not Applicable
,"2022 Week 37 ending September 17, 2022 (provisional)","2022/37",57422,Not Applicable,Not Applicable
,"2022 Week 38 ending September 24, 2022 (provisional)","2022/38",57923,Not Applicable,Not Applicable
,"2022 Week 39 ending October 01, 2022 (provisional)","2022/39",57710,Not Applicable,Not Applicable
,"2022 Week 40 ending October 08, 2022 (provisional)","2022/40",58742,Not Applicable,Not Applicable
,"2022 Week 41 ending October 15, 2022 (provisional)","2022/41",58866,Not Applicable,Not Applicable
,"2022 Week 42 ending October 22, 2022 (provisional)","2022/42",59324,Not Applicable,Not Applicable
,"2022 Week 43 ending October 29, 2022 (provisional)","2022/43",59241,Not Applicable,Not Applicable
,"2022 Week 44 ending November 05, 2022 (provisional)","2022/44",60166,Not Applicable,Not Applicable
,"2022 Week 45 ending November 12, 2022 (provisional)","2022/45",60216,Not Applicable,Not Applicable
,"2022 Week 46 ending November 19, 2022 (provisional)","2022/46",60823,Not Applicable,Not Applicable
,"2022 Week 47 ending November 26, 2022 (provisional)","2022/47",63838,Not Applicable,Not Applicable
,"2022 Week 48 ending December 03, 2022 (provisional)","2022/48",64962,Not Applicable,Not Applicable
,"2022 Week 49 ending December 10, 2022 (provisional)","2022/49",66164,Not Applicable,Not Applicable
,"2022 Week 50 ending December 17, 2022 (provisional)","2022/50",65549,Not Applicable,Not Applicable
,"2022 Week 51 ending December 24, 2022 (provisional)","2022/51",67112,Not Applicable,Not Applicable
,"2022 Week 52 ending December 31, 2022 (provisional)","2022/52",69314,Not Applicable,Not Applicable
,"2022 Week Not Available (provisional)","2022/99",Suppressed,Not Applicable,Not Applicable
,"2023 Week 01 ending January 07, 2023 (provisional)","2023/01",68161,Not Applicable,Not Applicable
,"2023 Week 02 ending January 14, 2023 (provisional)","2023/02",65493,Not Applicable,Not Applicable
,"2023 Week 03 ending January 21, 2023 (provisional)","2023/03",63351,Not Applicable,Not Applicable
,"2023 Week 04 ending January 28, 2023 (provisional)","2023/04",61654,Not Applicable,Not Applicable
,"2023 Week 05 ending February 04, 2023 (provisional)","2023/05",61929,Not Applicable,Not Applicable
,"2023 Week 06 ending February 11, 2023 (provisional)","2023/06",62043,Not Applicable,Not Applicable
,"2023 Week 07 ending February 18, 2023 (provisional)","2023/07",60950,Not Applicable,Not Applicable
,"2023 Week 08 ending February 25, 2023 (provisional)","2023/08",61206,Not Applicable,Not Applicable
,"2023 Week 09 ending March 04, 2023 (provisional)","2023/09",60450,Not Applicable,Not Applicable
,"2023 Week 10 ending March 11, 2023 (provisional)","2023/10",59868,Not Applicable,Not Applicable
,"2023 Week 11 ending March 18, 2023 (provisional)","2023/11",60174,Not Applicable,Not Applicable
,"2023 Week 12 ending March 25, 2023 (provisional)","2023/12",59880,Not Applicable,Not Applicable
,"2023 Week 13 ending April 01, 2023 (provisional)","2023/13",59271,Not Applicable,Not Applicable
,"2023 Week 14 ending April 08, 2023 (provisional)","2023/14",58212,Not Applicable,Not Applicable
,"2023 Week 15 ending April 15, 2023 (provisional)","2023/15",58754,Not Applicable,Not Applicable
,"2023 Week 16 ending April 22, 2023 (provisional)","2023/16",57623,Not Applicable,Not Applicable
,"2023 Week 17 ending April 29, 2023 (provisional)","2023/17",56962,Not Applicable,Not Applicable
,"2023 Week 18 ending May 06, 2023 (provisional)","2023/18",57169,Not Applicable,Not Applicable
,"2023 Week 19 ending May 13, 2023 (provisional)","2023/19",56998,Not Applicable,Not Applicable
,"2023 Week 20 ending May 20, 2023 (provisional)","2023/20",55780,Not Applicable,Not Applicable
,"2023 Week 21 ending May 27, 2023 (provisional)","2023/21",54871,Not Applicable,Not Applicable
,"2023 Week 22 ending June 03, 2023 (provisional)","2023/22",55938,Not Applicable,Not Applicable
,"2023 Week 23 ending June 10, 2023 (provisional)","2023/23",55370,Not Applicable,Not Applicable
,"2023 Week 24 ending June 17, 2023 (provisional)","2023/24",55479,Not Applicable,Not Applicable
,"2023 Week 25 ending June 24, 2023 (provisional)","2023/25",54949,Not Applicable,Not Applicable
,"2023 Week 26 ending July 01, 2023 (provisional)","2023/26",54885,Not Applicable,Not Applicable
,"2023 Week 27 ending July 08, 2023 (provisional)","2023/27",55045,Not Applicable,Not Applicable
,"2023 Week 28 ending July 15, 2023 (provisional)","2023/28",54679,Not Applicable,Not Applicable
,"2023 Week 29 ending July 22, 2023 (provisional)","2023/29",54771,Not Applicable,Not Applicable
,"2023 Week 30 ending July 29, 2023 (provisional)","2023/30",54745,Not Applicable,Not Applicable
,"2023 Week 31 ending August 05, 2023 (provisional)","2023/31",55143,Not Applicable,Not Applicable
,"2023 Week 32 ending August 12, 2023 (provisional)","2023/32",55718,Not Applicable,Not Applicable
,"2023 Week 33 ending August 19, 2023 (provisional)","2023/33",55662,Not Applicable,Not Applicable
,"2023 Week 34 ending August 26, 2023 (provisional)","2023/34",55534,Not Applicable,Not Applicable
,"2023 Week 35 ending September 02, 2023 (provisional)","2023/35",55271,Not Applicable,Not Applicable
,"2023 Week 36 ending September 09, 2023 (provisional)","2023/36",56252,Not Applicable,Not Applicable
,"2023 Week 37 ending September 16, 2023 (provisional)","2023/37",55648,Not Applicable,Not Applicable
,"2023 Week 38 ending September 23, 2023 (provisional)","2023/38",55877,Not Applicable,Not Applicable
,"2023 Week 39 ending September 30, 2023 (provisional)","2023/39",56207,Not Applicable,Not Applicable
,"2023 Week 40 ending October 07, 2023 (provisional)","2023/40",56952,Not Applicable,Not Applicable
,"2023 Week 41 ending October 14, 2023 (provisional)","2023/41",57251,Not Applicable,Not Applicable
,"2023 Week 42 ending October 21, 2023 (provisional)","2023/42",57337,Not Applicable,Not Applicable
,"2023 Week 43 ending October 28, 2023 (provisional)","2023/43",57221,Not Applicable,Not Applicable
,"2023 Week 44 ending November 04, 2023 (provisional)","2023/44",57574,Not Applicable,Not Applicable
,"2023 Week 45 ending November 11, 2023 (provisional)","2023/45",58839,Not Applicable,Not Applicable
,"2023 Week 46 ending November 18, 2023 (provisional)","2023/46",57895,Not Applicable,Not Applicable
,"2023 Week 47 ending November 25, 2023 (provisional)","2023/47",57263,Not Applicable,Not Applicable
,"2023 Week 48 ending December 02, 2023 (provisional)","2023/48",59664,Not Applicable,Not Applicable
,"2023 Week 49 ending December 09, 2023 (provisional)","2023/49",60274,Not Applicable,Not Applicable
,"2023 Week 50 ending December 16, 2023 (provisional)","2023/50",58360,Not Applicable,Not Applicable
,"2023 Week 51 ending December 23, 2023 (provisional)","2023/51",56828,Not Applicable,Not Applicable
