"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	"Michigan"	"26"	627	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Minnesota"	"27"	225	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Mississippi"	"28"	199	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Missouri"	"29"	346	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Montana"	"30"	51	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nebraska"	"31"	83	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nevada"	"32"	134	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Hampshire"	"33"	63	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Jersey"	"34"	561	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Mexico"	"35"	107	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New York"	"36"	1262	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"North Carolina"	"37"	541	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"North Dakota"	"38"	39	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Ohio"	"39"	706	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Oklahoma"	"40"	226	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Oregon"	"41"	188	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Pennsylvania"	"42"	831	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Rhode Island"	"44"	66	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"South Carolina"	"45"	324	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"South Dakota"	"46"	41	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Tennessee"	"47"	463	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Texas"	"48"	1195	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Utah"	"49"	61	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Vermont"	"50"	39	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Virginia"	"51"	424	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Washington"	"53"	293	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"West Virginia"	"54"	131	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Wisconsin"	"55"	274	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Wyoming"	"56"	31	Not Applicable	Not Applicable
"Total"	"Jan., 1999"	"1999/01"			17174	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Alabama"	"01"	304	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Alaska"	"02"	31	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Arizona"	"04"	268	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Arkansas"	"05"	170	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"California"	"06"	1449	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Colorado"	"08"	171	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Connecticut"	"09"	182	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Delaware"	"10"	44	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"District of Columbia"	"11"	56	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Florida"	"12"	877	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Georgia"	"13"	516	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Hawaii"	"15"	71	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Idaho"	"16"	50	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Illinois"	"17"	661	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Indiana"	"18"	327	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Iowa"	"19"	122	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Kansas"	"20"	144	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Kentucky"	"21"	266	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Louisiana"	"22"	302	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Maine"	"23"	78	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Maryland"	"24"	301	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Massachusetts"	"25"	296	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Michigan"	"26"	579	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Minnesota"	"27"	191	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Mississippi"	"28"	226	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Missouri"	"29"	308	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Montana"	"30"	53	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Nebraska"	"31"	83	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Nevada"	"32"	122	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New Hampshire"	"33"	62	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New Jersey"	"34"	453	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New Mexico"	"35"	91	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New York"	"36"	1071	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"North Carolina"	"37"	520	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"North Dakota"	"38"	27	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Ohio"	"39"	671	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Oklahoma"	"40"	235	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Oregon"	"41"	176	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Pennsylvania"	"42"	726	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Rhode Island"	"44"	60	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"South Carolina"	"45"	293	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"South Dakota"	"46"	37	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Tennessee"	"47"	395	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Texas"	"48"	1019	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Utah"	"49"	72	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Vermont"	"50"	23	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Virginia"	"51"	395	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Washington"	"53"	280	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"West Virginia"	"54"	149	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Wisconsin"	"55"	251	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Wyoming"	"56"	16	Not Applicable	Not Applicable
"Total"	"Feb., 1999"	"1999/02"			15270	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Alabama"	"01"	341	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Alaska"	"02"	29	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Arizona"	"04"	285	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Arkansas"	"05"	210	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"California"	"06"	1688	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Colorado"	"08"	175	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Connecticut"	"09"	200	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Delaware"	"10"	33	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"District of Columbia"	"11"	64	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Florida"	"12"	1026	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Georgia"	"13"	576	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Hawaii"	"15"	68	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Idaho"	"16"	52	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Illinois"	"17"	746	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Indiana"	"18"	403	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Iowa"	"19"	129	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Kansas"	"20"	157	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Kentucky"	"21"	340	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Louisiana"	"22"	346	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Maine"	"23"	65	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Maryland"	"24"	332	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Massachusetts"	"25"	306	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Michigan"	"26"	634	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Minnesota"	"27"	216	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Mississippi"	"28"	241	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Missouri"	"29"	340	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Montana"	"30"	59	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Nebraska"	"31"	75	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Nevada"	"32"	141	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"New Hampshire"	"33"	78	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"New Jersey"	"34"	483	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"New Mexico"	"35"	93	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"New York"	"36"	1081	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"North Carolina"	"37"	569	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"North Dakota"	"38"	21	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Ohio"	"39"	758	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Oklahoma"	"40"	285	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Oregon"	"41"	171	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Pennsylvania"	"42"	778	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Rhode Island"	"44"	45	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"South Carolina"	"45"	330	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"South Dakota"	"46"	38	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Tennessee"	"47"	424	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Texas"	"48"	1138	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Utah"	"49"	70	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Vermont"	"50"	30	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Virginia"	"51"	445	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Washington"	"53"	244	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"West Virginia"	"54"	128	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Wisconsin"	"55"	267	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Wyoming"	"56"	32	Not Applicable	Not Applicable
"Total"	"Mar., 1999"	"1999/03"			16785	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Alabama"	"01"	330	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Alaska"	"02"	26	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Arizona"	"04"	277	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Arkansas"	"05"	200	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"California"	"06"	1549	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Colorado"	"08"	167	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Connecticut"	"09"	169	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Delaware"	"10"	49	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"District of Columbia"	"11"	50	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Florida"	"12"	914	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Georgia"	"13"	553	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Hawaii"	"15"	66	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Idaho"	"16"	64	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Illinois"	"17"	671	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Indiana"	"18"	334	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Iowa"	"19"	126	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Kansas"	"20"	131	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Kentucky"	"21"	289	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Louisiana"	"22"	303	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Maine"	"23"	63	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Maryland"	"24"	318	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Massachusetts"	"25"	269	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Michigan"	"26"	561	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Minnesota"	"27"	193	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Mississippi"	"28"	183	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Missouri"	"29"	334	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Montana"	"30"	47	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Nebraska"	"31"	76	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Nevada"	"32"	121	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"New Hampshire"	"33"	66	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"New Jersey"	"34"	492	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"New Mexico"	"35"	85	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"New York"	"36"	1002	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"North Carolina"	"37"	516	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"North Dakota"	"38"	28	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Ohio"	"39"	664	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Oklahoma"	"40"	229	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Oregon"	"41"	195	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Pennsylvania"	"42"	649	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Rhode Island"	"44"	41	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"South Carolina"	"45"	293	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"South Dakota"	"46"	35	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Tennessee"	"47"	402	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Texas"	"48"	1053	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Utah"	"49"	68	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Vermont"	"50"	30	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Virginia"	"51"	405	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Washington"	"53"	264	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"West Virginia"	"54"	139	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Wisconsin"	"55"	211	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	"Wyoming"	"56"	24	Not Applicable	Not Applicable
"Total"	"Apr., 1999"	"1999/04"			15324	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Alabama"	"01"	351	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Alaska"	"02"	23	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Arizona"	"04"	267	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Arkansas"	"05"	207	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"California"	"06"	1510	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Colorado"	"08"	182	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Connecticut"	"09"	161	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Delaware"	"10"	39	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"District of Columbia"	"11"	49	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Florida"	"12"	943	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Georgia"	"13"	534	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Hawaii"	"15"	55	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Idaho"	"16"	61	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Illinois"	"17"	671	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Indiana"	"18"	368	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Iowa"	"19"	125	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Kansas"	"20"	119	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Kentucky"	"21"	268	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Louisiana"	"22"	318	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Maine"	"23"	64	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Maryland"	"24"	319	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Massachusetts"	"25"	311	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Michigan"	"26"	569	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Minnesota"	"27"	204	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Mississippi"	"28"	216	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Missouri"	"29"	356	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Montana"	"30"	55	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Nebraska"	"31"	84	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Nevada"	"32"	142	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"New Hampshire"	"33"	52	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"New Jersey"	"34"	493	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"New Mexico"	"35"	104	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"New York"	"36"	1039	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"North Carolina"	"37"	531	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"North Dakota"	"38"	26	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Ohio"	"39"	689	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Oklahoma"	"40"	233	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Oregon"	"41"	170	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Pennsylvania"	"42"	725	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Rhode Island"	"44"	33	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"South Carolina"	"45"	298	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"South Dakota"	"46"	35	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Tennessee"	"47"	398	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Texas"	"48"	1057	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Utah"	"49"	58	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Vermont"	"50"	32	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Virginia"	"51"	453	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Washington"	"53"	266	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"West Virginia"	"54"	124	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Wisconsin"	"55"	254	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	"Wyoming"	"56"	26	Not Applicable	Not Applicable
"Total"	"May, 1999"	"1999/05"			15667	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Alabama"	"01"	341	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Alaska"	"02"	34	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Arizona"	"04"	232	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Arkansas"	"05"	143	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"California"	"06"	1498	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Colorado"	"08"	168	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Connecticut"	"09"	131	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Delaware"	"10"	42	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"District of Columbia"	"11"	53	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Florida"	"12"	941	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Georgia"	"13"	526	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Hawaii"	"15"	43	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Idaho"	"16"	54	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Illinois"	"17"	647	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Indiana"	"18"	310	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Iowa"	"19"	113	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Kansas"	"20"	120	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Kentucky"	"21"	264	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Louisiana"	"22"	293	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Maine"	"23"	62	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Maryland"	"24"	296	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Massachusetts"	"25"	284	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Michigan"	"26"	568	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Minnesota"	"27"	167	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Mississippi"	"28"	202	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Missouri"	"29"	307	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Montana"	"30"	40	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Nebraska"	"31"	71	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Nevada"	"32"	133	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"New Hampshire"	"33"	41	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"New Jersey"	"34"	456	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"New Mexico"	"35"	85	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"New York"	"36"	1028	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"North Carolina"	"37"	477	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"North Dakota"	"38"	36	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Ohio"	"39"	640	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Oklahoma"	"40"	221	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Oregon"	"41"	180	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Pennsylvania"	"42"	711	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Rhode Island"	"44"	45	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"South Carolina"	"45"	274	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"South Dakota"	"46"	39	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Tennessee"	"47"	392	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Texas"	"48"	1058	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Utah"	"49"	69	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Vermont"	"50"	33	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Virginia"	"51"	386	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"Washington"	"53"	249	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	"West Virginia"	"54"	123	Not Applicable	Not Applicable
