"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	"Alabama"	"01"	3778	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Alaska"	"02"	201	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Arizona"	"04"	3531	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Arkansas"	"05"	2487	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"California"	"06"	20063	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Colorado"	"08"	2230	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Connecticut"	"09"	2783	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Delaware"	"10"	580	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"District of Columbia"	"11"	524	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Florida"	"12"	13986	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Georgia"	"13"	5389	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Hawaii"	"15"	720	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Idaho"	"16"	731	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Illinois"	"17"	9745	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Indiana"	"18"	4930	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Iowa"	"19"	2495	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Kansas"	"20"	2088	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Kentucky"	"21"	3333	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Louisiana"	"22"	3514	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Maine"	"23"	1063	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Maryland"	"24"	3590	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Massachusetts"	"25"	5076	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Michigan"	"26"	7486	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Minnesota"	"27"	3440	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Mississippi"	"28"	2284	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Missouri"	"29"	4603	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Montana"	"30"	657	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nebraska"	"31"	1348	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nevada"	"32"	1308	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Hampshire"	"33"	841	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Jersey"	"34"	7337	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Mexico"	"35"	1181	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New York"	"36"	15581	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"North Carolina"	"37"	5768	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"North Dakota"	"38"	529	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Ohio"	"39"	9508	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Oklahoma"	"40"	3010	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Oregon"	"41"	2462	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Pennsylvania"	"42"	12051	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Rhode Island"	"44"	906	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"South Carolina"	"45"	3144	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"South Dakota"	"46"	610	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Tennessee"	"47"	4539	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Texas"	"48"	12634	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Utah"	"49"	1027	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Vermont"	"50"	435	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Virginia"	"51"	4679	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Washington"	"53"	3669	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"West Virginia"	"54"	1770	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Wisconsin"	"55"	4158	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Wyoming"	"56"	348	Not Applicable	Not Applicable
"Total"	"Jan., 1999"	"1999/01"			210150	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Alabama"	"01"	3294	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Alaska"	"02"	191	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Arizona"	"04"	3504	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Arkansas"	"05"	2074	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"California"	"06"	18306	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Colorado"	"08"	2244	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Connecticut"	"09"	2538	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Delaware"	"10"	526	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"District of Columbia"	"11"	497	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Florida"	"12"	12588	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Georgia"	"13"	4710	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Hawaii"	"15"	677	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Idaho"	"16"	765	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Illinois"	"17"	8852	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Indiana"	"18"	4444	Not Applicable	Not Applicable
