"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",9266,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",7573,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",7725,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",7236,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",7577,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",7594,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",8110,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",7824,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",7585,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",7542,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",7428,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",8079,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",7516,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",6657,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",7518,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",7177,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",7362,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",7124,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",7612,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",7113,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",6177,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",2647,Not Applicable,Not Applicable
"Total",,,160442,Not Applicable,Not Applicable
