"Notes"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	227249	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	207822	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	226404	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	196185	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	191605	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	179737	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	186454	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	182059	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	179937	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	195284	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	191732	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	222454	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	247431	Not Applicable	Not Applicable
	"Feb., 2000"	"2000/02"	203029	Not Applicable	Not Applicable
	"Mar., 2000"	"2000/03"	201449	Not Applicable	Not Applicable
	"Apr., 2000"	"2000/04"	190049	Not Applicable	Not Applicable
	"May, 2000"	"2000/05"	192732	Not Applicable	Not Applicable
	"Jun., 2000"	"2000/06"	182734	Not Applicable	Not Applicable
	"Jul., 2000"	"2000/07"	188111	Not Applicable	Not Applicable
	"Aug., 2000"	"2000/08"	188280	Not Applicable	Not Applicable
	"Sep., 2000"	"2000/09"	186604	Not Applicable	Not Applicable
	"Oct., 2000"	"2000/10"	199473	Not Applicable	Not Applicable
	"Nov., 2000"	"2000/11"	198948	Not Applicable	Not Applicable
	"Dec., 2000"	"2000/12"	219995	Not Applicable	Not Applicable
	"Jan., 2001"	"2001/01"	226280	Not Applicable	Not Applicable
	"Feb., 2001"	"2001/02"	198328	Not Applicable	Not Applicable
	"Mar., 2001"	"2001/03"	215159	Not Applicable	Not Applicable
	"Apr., 2001"	"2001/04"	202360	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	200278	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	190837	Not Applicable	Not Applicable
