"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",3969,496487,799.4
,"1999","1999","Alaska","02",357,65961,541.2
,"1999","1999","Arizona","04",3222,511511,629.9
,"1999","1999","Arkansas","05",2256,296966,759.7
,"1999","1999","California","06",18668,3336203,559.6
,"1999","1999","Colorado","08",2188,452673,483.4
,"1999","1999","Connecticut","09",2081,393996,528.2
,"1999","1999","Delaware","10",524,85586,612.2
,"1999","1999","District of Columbia","11",675,61525,1097.1
,"1999","1999","Florida","12",11492,1731279,663.8
,"1999","1999","Georgia","13",6303,849524,741.9
,"1999","1999","Hawaii","15",687,135864,505.7
,"1999","1999","Idaho","16",691,132638,521.0
,"1999","1999","Illinois","17",8248,1294085,637.4
,"1999","1999","Indiana","18",4298,654898,656.3
,"1999","1999","Iowa","19",1618,309833,522.2
,"1999","1999","Kansas","20",1624,274409,591.8
,"1999","1999","Kentucky","21",3427,452643,757.1
,"1999","1999","Louisiana","22",3855,464774,829.4
,"1999","1999","Maine","23",821,152165,539.5
,"1999","1999","Maryland","24",3804,603987,629.8
,"1999","1999","Massachusetts","25",3664,696803,525.8
,"1999","1999","Michigan","26",7177,1083584,662.3
,"1999","1999","Minnesota","27",2436,508102,479.4
,"1999","1999","Mississippi","28",2635,292614,900.5
,"1999","1999","Missouri","29",4136,607242,681.1
,"1999","1999","Montana","30",603,104666,576.1
,"1999","1999","Nebraska","31",947,174473,542.8
,"1999","1999","Nevada","32",1545,222163,695.4
,"1999","1999","New Hampshire","33",725,141691,511.7
,"1999","1999","New Jersey","34",5619,945084,594.6
,"1999","1999","New Mexico","35",1113,194114,573.4
,"1999","1999","New York","36",12889,2087355,617.5
,"1999","1999","North Carolina","37",6195,885429,699.7
,"1999","1999","North Dakota","38",348,64727,537.6
,"1999","1999","Ohio","39",8087,1249177,647.4
,"1999","1999","Oklahoma","40",2794,375915,743.3
,"1999","1999","Oregon","41",2192,393206,557.5
,"1999","1999","Pennsylvania","42",8874,1376441,644.7
,"1999","1999","Rhode Island","44",620,112052,553.3
,"1999","1999","South Carolina","45",3640,451976,805.4
,"1999","1999","South Dakota","46",444,74301,597.6
,"1999","1999","Tennessee","47",4883,648158,753.4
,"1999","1999","Texas","48",13009,2010073,647.2
,"1999","1999","Utah","49",835,179210,465.9
,"1999","1999","Vermont","50",381,73023,521.8
,"1999","1999","Virginia","51",4821,803782,599.8
,"1999","1999","Washington","53",3337,652463,511.4
,"1999","1999","West Virginia","54",1593,221165,720.3
,"1999","1999","Wisconsin","55",3053,566640,538.8
,"1999","1999","Wyoming","56",335,55805,600.3
"Total","1999","1999",,,189738,30008441,632.3
,"2000","2000","Alabama","01",4135,510486,810.0
,"2000","2000","Alaska","02",376,68860,546.0
,"2000","2000","Arizona","04",3350,534676,626.5
,"2000","2000","Arkansas","05",2419,306999,788.0
,"2000","2000","California","06",19559,3467095,564.1
,"2000","2000","Colorado","08",2283,473992,481.7
,"2000","2000","Connecticut","09",2194,405014,541.7
,"2000","2000","Delaware","10",548,88544,618.9
,"2000","2000","District of Columbia","11",673,63716,1056.2
,"2000","2000","Florida","12",12172,1805596,674.1
,"2000","2000","Georgia","13",6489,882626,735.2
,"2000","2000","Hawaii","15",720,141136,510.1
,"2000","2000","Idaho","16",693,138100,501.8
,"2000","2000","Illinois","17",8337,1330677,626.5
,"2000","2000","Indiana","18",4414,673912,655.0
,"2000","2000","Iowa","19",1668,319183,522.6
,"2000","2000","Kansas","20",1599,283113,564.8
,"2000","2000","Kentucky","21",3426,467439,732.9
,"2000","2000","Louisiana","22",4137,479264,863.2
,"2000","2000","Maine","23",865,159165,543.5
,"2000","2000","Maryland","24",4038,624289,646.8
,"2000","2000","Massachusetts","25",3910,721410,542.0
,"2000","2000","Michigan","26",7299,1118929,652.3
,"2000","2000","Minnesota","27",2520,528306,477.0
,"2000","2000","Mississippi","28",2649,302072,876.9
,"2000","2000","Missouri","29",4178,625919,667.5
,"2000","2000","Montana","30",611,108864,561.3
,"2000","2000","Nebraska","31",904,180624,500.5
,"2000","2000","Nevada","32",1651,233893,705.9
,"2000","2000","New Hampshire","33",736,148533,495.5
,"2000","2000","New Jersey","34",5702,970879,587.3
,"2000","2000","New Mexico","35",1162,201959,575.4
,"2000","2000","New York","36",12911,2143806,602.2
,"2000","2000","North Carolina","37",6621,914946,723.6
,"2000","2000","North Dakota","38",304,66921,454.3
,"2000","2000","Ohio","39",8272,1284727,643.9
,"2000","2000","Oklahoma","40",2956,386155,765.5
,"2000","2000","Oregon","41",2215,408848,541.8
,"2000","2000","Pennsylvania","42",9110,1416351,643.2
,"2000","2000","Rhode Island","44",653,116416,560.9
,"2000","2000","South Carolina","45",3782,469305,805.9
,"2000","2000","South Dakota","46",410,77428,529.5
,"2000","2000","Tennessee","47",5005,668154,749.1
,"2000","2000","Texas","48",13581,2091480,649.3
,"2000","2000","Utah","49",916,186098,492.2
,"2000","2000","Vermont","50",356,76328,466.4
,"2000","2000","Virginia","51",5070,831477,609.8
,"2000","2000","Washington","53",3458,677254,510.6
,"2000","2000","West Virginia","54",1706,228153,747.7
,"2000","2000","Wisconsin","55",3184,587355,542.1
,"2000","2000","Wyoming","56",333,58313,571.1
"Total","2000","2000",,,196260,31054785,632.0
,"2001","2001","Alabama","01",4302,531310,809.7
,"2001","2001","Alaska","02",421,73779,570.6
,"2001","2001","Arizona","04",3425,569610,601.3
,"2001","2001","Arkansas","05",2465,318475,774.0
,"2001","2001","California","06",20571,3663408,561.5
,"2001","2001","Colorado","08",2422,508553,476.3
,"2001","2001","Connecticut","09",2145,422418,507.8
,"2001","2001","Delaware","10",644,93389,689.6
,"2001","2001","District of Columbia","11",705,66408,1061.6
,"2001","2001","Florida","12",12662,1914357,661.4
,"2001","2001","Georgia","13",6889,933810,737.7
,"2001","2001","Hawaii","15",779,149617,520.7
,"2001","2001","Idaho","16",767,146593,523.2
,"2001","2001","Illinois","17",8744,1390998,628.6
,"2001","2001","Indiana","18",4492,703152,638.8
,"2001","2001","Iowa","19",1643,333997,491.9
,"2001","2001","Kansas","20",1764,297641,592.7
,"2001","2001","Kentucky","21",3717,487705,762.1
,"2001","2001","Louisiana","22",4214,501919,839.6
,"2001","2001","Maine","23",872,168625,517.1
,"2001","2001","Maryland","24",4054,656438,617.6
,"2001","2001","Massachusetts","25",4080,756551,539.3
,"2001","2001","Michigan","26",7496,1172020,639.6
,"2001","2001","Minnesota","27",2573,558614,460.6
,"2001","2001","Mississippi","28",2660,315834,842.2
,"2001","2001","Missouri","29",4317,654222,659.9
,"2001","2001","Montana","30",616,114807,536.6
,"2001","2001","Nebraska","31",980,190283,515.0
,"2001","2001","Nevada","32",1765,252723,698.4
,"2001","2001","New Hampshire","33",778,157541,493.8
,"2001","2001","New Jersey","34",5878,1012380,580.6
,"2001","2001","New Mexico","35",1264,212775,594.1
,"2001","2001","New York","36",13284,2232689,595.0
,"2001","2001","North Carolina","37",6593,965792,682.7
,"2001","2001","North Dakota","38",371,70196,528.5
,"2001","2001","Ohio","39",8586,1341589,640.0
,"2001","2001","Oklahoma","40",2963,401200,738.5
,"2001","2001","Oregon","41",2422,433770,558.4
,"2001","2001","Pennsylvania","42",9358,1477131,633.5
,"2001","2001","Rhode Island","44",640,122446,522.7
,"2001","2001","South Carolina","45",3828,493127,776.3
,"2001","2001","South Dakota","46",456,82092,555.5
,"2001","2001","Tennessee","47",5301,698331,759.1
,"2001","2001","Texas","48",14490,2216842,653.6
,"2001","2001","Utah","49",981,198433,494.4
,"2001","2001","Vermont","50",398,80626,493.6
,"2001","2001","Virginia","51",5175,874613,591.7
,"2001","2001","Washington","53",3584,718060,499.1
,"2001","2001","West Virginia","54",1726,238260,724.4
,"2001","2001","Wisconsin","55",3297,619462,532.2
,"2001","2001","Wyoming","56",347,61649,562.9
"Total","2001","2001",,,203904,32656260,624.4
,"2002","2002","Alabama","01",4428,547551,808.7
,"2002","2002","Alaska","02",434,78340,554.0
,"2002","2002","Arizona","04",3660,596805,613.3
,"2002","2002","Arkansas","05",2608,326463,798.9
,"2002","2002","California","06",20885,3814406,547.5
,"2002","2002","Colorado","08",2634,534505,492.8
,"2002","2002","Connecticut","09",2253,434625,518.4
,"2002","2002","Delaware","10",599,96652,619.7
,"2002","2002","District of Columbia","11",732,67609,1082.7
,"2002","2002","Florida","12",13089,2002309,653.7
,"2002","2002","Georgia","13",7147,971694,735.5
,"2002","2002","Hawaii","15",799,157049,508.8
,"2002","2002","Idaho","16",778,153889,505.6
,"2002","2002","Illinois","17",9009,1432756,628.8
,"2002","2002","Indiana","18",4737,726509,652.0
,"2002","2002","Iowa","19",1711,347414,492.5
,"2002","2002","Kansas","20",1869,309575,603.7
,"2002","2002","Kentucky","21",3830,503612,760.5
,"2002","2002","Louisiana","22",4250,520333,816.8
,"2002","2002","Maine","23",981,175750,558.2
,"2002","2002","Maryland","24",4268,678967,628.6
,"2002","2002","Massachusetts","25",4199,779985,538.3
,"2002","2002","Michigan","26",7930,1210275,655.2
,"2002","2002","Minnesota","27",2716,583504,465.5
,"2002","2002","Mississippi","28",2868,326375,878.7
,"2002","2002","Missouri","29",4471,675010,662.4
,"2002","2002","Montana","30",715,120380,594.0
,"2002","2002","Nebraska","31",1065,198217,537.3
,"2002","2002","Nevada","32",1919,266439,720.2
,"2002","2002","New Hampshire","33",838,164430,509.6
,"2002","2002","New Jersey","34",6004,1039063,577.8
,"2002","2002","New Mexico","35",1374,222817,616.6
,"2002","2002","New York","36",13310,2292766,580.5
,"2002","2002","North Carolina","37",6747,1005294,671.1
,"2002","2002","North Dakota","38",352,73609,478.2
,"2002","2002","Ohio","39",8909,1383753,643.8
,"2002","2002","Oklahoma","40",3286,412948,795.7
,"2002","2002","Oregon","41",2576,454992,566.2
,"2002","2002","Pennsylvania","42",9608,1527079,629.2
,"2002","2002","Rhode Island","44",725,127241,569.8
,"2002","2002","South Carolina","45",4008,511017,784.3
,"2002","2002","South Dakota","46",447,86138,518.9
,"2002","2002","Tennessee","47",5436,721334,753.6
,"2002","2002","Texas","48",15327,2314835,662.1
,"2002","2002","Utah","49",963,208506,461.9
,"2002","2002","Vermont","50",399,84117,474.3
,"2002","2002","Virginia","51",5314,907095,585.8
,"2002","2002","Washington","53",4000,751087,532.6
,"2002","2002","West Virginia","54",1783,246405,723.6
,"2002","2002","Wisconsin","55",3427,646760,529.9
,"2002","2002","Wyoming","56",344,64689,531.8
"Total","2002","2002",,,211761,33882973,625.0
,"2003","2003","Alabama","01",4610,560671,822.2
,"2003","2003","Alaska","02",443,82744,535.4
,"2003","2003","Arizona","04",3784,620818,609.5
,"2003","2003","Arkansas","05",2598,333308,779.5
,"2003","2003","California","06",22314,3952417,564.6
,"2003","2003","Colorado","08",2805,558436,502.3
,"2003","2003","Connecticut","09",2269,442595,512.7
,"2003","2003","Delaware","10",664,100064,663.6
,"2003","2003","District of Columbia","11",736,68310,1077.4
,"2003","2003","Florida","12",13934,2073587,672.0
,"2003","2003","Georgia","13",7421,1003301,739.7
,"2003","2003","Hawaii","15",840,163849,512.7
,"2003","2003","Idaho","16",881,160491,548.9
,"2003","2003","Illinois","17",8861,1466612,604.2
,"2003","2003","Indiana","18",4875,745429,654.0
,"2003","2003","Iowa","19",1969,357848,550.2
,"2003","2003","Kansas","20",1874,320163,585.3
,"2003","2003","Kentucky","21",3818,517538,737.7
,"2003","2003","Louisiana","22",4478,537195,833.6
,"2003","2003","Maine","23",1007,181718,554.2
,"2003","2003","Maryland","24",4347,696566,624.1
,"2003","2003","Massachusetts","25",4183,796456,525.2
,"2003","2003","Michigan","26",7968,1238853,643.2
,"2003","2003","Minnesota","27",2635,603235,436.8
,"2003","2003","Mississippi","28",2935,335104,875.8
,"2003","2003","Missouri","29",4593,692131,663.6
,"2003","2003","Montana","30",715,125554,569.5
,"2003","2003","Nebraska","31",1041,205373,506.9
,"2003","2003","Nevada","32",1959,278349,703.8
,"2003","2003","New Hampshire","33",817,170119,480.3
,"2003","2003","New Jersey","34",5884,1056512,556.9
,"2003","2003","New Mexico","35",1410,231668,608.6
,"2003","2003","New York","36",13394,2334318,573.8
,"2003","2003","North Carolina","37",7204,1038884,693.4
,"2003","2003","North Dakota","38",389,76701,507.2
,"2003","2003","Ohio","39",9127,1418267,643.5
