"Notes","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"2019 Week 30 ending July 27, 2019","2019/30",1222,Not Applicable,Not Applicable
,"2019 Week 31 ending August 03, 2019","2019/31",1127,Not Applicable,Not Applicable
,"2019 Week 32 ending August 10, 2019","2019/32",1145,Not Applicable,Not Applicable
,"2019 Week 33 ending August 17, 2019","2019/33",1138,Not Applicable,Not Applicable
,"2019 Week 34 ending August 24, 2019","2019/34",1147,Not Applicable,Not Applicable
,"2019 Week 35 ending August 31, 2019","2019/35",1150,Not Applicable,Not Applicable
,"2019 Week 36 ending September 07, 2019","2019/36",1184,Not Applicable,Not Applicable
,"2019 Week 37 ending September 14, 2019","2019/37",1136,Not Applicable,Not Applicable
,"2019 Week 38 ending September 21, 2019","2019/38",1215,Not Applicable,Not Applicable
,"2019 Week 39 ending September 28, 2019","2019/39",1082,Not Applicable,Not Applicable
,"2019 Week 40 ending October 05, 2019","2019/40",1122,Not Applicable,Not Applicable
,"2019 Week 41 ending October 12, 2019","2019/41",1132,Not Applicable,Not Applicable
,"2019 Week 42 ending October 19, 2019","2019/42",1154,Not Applicable,Not Applicable
,"2019 Week 43 ending October 26, 2019","2019/43",1129,Not Applicable,Not Applicable
,"2019 Week 44 ending November 02, 2019","2019/44",1093,Not Applicable,Not Applicable
,"2019 Week 45 ending November 09, 2019","2019/45",1127,Not Applicable,Not Applicable
,"2019 Week 46 ending November 16, 2019","2019/46",1216,Not Applicable,Not Applicable
,"2019 Week 47 ending November 23, 2019","2019/47",1116,Not Applicable,Not Applicable
,"2019 Week 48 ending November 30, 2019","2019/48",1144,Not Applicable,Not Applicable
,"2019 Week 49 ending December 07, 2019","2019/49",1177,Not Applicable,Not Applicable
,"2019 Week 50 ending December 14, 2019","2019/50",1148,Not Applicable,Not Applicable
,"2019 Week 51 ending December 21, 2019","2019/51",1172,Not Applicable,Not Applicable
,"2019 Week 52 ending December 28, 2019","2019/52",1190,Not Applicable,Not Applicable
,"2019 Week Not Available","2019/99",Suppressed,Not Applicable,Not Applicable
,"2020 Week 01 ending January 04, 2020","2020/01",1178,Not Applicable,Not Applicable
,"2020 Week 02 ending January 11, 2020","2020/02",1160,Not Applicable,Not Applicable
,"2020 Week 03 ending January 18, 2020","2020/03",1181,Not Applicable,Not Applicable
,"2020 Week 04 ending January 25, 2020","2020/04",1154,Not Applicable,Not Applicable
,"2020 Week 05 ending February 01, 2020","2020/05",1143,Not Applicable,Not Applicable
,"2020 Week 06 ending February 08, 2020","2020/06",1231,Not Applicable,Not Applicable
,"2020 Week 07 ending February 15, 2020","2020/07",1155,Not Applicable,Not Applicable
,"2020 Week 08 ending February 22, 2020","2020/08",1086,Not Applicable,Not Applicable
,"2020 Week 09 ending February 29, 2020","2020/09",1188,Not Applicable,Not Applicable
,"2020 Week 10 ending March 07, 2020","2020/10",1113,Not Applicable,Not Applicable
,"2020 Week 11 ending March 14, 2020","2020/11",1151,Not Applicable,Not Applicable
,"2020 Week 12 ending March 21, 2020","2020/12",1165,Not Applicable,Not Applicable
,"2020 Week 13 ending March 28, 2020","2020/13",1130,Not Applicable,Not Applicable
,"2020 Week 14 ending April 04, 2020","2020/14",1116,Not Applicable,Not Applicable
,"2020 Week 15 ending April 11, 2020","2020/15",1241,Not Applicable,Not Applicable
,"2020 Week 16 ending April 18, 2020","2020/16",1110,Not Applicable,Not Applicable
,"2020 Week 17 ending April 25, 2020","2020/17",1244,Not Applicable,Not Applicable
,"2020 Week 18 ending May 02, 2020","2020/18",1157,Not Applicable,Not Applicable
,"2020 Week 19 ending May 09, 2020","2020/19",1261,Not Applicable,Not Applicable
,"2020 Week 20 ending May 16, 2020","2020/20",1241,Not Applicable,Not Applicable
,"2020 Week 21 ending May 23, 2020","2020/21",1239,Not Applicable,Not Applicable
,"2020 Week 22 ending May 30, 2020","2020/22",1235,Not Applicable,Not Applicable
,"2020 Week 23 ending June 06, 2020","2020/23",1379,Not Applicable,Not Applicable
,"2020 Week 24 ending June 13, 2020","2020/24",1377,Not Applicable,Not Applicable
,"2020 Week 25 ending June 20, 2020","2020/25",1318,Not Applicable,Not Applicable
,"2020 Week 26 ending June 27, 2020","2020/26",1322,Not Applicable,Not Applicable
,"2020 Week 27 ending July 04, 2020","2020/27",1361,Not Applicable,Not Applicable
,"2020 Week 28 ending July 11, 2020","2020/28",1453,Not Applicable,Not Applicable
,"2020 Week 29 ending July 18, 2020","2020/29",1335,Not Applicable,Not Applicable
,"2020 Week 30 ending July 25, 2020","2020/30",1356,Not Applicable,Not Applicable
,"2020 Week 31 ending August 01, 2020","2020/31",1276,Not Applicable,Not Applicable
,"2020 Week 32 ending August 08, 2020","2020/32",1290,Not Applicable,Not Applicable
,"2020 Week 33 ending August 15, 2020","2020/33",1311,Not Applicable,Not Applicable
,"2020 Week 34 ending August 22, 2020","2020/34",1280,Not Applicable,Not Applicable
,"2020 Week 35 ending August 29, 2020","2020/35",1274,Not Applicable,Not Applicable
,"2020 Week 36 ending September 05, 2020","2020/36",1261,Not Applicable,Not Applicable
,"2020 Week 37 ending September 12, 2020","2020/37",1337,Not Applicable,Not Applicable
,"2020 Week 38 ending September 19, 2020","2020/38",1299,Not Applicable,Not Applicable
,"2020 Week 39 ending September 26, 2020","2020/39",1210,Not Applicable,Not Applicable
,"2020 Week 40 ending October 03, 2020","2020/40",1281,Not Applicable,Not Applicable
,"2020 Week 41 ending October 10, 2020","2020/41",1275,Not Applicable,Not Applicable
,"2020 Week 42 ending October 17, 2020","2020/42",1239,Not Applicable,Not Applicable
,"2020 Week 43 ending October 24, 2020","2020/43",1146,Not Applicable,Not Applicable
,"2020 Week 44 ending October 31, 2020","2020/44",1202,Not Applicable,Not Applicable
,"2020 Week 45 ending November 07, 2020","2020/45",1261,Not Applicable,Not Applicable
,"2020 Week 46 ending November 14, 2020","2020/46",1280,Not Applicable,Not Applicable
,"2020 Week 47 ending November 21, 2020","2020/47",1200,Not Applicable,Not Applicable
,"2020 Week 48 ending November 28, 2020","2020/48",1194,Not Applicable,Not Applicable
,"2020 Week 49 ending December 05, 2020","2020/49",1196,Not Applicable,Not Applicable
,"2020 Week 50 ending December 12, 2020","2020/50",1180,Not Applicable,Not Applicable
,"2020 Week 51 ending December 19, 2020","2020/51",1221,Not Applicable,Not Applicable
,"2020 Week 52 ending December 26, 2020","2020/52",1179,Not Applicable,Not Applicable
,"2020 Week 53 ending January 02, 2021","2020/53",1266,Not Applicable,Not Applicable
,"2020 Week Not Available","2020/99",Suppressed,Not Applicable,Not Applicable
,"2021 Week 01 ending January 09, 2021","2021/01",1164,Not Applicable,Not Applicable
,"2021 Week 02 ending January 16, 2021","2021/02",1216,Not Applicable,Not Applicable
,"2021 Week 03 ending January 23, 2021","2021/03",1242,Not Applicable,Not Applicable
,"2021 Week 04 ending January 30, 2021","2021/04",1277,Not Applicable,Not Applicable
,"2021 Week 05 ending February 06, 2021","2021/05",1248,Not Applicable,Not Applicable
,"2021 Week 06 ending February 13, 2021","2021/06",1161,Not Applicable,Not Applicable
,"2021 Week 07 ending February 20, 2021","2021/07",1174,Not Applicable,Not Applicable
,"2021 Week 08 ending February 27, 2021","2021/08",1259,Not Applicable,Not Applicable
,"2021 Week 09 ending March 06, 2021","2021/09",1188,Not Applicable,Not Applicable
,"2021 Week 10 ending March 13, 2021","2021/10",1217,Not Applicable,Not Applicable
,"2021 Week 11 ending March 20, 2021","2021/11",1238,Not Applicable,Not Applicable
,"2021 Week 12 ending March 27, 2021","2021/12",1314,Not Applicable,Not Applicable
,"2021 Week 13 ending April 03, 2021","2021/13",1250,Not Applicable,Not Applicable
,"2021 Week 14 ending April 10, 2021","2021/14",1322,Not Applicable,Not Applicable
,"2021 Week 15 ending April 17, 2021","2021/15",1247,Not Applicable,Not Applicable
,"2021 Week 16 ending April 24, 2021","2021/16",1345,Not Applicable,Not Applicable
,"2021 Week 17 ending May 01, 2021","2021/17",1323,Not Applicable,Not Applicable
,"2021 Week 18 ending May 08, 2021","2021/18",1320,Not Applicable,Not Applicable
,"2021 Week 19 ending May 15, 2021","2021/19",1332,Not Applicable,Not Applicable
,"2021 Week 20 ending May 22, 2021","2021/20",1385,Not Applicable,Not Applicable
,"2021 Week 21 ending May 29, 2021","2021/21",1315,Not Applicable,Not Applicable
,"2021 Week 22 ending June 05, 2021","2021/22",1420,Not Applicable,Not Applicable
,"2021 Week 23 ending June 12, 2021","2021/23",1385,Not Applicable,Not Applicable
,"2021 Week 24 ending June 19, 2021","2021/24",1330,Not Applicable,Not Applicable
,"2021 Week 25 ending June 26, 2021","2021/25",1361,Not Applicable,Not Applicable
,"2021 Week 26 ending July 03, 2021","2021/26",1341,Not Applicable,Not Applicable
,"2021 Week 27 ending July 10, 2021","2021/27",1327,Not Applicable,Not Applicable
,"2021 Week 28 ending July 17, 2021","2021/28",1290,Not Applicable,Not Applicable
,"2021 Week 29 ending July 24, 2021","2021/29",1360,Not Applicable,Not Applicable
,"2021 Week 30 ending July 31, 2021","2021/30",1350,Not Applicable,Not Applicable
,"2021 Week 31 ending August 07, 2021","2021/31",1305,Not Applicable,Not Applicable
,"2021 Week 32 ending August 14, 2021","2021/32",1319,Not Applicable,Not Applicable
,"2021 Week 33 ending August 21, 2021","2021/33",1379,Not Applicable,Not Applicable
,"2021 Week 34 ending August 28, 2021","2021/34",1390,Not Applicable,Not Applicable
,"2021 Week 35 ending September 04, 2021","2021/35",1311,Not Applicable,Not Applicable
,"2021 Week 36 ending September 11, 2021","2021/36",1444,Not Applicable,Not Applicable
,"2021 Week 37 ending September 18, 2021","2021/37",1368,Not Applicable,Not Applicable
,"2021 Week 38 ending September 25, 2021","2021/38",1417,Not Applicable,Not Applicable
,"2021 Week 39 ending October 02, 2021","2021/39",1363,Not Applicable,Not Applicable
,"2021 Week 40 ending October 09, 2021","2021/40",1353,Not Applicable,Not Applicable
,"2021 Week 41 ending October 16, 2021","2021/41",1270,Not Applicable,Not Applicable
,"2021 Week 42 ending October 23, 2021","2021/42",1319,Not Applicable,Not Applicable
,"2021 Week 43 ending October 30, 2021","2021/43",1336,Not Applicable,Not Applicable
,"2021 Week 44 ending November 06, 2021","2021/44",1299,Not Applicable,Not Applicable
,"2021 Week 45 ending November 13, 2021","2021/45",1243,Not Applicable,Not Applicable
,"2021 Week 46 ending November 20, 2021","2021/46",1276,Not Applicable,Not Applicable
,"2021 Week 47 ending November 27, 2021","2021/47",1318,Not Applicable,Not Applicable
,"2021 Week 48 ending December 04, 2021","2021/48",1253,Not Applicable,Not Applicable
,"2021 Week 49 ending December 11, 2021","2021/49",1325,Not Applicable,Not Applicable
,"2021 Week 50 ending December 18, 2021","2021/50",1282,Not Applicable,Not Applicable
,"2021 Week 51 ending December 25, 2021","2021/51",1270,Not Applicable,Not Applicable
,"2021 Week 52 ending January 01, 2022","2021/52",1317,Not Applicable,Not Applicable
,"2021 Week Not Available","2021/99",Suppressed,Not Applicable,Not Applicable
,"2022 Week 01 ending January 08, 2022 (provisional)","2022/01",1269,Not Applicable,Not Applicable
,"2022 Week 02 ending January 15, 2022 (provisional)","2022/02",1242,Not Applicable,Not Applicable
,"2022 Week 03 ending January 22, 2022 (provisional)","2022/03",1220,Not Applicable,Not Applicable
,"2022 Week 04 ending January 29, 2022 (provisional)","2022/04",1204,Not Applicable,Not Applicable
,"2022 Week 05 ending February 05, 2022 (provisional)","2022/05",1251,Not Applicable,Not Applicable
,"2022 Week 06 ending February 12, 2022 (provisional)","2022/06",1222,Not Applicable,Not Applicable
,"2022 Week 07 ending February 19, 2022 (provisional)","2022/07",1234,Not Applicable,Not Applicable
,"2022 Week 08 ending February 26, 2022 (provisional)","2022/08",1282,Not Applicable,Not Applicable
,"2022 Week 09 ending March 05, 2022 (provisional)","2022/09",1211,Not Applicable,Not Applicable
,"2022 Week 10 ending March 12, 2022 (provisional)","2022/10",1187,Not Applicable,Not Applicable
,"2022 Week 11 ending March 19, 2022 (provisional)","2022/11",1291,Not Applicable,Not Applicable
,"2022 Week 12 ending March 26, 2022 (provisional)","2022/12",1228,Not Applicable,Not Applicable
,"2022 Week 13 ending April 02, 2022 (provisional)","2022/13",1144,Not Applicable,Not Applicable
,"2022 Week 14 ending April 09, 2022 (provisional)","2022/14",1128,Not Applicable,Not Applicable
,"2022 Week 15 ending April 16, 2022 (provisional)","2022/15",1205,Not Applicable,Not Applicable
,"2022 Week 16 ending April 23, 2022 (provisional)","2022/16",1242,Not Applicable,Not Applicable
,"2022 Week 17 ending April 30, 2022 (provisional)","2022/17",1249,Not Applicable,Not Applicable
,"2022 Week 18 ending May 07, 2022 (provisional)","2022/18",1269,Not Applicable,Not Applicable
,"2022 Week 19 ending May 14, 2022 (provisional)","2022/19",1288,Not Applicable,Not Applicable
,"2022 Week 20 ending May 21, 2022 (provisional)","2022/20",1300,Not Applicable,Not Applicable
,"2022 Week 21 ending May 28, 2022 (provisional)","2022/21",1256,Not Applicable,Not Applicable
,"2022 Week 22 ending June 04, 2022 (provisional)","2022/22",1361,Not Applicable,Not Applicable
,"2022 Week 23 ending June 11, 2022 (provisional)","2022/23",1309,Not Applicable,Not Applicable
,"2022 Week 24 ending June 18, 2022 (provisional)","2022/24",1333,Not Applicable,Not Applicable
,"2022 Week 25 ending June 25, 2022 (provisional)","2022/25",1364,Not Applicable,Not Applicable
,"2022 Week 26 ending July 02, 2022 (provisional)","2022/26",1314,Not Applicable,Not Applicable
,"2022 Week 27 ending July 09, 2022 (provisional)","2022/27",1353,Not Applicable,Not Applicable
,"2022 Week 28 ending July 16, 2022 (provisional)","2022/28",1344,Not Applicable,Not Applicable
,"2022 Week 29 ending July 23, 2022 (provisional)","2022/29",1310,Not Applicable,Not Applicable
,"2022 Week 30 ending July 30, 2022 (provisional)","2022/30",1340,Not Applicable,Not Applicable
,"2022 Week 31 ending August 06, 2022 (provisional)","2022/31",1365,Not Applicable,Not Applicable
,"2022 Week 32 ending August 13, 2022 (provisional)","2022/32",1300,Not Applicable,Not Applicable
,"2022 Week 33 ending August 20, 2022 (provisional)","2022/33",1244,Not Applicable,Not Applicable
,"2022 Week 34 ending August 27, 2022 (provisional)","2022/34",1258,Not Applicable,Not Applicable
,"2022 Week 35 ending September 03, 2022 (provisional)","2022/35",1241,Not Applicable,Not Applicable
,"2022 Week 36 ending September 10, 2022 (provisional)","2022/36",1249,Not Applicable,Not Applicable
,"2022 Week 37 ending September 17, 2022 (provisional)","2022/37",1286,Not Applicable,Not Applicable
,"2022 Week 38 ending September 24, 2022 (provisional)","2022/38",1243,Not Applicable,Not Applicable
,"2022 Week 39 ending October 01, 2022 (provisional)","2022/39",1255,Not Applicable,Not Applicable
,"2022 Week 40 ending October 08, 2022 (provisional)","2022/40",1203,Not Applicable,Not Applicable
,"2022 Week 41 ending October 15, 2022 (provisional)","2022/41",1289,Not Applicable,Not Applicable
,"2022 Week 42 ending October 22, 2022 (provisional)","2022/42",1298,Not Applicable,Not Applicable
,"2022 Week 43 ending October 29, 2022 (provisional)","2022/43",1278,Not Applicable,Not Applicable
,"2022 Week 44 ending November 05, 2022 (provisional)","2022/44",1341,Not Applicable,Not Applicable
,"2022 Week 45 ending November 12, 2022 (provisional)","2022/45",1291,Not Applicable,Not Applicable
,"2022 Week 46 ending November 19, 2022 (provisional)","2022/46",1245,Not Applicable,Not Applicable
,"2022 Week 47 ending November 26, 2022 (provisional)","2022/47",1258,Not Applicable,Not Applicable
,"2022 Week 48 ending December 03, 2022 (provisional)","2022/48",1281,Not Applicable,Not Applicable
,"2022 Week 49 ending December 10, 2022 (provisional)","2022/49",1218,Not Applicable,Not Applicable
,"2022 Week 50 ending December 17, 2022 (provisional)","2022/50",1272,Not Applicable,Not Applicable
,"2022 Week 51 ending December 24, 2022 (provisional)","2022/51",1259,Not Applicable,Not Applicable
,"2022 Week 52 ending December 31, 2022 (provisional)","2022/52",1274,Not Applicable,Not Applicable
,"2022 Week Not Available (provisional)","2022/99",0,Not Applicable,Not Applicable
,"2023 Week 01 ending January 07, 2023 (provisional)","2023/01",1243,Not Applicable,Not Applicable
,"2023 Week 02 ending January 14, 2023 (provisional)","2023/02",1231,Not Applicable,Not Applicable
,"2023 Week 03 ending January 21, 2023 (provisional)","2023/03",1252,Not Applicable,Not Applicable
,"2023 Week 04 ending January 28, 2023 (provisional)","2023/04",1153,Not Applicable,Not Applicable
,"2023 Week 05 ending February 04, 2023 (provisional)","2023/05",1200,Not Applicable,Not Applicable
,"2023 Week 06 ending February 11, 2023 (provisional)","2023/06",1218,Not Applicable,Not Applicable
,"2023 Week 07 ending February 18, 2023 (provisional)","2023/07",1202,Not Applicable,Not Applicable
,"2023 Week 08 ending February 25, 2023 (provisional)","2023/08",1192,Not Applicable,Not Applicable
,"2023 Week 09 ending March 04, 2023 (provisional)","2023/09",1228,Not Applicable,Not Applicable
,"2023 Week 10 ending March 11, 2023 (provisional)","2023/10",1205,Not Applicable,Not Applicable
,"2023 Week 11 ending March 18, 2023 (provisional)","2023/11",1211,Not Applicable,Not Applicable
,"2023 Week 12 ending March 25, 2023 (provisional)","2023/12",1238,Not Applicable,Not Applicable
,"2023 Week 13 ending April 01, 2023 (provisional)","2023/13",1204,Not Applicable,Not Applicable
,"2023 Week 14 ending April 08, 2023 (provisional)","2023/14",1233,Not Applicable,Not Applicable
,"2023 Week 15 ending April 15, 2023 (provisional)","2023/15",1245,Not Applicable,Not Applicable
,"2023 Week 16 ending April 22, 2023 (provisional)","2023/16",1249,Not Applicable,Not Applicable
,"2023 Week 17 ending April 29, 2023 (provisional)","2023/17",1219,Not Applicable,Not Applicable
,"2023 Week 18 ending May 06, 2023 (provisional)","2023/18",1281,Not Applicable,Not Applicable
,"2023 Week 19 ending May 13, 2023 (provisional)","2023/19",1317,Not Applicable,Not Applicable
,"2023 Week 20 ending May 20, 2023 (provisional)","2023/20",1192,Not Applicable,Not Applicable
,"2023 Week 21 ending May 27, 2023 (provisional)","2023/21",1194,Not Applicable,Not Applicable
,"2023 Week 22 ending June 03, 2023 (provisional)","2023/22",1307,Not Applicable,Not Applicable
,"2023 Week 23 ending June 10, 2023 (provisional)","2023/23",1239,Not Applicable,Not Applicable
,"2023 Week 24 ending June 17, 2023 (provisional)","2023/24",1254,Not Applicable,Not Applicable
,"2023 Week 25 ending June 24, 2023 (provisional)","2023/25",1239,Not Applicable,Not Applicable
,"2023 Week 26 ending July 01, 2023 (provisional)","2023/26",1227,Not Applicable,Not Applicable
,"2023 Week 27 ending July 08, 2023 (provisional)","2023/27",1287,Not Applicable,Not Applicable
,"2023 Week 28 ending July 15, 2023 (provisional)","2023/28",1229,Not Applicable,Not Applicable
,"2023 Week 29 ending July 22, 2023 (provisional)","2023/29",1221,Not Applicable,Not Applicable
,"2023 Week 30 ending July 29, 2023 (provisional)","2023/30",1142,Not Applicable,Not Applicable
,"2023 Week 31 ending August 05, 2023 (provisional)","2023/31",1193,Not Applicable,Not Applicable
,"2023 Week 32 ending August 12, 2023 (provisional)","2023/32",1204,Not Applicable,Not Applicable
,"2023 Week 33 ending August 19, 2023 (provisional)","2023/33",1167,Not Applicable,Not Applicable
,"2023 Week 34 ending August 26, 2023 (provisional)","2023/34",1197,Not Applicable,Not Applicable
,"2023 Week 35 ending September 02, 2023 (provisional)","2023/35",1099,Not Applicable,Not Applicable
,"2023 Week 36 ending September 09, 2023 (provisional)","2023/36",1085,Not Applicable,Not Applicable
,"2023 Week 37 ending September 16, 2023 (provisional)","2023/37",997,Not Applicable,Not Applicable
,"2023 Week 38 ending September 23, 2023 (provisional)","2023/38",986,Not Applicable,Not Applicable
,"2023 Week 39 ending September 30, 2023 (provisional)","2023/39",913,Not Applicable,Not Applicable
,"2023 Week 40 ending October 07, 2023 (provisional)","2023/40",785,Not Applicable,Not Applicable
,"2023 Week 41 ending October 14, 2023 (provisional)","2023/41",485,Not Applicable,Not Applicable
,"2023 Week 42 ending October 21, 2023 (provisional)","2023/42",260,Not Applicable,Not Applicable
,"2023 Week Not Available (provisional)","2023/99",Suppressed,Not Applicable,Not Applicable
"Total",,,367703,Not Applicable,Not Applicable
