"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",3833,167363,2290.2
,"1999","1999","Alaska","02",236,12219,1931.4
,"1999","1999","Arizona","04",3263,188248,1733.4
,"1999","1999","Arkansas","05",2263,104761,2160.2
,"1999","1999","California","06",17166,985605,1741.7
,"1999","1999","Colorado","08",2047,120041,1705.3
,"1999","1999","Connecticut","09",1920,118365,1622.1
,"1999","1999","Delaware","10",588,29791,1973.8
,"1999","1999","District of Columbia","11",455,18883,2409.6
,"1999","1999","Florida","12",12291,732184,1678.7
,"1999","1999","Georgia","13",5369,233760,2296.8
,"1999","1999","Hawaii","15",620,43010,1441.5
,"1999","1999","Idaho","16",722,39821,1813.1
,"1999","1999","Illinois","17",8153,400609,2035.2
,"1999","1999","Indiana","18",4495,204460,2198.5
,"1999","1999","Iowa","19",1950,107971,1806.0
,"1999","1999","Kansas","20",1641,90679,1809.7
,"1999","1999","Kentucky","21",3389,144509,2345.2
,"1999","1999","Louisiana","22",3495,148253,2357.5
,"1999","1999","Maine","23",980,49907,1963.7
,"1999","1999","Maryland","24",3463,168369,2056.8
,"1999","1999","Massachusetts","25",3946,217857,1811.3
,"1999","1999","Michigan","26",6880,329896,2085.5
,"1999","1999","Minnesota","27",2479,152718,1623.3
,"1999","1999","Mississippi","28",2420,97932,2471.1
,"1999","1999","Missouri","29",4502,205558,2190.1
,"1999","1999","Montana","30",624,32374,1927.5
,"1999","1999","Nebraska","31",1120,59730,1875.1
,"1999","1999","Nevada","32",1526,70208,2173.5
,"1999","1999","New Hampshire","33",764,40928,1866.7
,"1999","1999","New Jersey","34",5674,295460,1920.4
,"1999","1999","New Mexico","35",1095,62428,1754.0
,"1999","1999","New York","36",12132,658226,1843.1
,"1999","1999","North Carolina","37",5984,281436,2126.2
,"1999","1999","North Dakota","38",394,23242,1695.2
,"1999","1999","Ohio","39",8683,405056,2143.7
,"1999","1999","Oklahoma","40",2777,128285,2164.7
,"1999","1999","Oregon","41",2056,112788,1822.9
,"1999","1999","Pennsylvania","42",9741,486942,2000.4
,"1999","1999","Rhode Island","44",643,36565,1758.5
,"1999","1999","South Carolina","45",3241,145053,2234.4
,"1999","1999","South Dakota","46",447,27183,1644.4
,"1999","1999","Tennessee","47",4563,203089,2246.8
,"1999","1999","Texas","48",11960,604694,1977.9
,"1999","1999","Utah","49",857,53298,1607.9
,"1999","1999","Vermont","50",395,20963,1884.3
,"1999","1999","Virginia","51",4766,229657,2075.3
,"1999","1999","Washington","53",3253,175615,1852.3
,"1999","1999","West Virginia","54",1776,76359,2325.9
,"1999","1999","Wisconsin","55",3330,182689,1822.8
,"1999","1999","Wyoming","56",328,16464,1992.2
"Total","1999","1999",,,186695,9541501,1956.7
,"2000","2000","Alabama","01",3925,167968,2336.8
,"2000","2000","Alaska","02",233,12626,1845.4
,"2000","2000","Arizona","04",3264,189007,1726.9
,"2000","2000","Arkansas","05",2270,105175,2158.3
,"2000","2000","California","06",16507,984535,1676.6
,"2000","2000","Colorado","08",2014,121222,1661.4
,"2000","2000","Connecticut","09",2031,117556,1727.7
,"2000","2000","Delaware","10",544,29952,1816.2
,"2000","2000","District of Columbia","11",457,18525,2466.9
,"2000","2000","Florida","12",11870,727495,1631.6
,"2000","2000","Georgia","13",5307,236634,2242.7
,"2000","2000","Hawaii","15",649,42847,1514.7
,"2000","2000","Idaho","16",687,40169,1710.3
,"2000","2000","Illinois","17",7721,397443,1942.7
,"2000","2000","Indiana","18",4387,203737,2153.3
,"2000","2000","Iowa","19",1829,107373,1703.4
,"2000","2000","Kansas","20",1626,90085,1805.0
,"2000","2000","Kentucky","21",3383,144671,2338.4
,"2000","2000","Louisiana","22",3475,148004,2347.9
,"2000","2000","Maine","23",947,50100,1890.2
,"2000","2000","Maryland","24",3394,168242,2017.3
,"2000","2000","Massachusetts","25",3795,216498,1752.9
,"2000","2000","Michigan","26",6724,328835,2044.8
,"2000","2000","Minnesota","27",2479,153169,1618.5
,"2000","2000","Mississippi","28",2360,98179,2403.8
,"2000","2000","Missouri","29",4097,205372,1994.9
,"2000","2000","Montana","30",573,32541,1760.9
,"2000","2000","Nebraska","31",1065,59391,1793.2
,"2000","2000","Nevada","32",1447,71387,2027.0
,"2000","2000","New Hampshire","33",692,41143,1681.9
,"2000","2000","New Jersey","34",5459,293196,1861.9
,"2000","2000","New Mexico","35",1061,63227,1678.1
,"2000","2000","New York","36",11809,657600,1795.8
,"2000","2000","North Carolina","37",5954,282836,2105.1
,"2000","2000","North Dakota","38",375,23142,1620.4
,"2000","2000","Ohio","39",8425,402668,2092.3
,"2000","2000","Oklahoma","40",2820,128756,2190.2
,"2000","2000","Oregon","41",2037,112614,1808.8
,"2000","2000","Pennsylvania","42",9086,480656,1890.3
,"2000","2000","Rhode Island","44",650,36023,1804.4
,"2000","2000","South Carolina","45",3220,145599,2211.6
,"2000","2000","South Dakota","46",450,27126,1658.9
,"2000","2000","Tennessee","47",4591,204571,2244.2
,"2000","2000","Texas","48",11845,610432,1940.4
,"2000","2000","Utah","49",808,53734,1503.7
,"2000","2000","Vermont","50",383,21126,1812.9
,"2000","2000","Virginia","51",4581,229553,1995.6
,"2000","2000","Washington","53",3125,176225,1773.3
,"2000","2000","West Virginia","54",1748,75863,2304.2
,"2000","2000","Wisconsin","55",3262,182119,1791.1
,"2000","2000","Wyoming","56",298,16598,1795.4
"Total","2000","2000",,,181739,9533545,1906.3
,"2001","2001","Alabama","01",3826,169261,2260.4
,"2001","2001","Alaska","02",226,13037,1733.5
,"2001","2001","Arizona","04",3121,191895,1626.4
,"2001","2001","Arkansas","05",2302,105975,2172.2
,"2001","2001","California","06",16676,993690,1678.2
,"2001","2001","Colorado","08",1939,123072,1575.5
,"2001","2001","Connecticut","09",1862,115464,1612.6
,"2001","2001","Delaware","10",550,29911,1838.8
,"2001","2001","District of Columbia","11",413,18116,2279.8
,"2001","2001","Florida","12",11912,729638,1632.6
,"2001","2001","Georgia","13",5332,242569,2198.1
,"2001","2001","Hawaii","15",603,42665,1413.3
,"2001","2001","Idaho","16",683,41280,1654.6
,"2001","2001","Illinois","17",7544,394996,1909.9
,"2001","2001","Indiana","18",4196,203266,2064.3
,"2001","2001","Iowa","19",1789,106545,1679.1
,"2001","2001","Kansas","20",1671,89249,1872.3
,"2001","2001","Kentucky","21",3350,145638,2300.2
,"2001","2001","Louisiana","22",3317,148083,2240.0
,"2001","2001","Maine","23",955,50222,1901.6
,"2001","2001","Maryland","24",3262,169881,1920.2
,"2001","2001","Massachusetts","25",3658,213650,1712.1
,"2001","2001","Michigan","26",6220,327181,1901.1
,"2001","2001","Minnesota","27",2441,153409,1591.2
,"2001","2001","Mississippi","28",2385,98900,2411.5
,"2001","2001","Missouri","29",4062,205268,1978.9
,"2001","2001","Montana","30",540,32978,1637.5
,"2001","2001","Nebraska","31",991,58545,1692.7
,"2001","2001","Nevada","32",1569,75223,2085.8
,"2001","2001","New Hampshire","33",761,41384,1838.9
,"2001","2001","New Jersey","34",5068,289620,1749.9
,"2001","2001","New Mexico","35",1043,64107,1627.0
,"2001","2001","New York","36",11267,654364,1721.8
,"2001","2001","North Carolina","37",5869,288737,2032.6
,"2001","2001","North Dakota","38",387,23021,1681.1
,"2001","2001","Ohio","39",8126,399220,2035.5
,"2001","2001","Oklahoma","40",2730,129349,2110.6
,"2001","2001","Oregon","41",2029,113541,1787.0
,"2001","2001","Pennsylvania","42",8834,470412,1877.9
,"2001","2001","Rhode Island","44",648,35173,1842.3
,"2001","2001","South Carolina","45",3130,148978,2101.0
,"2001","2001","South Dakota","46",466,26748,1742.2
,"2001","2001","Tennessee","47",4644,208855,2223.6
,"2001","2001","Texas","48",11948,619156,1929.7
,"2001","2001","Utah","49",795,54742,1452.3
,"2001","2001","Vermont","50",371,21048,1762.6
,"2001","2001","Virginia","51",4516,232851,1939.4
,"2001","2001","Washington","53",3171,177755,1783.9
,"2001","2001","West Virginia","54",1648,76053,2166.9
,"2001","2001","Wisconsin","55",3094,180700,1712.2
,"2001","2001","Wyoming","56",292,16812,1736.9
"Total","2001","2001",,,178232,9562233,1863.9
,"2002","2002","Alabama","01",3679,170495,2157.8
,"2002","2002","Alaska","02",213,13659,1559.4
,"2002","2002","Arizona","04",3156,196606,1605.2
,"2002","2002","Arkansas","05",2207,106576,2070.8
,"2002","2002","California","06",16226,1008072,1609.6
,"2002","2002","Colorado","08",1923,124664,1542.5
,"2002","2002","Connecticut","09",1753,114970,1524.7
,"2002","2002","Delaware","10",533,29933,1780.6
,"2002","2002","District of Columbia","11",406,17988,2257.1
,"2002","2002","Florida","12",11770,738794,1593.1
,"2002","2002","Georgia","13",5168,247116,2091.3
,"2002","2002","Hawaii","15",548,42770,1281.3
,"2002","2002","Idaho","16",682,42506,1604.5
,"2002","2002","Illinois","17",7537,395915,1903.7
,"2002","2002","Indiana","18",4064,203939,1992.8
,"2002","2002","Iowa","19",1774,106736,1662.0
,"2002","2002","Kansas","20",1584,88791,1784.0
,"2002","2002","Kentucky","21",3438,146696,2343.6
,"2002","2002","Louisiana","22",3229,148652,2172.2
,"2002","2002","Maine","23",929,50294,1847.1
,"2002","2002","Maryland","24",3205,171733,1866.3
,"2002","2002","Massachusetts","25",3513,212118,1656.2
,"2002","2002","Michigan","26",6229,327286,1903.2
,"2002","2002","Minnesota","27",2317,154712,1497.6
,"2002","2002","Mississippi","28",2310,99905,2312.2
,"2002","2002","Missouri","29",4068,205540,1979.2
,"2002","2002","Montana","30",585,33652,1738.4
,"2002","2002","Nebraska","31",1013,58349,1736.1
,"2002","2002","Nevada","32",1568,78747,1991.2
,"2002","2002","New Hampshire","33",724,41581,1741.2
,"2002","2002","New Jersey","34",4995,288661,1730.4
,"2002","2002","New Mexico","35",1054,65072,1619.7
,"2002","2002","New York","36",11185,655960,1705.1
,"2002","2002","North Carolina","37",5882,293798,2002.1
,"2002","2002","North Dakota","38",347,23005,1508.4
,"2002","2002","Ohio","39",8004,399074,2005.6
,"2002","2002","Oklahoma","40",2787,129956,2144.6
,"2002","2002","Oregon","41",2061,116119,1774.9
,"2002","2002","Pennsylvania","42",8634,465573,1854.5
,"2002","2002","Rhode Island","44",577,35005,1648.3
,"2002","2002","South Carolina","45",3184,151366,2103.5
,"2002","2002","South Dakota","46",432,26469,1632.1
,"2002","2002","Tennessee","47",4521,210773,2145.0
,"2002","2002","Texas","48",11918,627669,1898.8
,"2002","2002","Utah","49",813,55936,1453.4
,"2002","2002","Vermont","50",351,21214,1654.6
,"2002","2002","Virginia","51",4431,236855,1870.8
,"2002","2002","Washington","53",3075,181610,1693.2
,"2002","2002","West Virginia","54",1640,76748,2136.9
,"2002","2002","Wisconsin","55",3028,181790,1665.7
,"2002","2002","Wyoming","56",321,17033,1884.6
"Total","2002","2002",,,175591,9638481,1821.8
,"2003","2003","Alabama","01",3756,173635,2163.2
,"2003","2003","Alaska","02",235,14287,1644.9
,"2003","2003","Arizona","04",3175,202879,1565.0
,"2003","2003","Arkansas","05",2200,108656,2024.7
,"2003","2003","California","06",16285,1033339,1576.0
,"2003","2003","Colorado","08",1985,128115,1549.4
,"2003","2003","Connecticut","09",1742,116564,1494.5
,"2003","2003","Delaware","10",538,30607,1757.8
,"2003","2003","District of Columbia","11",375,18068,2075.5
,"2003","2003","Florida","12",11752,754875,1556.8
,"2003","2003","Georgia","13",5381,254270,2116.3
,"2003","2003","Hawaii","15",557,43518,1279.9
,"2003","2003","Idaho","16",666,44108,1509.9
,"2003","2003","Illinois","17",7468,403600,1850.3
,"2003","2003","Indiana","18",4143,208072,1991.1
,"2003","2003","Iowa","19",1763,107613,1638.3
,"2003","2003","Kansas","20",1492,89473,1667.5
,"2003","2003","Kentucky","21",3254,150161,2167.0
,"2003","2003","Louisiana","22",3330,151457,2198.6
,"2003","2003","Maine","23",869,51181,1697.9
,"2003","2003","Maryland","24",3231,175386,1842.2
,"2003","2003","Massachusetts","25",3524,212395,1659.2
,"2003","2003","Michigan","26",6001,333007,1802.1
,"2003","2003","Minnesota","27",2212,158100,1399.1
,"2003","2003","Mississippi","28",2329,102039,2282.5
,"2003","2003","Missouri","29",4022,207843,1935.1
,"2003","2003","Montana","30",617,34590,1783.8
,"2003","2003","Nebraska","31",949,58715,1616.3
,"2003","2003","Nevada","32",1563,83121,1880.4
,"2003","2003","New Hampshire","33",709,42313,1675.6
,"2003","2003","New Jersey","34",4791,291692,1642.5
,"2003","2003","New Mexico","35",1086,66801,1625.7
,"2003","2003","New York","36",10633,663799,1601.8
,"2003","2003","North Carolina","37",5900,300496,1963.4
,"2003","2003","North Dakota","38",395,23013,1716.4
,"2003","2003","Ohio","39",7899,406219,1944.5
,"2003","2003","Oklahoma","40",2727,131528,2073.3
,"2003","2003","Oregon","41",2142,120042,1784.4
,"2003","2003","Pennsylvania","42",8614,468197,1839.8
,"2003","2003","Rhode Island","44",598,35159,1700.8
,"2003","2003","South Carolina","45",3238,154656,2093.7
,"2003","2003","South Dakota","46",434,26552,1634.5
,"2003","2003","Tennessee","47",4633,216352,2141.4
,"2003","2003","Texas","48",11922,642963,1854.2
,"2003","2003","Utah","49",782,57837,1352.1
,"2003","2003","Vermont","50",342,21783,1570.0
,"2003","2003","Virginia","51",4410,242593,1817.9
,"2003","2003","Washington","53",3153,188065,1676.5
,"2003","2003","West Virginia","54",1744,78710,2215.7
,"2003","2003","Wisconsin","55",2936,184803,1588.7
,"2003","2003","Wyoming","56",315,17549,1795.0
