"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",10566,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",9578,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",10491,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",9877,Not Applicable,Not Applicable
,"May, 1999","1999/05",10030,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",9697,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",10215,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",9842,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",9669,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",10034,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",9791,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",10782,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",11326,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",9913,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",10126,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",10054,Not Applicable,Not Applicable
,"May, 2000","2000/05",10316,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",10100,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",10432,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",10268,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",10075,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",10478,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",10373,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",11029,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",11281,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",10005,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",10847,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",10352,Not Applicable,Not Applicable
,"May, 2001","2001/05",10612,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",10386,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",10596,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",10724,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",11124,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",10899,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",10628,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",11009,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",11505,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",10370,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",11256,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",10829,Not Applicable,Not Applicable
,"May, 2002","2002/05",11131,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",10641,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",11273,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",11039,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",10558,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",10878,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",10960,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",11418,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",11633,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",10455,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",11432,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",10793,Not Applicable,Not Applicable
,"May, 2003","2003/05",11092,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",10735,Not Applicable,Not Applicable
