"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",3094,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",2905,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",3152,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",3015,Not Applicable,Not Applicable
,"May, 1999","1999/05",3070,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",3091,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",3143,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",3062,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",2982,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",3090,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",2873,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",3183,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",3166,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",2905,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",3078,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",3042,Not Applicable,Not Applicable
,"May, 2000","2000/05",3062,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",3038,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",3077,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",2991,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",2946,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",3029,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",2828,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",3105,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",3185,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",2963,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",3093,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",2953,Not Applicable,Not Applicable
,"May, 2001","2001/05",3095,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",2854,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",3001,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",2978,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",2818,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",2932,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",2896,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",3000,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",3111,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",2856,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",3193,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",3037,Not Applicable,Not Applicable
,"May, 2002","2002/05",3028,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",3014,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",3052,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",2943,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",2867,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",2943,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",2876,Not Applicable,Not Applicable
