"Notes","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"2019 Week 03 ending January 19, 2019","2019/03",11281,Not Applicable,Not Applicable
,"2019 Week 04 ending January 26, 2019","2019/04",11189,Not Applicable,Not Applicable
,"2019 Week 05 ending February 02, 2019","2019/05",11165,Not Applicable,Not Applicable
,"2019 Week 06 ending February 09, 2019","2019/06",11440,Not Applicable,Not Applicable
,"2019 Week 07 ending February 16, 2019","2019/07",11289,Not Applicable,Not Applicable
,"2019 Week 08 ending February 23, 2019","2019/08",11231,Not Applicable,Not Applicable
,"2019 Week 09 ending March 02, 2019","2019/09",11402,Not Applicable,Not Applicable
,"2019 Week 10 ending March 09, 2019","2019/10",11511,Not Applicable,Not Applicable
,"2019 Week 11 ending March 16, 2019","2019/11",11314,Not Applicable,Not Applicable
,"2019 Week 12 ending March 23, 2019","2019/12",11007,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13",10884,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14",10886,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15",10770,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16",10473,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17",10508,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18",10617,Not Applicable,Not Applicable
,"2019 Week 19 ending May 11, 2019","2019/19",10388,Not Applicable,Not Applicable
,"2019 Week 20 ending May 18, 2019","2019/20",10379,Not Applicable,Not Applicable
,"2019 Week 21 ending May 25, 2019","2019/21",10516,Not Applicable,Not Applicable
,"2019 Week 22 ending June 01, 2019","2019/22",10181,Not Applicable,Not Applicable
,"2019 Week 23 ending June 08, 2019","2019/23",10320,Not Applicable,Not Applicable
,"2019 Week 24 ending June 15, 2019","2019/24",10359,Not Applicable,Not Applicable
,"2019 Week 25 ending June 22, 2019","2019/25",10280,Not Applicable,Not Applicable
,"2019 Week 26 ending June 29, 2019","2019/26",10171,Not Applicable,Not Applicable
,"2019 Week 27 ending July 06, 2019","2019/27",10122,Not Applicable,Not Applicable
,"2019 Week 28 ending July 13, 2019","2019/28",10082,Not Applicable,Not Applicable
,"2019 Week 29 ending July 20, 2019","2019/29",10166,Not Applicable,Not Applicable
,"2019 Week 30 ending July 27, 2019","2019/30",10024,Not Applicable,Not Applicable
,"2019 Week 31 ending August 03, 2019","2019/31",10070,Not Applicable,Not Applicable
,"2019 Week 32 ending August 10, 2019","2019/32",10041,Not Applicable,Not Applicable
,"2019 Week 33 ending August 17, 2019","2019/33",10147,Not Applicable,Not Applicable
,"2019 Week 34 ending August 24, 2019","2019/34",9979,Not Applicable,Not Applicable
,"2019 Week 35 ending August 31, 2019","2019/35",10135,Not Applicable,Not Applicable
,"2019 Week 36 ending September 07, 2019","2019/36",9945,Not Applicable,Not Applicable
,"2019 Week 37 ending September 14, 2019","2019/37",10118,Not Applicable,Not Applicable
,"2019 Week 38 ending September 21, 2019","2019/38",9940,Not Applicable,Not Applicable
,"2019 Week 39 ending September 28, 2019","2019/39",10406,Not Applicable,Not Applicable
,"2019 Week 40 ending October 05, 2019","2019/40",10173,Not Applicable,Not Applicable
,"2019 Week 41 ending October 12, 2019","2019/41",10378,Not Applicable,Not Applicable
,"2019 Week 42 ending October 19, 2019","2019/42",10688,Not Applicable,Not Applicable
,"2019 Week 43 ending October 26, 2019","2019/43",10604,Not Applicable,Not Applicable
,"2019 Week 44 ending November 02, 2019","2019/44",10434,Not Applicable,Not Applicable
,"2019 Week 45 ending November 09, 2019","2019/45",11006,Not Applicable,Not Applicable
,"2019 Week 46 ending November 16, 2019","2019/46",10870,Not Applicable,Not Applicable
,"2019 Week 47 ending November 23, 2019","2019/47",11130,Not Applicable,Not Applicable
,"2019 Week 48 ending November 30, 2019","2019/48",10731,Not Applicable,Not Applicable
,"2019 Week 49 ending December 07, 2019","2019/49",11071,Not Applicable,Not Applicable
,"2019 Week 50 ending December 14, 2019","2019/50",10991,Not Applicable,Not Applicable
,"2019 Week 51 ending December 21, 2019","2019/51",11165,Not Applicable,Not Applicable
,"2019 Week 52 ending December 28, 2019","2019/52",11255,Not Applicable,Not Applicable
,"2019 Week Not Available","2019/99",39,Not Applicable,Not Applicable
,"2020 Week 01 ending January 04, 2020","2020/01",11761,Not Applicable,Not Applicable
,"2020 Week 02 ending January 11, 2020","2020/02",12054,Not Applicable,Not Applicable
,"2020 Week 03 ending January 18, 2020","2020/03",11713,Not Applicable,Not Applicable
,"2020 Week 04 ending January 25, 2020","2020/04",11759,Not Applicable,Not Applicable
,"2020 Week 05 ending February 01, 2020","2020/05",11641,Not Applicable,Not Applicable
,"2020 Week 06 ending February 08, 2020","2020/06",11600,Not Applicable,Not Applicable
,"2020 Week 07 ending February 15, 2020","2020/07",11601,Not Applicable,Not Applicable
,"2020 Week 08 ending February 22, 2020","2020/08",11556,Not Applicable,Not Applicable
,"2020 Week 09 ending February 29, 2020","2020/09",11684,Not Applicable,Not Applicable
,"2020 Week 10 ending March 07, 2020","2020/10",11767,Not Applicable,Not Applicable
,"2020 Week 11 ending March 14, 2020","2020/11",11714,Not Applicable,Not Applicable
,"2020 Week 12 ending March 21, 2020","2020/12",11779,Not Applicable,Not Applicable
,"2020 Week 13 ending March 28, 2020","2020/13",12198,Not Applicable,Not Applicable
,"2020 Week 14 ending April 04, 2020","2020/14",14373,Not Applicable,Not Applicable
,"2020 Week 15 ending April 11, 2020","2020/15",15808,Not Applicable,Not Applicable
,"2020 Week 16 ending April 18, 2020","2020/16",15004,Not Applicable,Not Applicable
,"2020 Week 17 ending April 25, 2020","2020/17",14099,Not Applicable,Not Applicable
,"2020 Week 18 ending May 02, 2020","2020/18",13646,Not Applicable,Not Applicable
,"2020 Week 19 ending May 09, 2020","2020/19",13053,Not Applicable,Not Applicable
,"2020 Week 20 ending May 16, 2020","2020/20",12548,Not Applicable,Not Applicable
,"2020 Week 21 ending May 23, 2020","2020/21",11973,Not Applicable,Not Applicable
,"2020 Week 22 ending May 30, 2020","2020/22",11761,Not Applicable,Not Applicable
,"2020 Week 23 ending June 06, 2020","2020/23",11534,Not Applicable,Not Applicable
,"2020 Week 24 ending June 13, 2020","2020/24",11477,Not Applicable,Not Applicable
,"2020 Week 25 ending June 20, 2020","2020/25",11516,Not Applicable,Not Applicable
,"2020 Week 26 ending June 27, 2020","2020/26",11488,Not Applicable,Not Applicable
,"2020 Week 27 ending July 04, 2020","2020/27",11798,Not Applicable,Not Applicable
,"2020 Week 28 ending July 11, 2020","2020/28",12520,Not Applicable,Not Applicable
,"2020 Week 29 ending July 18, 2020","2020/29",12610,Not Applicable,Not Applicable
,"2020 Week 30 ending July 25, 2020","2020/30",13010,Not Applicable,Not Applicable
,"2020 Week 31 ending August 01, 2020","2020/31",13066,Not Applicable,Not Applicable
,"2020 Week 32 ending August 08, 2020","2020/32",12820,Not Applicable,Not Applicable
,"2020 Week 33 ending August 15, 2020","2020/33",12910,Not Applicable,Not Applicable
,"2020 Week 34 ending August 22, 2020","2020/34",12729,Not Applicable,Not Applicable
,"2020 Week 35 ending August 29, 2020","2020/35",12146,Not Applicable,Not Applicable
,"2020 Week 36 ending September 05, 2020","2020/36",12086,Not Applicable,Not Applicable
,"2020 Week 37 ending September 12, 2020","2020/37",11852,Not Applicable,Not Applicable
,"2020 Week 38 ending September 19, 2020","2020/38",12100,Not Applicable,Not Applicable
,"2020 Week 39 ending September 26, 2020","2020/39",12100,Not Applicable,Not Applicable
,"2020 Week 40 ending October 03, 2020","2020/40",12099,Not Applicable,Not Applicable
,"2020 Week 41 ending October 10, 2020","2020/41",12274,Not Applicable,Not Applicable
,"2020 Week 42 ending October 17, 2020","2020/42",12185,Not Applicable,Not Applicable
,"2020 Week 43 ending October 24, 2020","2020/43",12244,Not Applicable,Not Applicable
,"2020 Week 44 ending October 31, 2020","2020/44",12886,Not Applicable,Not Applicable
,"2020 Week 45 ending November 07, 2020","2020/45",13428,Not Applicable,Not Applicable
,"2020 Week 46 ending November 14, 2020","2020/46",13761,Not Applicable,Not Applicable
,"2020 Week 47 ending November 21, 2020","2020/47",14440,Not Applicable,Not Applicable
,"2020 Week 48 ending November 28, 2020","2020/48",14779,Not Applicable,Not Applicable
,"2020 Week 49 ending December 05, 2020","2020/49",15685,Not Applicable,Not Applicable
,"2020 Week 50 ending December 12, 2020","2020/50",16201,Not Applicable,Not Applicable
,"2020 Week 51 ending December 19, 2020","2020/51",16834,Not Applicable,Not Applicable
,"2020 Week 52 ending December 26, 2020","2020/52",16998,Not Applicable,Not Applicable
,"2020 Week 53 ending January 02, 2021","2020/53",17874,Not Applicable,Not Applicable
,"2020 Week Not Available","2020/99",51,Not Applicable,Not Applicable
,"2021 Week 01 ending January 09, 2021","2021/01",17925,Not Applicable,Not Applicable
,"2021 Week 02 ending January 16, 2021","2021/02",18163,Not Applicable,Not Applicable
,"2021 Week 03 ending January 23, 2021","2021/03",17544,Not Applicable,Not Applicable
,"2021 Week 04 ending January 30, 2021","2021/04",16517,Not Applicable,Not Applicable
,"2021 Week 05 ending February 06, 2021","2021/05",16220,Not Applicable,Not Applicable
,"2021 Week 06 ending February 13, 2021","2021/06",14984,Not Applicable,Not Applicable
,"2021 Week 07 ending February 20, 2021","2021/07",14753,Not Applicable,Not Applicable
,"2021 Week 08 ending February 27, 2021","2021/08",14179,Not Applicable,Not Applicable
,"2021 Week 09 ending March 06, 2021","2021/09",13316,Not Applicable,Not Applicable
,"2021 Week 10 ending March 13, 2021","2021/10",12867,Not Applicable,Not Applicable
,"2021 Week 11 ending March 20, 2021","2021/11",12423,Not Applicable,Not Applicable
,"2021 Week 12 ending March 27, 2021","2021/12",12349,Not Applicable,Not Applicable
,"2021 Week 13 ending April 03, 2021","2021/13",12329,Not Applicable,Not Applicable
,"2021 Week 14 ending April 10, 2021","2021/14",12687,Not Applicable,Not Applicable
,"2021 Week 15 ending April 17, 2021","2021/15",12317,Not Applicable,Not Applicable
,"2021 Week 16 ending April 24, 2021","2021/16",12508,Not Applicable,Not Applicable
,"2021 Week 17 ending May 01, 2021","2021/17",12519,Not Applicable,Not Applicable
,"2021 Week 18 ending May 08, 2021","2021/18",12224,Not Applicable,Not Applicable
,"2021 Week 19 ending May 15, 2021","2021/19",12113,Not Applicable,Not Applicable
,"2021 Week 20 ending May 22, 2021","2021/20",12279,Not Applicable,Not Applicable
,"2021 Week 21 ending May 29, 2021","2021/21",11794,Not Applicable,Not Applicable
,"2021 Week 22 ending June 05, 2021","2021/22",11822,Not Applicable,Not Applicable
,"2021 Week 23 ending June 12, 2021","2021/23",11684,Not Applicable,Not Applicable
,"2021 Week 24 ending June 19, 2021","2021/24",11692,Not Applicable,Not Applicable
,"2021 Week 25 ending June 26, 2021","2021/25",11742,Not Applicable,Not Applicable
,"2021 Week 26 ending July 03, 2021","2021/26",11901,Not Applicable,Not Applicable
,"2021 Week 27 ending July 10, 2021","2021/27",11695,Not Applicable,Not Applicable
,"2021 Week 28 ending July 17, 2021","2021/28",11867,Not Applicable,Not Applicable
,"2021 Week 29 ending July 24, 2021","2021/29",12056,Not Applicable,Not Applicable
,"2021 Week 30 ending July 31, 2021","2021/30",12289,Not Applicable,Not Applicable
,"2021 Week 31 ending August 07, 2021","2021/31",13025,Not Applicable,Not Applicable
,"2021 Week 32 ending August 14, 2021","2021/32",14154,Not Applicable,Not Applicable
,"2021 Week 33 ending August 21, 2021","2021/33",14670,Not Applicable,Not Applicable
,"2021 Week 34 ending August 28, 2021","2021/34",15256,Not Applicable,Not Applicable
,"2021 Week 35 ending September 04, 2021","2021/35",15471,Not Applicable,Not Applicable
,"2021 Week 36 ending September 11, 2021","2021/36",15689,Not Applicable,Not Applicable
,"2021 Week 37 ending September 18, 2021","2021/37",15575,Not Applicable,Not Applicable
,"2021 Week 38 ending September 25, 2021","2021/38",15299,Not Applicable,Not Applicable
,"2021 Week 39 ending October 02, 2021","2021/39",15162,Not Applicable,Not Applicable
,"2021 Week 40 ending October 09, 2021","2021/40",14671,Not Applicable,Not Applicable
,"2021 Week 41 ending October 16, 2021","2021/41",14160,Not Applicable,Not Applicable
,"2021 Week 42 ending October 23, 2021","2021/42",14019,Not Applicable,Not Applicable
,"2021 Week 43 ending October 30, 2021","2021/43",13848,Not Applicable,Not Applicable
,"2021 Week 44 ending November 06, 2021","2021/44",13792,Not Applicable,Not Applicable
,"2021 Week 45 ending November 13, 2021","2021/45",13832,Not Applicable,Not Applicable
,"2021 Week 46 ending November 20, 2021","2021/46",13865,Not Applicable,Not Applicable
,"2021 Week 47 ending November 27, 2021","2021/47",14115,Not Applicable,Not Applicable
,"2021 Week 48 ending December 04, 2021","2021/48",14727,Not Applicable,Not Applicable
,"2021 Week 49 ending December 11, 2021","2021/49",15178,Not Applicable,Not Applicable
,"2021 Week 50 ending December 18, 2021","2021/50",14942,Not Applicable,Not Applicable
,"2021 Week 51 ending December 25, 2021","2021/51",15267,Not Applicable,Not Applicable
,"2021 Week 52 ending January 01, 2022","2021/52",15794,Not Applicable,Not Applicable
,"2021 Week Not Available","2021/99",60,Not Applicable,Not Applicable
,"2022 Week 01 ending January 08, 2022 (provisional)","2022/01",16701,Not Applicable,Not Applicable
,"2022 Week 02 ending January 15, 2022 (provisional)","2022/02",17686,Not Applicable,Not Applicable
,"2022 Week 03 ending January 22, 2022 (provisional)","2022/03",17836,Not Applicable,Not Applicable
,"2022 Week 04 ending January 29, 2022 (provisional)","2022/04",17866,Not Applicable,Not Applicable
,"2022 Week 05 ending February 05, 2022 (provisional)","2022/05",16982,Not Applicable,Not Applicable
,"2022 Week 06 ending February 12, 2022 (provisional)","2022/06",16153,Not Applicable,Not Applicable
,"2022 Week 07 ending February 19, 2022 (provisional)","2022/07",14973,Not Applicable,Not Applicable
,"2022 Week 08 ending February 26, 2022 (provisional)","2022/08",13781,Not Applicable,Not Applicable
,"2022 Week 09 ending March 05, 2022 (provisional)","2022/09",13293,Not Applicable,Not Applicable
,"2022 Week 10 ending March 12, 2022 (provisional)","2022/10",12698,Not Applicable,Not Applicable
,"2022 Week 11 ending March 19, 2022 (provisional)","2022/11",12464,Not Applicable,Not Applicable
,"2022 Week 12 ending March 26, 2022 (provisional)","2022/12",12099,Not Applicable,Not Applicable
,"2022 Week 13 ending April 02, 2022 (provisional)","2022/13",11668,Not Applicable,Not Applicable
,"2022 Week 14 ending April 09, 2022 (provisional)","2022/14",11717,Not Applicable,Not Applicable
,"2022 Week 15 ending April 16, 2022 (provisional)","2022/15",11733,Not Applicable,Not Applicable
,"2022 Week 16 ending April 23, 2022 (provisional)","2022/16",11383,Not Applicable,Not Applicable
,"2022 Week 17 ending April 30, 2022 (provisional)","2022/17",11728,Not Applicable,Not Applicable
,"2022 Week 18 ending May 07, 2022 (provisional)","2022/18",11673,Not Applicable,Not Applicable
,"2022 Week 19 ending May 14, 2022 (provisional)","2022/19",11647,Not Applicable,Not Applicable
,"2022 Week 20 ending May 21, 2022 (provisional)","2022/20",11701,Not Applicable,Not Applicable
,"2022 Week 21 ending May 28, 2022 (provisional)","2022/21",11535,Not Applicable,Not Applicable
,"2022 Week 22 ending June 04, 2022 (provisional)","2022/22",11361,Not Applicable,Not Applicable
,"2022 Week 23 ending June 11, 2022 (provisional)","2022/23",11750,Not Applicable,Not Applicable
,"2022 Week 24 ending June 18, 2022 (provisional)","2022/24",11600,Not Applicable,Not Applicable
,"2022 Week 25 ending June 25, 2022 (provisional)","2022/25",11726,Not Applicable,Not Applicable
,"2022 Week 26 ending July 02, 2022 (provisional)","2022/26",11784,Not Applicable,Not Applicable
,"2022 Week 27 ending July 09, 2022 (provisional)","2022/27",11635,Not Applicable,Not Applicable
,"2022 Week 28 ending July 16, 2022 (provisional)","2022/28",11732,Not Applicable,Not Applicable
,"2022 Week 29 ending July 23, 2022 (provisional)","2022/29",12026,Not Applicable,Not Applicable
,"2022 Week 30 ending July 30, 2022 (provisional)","2022/30",11892,Not Applicable,Not Applicable
,"2022 Week 31 ending August 06, 2022 (provisional)","2022/31",11863,Not Applicable,Not Applicable
,"2022 Week 32 ending August 13, 2022 (provisional)","2022/32",12007,Not Applicable,Not Applicable
,"2022 Week 33 ending August 20, 2022 (provisional)","2022/33",12004,Not Applicable,Not Applicable
,"2022 Week 34 ending August 27, 2022 (provisional)","2022/34",11713,Not Applicable,Not Applicable
,"2022 Week 35 ending September 03, 2022 (provisional)","2022/35",11891,Not Applicable,Not Applicable
,"2022 Week 36 ending September 10, 2022 (provisional)","2022/36",11823,Not Applicable,Not Applicable
,"2022 Week 37 ending September 17, 2022 (provisional)","2022/37",11872,Not Applicable,Not Applicable
,"2022 Week 38 ending September 24, 2022 (provisional)","2022/38",11830,Not Applicable,Not Applicable
,"2022 Week 39 ending October 01, 2022 (provisional)","2022/39",11866,Not Applicable,Not Applicable
,"2022 Week 40 ending October 08, 2022 (provisional)","2022/40",11996,Not Applicable,Not Applicable
,"2022 Week 41 ending October 15, 2022 (provisional)","2022/41",12177,Not Applicable,Not Applicable
,"2022 Week 42 ending October 22, 2022 (provisional)","2022/42",12009,Not Applicable,Not Applicable
,"2022 Week 43 ending October 29, 2022 (provisional)","2022/43",12210,Not Applicable,Not Applicable
,"2022 Week 44 ending November 05, 2022 (provisional)","2022/44",12156,Not Applicable,Not Applicable
,"2022 Week 45 ending November 12, 2022 (provisional)","2022/45",12338,Not Applicable,Not Applicable
,"2022 Week 46 ending November 19, 2022 (provisional)","2022/46",12469,Not Applicable,Not Applicable
,"2022 Week 47 ending November 26, 2022 (provisional)","2022/47",13175,Not Applicable,Not Applicable
,"2022 Week 48 ending December 03, 2022 (provisional)","2022/48",13394,Not Applicable,Not Applicable
,"2022 Week 49 ending December 10, 2022 (provisional)","2022/49",13459,Not Applicable,Not Applicable
,"2022 Week 50 ending December 17, 2022 (provisional)","2022/50",13284,Not Applicable,Not Applicable
,"2022 Week 51 ending December 24, 2022 (provisional)","2022/51",13706,Not Applicable,Not Applicable
,"2022 Week 52 ending December 31, 2022 (provisional)","2022/52",14178,Not Applicable,Not Applicable
,"2022 Week Not Available (provisional)","2022/99",0,Not Applicable,Not Applicable
,"2023 Week 01 ending January 07, 2023 (provisional)","2023/01",13940,Not Applicable,Not Applicable
,"2023 Week 02 ending January 14, 2023 (provisional)","2023/02",13287,Not Applicable,Not Applicable
,"2023 Week 03 ending January 21, 2023 (provisional)","2023/03",12892,Not Applicable,Not Applicable
,"2023 Week 04 ending January 28, 2023 (provisional)","2023/04",12542,Not Applicable,Not Applicable
,"2023 Week 05 ending February 04, 2023 (provisional)","2023/05",12545,Not Applicable,Not Applicable
,"2023 Week 06 ending February 11, 2023 (provisional)","2023/06",12593,Not Applicable,Not Applicable
,"2023 Week 07 ending February 18, 2023 (provisional)","2023/07",12439,Not Applicable,Not Applicable
,"2023 Week 08 ending February 25, 2023 (provisional)","2023/08",12537,Not Applicable,Not Applicable
,"2023 Week 09 ending March 04, 2023 (provisional)","2023/09",12305,Not Applicable,Not Applicable
,"2023 Week 10 ending March 11, 2023 (provisional)","2023/10",12369,Not Applicable,Not Applicable
,"2023 Week 11 ending March 18, 2023 (provisional)","2023/11",12302,Not Applicable,Not Applicable
,"2023 Week 12 ending March 25, 2023 (provisional)","2023/12",12336,Not Applicable,Not Applicable
,"2023 Week 13 ending April 01, 2023 (provisional)","2023/13",12053,Not Applicable,Not Applicable
,"2023 Week 14 ending April 08, 2023 (provisional)","2023/14",11968,Not Applicable,Not Applicable
,"2023 Week 15 ending April 15, 2023 (provisional)","2023/15",12152,Not Applicable,Not Applicable
,"2023 Week 16 ending April 22, 2023 (provisional)","2023/16",11742,Not Applicable,Not Applicable
,"2023 Week 17 ending April 29, 2023 (provisional)","2023/17",11578,Not Applicable,Not Applicable
,"2023 Week 18 ending May 06, 2023 (provisional)","2023/18",11758,Not Applicable,Not Applicable
,"2023 Week 19 ending May 13, 2023 (provisional)","2023/19",11734,Not Applicable,Not Applicable
,"2023 Week 20 ending May 20, 2023 (provisional)","2023/20",11445,Not Applicable,Not Applicable
,"2023 Week 21 ending May 27, 2023 (provisional)","2023/21",11349,Not Applicable,Not Applicable
,"2023 Week 22 ending June 03, 2023 (provisional)","2023/22",11468,Not Applicable,Not Applicable
,"2023 Week 23 ending June 10, 2023 (provisional)","2023/23",11550,Not Applicable,Not Applicable
,"2023 Week 24 ending June 17, 2023 (provisional)","2023/24",11354,Not Applicable,Not Applicable
,"2023 Week 25 ending June 24, 2023 (provisional)","2023/25",11339,Not Applicable,Not Applicable
,"2023 Week 26 ending July 01, 2023 (provisional)","2023/26",11293,Not Applicable,Not Applicable
,"2023 Week 27 ending July 08, 2023 (provisional)","2023/27",11467,Not Applicable,Not Applicable
,"2023 Week 28 ending July 15, 2023 (provisional)","2023/28",11429,Not Applicable,Not Applicable
,"2023 Week 29 ending July 22, 2023 (provisional)","2023/29",11280,Not Applicable,Not Applicable
,"2023 Week 30 ending July 29, 2023 (provisional)","2023/30",11308,Not Applicable,Not Applicable
,"2023 Week 31 ending August 05, 2023 (provisional)","2023/31",11340,Not Applicable,Not Applicable
,"2023 Week 32 ending August 12, 2023 (provisional)","2023/32",11471,Not Applicable,Not Applicable
,"2023 Week 33 ending August 19, 2023 (provisional)","2023/33",11469,Not Applicable,Not Applicable
,"2023 Week 34 ending August 26, 2023 (provisional)","2023/34",11206,Not Applicable,Not Applicable
,"2023 Week 35 ending September 02, 2023 (provisional)","2023/35",11203,Not Applicable,Not Applicable
,"2023 Week 36 ending September 09, 2023 (provisional)","2023/36",11238,Not Applicable,Not Applicable
,"2023 Week 37 ending September 16, 2023 (provisional)","2023/37",11132,Not Applicable,Not Applicable
,"2023 Week 38 ending September 23, 2023 (provisional)","2023/38",11236,Not Applicable,Not Applicable
,"2023 Week 39 ending September 30, 2023 (provisional)","2023/39",10861,Not Applicable,Not Applicable
,"2023 Week 40 ending October 07, 2023 (provisional)","2023/40",10495,Not Applicable,Not Applicable
,"2023 Week 41 ending October 14, 2023 (provisional)","2023/41",9015,Not Applicable,Not Applicable
,"2023 Week 42 ending October 21, 2023 (provisional)","2023/42",6971,Not Applicable,Not Applicable
,"2023 Week Not Available (provisional)","2023/99",61,Not Applicable,Not Applicable
"Total",,,3654670,Not Applicable,Not Applicable
