"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",217146,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",198813,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",216418,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",188397,Not Applicable,Not Applicable
,"May, 1999","1999/05",184270,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",173052,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",179520,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",175221,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",172925,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",187328,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",183920,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",212786,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",236016,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",194184,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",193135,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",182477,Not Applicable,Not Applicable
,"May, 2000","2000/05",185301,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",175736,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",181022,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",181057,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",178908,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",191199,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",190609,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",210276,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",216122,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",189792,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",205700,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",193845,Not Applicable,Not Applicable
,"May, 2001","2001/05",192130,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",183018,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",183412,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",183183,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",181052,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",193731,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",188574,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",201002,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",215559,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",199648,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",216095,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",191002,Not Applicable,Not Applicable
,"May, 2002","2002/05",191553,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",179930,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",185306,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",183147,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",179614,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",191167,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",193159,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",209746,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",213298,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",191117,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",203844,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",190495,Not Applicable,Not Applicable
,"May, 2003","2003/05",190801,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",183496,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",185438,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",184285,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",180434,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",193754,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",191813,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",229569,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",225941,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",194748,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",200622,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",187875,Not Applicable,Not Applicable
,"May, 2004","2004/05",186300,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",178356,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",182656,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",181385,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",176632,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",189386,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",185134,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",202262,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",215392,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",202698,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",219457,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",195317,Not Applicable,Not Applicable
,"May, 2005","2005/05",192048,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",179433,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",183326,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",182534,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",177366,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",188991,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",189582,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",209553,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",209503,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",191421,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",211489,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",192788,Not Applicable,Not Applicable
,"May, 2006","2006/05",191687,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",180258,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",185982,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",182590,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",179620,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",192859,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",191126,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",205203,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",211140,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",194548,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",207487,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",193317,Not Applicable,Not Applicable
,"May, 2007","2007/05",190580,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",179774,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",183809,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",183298,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",179816,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",189291,Not Applicable,Not Applicable
