"Notes","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"2019 Week 16 ending April 20, 2019","2019/16",13116,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17",13049,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18",12957,Not Applicable,Not Applicable
,"2019 Week 19 ending May 11, 2019","2019/19",13103,Not Applicable,Not Applicable
,"2019 Week 20 ending May 18, 2019","2019/20",12962,Not Applicable,Not Applicable
,"2019 Week 21 ending May 25, 2019","2019/21",13048,Not Applicable,Not Applicable
,"2019 Week 22 ending June 01, 2019","2019/22",12496,Not Applicable,Not Applicable
,"2019 Week 23 ending June 08, 2019","2019/23",12621,Not Applicable,Not Applicable
,"2019 Week 24 ending June 15, 2019","2019/24",12575,Not Applicable,Not Applicable
,"2019 Week 25 ending June 22, 2019","2019/25",12498,Not Applicable,Not Applicable
,"2019 Week 26 ending June 29, 2019","2019/26",12475,Not Applicable,Not Applicable
,"2019 Week 27 ending July 06, 2019","2019/27",12378,Not Applicable,Not Applicable
,"2019 Week 28 ending July 13, 2019","2019/28",12345,Not Applicable,Not Applicable
,"2019 Week 29 ending July 20, 2019","2019/29",12239,Not Applicable,Not Applicable
,"2019 Week 30 ending July 27, 2019","2019/30",12297,Not Applicable,Not Applicable
,"2019 Week 31 ending August 03, 2019","2019/31",12293,Not Applicable,Not Applicable
,"2019 Week 32 ending August 10, 2019","2019/32",12293,Not Applicable,Not Applicable
,"2019 Week 33 ending August 17, 2019","2019/33",12110,Not Applicable,Not Applicable
,"2019 Week 34 ending August 24, 2019","2019/34",12212,Not Applicable,Not Applicable
,"2019 Week 35 ending August 31, 2019","2019/35",12280,Not Applicable,Not Applicable
,"2019 Week 36 ending September 07, 2019","2019/36",12343,Not Applicable,Not Applicable
,"2019 Week 37 ending September 14, 2019","2019/37",12473,Not Applicable,Not Applicable
,"2019 Week 38 ending September 21, 2019","2019/38",12369,Not Applicable,Not Applicable
,"2019 Week 39 ending September 28, 2019","2019/39",12671,Not Applicable,Not Applicable
,"2019 Week 40 ending October 05, 2019","2019/40",12589,Not Applicable,Not Applicable
,"2019 Week 41 ending October 12, 2019","2019/41",12799,Not Applicable,Not Applicable
,"2019 Week 42 ending October 19, 2019","2019/42",12959,Not Applicable,Not Applicable
,"2019 Week 43 ending October 26, 2019","2019/43",13185,Not Applicable,Not Applicable
,"2019 Week 44 ending November 02, 2019","2019/44",13217,Not Applicable,Not Applicable
,"2019 Week 45 ending November 09, 2019","2019/45",13213,Not Applicable,Not Applicable
,"2019 Week 46 ending November 16, 2019","2019/46",13496,Not Applicable,Not Applicable
,"2019 Week 47 ending November 23, 2019","2019/47",13631,Not Applicable,Not Applicable
,"2019 Week 48 ending November 30, 2019","2019/48",13497,Not Applicable,Not Applicable
,"2019 Week 49 ending December 07, 2019","2019/49",14011,Not Applicable,Not Applicable
,"2019 Week 50 ending December 14, 2019","2019/50",14004,Not Applicable,Not Applicable
,"2019 Week 51 ending December 21, 2019","2019/51",14041,Not Applicable,Not Applicable
,"2019 Week 52 ending December 28, 2019","2019/52",14144,Not Applicable,Not Applicable
,"2019 Week Not Available","2019/99",11,Not Applicable,Not Applicable
,"2020 Week 01 ending January 04, 2020","2020/01",14518,Not Applicable,Not Applicable
,"2020 Week 02 ending January 11, 2020","2020/02",14701,Not Applicable,Not Applicable
,"2020 Week 03 ending January 18, 2020","2020/03",14236,Not Applicable,Not Applicable
,"2020 Week 04 ending January 25, 2020","2020/04",14382,Not Applicable,Not Applicable
,"2020 Week 05 ending February 01, 2020","2020/05",14124,Not Applicable,Not Applicable
,"2020 Week 06 ending February 08, 2020","2020/06",14425,Not Applicable,Not Applicable
,"2020 Week 07 ending February 15, 2020","2020/07",14346,Not Applicable,Not Applicable
,"2020 Week 08 ending February 22, 2020","2020/08",14323,Not Applicable,Not Applicable
,"2020 Week 09 ending February 29, 2020","2020/09",14422,Not Applicable,Not Applicable
,"2020 Week 10 ending March 07, 2020","2020/10",14539,Not Applicable,Not Applicable
,"2020 Week 11 ending March 14, 2020","2020/11",14159,Not Applicable,Not Applicable
,"2020 Week 12 ending March 21, 2020","2020/12",14612,Not Applicable,Not Applicable
,"2020 Week 13 ending March 28, 2020","2020/13",15541,Not Applicable,Not Applicable
,"2020 Week 14 ending April 04, 2020","2020/14",17736,Not Applicable,Not Applicable
,"2020 Week 15 ending April 11, 2020","2020/15",19438,Not Applicable,Not Applicable
,"2020 Week 16 ending April 18, 2020","2020/16",18901,Not Applicable,Not Applicable
,"2020 Week 17 ending April 25, 2020","2020/17",18133,Not Applicable,Not Applicable
,"2020 Week 18 ending May 02, 2020","2020/18",16612,Not Applicable,Not Applicable
,"2020 Week 19 ending May 09, 2020","2020/19",16011,Not Applicable,Not Applicable
,"2020 Week 20 ending May 16, 2020","2020/20",15290,Not Applicable,Not Applicable
,"2020 Week 21 ending May 23, 2020","2020/21",14431,Not Applicable,Not Applicable
,"2020 Week 22 ending May 30, 2020","2020/22",14103,Not Applicable,Not Applicable
,"2020 Week 23 ending June 06, 2020","2020/23",13735,Not Applicable,Not Applicable
,"2020 Week 24 ending June 13, 2020","2020/24",13517,Not Applicable,Not Applicable
,"2020 Week 25 ending June 20, 2020","2020/25",13702,Not Applicable,Not Applicable
,"2020 Week 26 ending June 27, 2020","2020/26",13781,Not Applicable,Not Applicable
,"2020 Week 27 ending July 04, 2020","2020/27",13898,Not Applicable,Not Applicable
,"2020 Week 28 ending July 11, 2020","2020/28",14344,Not Applicable,Not Applicable
,"2020 Week 29 ending July 18, 2020","2020/29",14892,Not Applicable,Not Applicable
,"2020 Week 30 ending July 25, 2020","2020/30",15398,Not Applicable,Not Applicable
,"2020 Week 31 ending August 01, 2020","2020/31",15451,Not Applicable,Not Applicable
,"2020 Week 32 ending August 08, 2020","2020/32",15405,Not Applicable,Not Applicable
,"2020 Week 33 ending August 15, 2020","2020/33",15342,Not Applicable,Not Applicable
,"2020 Week 34 ending August 22, 2020","2020/34",15033,Not Applicable,Not Applicable
,"2020 Week 35 ending August 29, 2020","2020/35",14603,Not Applicable,Not Applicable
,"2020 Week 36 ending September 05, 2020","2020/36",14344,Not Applicable,Not Applicable
,"2020 Week 37 ending September 12, 2020","2020/37",14183,Not Applicable,Not Applicable
,"2020 Week 38 ending September 19, 2020","2020/38",14307,Not Applicable,Not Applicable
,"2020 Week 39 ending September 26, 2020","2020/39",14510,Not Applicable,Not Applicable
,"2020 Week 40 ending October 03, 2020","2020/40",14371,Not Applicable,Not Applicable
,"2020 Week 41 ending October 10, 2020","2020/41",14880,Not Applicable,Not Applicable
,"2020 Week 42 ending October 17, 2020","2020/42",14742,Not Applicable,Not Applicable
,"2020 Week 43 ending October 24, 2020","2020/43",15236,Not Applicable,Not Applicable
,"2020 Week 44 ending October 31, 2020","2020/44",15441,Not Applicable,Not Applicable
,"2020 Week 45 ending November 07, 2020","2020/45",16683,Not Applicable,Not Applicable
,"2020 Week 46 ending November 14, 2020","2020/46",17114,Not Applicable,Not Applicable
,"2020 Week 47 ending November 21, 2020","2020/47",17941,Not Applicable,Not Applicable
,"2020 Week 48 ending November 28, 2020","2020/48",18222,Not Applicable,Not Applicable
,"2020 Week 49 ending December 05, 2020","2020/49",19492,Not Applicable,Not Applicable
,"2020 Week 50 ending December 12, 2020","2020/50",20710,Not Applicable,Not Applicable
,"2020 Week 51 ending December 19, 2020","2020/51",20915,Not Applicable,Not Applicable
,"2020 Week 52 ending December 26, 2020","2020/52",21263,Not Applicable,Not Applicable
,"2020 Week 53 ending January 02, 2021","2020/53",21919,Not Applicable,Not Applicable
,"2020 Week Not Available","2020/99",26,Not Applicable,Not Applicable
,"2021 Week 01 ending January 09, 2021","2021/01",22048,Not Applicable,Not Applicable
,"2021 Week 02 ending January 16, 2021","2021/02",22115,Not Applicable,Not Applicable
,"2021 Week 03 ending January 23, 2021","2021/03",21137,Not Applicable,Not Applicable
,"2021 Week 04 ending January 30, 2021","2021/04",19759,Not Applicable,Not Applicable
,"2021 Week 05 ending February 06, 2021","2021/05",18897,Not Applicable,Not Applicable
,"2021 Week 06 ending February 13, 2021","2021/06",17751,Not Applicable,Not Applicable
,"2021 Week 07 ending February 20, 2021","2021/07",17067,Not Applicable,Not Applicable
,"2021 Week 08 ending February 27, 2021","2021/08",16209,Not Applicable,Not Applicable
,"2021 Week 09 ending March 06, 2021","2021/09",15522,Not Applicable,Not Applicable
,"2021 Week 10 ending March 13, 2021","2021/10",14959,Not Applicable,Not Applicable
,"2021 Week 11 ending March 20, 2021","2021/11",14471,Not Applicable,Not Applicable
,"2021 Week 12 ending March 27, 2021","2021/12",14625,Not Applicable,Not Applicable
,"2021 Week 13 ending April 03, 2021","2021/13",14035,Not Applicable,Not Applicable
,"2021 Week 14 ending April 10, 2021","2021/14",14440,Not Applicable,Not Applicable
,"2021 Week 15 ending April 17, 2021","2021/15",13851,Not Applicable,Not Applicable
,"2021 Week 16 ending April 24, 2021","2021/16",14240,Not Applicable,Not Applicable
,"2021 Week 17 ending May 01, 2021","2021/17",14200,Not Applicable,Not Applicable
,"2021 Week 18 ending May 08, 2021","2021/18",13750,Not Applicable,Not Applicable
,"2021 Week 19 ending May 15, 2021","2021/19",13779,Not Applicable,Not Applicable
,"2021 Week 20 ending May 22, 2021","2021/20",13864,Not Applicable,Not Applicable
,"2021 Week 21 ending May 29, 2021","2021/21",13508,Not Applicable,Not Applicable
,"2021 Week 22 ending June 05, 2021","2021/22",13494,Not Applicable,Not Applicable
,"2021 Week 23 ending June 12, 2021","2021/23",13388,Not Applicable,Not Applicable
,"2021 Week 24 ending June 19, 2021","2021/24",13471,Not Applicable,Not Applicable
,"2021 Week 25 ending June 26, 2021","2021/25",13431,Not Applicable,Not Applicable
,"2021 Week 26 ending July 03, 2021","2021/26",13458,Not Applicable,Not Applicable
,"2021 Week 27 ending July 10, 2021","2021/27",13421,Not Applicable,Not Applicable
,"2021 Week 28 ending July 17, 2021","2021/28",13423,Not Applicable,Not Applicable
,"2021 Week 29 ending July 24, 2021","2021/29",13792,Not Applicable,Not Applicable
,"2021 Week 30 ending July 31, 2021","2021/30",14226,Not Applicable,Not Applicable
,"2021 Week 31 ending August 07, 2021","2021/31",14805,Not Applicable,Not Applicable
,"2021 Week 32 ending August 14, 2021","2021/32",15491,Not Applicable,Not Applicable
,"2021 Week 33 ending August 21, 2021","2021/33",16101,Not Applicable,Not Applicable
,"2021 Week 34 ending August 28, 2021","2021/34",16584,Not Applicable,Not Applicable
,"2021 Week 35 ending September 04, 2021","2021/35",16909,Not Applicable,Not Applicable
,"2021 Week 36 ending September 11, 2021","2021/36",16662,Not Applicable,Not Applicable
,"2021 Week 37 ending September 18, 2021","2021/37",16841,Not Applicable,Not Applicable
,"2021 Week 38 ending September 25, 2021","2021/38",16725,Not Applicable,Not Applicable
,"2021 Week 39 ending October 02, 2021","2021/39",16367,Not Applicable,Not Applicable
,"2021 Week 40 ending October 09, 2021","2021/40",15998,Not Applicable,Not Applicable
,"2021 Week 41 ending October 16, 2021","2021/41",15793,Not Applicable,Not Applicable
,"2021 Week 42 ending October 23, 2021","2021/42",16086,Not Applicable,Not Applicable
,"2021 Week 43 ending October 30, 2021","2021/43",15975,Not Applicable,Not Applicable
,"2021 Week 44 ending November 06, 2021","2021/44",16094,Not Applicable,Not Applicable
,"2021 Week 45 ending November 13, 2021","2021/45",16517,Not Applicable,Not Applicable
,"2021 Week 46 ending November 20, 2021","2021/46",16407,Not Applicable,Not Applicable
,"2021 Week 47 ending November 27, 2021","2021/47",16522,Not Applicable,Not Applicable
,"2021 Week 48 ending December 04, 2021","2021/48",16985,Not Applicable,Not Applicable
,"2021 Week 49 ending December 11, 2021","2021/49",17365,Not Applicable,Not Applicable
,"2021 Week 50 ending December 18, 2021","2021/50",17460,Not Applicable,Not Applicable
,"2021 Week 51 ending December 25, 2021","2021/51",17913,Not Applicable,Not Applicable
,"2021 Week 52 ending January 01, 2022","2021/52",18048,Not Applicable,Not Applicable
,"2021 Week Not Available","2021/99",28,Not Applicable,Not Applicable
,"2022 Week 01 ending January 08, 2022 (provisional)","2022/01",19587,Not Applicable,Not Applicable
,"2022 Week 02 ending January 15, 2022 (provisional)","2022/02",21147,Not Applicable,Not Applicable
,"2022 Week 03 ending January 22, 2022 (provisional)","2022/03",21533,Not Applicable,Not Applicable
,"2022 Week 04 ending January 29, 2022 (provisional)","2022/04",21829,Not Applicable,Not Applicable
,"2022 Week 05 ending February 05, 2022 (provisional)","2022/05",20677,Not Applicable,Not Applicable
,"2022 Week 06 ending February 12, 2022 (provisional)","2022/06",19778,Not Applicable,Not Applicable
,"2022 Week 07 ending February 19, 2022 (provisional)","2022/07",17969,Not Applicable,Not Applicable
,"2022 Week 08 ending February 26, 2022 (provisional)","2022/08",16794,Not Applicable,Not Applicable
,"2022 Week 09 ending March 05, 2022 (provisional)","2022/09",16085,Not Applicable,Not Applicable
,"2022 Week 10 ending March 12, 2022 (provisional)","2022/10",15342,Not Applicable,Not Applicable
,"2022 Week 11 ending March 19, 2022 (provisional)","2022/11",15126,Not Applicable,Not Applicable
,"2022 Week 12 ending March 26, 2022 (provisional)","2022/12",14659,Not Applicable,Not Applicable
,"2022 Week 13 ending April 02, 2022 (provisional)","2022/13",14528,Not Applicable,Not Applicable
,"2022 Week 14 ending April 09, 2022 (provisional)","2022/14",14396,Not Applicable,Not Applicable
,"2022 Week 15 ending April 16, 2022 (provisional)","2022/15",14474,Not Applicable,Not Applicable
,"2022 Week 16 ending April 23, 2022 (provisional)","2022/16",14255,Not Applicable,Not Applicable
,"2022 Week 17 ending April 30, 2022 (provisional)","2022/17",14272,Not Applicable,Not Applicable
,"2022 Week 18 ending May 07, 2022 (provisional)","2022/18",14297,Not Applicable,Not Applicable
,"2022 Week 19 ending May 14, 2022 (provisional)","2022/19",14417,Not Applicable,Not Applicable
,"2022 Week 20 ending May 21, 2022 (provisional)","2022/20",14420,Not Applicable,Not Applicable
,"2022 Week 21 ending May 28, 2022 (provisional)","2022/21",14142,Not Applicable,Not Applicable
,"2022 Week 22 ending June 04, 2022 (provisional)","2022/22",14235,Not Applicable,Not Applicable
,"2022 Week 23 ending June 11, 2022 (provisional)","2022/23",14341,Not Applicable,Not Applicable
,"2022 Week 24 ending June 18, 2022 (provisional)","2022/24",14318,Not Applicable,Not Applicable
,"2022 Week 25 ending June 25, 2022 (provisional)","2022/25",14577,Not Applicable,Not Applicable
,"2022 Week 26 ending July 02, 2022 (provisional)","2022/26",14222,Not Applicable,Not Applicable
,"2022 Week 27 ending July 09, 2022 (provisional)","2022/27",14421,Not Applicable,Not Applicable
,"2022 Week 28 ending July 16, 2022 (provisional)","2022/28",14562,Not Applicable,Not Applicable
,"2022 Week 29 ending July 23, 2022 (provisional)","2022/29",14730,Not Applicable,Not Applicable
,"2022 Week 30 ending July 30, 2022 (provisional)","2022/30",14584,Not Applicable,Not Applicable
,"2022 Week 31 ending August 06, 2022 (provisional)","2022/31",14859,Not Applicable,Not Applicable
,"2022 Week 32 ending August 13, 2022 (provisional)","2022/32",14564,Not Applicable,Not Applicable
,"2022 Week 33 ending August 20, 2022 (provisional)","2022/33",14700,Not Applicable,Not Applicable
,"2022 Week 34 ending August 27, 2022 (provisional)","2022/34",14790,Not Applicable,Not Applicable
,"2022 Week 35 ending September 03, 2022 (provisional)","2022/35",14507,Not Applicable,Not Applicable
,"2022 Week 36 ending September 10, 2022 (provisional)","2022/36",14675,Not Applicable,Not Applicable
,"2022 Week 37 ending September 17, 2022 (provisional)","2022/37",14607,Not Applicable,Not Applicable
,"2022 Week 38 ending September 24, 2022 (provisional)","2022/38",14674,Not Applicable,Not Applicable
,"2022 Week 39 ending October 01, 2022 (provisional)","2022/39",14834,Not Applicable,Not Applicable
,"2022 Week 40 ending October 08, 2022 (provisional)","2022/40",15083,Not Applicable,Not Applicable
,"2022 Week 41 ending October 15, 2022 (provisional)","2022/41",14951,Not Applicable,Not Applicable
,"2022 Week 42 ending October 22, 2022 (provisional)","2022/42",15256,Not Applicable,Not Applicable
,"2022 Week 43 ending October 29, 2022 (provisional)","2022/43",15086,Not Applicable,Not Applicable
,"2022 Week 44 ending November 05, 2022 (provisional)","2022/44",15606,Not Applicable,Not Applicable
,"2022 Week 45 ending November 12, 2022 (provisional)","2022/45",15418,Not Applicable,Not Applicable
,"2022 Week 46 ending November 19, 2022 (provisional)","2022/46",15665,Not Applicable,Not Applicable
,"2022 Week 47 ending November 26, 2022 (provisional)","2022/47",16450,Not Applicable,Not Applicable
,"2022 Week 48 ending December 03, 2022 (provisional)","2022/48",17112,Not Applicable,Not Applicable
,"2022 Week 49 ending December 10, 2022 (provisional)","2022/49",17186,Not Applicable,Not Applicable
,"2022 Week 50 ending December 17, 2022 (provisional)","2022/50",16956,Not Applicable,Not Applicable
,"2022 Week 51 ending December 24, 2022 (provisional)","2022/51",17497,Not Applicable,Not Applicable
,"2022 Week 52 ending December 31, 2022 (provisional)","2022/52",18029,Not Applicable,Not Applicable
,"2022 Week Not Available (provisional)","2022/99",0,Not Applicable,Not Applicable
,"2023 Week 01 ending January 07, 2023 (provisional)","2023/01",17647,Not Applicable,Not Applicable
,"2023 Week 02 ending January 14, 2023 (provisional)","2023/02",17138,Not Applicable,Not Applicable
,"2023 Week 03 ending January 21, 2023 (provisional)","2023/03",16463,Not Applicable,Not Applicable
,"2023 Week 04 ending January 28, 2023 (provisional)","2023/04",16088,Not Applicable,Not Applicable
,"2023 Week 05 ending February 04, 2023 (provisional)","2023/05",16244,Not Applicable,Not Applicable
,"2023 Week 06 ending February 11, 2023 (provisional)","2023/06",16329,Not Applicable,Not Applicable
,"2023 Week 07 ending February 18, 2023 (provisional)","2023/07",16031,Not Applicable,Not Applicable
,"2023 Week 08 ending February 25, 2023 (provisional)","2023/08",15920,Not Applicable,Not Applicable
,"2023 Week 09 ending March 04, 2023 (provisional)","2023/09",15733,Not Applicable,Not Applicable
,"2023 Week 10 ending March 11, 2023 (provisional)","2023/10",15428,Not Applicable,Not Applicable
,"2023 Week 11 ending March 18, 2023 (provisional)","2023/11",15773,Not Applicable,Not Applicable
,"2023 Week 12 ending March 25, 2023 (provisional)","2023/12",15713,Not Applicable,Not Applicable
,"2023 Week 13 ending April 01, 2023 (provisional)","2023/13",15134,Not Applicable,Not Applicable
,"2023 Week 14 ending April 08, 2023 (provisional)","2023/14",14872,Not Applicable,Not Applicable
,"2023 Week 15 ending April 15, 2023 (provisional)","2023/15",15069,Not Applicable,Not Applicable
,"2023 Week 16 ending April 22, 2023 (provisional)","2023/16",15050,Not Applicable,Not Applicable
,"2023 Week 17 ending April 29, 2023 (provisional)","2023/17",14882,Not Applicable,Not Applicable
,"2023 Week 18 ending May 06, 2023 (provisional)","2023/18",14830,Not Applicable,Not Applicable
,"2023 Week 19 ending May 13, 2023 (provisional)","2023/19",14738,Not Applicable,Not Applicable
,"2023 Week 20 ending May 20, 2023 (provisional)","2023/20",14420,Not Applicable,Not Applicable
,"2023 Week 21 ending May 27, 2023 (provisional)","2023/21",14360,Not Applicable,Not Applicable
,"2023 Week 22 ending June 03, 2023 (provisional)","2023/22",14420,Not Applicable,Not Applicable
,"2023 Week 23 ending June 10, 2023 (provisional)","2023/23",14212,Not Applicable,Not Applicable
,"2023 Week 24 ending June 17, 2023 (provisional)","2023/24",14333,Not Applicable,Not Applicable
,"2023 Week 25 ending June 24, 2023 (provisional)","2023/25",14280,Not Applicable,Not Applicable
,"2023 Week 26 ending July 01, 2023 (provisional)","2023/26",14206,Not Applicable,Not Applicable
,"2023 Week 27 ending July 08, 2023 (provisional)","2023/27",13971,Not Applicable,Not Applicable
,"2023 Week 28 ending July 15, 2023 (provisional)","2023/28",13824,Not Applicable,Not Applicable
,"2023 Week 29 ending July 22, 2023 (provisional)","2023/29",14045,Not Applicable,Not Applicable
,"2023 Week 30 ending July 29, 2023 (provisional)","2023/30",14207,Not Applicable,Not Applicable
,"2023 Week 31 ending August 05, 2023 (provisional)","2023/31",14273,Not Applicable,Not Applicable
,"2023 Week 32 ending August 12, 2023 (provisional)","2023/32",14561,Not Applicable,Not Applicable
,"2023 Week 33 ending August 19, 2023 (provisional)","2023/33",14418,Not Applicable,Not Applicable
,"2023 Week 34 ending August 26, 2023 (provisional)","2023/34",14228,Not Applicable,Not Applicable
,"2023 Week 35 ending September 02, 2023 (provisional)","2023/35",14376,Not Applicable,Not Applicable
,"2023 Week 36 ending September 09, 2023 (provisional)","2023/36",14820,Not Applicable,Not Applicable
,"2023 Week 37 ending September 16, 2023 (provisional)","2023/37",14248,Not Applicable,Not Applicable
,"2023 Week 38 ending September 23, 2023 (provisional)","2023/38",14169,Not Applicable,Not Applicable
,"2023 Week 39 ending September 30, 2023 (provisional)","2023/39",14173,Not Applicable,Not Applicable
,"2023 Week 40 ending October 07, 2023 (provisional)","2023/40",13990,Not Applicable,Not Applicable
,"2023 Week 41 ending October 14, 2023 (provisional)","2023/41",12661,Not Applicable,Not Applicable
,"2023 Week 42 ending October 21, 2023 (provisional)","2023/42",9603,Not Applicable,Not Applicable
,"2023 Week Not Available (provisional)","2023/99",26,Not Applicable,Not Applicable
"Total",,,4460705,Not Applicable,Not Applicable
