"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"2002","2002","Mississippi","28",500,204491,244.5
,"2002","2002","Missouri","29",750,371764,201.7
,"2002","2002","Montana","30",98,54600,179.5
,"2002","2002","Nebraska","31",207,119194,173.7
,"2002","2002","Nevada","32",238,156288,152.3
,"2002","2002","New Hampshire","33",79,75543,104.6
,"2002","2002","New Jersey","34",761,562778,135.2
,"2002","2002","New Mexico","35",212,131960,160.7
,"2002","2002","New York","36",1761,1212221,145.3
,"2002","2002","North Carolina","37",1095,566920,193.1
,"2002","2002","North Dakota","38",57,37688,151.2
,"2002","2002","Ohio","39",1342,746187,179.8
,"2002","2002","Oklahoma","40",479,240542,199.1
,"2002","2002","Oregon","41",317,224849,141.0
,"2002","2002","Pennsylvania","42",1250,717700,174.2
,"2002","2002","Rhode Island","44",95,63372,149.9
,"2002","2002","South Carolina","45",584,272167,214.6
,"2002","2002","South Dakota","46",87,50862,171.1
,"2002","2002","Tennessee","47",834,381193,218.8
,"2002","2002","Texas","48",2827,1711032,165.2
,"2002","2002","Utah","49",338,220066,153.6
,"2002","2002","Vermont","50",34,33139,102.6
,"2002","2002","Virginia","51",849,475503,178.5
,"2002","2002","Washington","53",539,397437,135.6
,"2002","2002","West Virginia","54",209,101514,205.9
,"2002","2002","Wisconsin","55",556,344897,161.2
,"2002","2002","Wyoming","56",55,31572,174.2
"Total","2002","2002",,,32892,19429192,169.3
,"2003","2003","Alabama","01",615,295204,208.3
,"2003","2003","Alaska","02",89,47610,186.9
,"2003","2003","Arizona","04",727,416609,174.5
,"2003","2003","Arkansas","05",395,184087,214.6
,"2003","2003","California","06",3377,2517741,134.1
,"2003","2003","Colorado","08",500,322342,155.1
,"2003","2003","Connecticut","09",266,216866,122.7
,"2003","2003","Delaware","10",116,53020,218.8
,"2003","2003","District of Columbia","11",87,31553,275.7
,"2003","2003","Florida","12",1891,1011435,187.0
,"2003","2003","Georgia","13",1313,642305,204.4
,"2003","2003","Hawaii","15",156,79522,196.2
,"2003","2003","Idaho","16",169,104308,162.0
,"2003","2003","Illinois","17",1614,871830,185.1
,"2003","2003","Indiana","18",780,426699,182.8
,"2003","2003","Iowa","19",255,188722,135.1
,"2003","2003","Kansas","20",323,192184,168.1
,"2003","2003","Kentucky","21",466,270138,172.5
,"2003","2003","Louisiana","22",717,320356,223.8
,"2003","2003","Maine","23",84,70618,118.9
,"2003","2003","Maryland","24",697,362120,192.5
,"2003","2003","Massachusetts","25",442,388710,113.7
,"2003","2003","Michigan","26",1262,658703,191.6
,"2003","2003","Minnesota","27",389,335600,115.9
,"2003","2003","Mississippi","28",542,204601,264.9
,"2003","2003","Missouri","29",716,372344,192.3
,"2003","2003","Montana","30",91,55418,164.2
,"2003","2003","Nebraska","31",180,121739,147.9
,"2003","2003","Nevada","32",227,161385,140.7
,"2003","2003","New Hampshire","33",68,75130,90.5
,"2003","2003","New Jersey","34",768,566466,135.6
,"2003","2003","New Mexico","35",206,133694,154.1
,"2003","2003","New York","36",1752,1204454,145.5
,"2003","2003","North Carolina","37",1121,575778,194.7
,"2003","2003","North Dakota","38",63,37534,167.8
,"2003","2003","Ohio","39",1367,742000,184.2
,"2003","2003","Oklahoma","40",489,242206,201.9
,"2003","2003","Oregon","41",326,225577,144.5
,"2003","2003","Pennsylvania","42",1233,718728,171.6
,"2003","2003","Rhode Island","44",98,63289,154.8
,"2003","2003","South Carolina","45",539,274275,196.5
,"2003","2003","South Dakota","46",97,51509,188.3
,"2003","2003","Tennessee","47",831,385343,215.7
,"2003","2003","Texas","48",3008,1753005,171.6
,"2003","2003","Utah","49",308,225164,136.8
,"2003","2003","Vermont","50",37,33081,111.8
,"2003","2003","Virginia","51",892,482685,184.8
,"2003","2003","Washington","53",530,397561,133.3
,"2003","2003","West Virginia","54",174,102412,169.9
,"2003","2003","Wisconsin","55",541,346753,156.0
,"2003","2003","Wyoming","56",56,32033,174.8
"Total","2003","2003",,,32990,19592446,168.4
,"2004","2004","Alabama","01",622,295970,210.2
,"2004","2004","Alaska","02",91,48257,188.6
,"2004","2004","Arizona","04",741,430031,172.3
,"2004","2004","Arkansas","05",397,186610,212.7
,"2004","2004","California","06",3335,2541765,131.2
,"2004","2004","Colorado","08",488,325986,149.7
,"2004","2004","Connecticut","09",264,214447,123.1
,"2004","2004","Delaware","10",117,53893,217.1
,"2004","2004","District of Columbia","11",102,31843,320.3
,"2004","2004","Florida","12",1824,1040169,175.4
,"2004","2004","Georgia","13",1370,655618,209.0
,"2004","2004","Hawaii","15",127,81943,155.0
,"2004","2004","Idaho","16",176,107239,164.1
,"2004","2004","Illinois","17",1554,871631,178.3
,"2004","2004","Indiana","18",827,428845,192.8
,"2004","2004","Iowa","19",225,189405,118.8
,"2004","2004","Kansas","20",345,192750,179.0
,"2004","2004","Kentucky","21",459,271105,169.3
,"2004","2004","Louisiana","22",809,322285,251.0
,"2004","2004","Maine","23",101,70803,142.6
,"2004","2004","Maryland","24",723,365729,197.7
,"2004","2004","Massachusetts","25",425,383878,110.7
,"2004","2004","Michigan","26",1120,654491,171.1
,"2004","2004","Minnesota","27",398,340533,116.9
,"2004","2004","Mississippi","28",502,206619,243.0
,"2004","2004","Missouri","29",695,375216,185.2
,"2004","2004","Montana","30",69,56173,122.8
,"2004","2004","Nebraska","31",210,124278,169.0
,"2004","2004","Nevada","32",265,168697,157.1
,"2004","2004","New Hampshire","33",98,74912,130.8
,"2004","2004","New Jersey","34",737,569178,129.5
,"2004","2004","New Mexico","35",224,135585,165.2
,"2004","2004","New York","36",1731,1197698,144.5
,"2004","2004","North Carolina","37",1194,583442,204.6
,"2004","2004","North Dakota","38",56,38353,146.0
,"2004","2004","Ohio","39",1323,739780,178.8
,"2004","2004","Oklahoma","40",495,243053,203.7
,"2004","2004","Oregon","41",302,224518,134.5
,"2004","2004","Pennsylvania","42",1213,722326,167.9
,"2004","2004","Rhode Island","44",81,63118,128.3
,"2004","2004","South Carolina","45",604,277529,217.6
,"2004","2004","South Dakota","46",113,52485,215.3
,"2004","2004","Tennessee","47",792,388506,203.9
,"2004","2004","Texas","48",2879,1795044,160.4
,"2004","2004","Utah","49",332,230418,144.1
,"2004","2004","Vermont","50",32,33044,96.8
,"2004","2004","Virginia","51",879,493461,178.1
,"2004","2004","Washington","53",519,401883,129.1
,"2004","2004","West Virginia","54",184,103576,177.6
,"2004","2004","Wisconsin","55",486,349102,139.2
,"2004","2004","Wyoming","56",66,32665,202.1
"Total","2004","2004",,,32721,19785885,165.4
,"2005","2005","Alabama","01",655,296441,221.0
,"2005","2005","Alaska","02",71,48929,145.1
,"2005","2005","Arizona","04",794,447107,177.6
,"2005","2005","Arkansas","05",380,189757,200.3
,"2005","2005","California","06",3491,2555615,136.6
,"2005","2005","Colorado","08",527,330857,159.3
,"2005","2005","Connecticut","09",274,211315,129.7
,"2005","2005","Delaware","10",119,54816,217.1
,"2005","2005","District of Columbia","11",122,32051,380.6
,"2005","2005","Florida","12",1947,1069937,182.0
,"2005","2005","Georgia","13",1340,669707,200.1
,"2005","2005","Hawaii","15",132,83131,158.8
,"2005","2005","Idaho","16",173,111036,155.8
,"2005","2005","Illinois","17",1514,865706,174.9
,"2005","2005","Indiana","18",830,429617,193.2
,"2005","2005","Iowa","19",250,190406,131.3
,"2005","2005","Kansas","20",339,192997,175.7
,"2005","2005","Kentucky","21",463,272662,169.8
,"2005","2005","Louisiana","22",745,323078,230.6
,"2005","2005","Maine","23",111,71027,156.3
,"2005","2005","Maryland","24",611,366913,166.5
,"2005","2005","Massachusetts","25",441,377549,116.8
,"2005","2005","Michigan","26",1185,646552,183.3
,"2005","2005","Minnesota","27",404,343693,117.5
,"2005","2005","Mississippi","28",558,207333,269.1
,"2005","2005","Missouri","29",683,378246,180.6
,"2005","2005","Montana","30",99,57060,173.5
,"2005","2005","Nebraska","31",171,126251,135.4
,"2005","2005","Nevada","32",272,175707,154.8
,"2005","2005","New Hampshire","33",77,75290,102.3
,"2005","2005","New Jersey","34",681,563833,120.8
,"2005","2005","New Mexico","35",231,137770,167.7
,"2005","2005","New York","36",1657,1180745,140.3
,"2005","2005","North Carolina","37",1225,593381,206.4
,"2005","2005","North Dakota","38",57,38881,146.6
,"2005","2005","Ohio","39",1387,733931,189.0
,"2005","2005","Oklahoma","40",492,246095,199.9
,"2005","2005","Oregon","41",316,226117,139.8
,"2005","2005","Pennsylvania","42",1233,722165,170.7
,"2005","2005","Rhode Island","44",97,61665,157.3
,"2005","2005","South Carolina","45",616,279623,220.3
,"2005","2005","South Dakota","46",100,53387,187.3
,"2005","2005","Tennessee","47",830,392265,211.6
,"2005","2005","Texas","48",2983,1827344,163.2
,"2005","2005","Utah","49",284,235437,120.6
,"2005","2005","Vermont","50",47,32956,142.6
,"2005","2005","Virginia","51",890,500836,177.7
,"2005","2005","Washington","53",499,403623,123.6
,"2005","2005","West Virginia","54",198,103638,191.0
,"2005","2005","Wisconsin","55",539,349484,154.2
,"2005","2005","Wyoming","56",56,33438,167.5
"Total","2005","2005",,,33196,19917400,166.7
,"2006","2006","Alabama","01",674,297222,226.8
,"2006","2006","Alaska","02",85,49441,171.9
,"2006","2006","Arizona","04",797,459747,173.4
,"2006","2006","Arkansas","05",417,192709,216.4
,"2006","2006","California","06",3347,2539421,131.8
,"2006","2006","Colorado","08",490,334470,146.5
,"2006","2006","Connecticut","09",280,208812,134.1
,"2006","2006","Delaware","10",108,55214,195.6
,"2006","2006","District of Columbia","11",107,31357,341.2
,"2006","2006","Florida","12",2045,1081196,189.1
,"2006","2006","Georgia","13",1396,678855,205.6
,"2006","2006","Hawaii","15",131,84376,155.3
,"2006","2006","Idaho","16",202,114699,176.1
,"2006","2006","Illinois","17",1485,853782,173.9
,"2006","2006","Indiana","18",830,429937,193.1
,"2006","2006","Iowa","19",248,193311,128.3
,"2006","2006","Kansas","20",341,193207,176.5
,"2006","2006","Kentucky","21",512,273554,187.2
,"2006","2006","Louisiana","22",719,288282,249.4
,"2006","2006","Maine","23",101,70823,142.6
,"2006","2006","Maryland","24",699,365572,191.2
,"2006","2006","Massachusetts","25",418,371784,112.4
,"2006","2006","Michigan","26",1074,635460,169.0
,"2006","2006","Minnesota","27",443,346670,127.8
,"2006","2006","Mississippi","28",566,204668,276.5
,"2006","2006","Missouri","29",691,381248,181.2
,"2006","2006","Montana","30",93,58073,160.1
,"2006","2006","Nebraska","31",176,127553,138.0
,"2006","2006","Nevada","32",300,183607,163.4
,"2006","2006","New Hampshire","33",98,75110,130.5
,"2006","2006","New Jersey","34",716,555882,128.8
,"2006","2006","New Mexico","35",206,139625,147.5
,"2006","2006","New York","36",1630,1160997,140.4
,"2006","2006","North Carolina","37",1175,601366,195.4
,"2006","2006","North Dakota","38",64,39843,160.6
,"2006","2006","Ohio","39",1330,726541,183.1
,"2006","2006","Oklahoma","40",521,249721,208.6
,"2006","2006","Oregon","41",320,228634,140.0
,"2006","2006","Pennsylvania","42",1292,721475,179.1
,"2006","2006","Rhode Island","44",87,60286,144.3
,"2006","2006","South Carolina","45",593,283666,209.0
,"2006","2006","South Dakota","46",95,54768,173.5
,"2006","2006","Tennessee","47",846,395602,213.9
,"2006","2006","Texas","48",2934,1863053,157.5
,"2006","2006","Utah","49",320,242865,131.8
,"2006","2006","Vermont","50",42,32473,129.3
,"2006","2006","Virginia","51",864,502792,171.8
,"2006","2006","Washington","53",477,409925,116.4
,"2006","2006","West Virginia","54",182,103572,175.7
,"2006","2006","Wisconsin","55",525,350890,149.6
,"2006","2006","Wyoming","56",66,34747,189.9
"Total","2006","2006",,,33158,19938883,166.3
,"2007","2007","Alabama","01",717,300300,238.8
,"2007","2007","Alaska","02",86,50219,171.2
,"2007","2007","Arizona","04",826,469680,175.9
,"2007","2007","Arkansas","05",389,194941,199.5
,"2007","2007","California","06",3440,2545743,135.1
,"2007","2007","Colorado","08",492,339842,144.8
,"2007","2007","Connecticut","09",315,207326,151.9
,"2007","2007","Delaware","10",99,55997,176.8
,"2007","2007","District of Columbia","11",125,31858,392.4
,"2007","2007","Florida","12",1998,1086240,183.9
,"2007","2007","Georgia","13",1396,693997,201.2
,"2007","2007","Hawaii","15",144,86092,167.3
,"2007","2007","Idaho","16",200,118768,168.4
,"2007","2007","Illinois","17",1405,851327,165.0
,"2007","2007","Indiana","18",786,433395,181.4
,"2007","2007","Iowa","19",268,196553,136.3
,"2007","2007","Kansas","20",371,196241,189.1
,"2007","2007","Kentucky","21",461,277446,166.2
,"2007","2007","Louisiana","22",709,299258,236.9
,"2007","2007","Maine","23",103,71266,144.5
,"2007","2007","Maryland","24",721,365909,197.0
,"2007","2007","Massachusetts","25",431,369009,116.8
,"2007","2007","Michigan","26",1116,626121,178.2
,"2007","2007","Minnesota","27",474,353038,134.3
,"2007","2007","Mississippi","28",559,209518,266.8
,"2007","2007","Missouri","29",722,385800,187.1
,"2007","2007","Montana","30",96,59360,161.7
,"2007","2007","Nebraska","31",209,129117,161.9
,"2007","2007","Nevada","32",316,189933,166.4
,"2007","2007","New Hampshire","33",87,74018,117.5
,"2007","2007","New Jersey","34",692,551276,125.5
,"2007","2007","New Mexico","35",240,142494,168.4
,"2007","2007","New York","36",1625,1157021,140.4
,"2007","2007","North Carolina","37",1256,616945,203.6
,"2007","2007","North Dakota","38",75,41023,182.8
,"2007","2007","Ohio","39",1350,728009,185.4
,"2007","2007","Oklahoma","40",553,254043,217.7
,"2007","2007","Oregon","41",329,232935,141.2
,"2007","2007","Pennsylvania","42",1304,726721,179.4
,"2007","2007","Rhode Island","44",96,59745,160.7
,"2007","2007","South Carolina","45",633,291718,217.0
,"2007","2007","South Dakota","46",97,56508,171.7
,"2007","2007","Tennessee","47",831,401096,207.2
,"2007","2007","Texas","48",3061,1892086,161.8
,"2007","2007","Utah","49",342,251261,136.1
,"2007","2007","Vermont","50",39,32575,119.7
,"2007","2007","Virginia","51",952,506339,188.0
,"2007","2007","Washington","53",500,419419,119.2
,"2007","2007","West Virginia","54",195,104231,187.1
,"2007","2007","Wisconsin","55",544,355343,153.1
,"2007","2007","Wyoming","56",66,36862,179.0
"Total","2007","2007",,,33841,20125962,168.1
,"2008","2008","Alabama","01",705,304842,231.3
,"2008","2008","Alaska","02",87,51119,170.2
,"2008","2008","Arizona","04",766,473811,161.7
,"2008","2008","Arkansas","05",367,197153,186.1
,"2008","2008","California","06",3276,2561061,127.9
,"2008","2008","Colorado","08",508,342857,148.2
,"2008","2008","Connecticut","09",274,205536,133.3
,"2008","2008","Delaware","10",110,56387,195.1
,"2008","2008","District of Columbia","11",119,32724,363.6
,"2008","2008","Florida","12",1973,1085579,181.7
,"2008","2008","Georgia","13",1352,700331,193.1
,"2008","2008","Hawaii","15",125,87854,142.3
,"2008","2008","Idaho","16",172,121572,141.5
,"2008","2008","Illinois","17",1430,847663,168.7
,"2008","2008","Indiana","18",737,436073,169.0
,"2008","2008","Iowa","19",283,199252,142.0
,"2008","2008","Kansas","20",370,199486,185.5
,"2008","2008","Kentucky","21",470,281467,167.0
,"2008","2008","Louisiana","22",706,309766,227.9
,"2008","2008","Maine","23",92,71207,129.2
,"2008","2008","Maryland","24",707,366115,193.1
,"2008","2008","Massachusetts","25",438,368289,118.9
,"2008","2008","Michigan","26",1021,614869,166.1
,"2008","2008","Minnesota","27",514,355445,144.6
,"2008","2008","Mississippi","28",515,213071,241.7
,"2008","2008","Missouri","29",680,389090,174.8
,"2008","2008","Montana","30",99,60678,163.2
,"2008","2008","Nebraska","31",184,130124,141.4
,"2008","2008","Nevada","32",253,192547,131.4
,"2008","2008","New Hampshire","33",64,72953,87.7
,"2008","2008","New Jersey","34",715,546507,130.8
,"2008","2008","New Mexico","35",207,144238,143.5
,"2008","2008","New York","36",1592,1159239,137.3
,"2008","2008","North Carolina","37",1220,629800,193.7
,"2008","2008","North Dakota","38",57,42227,135.0
,"2008","2008","Ohio","39",1323,726833,182.0
,"2008","2008","Oklahoma","40",494,257816,191.6
,"2008","2008","Oregon","41",301,236053,127.5
,"2008","2008","Pennsylvania","42",1265,729631,173.4
,"2008","2008","Rhode Island","44",75,59081,126.9
,"2008","2008","South Carolina","45",579,299731,193.2
,"2008","2008","South Dakota","46",114,57745,197.4
,"2008","2008","Tennessee","47",811,406969,199.3
,"2008","2008","Texas","48",3019,1917615,157.4
,"2008","2008","Utah","49",325,257272,126.3
,"2008","2008","Vermont","50",34,32344,105.1
,"2008","2008","Virginia","51",828,509214,162.6
,"2008","2008","Washington","53",581,428827,135.5
,"2008","2008","West Virginia","54",202,104966,192.4
,"2008","2008","Wisconsin","55",581,357921,162.3
,"2008","2008","Wyoming","56",69,38177,180.7
"Total","2008","2008",,,32789,20271127,161.8
,"2009","2009","Alabama","01",621,305412,203.3
,"2009","2009","Alaska","02",88,53122,165.7
,"2009","2009","Arizona","04",684,463418,147.6
,"2009","2009","Arkansas","05",372,197987,187.9
,"2009","2009","California","06",3086,2544721,121.3
,"2009","2009","Colorado","08",485,343728,141.1
,"2009","2009","Connecticut","09",241,203201,118.6
,"2009","2009","Delaware","10",98,56359,173.9
,"2009","2009","District of Columbia","11",94,32707,287.4
,"2009","2009","Florida","12",1807,1078822,167.5
,"2009","2009","Georgia","13",1220,692752,176.1
,"2009","2009","Hawaii","15",131,87877,149.1
,"2009","2009","Idaho","16",150,121829,123.1
,"2009","2009","Illinois","17",1365,840275,162.4
,"2009","2009","Indiana","18",785,434729,180.6
,"2009","2009","Iowa","19",229,201268,113.8
,"2009","2009","Kansas","20",339,202767,167.2
,"2009","2009","Kentucky","21",474,281897,168.1
,"2009","2009","Louisiana","22",675,313165,215.5
,"2009","2009","Maine","23",83,70190,118.3
,"2009","2009","Maryland","24",613,365154,167.9
,"2009","2009","Massachusetts","25",422,367582,114.8
,"2009","2009","Michigan","26",1003,601793,166.7
,"2009","2009","Minnesota","27",389,355131,109.5
,"2009","2009","Mississippi","28",529,212487,249.0
,"2009","2009","Missouri","29",680,389709,174.5
,"2009","2009","Montana","30",92,61658,149.2
,"2009","2009","Nebraska","31",172,130875,131.4
,"2009","2009","Nevada","32",272,190470,142.8
,"2009","2009","New Hampshire","33",74,71229,103.9
,"2009","2009","New Jersey","34",643,541263,118.8
,"2009","2009","New Mexico","35",190,145824,130.3
,"2009","2009","New York","36",1520,1157343,131.3
,"2009","2009","North Carolina","37",1151,634021,181.5
,"2009","2009","North Dakota","38",62,43590,142.2
,"2009","2009","Ohio","39",1272,723368,175.8
,"2009","2009","Oklahoma","40",512,262627,195.0
,"2009","2009","Oregon","41",262,237520,110.3
,"2009","2009","Pennsylvania","42",1192,730224,163.2
,"2009","2009","Rhode Island","44",78,57731,135.1
,"2009","2009","South Carolina","45",514,302351,170.0
,"2009","2009","South Dakota","46",92,58715,156.7
,"2009","2009","Tennessee","47",748,407229,183.7
,"2009","2009","Texas","48",2878,1929162,149.2
,"2009","2009","Utah","49",332,261099,127.2
