"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",30010,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",27330,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",29707,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",26484,Not Applicable,Not Applicable
,"May, 1999","1999/05",26181,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",24715,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",25604,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",25094,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",24150,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",26302,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",25606,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",29607,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",31418,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",26294,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",26470,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",25604,Not Applicable,Not Applicable
,"May, 2000","2000/05",26280,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",24714,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",25262,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",25257,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",24626,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",25906,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",25801,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",28202,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",29026,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",25252,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",27624,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",26179,Not Applicable,Not Applicable
,"May, 2001","2001/05",25962,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",24767,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",25006,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",25284,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",24326,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",26176,Not Applicable,Not Applicable
