"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",92953,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",73851,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",67744,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",61360,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",63313,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",61348,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",64409,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",64852,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",62487,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",67248,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",68158,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",77951,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",75304,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",64151,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",69326,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",64561,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",63834,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",60946,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",61580,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",62910,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",61791,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",36780,Not Applicable,Not Applicable
"Total",,,1446857,Not Applicable,Not Applicable
