"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",226160,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",207025,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",225322,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",195193,Not Applicable,Not Applicable
,"May, 1999","1999/05",190556,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",178683,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",185263,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",180944,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",178926,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",194143,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",190606,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",221344,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",246324,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",202014,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",200385,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",188990,Not Applicable,Not Applicable
,"May, 2000","2000/05",191520,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",181576,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",186921,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",187089,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",185455,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",198300,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",197830,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",218847,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",225168,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",197368,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",214022,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",201217,Not Applicable,Not Applicable
,"May, 2001","2001/05",198968,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",189563,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",189504,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",189257,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",187114,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",200804,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",195537,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",208784,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",224464,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",208082,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",224816,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",198165,Not Applicable,Not Applicable
,"May, 2002","2002/05",198236,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",186019,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",191432,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",189274,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",185853,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",198390,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",200677,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",218388,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",222555,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",199100,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",211878,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",197833,Not Applicable,Not Applicable
,"May, 2003","2003/05",197429,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",189713,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",191770,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",190652,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",186825,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",201072,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",199351,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",239795,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",236111,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",202688,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",208361,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",194781,Not Applicable,Not Applicable
,"May, 2004","2004/05",192705,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",184573,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",188821,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",187569,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",182778,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",196560,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",192246,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",210361,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",224753,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",211882,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",229417,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",203150,Not Applicable,Not Applicable
,"May, 2005","2005/05",199103,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",185620,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",189363,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",189004,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",183768,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",196163,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",196911,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",218097,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",218428,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",199499,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",220490,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",200278,Not Applicable,Not Applicable
,"May, 2006","2006/05",198782,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",186543,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",192515,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",189094,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",186469,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",200323,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",198768,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",213707,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",220427,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",203234,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",216332,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",201157,Not Applicable,Not Applicable
,"May, 2007","2007/05",197926,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",186385,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",190389,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",189963,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",186715,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",196892,Not Applicable,Not Applicable
,"Nov., 2007","2007/11",198458,Not Applicable,Not Applicable
,"Dec., 2007","2007/12",214950,Not Applicable,Not Applicable
,"Jan., 2008","2008/01",222246,Not Applicable,Not Applicable
,"Feb., 2008","2008/02",221838,Not Applicable,Not Applicable
,"Mar., 2008","2008/03",231068,Not Applicable,Not Applicable
,"Apr., 2008","2008/04",205226,Not Applicable,Not Applicable
,"May, 2008","2008/05",200772,Not Applicable,Not Applicable
,"Jun., 2008","2008/06",188864,Not Applicable,Not Applicable
,"Jul., 2008","2008/07",190281,Not Applicable,Not Applicable
,"Aug., 2008","2008/08",190141,Not Applicable,Not Applicable
,"Sep., 2008","2008/09",186097,Not Applicable,Not Applicable
,"Oct., 2008","2008/10",198881,Not Applicable,Not Applicable
,"Nov., 2008","2008/11",199936,Not Applicable,Not Applicable
,"Dec., 2008","2008/12",216696,Not Applicable,Not Applicable
,"Jan., 2009","2009/01",221428,Not Applicable,Not Applicable
,"Feb., 2009","2009/02",198978,Not Applicable,Not Applicable
,"Mar., 2009","2009/03",214560,Not Applicable,Not Applicable
,"Apr., 2009","2009/04",201427,Not Applicable,Not Applicable
,"May, 2009","2009/05",198777,Not Applicable,Not Applicable
,"Jun., 2009","2009/06",189344,Not Applicable,Not Applicable
,"Jul., 2009","2009/07",192918,Not Applicable,Not Applicable
,"Aug., 2009","2009/08",190725,Not Applicable,Not Applicable
,"Sep., 2009","2009/09",188080,Not Applicable,Not Applicable
,"Oct., 2009","2009/10",205667,Not Applicable,Not Applicable
,"Nov., 2009","2009/11",199834,Not Applicable,Not Applicable
,"Dec., 2009","2009/12",216274,Not Applicable,Not Applicable
,"Jan., 2010","2010/01",221316,Not Applicable,Not Applicable
,"Feb., 2010","2010/02",198894,Not Applicable,Not Applicable
,"Mar., 2010","2010/03",217389,Not Applicable,Not Applicable
,"Apr., 2010","2010/04",200726,Not Applicable,Not Applicable
,"May, 2010","2010/05",202223,Not Applicable,Not Applicable
,"Jun., 2010","2010/06",190934,Not Applicable,Not Applicable
,"Jul., 2010","2010/07",197229,Not Applicable,Not Applicable
,"Aug., 2010","2010/08",195229,Not Applicable,Not Applicable
,"Sep., 2010","2010/09",191617,Not Applicable,Not Applicable
,"Oct., 2010","2010/10",205205,Not Applicable,Not Applicable
,"Nov., 2010","2010/11",204591,Not Applicable,Not Applicable
,"Dec., 2010","2010/12",224292,Not Applicable,Not Applicable
,"Jan., 2011","2011/01",232186,Not Applicable,Not Applicable
,"Feb., 2011","2011/02",210385,Not Applicable,Not Applicable
,"Mar., 2011","2011/03",223595,Not Applicable,Not Applicable
,"Apr., 2011","2011/04",206711,Not Applicable,Not Applicable
,"May, 2011","2011/05",206681,Not Applicable,Not Applicable
,"Jun., 2011","2011/06",195768,Not Applicable,Not Applicable
,"Jul., 2011","2011/07",200294,Not Applicable,Not Applicable
,"Aug., 2011","2011/08",198790,Not Applicable,Not Applicable
,"Sep., 2011","2011/09",193767,Not Applicable,Not Applicable
,"Oct., 2011","2011/10",206329,Not Applicable,Not Applicable
,"Nov., 2011","2011/11",204591,Not Applicable,Not Applicable
,"Dec., 2011","2011/12",217154,Not Applicable,Not Applicable
