"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",4572,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",4148,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",4594,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",4325,Not Applicable,Not Applicable
,"May, 1999","1999/05",4398,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",4233,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",4538,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",4332,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",4152,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",4347,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",4188,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",4625,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",4871,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",4269,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",4392,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",4367,Not Applicable,Not Applicable
,"May, 2000","2000/05",4510,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",4329,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",4455,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",4463,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",4360,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",4420,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",4460,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",4762,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",4722,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",4273,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",4600,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",4363,Not Applicable,Not Applicable
,"May, 2001","2001/05",4652,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",4487,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",4471,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",4576,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",4926,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",4599,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",4549,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",4561,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",4891,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",4399,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",4733,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",4519,Not Applicable,Not Applicable
,"May, 2002","2002/05",4718,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",4655,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",4810,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",4732,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",4460,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",4517,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",4510,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",4849,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",4852,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",4303,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",4653,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",4422,Not Applicable,Not Applicable
,"May, 2003","2003/05",4633,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",4505,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",4789,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",4632,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",4498,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",4642,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",4494,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",4983,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",4754,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",4419,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",4480,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",4356,Not Applicable,Not Applicable
,"May, 2004","2004/05",4505,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",4421,Not Applicable,Not Applicable
