"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"2000","2000","Maryland","24",887,464788,190.8
,"2000","2000","Massachusetts","25",726,540593,134.3
,"2000","2000","Michigan","26",1265,787367,160.7
,"2000","2000","Minnesota","27",456,412490,110.5
,"2000","2000","Mississippi","28",516,212309,243.0
,"2000","2000","Missouri","29",785,443250,177.1
,"2000","2000","Montana","30",120,66580,180.2
,"2000","2000","Nebraska","31",149,130027,114.6
,"2000","2000","Nevada","32",311,165910,187.5
,"2000","2000","New Hampshire","33",137,109654,124.9
,"2000","2000","New Jersey","34",1127,727924,154.8
,"2000","2000","New Mexico","35",305,140378,217.3
,"2000","2000","New York","36",2233,1566083,142.6
,"2000","2000","North Carolina","37",1206,655440,184.0
,"2000","2000","North Dakota","38",64,46991,136.2
,"2000","2000","Ohio","39",1299,883771,147.0
,"2000","2000","Oklahoma","40",573,259131,221.1
,"2000","2000","Oregon","41",348,255751,136.1
,"2000","2000","Pennsylvania","42",1509,951400,158.6
,"2000","2000","Rhode Island","44",129,85364,151.1
,"2000","2000","South Carolina","45",641,314558,203.8
,"2000","2000","South Dakota","46",98,56587,173.2
,"2000","2000","Tennessee","47",952,453327,210.0
,"2000","2000","Texas","48",2609,1688883,154.5
,"2000","2000","Utah","49",239,150695,158.6
,"2000","2000","Vermont","50",59,49376,119.5
,"2000","2000","Virginia","51",901,610810,147.5
,"2000","2000","Washington","53",610,483950,126.0
,"2000","2000","West Virginia","54",263,129816,202.6
,"2000","2000","Wisconsin","55",556,435255,127.7
,"2000","2000","Wyoming","56",55,36482,150.8
"Total","2000","2000",,,36140,22706664,159.2
,"2001","2001","Alabama","01",698,330870,211.0
,"2001","2001","Alaska","02",107,52983,202.0
,"2001","2001","Arizona","04",740,389659,189.9
,"2001","2001","Arkansas","05",400,194910,205.2
,"2001","2001","California","06",3784,2786905,135.8
,"2001","2001","Colorado","08",543,359051,151.2
,"2001","2001","Connecticut","09",441,284856,154.8
,"2001","2001","Delaware","10",115,63708,180.5
,"2001","2001","District of Columbia","11",160,45854,348.9
,"2001","2001","Florida","12",2383,1251686,190.4
,"2001","2001","Georgia","13",1312,697787,188.0
,"2001","2001","Hawaii","15",120,93624,128.2
,"2001","2001","Idaho","16",126,92645,136.0
,"2001","2001","Illinois","17",1468,969687,151.4
,"2001","2001","Indiana","18",805,463788,173.6
,"2001","2001","Iowa","19",303,208340,145.4
,"2001","2001","Kansas","20",280,198391,141.1
,"2001","2001","Kentucky","21",600,313491,191.4
,"2001","2001","Louisiana","22",796,331691,240.0
,"2001","2001","Maine","23",110,100860,109.1
,"2001","2001","Maryland","24",850,457097,186.0
,"2001","2001","Massachusetts","25",717,530191,135.2
,"2001","2001","Michigan","26",1234,764623,161.4
,"2001","2001","Minnesota","27",422,399125,105.7
,"2001","2001","Mississippi","28",560,205832,272.1
,"2001","2001","Missouri","29",773,427233,180.9
,"2001","2001","Montana","30",106,62595,169.3
,"2001","2001","Nebraska","31",162,124156,130.5
,"2001","2001","Nevada","32",300,169532,177.0
,"2001","2001","New Hampshire","33",109,106753,102.1
,"2001","2001","New Jersey","34",1208,717149,168.4
,"2001","2001","New Mexico","35",312,134011,232.8
,"2001","2001","New York","36",2662,1539037,173.0
,"2001","2001","North Carolina","37",1213,648912,186.9
,"2001","2001","North Dakota","38",63,43956,143.3
,"2001","2001","Ohio","39",1304,853193,152.8
,"2001","2001","Oklahoma","40",538,247904,217.0
,"2001","2001","Oregon","41",369,248534,148.5
,"2001","2001","Pennsylvania","42",1534,919430,166.8
,"2001","2001","Rhode Island","44",114,83761,136.1
,"2001","2001","South Carolina","45",720,309101,232.9
,"2001","2001","South Dakota","46",80,54056,148.0
,"2001","2001","Tennessee","47",941,445176,211.4
,"2001","2001","Texas","48",2679,1666534,160.8
,"2001","2001","Utah","49",211,147404,143.1
,"2001","2001","Vermont","50",63,47420,132.9
,"2001","2001","Virginia","51",868,600573,144.5
,"2001","2001","Washington","53",577,471662,122.3
,"2001","2001","West Virginia","54",280,124864,224.2
,"2001","2001","Wisconsin","55",569,421120,135.1
,"2001","2001","Wyoming","56",66,34198,193.0
"Total","2001","2001",,,36895,22235918,165.9
,"2002","2002","Alabama","01",754,321114,234.8
,"2002","2002","Alaska","02",114,50767,224.6
,"2002","2002","Arizona","04",727,384764,188.9
,"2002","2002","Arkansas","05",419,189601,221.0
,"2002","2002","California","06",3639,2744578,132.6
,"2002","2002","Colorado","08",509,348863,145.9
,"2002","2002","Connecticut","09",384,277934,138.2
,"2002","2002","Delaware","10",111,62614,177.3
,"2002","2002","District of Columbia","11",139,44983,309.0
,"2002","2002","Florida","12",2359,1236573,190.8
,"2002","2002","Georgia","13",1252,691745,181.0
,"2002","2002","Hawaii","15",122,90941,134.2
,"2002","2002","Idaho","16",128,90400,141.6
,"2002","2002","Illinois","17",1456,944575,154.1
,"2002","2002","Indiana","18",688,451667,152.3
,"2002","2002","Iowa","19",224,200322,111.8
,"2002","2002","Kansas","20",306,189700,161.3
,"2002","2002","Kentucky","21",590,306192,192.7
,"2002","2002","Louisiana","22",776,321883,241.1
,"2002","2002","Maine","23",150,98264,152.7
,"2002","2002","Maryland","24",862,448823,192.1
,"2002","2002","Massachusetts","25",658,519060,126.8
,"2002","2002","Michigan","26",1199,743805,161.2
,"2002","2002","Minnesota","27",367,385410,95.2
,"2002","2002","Mississippi","28",522,199566,261.6
,"2002","2002","Missouri","29",711,411957,172.6
,"2002","2002","Montana","30",117,59485,196.7
,"2002","2002","Nebraska","31",165,119511,138.1
,"2002","2002","Nevada","32",308,170962,180.2
,"2002","2002","New Hampshire","33",108,103995,103.9
,"2002","2002","New Jersey","34",1004,703757,142.7
,"2002","2002","New Mexico","35",291,129231,225.2
,"2002","2002","New York","36",2267,1507528,150.4
,"2002","2002","North Carolina","37",1167,640648,182.2
,"2002","2002","North Dakota","38",54,41727,129.4
,"2002","2002","Ohio","39",1280,826781,154.8
,"2002","2002","Oklahoma","40",484,238201,203.2
,"2002","2002","Oregon","41",346,243943,141.8
,"2002","2002","Pennsylvania","42",1480,895062,165.4
,"2002","2002","Rhode Island","44",125,81824,152.8
,"2002","2002","South Carolina","45",637,302256,210.7
,"2002","2002","South Dakota","46",73,51395,142.0
,"2002","2002","Tennessee","47",1000,435862,229.4
,"2002","2002","Texas","48",2686,1639570,163.8
,"2002","2002","Utah","49",213,145238,146.7
,"2002","2002","Vermont","50",46,45850,100.3
,"2002","2002","Virginia","51",867,588476,147.3
,"2002","2002","Washington","53",607,459556,132.1
,"2002","2002","West Virginia","54",247,122053,202.4
,"2002","2002","Wisconsin","55",546,409753,133.3
,"2002","2002","Wyoming","56",63,32453,194.1
"Total","2002","2002",,,35347,21751218,162.5
,"2003","2003","Alabama","01",728,312160,233.2
,"2003","2003","Alaska","02",82,48476,169.2
,"2003","2003","Arizona","04",683,381549,179.0
,"2003","2003","Arkansas","05",398,184163,216.1
,"2003","2003","California","06",3687,2710998,136.0
,"2003","2003","Colorado","08",503,338697,148.5
,"2003","2003","Connecticut","09",342,272111,125.7
,"2003","2003","Delaware","10",88,61381,143.4
,"2003","2003","District of Columbia","11",144,43577,330.4
,"2003","2003","Florida","12",2151,1215649,176.9
,"2003","2003","Georgia","13",1262,682795,184.8
,"2003","2003","Hawaii","15",94,88323,106.4
,"2003","2003","Idaho","16",118,88609,133.2
,"2003","2003","Illinois","17",1370,921738,148.6
,"2003","2003","Indiana","18",709,439603,161.3
,"2003","2003","Iowa","19",208,192829,107.9
,"2003","2003","Kansas","20",256,181070,141.4
,"2003","2003","Kentucky","21",603,298435,202.1
,"2003","2003","Louisiana","22",820,312469,262.4
,"2003","2003","Maine","23",114,95564,119.3
,"2003","2003","Maryland","24",774,438681,176.4
,"2003","2003","Massachusetts","25",703,504500,139.3
,"2003","2003","Michigan","26",1099,723342,151.9
,"2003","2003","Minnesota","27",440,370875,118.6
,"2003","2003","Mississippi","28",496,193893,255.8
,"2003","2003","Missouri","29",693,395831,175.1
,"2003","2003","Montana","30",95,56589,167.9
,"2003","2003","Nebraska","31",158,114623,137.8
,"2003","2003","Nevada","32",306,173077,176.8
,"2003","2003","New Hampshire","33",137,100632,136.1
,"2003","2003","New Jersey","34",914,686883,133.1
,"2003","2003","New Mexico","35",306,124318,246.1
,"2003","2003","New York","36",1943,1471595,132.0
,"2003","2003","North Carolina","37",1161,631914,183.7
,"2003","2003","North Dakota","38",50,39372,127.0
,"2003","2003","Ohio","39",1222,803097,152.2
,"2003","2003","Oklahoma","40",487,228992,212.7
,"2003","2003","Oregon","41",335,240047,139.6
,"2003","2003","Pennsylvania","42",1382,872370,158.4
,"2003","2003","Rhode Island","44",120,80193,149.6
,"2003","2003","South Carolina","45",636,296858,214.2
,"2003","2003","South Dakota","46",79,48760,162.0
,"2003","2003","Tennessee","47",958,426478,224.6
,"2003","2003","Texas","48",2658,1613767,164.7
,"2003","2003","Utah","49",223,143338,155.6
,"2003","2003","Vermont","50",50,43964,113.7
,"2003","2003","Virginia","51",853,573912,148.6
,"2003","2003","Washington","53",569,448210,126.9
,"2003","2003","West Virginia","54",278,119668,232.3
,"2003","2003","Wisconsin","55",505,397051,127.2
,"2003","2003","Wyoming","56",65,31133,208.8
"Total","2003","2003",,,34055,21264159,160.2
,"2004","2004","Alabama","01",678,305558,221.9
,"2004","2004","Alaska","02",102,47010,217.0
,"2004","2004","Arizona","04",699,382433,182.8
,"2004","2004","Arkansas","05",370,180140,205.4
,"2004","2004","California","06",3375,2681027,125.9
,"2004","2004","Colorado","08",456,335046,136.1
,"2004","2004","Connecticut","09",338,263204,128.4
,"2004","2004","Delaware","10",106,59968,176.8
,"2004","2004","District of Columbia","11",104,42396,245.3
,"2004","2004","Florida","12",2241,1202373,186.4
,"2004","2004","Georgia","13",1159,676690,171.3
,"2004","2004","Hawaii","15",120,87117,137.7
,"2004","2004","Idaho","16",134,88809,150.9
,"2004","2004","Illinois","17",1291,901438,143.2
,"2004","2004","Indiana","18",632,428530,147.5
,"2004","2004","Iowa","19",205,188009,109.0
,"2004","2004","Kansas","20",249,175638,141.8
,"2004","2004","Kentucky","21",592,293116,202.0
,"2004","2004","Louisiana","22",709,305567,232.0
,"2004","2004","Maine","23",125,92448,135.2
,"2004","2004","Maryland","24",737,425376,173.3
,"2004","2004","Massachusetts","25",620,486516,127.4
,"2004","2004","Michigan","26",1101,703379,156.5
,"2004","2004","Minnesota","27",357,360752,99.0
,"2004","2004","Mississippi","28",444,189697,234.1
,"2004","2004","Missouri","29",651,384131,169.5
,"2004","2004","Montana","30",89,54844,162.3
,"2004","2004","Nebraska","31",132,112030,117.8
,"2004","2004","Nevada","32",298,176602,168.7
,"2004","2004","New Hampshire","33",113,97592,115.8
,"2004","2004","New Jersey","34",888,667565,133.0
,"2004","2004","New Mexico","35",259,121945,212.4
,"2004","2004","New York","36",1840,1429534,128.7
,"2004","2004","North Carolina","37",1103,627250,175.8
,"2004","2004","North Dakota","38",37,38063,97.2
,"2004","2004","Ohio","39",1123,784405,143.2
,"2004","2004","Oklahoma","40",445,223013,199.5
,"2004","2004","Oregon","41",342,238490,143.4
,"2004","2004","Pennsylvania","42",1332,850070,156.7
,"2004","2004","Rhode Island","44",95,78176,121.5
,"2004","2004","South Carolina","45",578,291570,198.2
,"2004","2004","South Dakota","46",76,47051,161.5
,"2004","2004","Tennessee","47",871,418748,208.0
,"2004","2004","Texas","48",2433,1604475,151.6
,"2004","2004","Utah","49",211,143961,146.6
,"2004","2004","Vermont","50",48,42296,113.5
,"2004","2004","Virginia","51",712,562757,126.5
,"2004","2004","Washington","53",568,444113,127.9
,"2004","2004","West Virginia","54",241,117814,204.6
,"2004","2004","Wisconsin","55",465,385542,120.6
,"2004","2004","Wyoming","56",50,30375,164.6
"Total","2004","2004",,,31944,20874649,153.0
,"2005","2005","Alabama","01",660,303456,217.5
,"2005","2005","Alaska","02",88,46466,189.4
,"2005","2005","Arizona","04",671,393196,170.7
,"2005","2005","Arkansas","05",371,179169,207.1
,"2005","2005","California","06",3356,2682400,125.1
,"2005","2005","Colorado","08",463,338678,136.7
,"2005","2005","Connecticut","09",336,258112,130.2
,"2005","2005","Delaware","10",84,59579,141.0
,"2005","2005","District of Columbia","11",114,42904,265.7
,"2005","2005","Florida","12",2148,1209128,177.6
,"2005","2005","Georgia","13",1199,681187,176.0
,"2005","2005","Hawaii","15",107,87674,122.0
,"2005","2005","Idaho","16",115,90335,127.3
,"2005","2005","Illinois","17",1183,894288,132.3
,"2005","2005","Indiana","18",633,424857,149.0
,"2005","2005","Iowa","19",220,185619,118.5
,"2005","2005","Kansas","20",224,174349,128.5
,"2005","2005","Kentucky","21",564,289885,194.6
,"2005","2005","Louisiana","22",749,301269,248.6
,"2005","2005","Maine","23",108,90665,119.1
,"2005","2005","Maryland","24",651,418367,155.6
,"2005","2005","Massachusetts","25",524,475568,110.2
,"2005","2005","Michigan","26",1075,694506,154.8
,"2005","2005","Minnesota","27",363,355628,102.1
,"2005","2005","Mississippi","28",490,188217,260.3
,"2005","2005","Missouri","29",696,380050,183.1
,"2005","2005","Montana","30",104,54507,190.8
,"2005","2005","Nebraska","31",143,111069,128.7
,"2005","2005","Nevada","32",329,181740,181.0
,"2005","2005","New Hampshire","33",116,95154,121.9
,"2005","2005","New Jersey","34",814,654761,124.3
,"2005","2005","New Mexico","35",237,121570,194.9
,"2005","2005","New York","36",1752,1403066,124.9
,"2005","2005","North Carolina","37",1036,634908,163.2
,"2005","2005","North Dakota","38",46,37321,123.3
,"2005","2005","Ohio","39",1229,775143,158.6
,"2005","2005","Oklahoma","40",454,222127,204.4
,"2005","2005","Oregon","41",335,244061,137.3
,"2005","2005","Pennsylvania","42",1280,837152,152.9
,"2005","2005","Rhode Island","44",96,76167,126.0
,"2005","2005","South Carolina","45",592,291357,203.2
,"2005","2005","South Dakota","46",73,46123,158.3
,"2005","2005","Tennessee","47",875,418986,208.8
,"2005","2005","Texas","48",2410,1622448,148.5
,"2005","2005","Utah","49",216,149148,144.8
,"2005","2005","Vermont","50",45,41508,108.4
,"2005","2005","Virginia","51",762,558750,136.4
,"2005","2005","Washington","53",501,449394,111.5
,"2005","2005","West Virginia","54",240,116806,205.5
,"2005","2005","Wisconsin","55",484,379329,127.6
,"2005","2005","Wyoming","56",59,30506,193.4
"Total","2005","2005",,,31420,20798653,151.1
,"2006","2006","Alabama","01",722,308663,233.9
,"2006","2006","Alaska","02",87,46633,186.6
,"2006","2006","Arizona","04",759,408786,185.7
,"2006","2006","Arkansas","05",412,182705,225.5
,"2006","2006","California","06",3275,2689290,121.8
,"2006","2006","Colorado","08",413,348239,118.6
,"2006","2006","Connecticut","09",297,253158,117.3
,"2006","2006","Delaware","10",111,59479,186.6
,"2006","2006","District of Columbia","11",112,43247,259.0
,"2006","2006","Florida","12",2076,1223911,169.6
,"2006","2006","Georgia","13",1103,700324,157.5
,"2006","2006","Hawaii","15",119,88861,133.9
,"2006","2006","Idaho","16",131,93824,139.6
,"2006","2006","Illinois","17",1218,896374,135.9
,"2006","2006","Indiana","18",704,429589,163.9
,"2006","2006","Iowa","19",238,186626,127.5
,"2006","2006","Kansas","20",251,175758,142.8
,"2006","2006","Kentucky","21",596,292945,203.5
,"2006","2006","Louisiana","22",636,281618,225.8
,"2006","2006","Maine","23",122,89742,135.9
,"2006","2006","Maryland","24",684,414217,165.1
,"2006","2006","Massachusetts","25",489,466382,104.8
,"2006","2006","Michigan","26",1102,691345,159.4
,"2006","2006","Minnesota","27",374,355218,105.3
,"2006","2006","Mississippi","28",461,188571,244.5
,"2006","2006","Missouri","29",658,383032,171.8
,"2006","2006","Montana","30",106,55529,190.9
,"2006","2006","Nebraska","31",126,111855,112.6
,"2006","2006","Nevada","32",337,189758,177.6
,"2006","2006","New Hampshire","33",90,94211,95.5
,"2006","2006","New Jersey","34",850,644938,131.8
,"2006","2006","New Mexico","35",269,122313,219.9
,"2006","2006","New York","36",1669,1381743,120.8
,"2006","2006","North Carolina","37",1123,654765,171.5
,"2006","2006","North Dakota","38",36,37177,96.8
,"2006","2006","Ohio","39",1141,776658,146.9
,"2006","2006","Oklahoma","40",428,227010,188.5
,"2006","2006","Oregon","41",341,251158,135.8
,"2006","2006","Pennsylvania","42",1339,834948,160.4
,"2006","2006","Rhode Island","44",81,73913,109.6
,"2006","2006","South Carolina","45",601,296162,202.9
,"2006","2006","South Dakota","46",72,46224,155.8
,"2006","2006","Tennessee","47",896,427043,209.8
,"2006","2006","Texas","48",2488,1672898,148.7
,"2006","2006","Utah","49",224,156379,143.2
,"2006","2006","Vermont","50",51,41113,124.0
,"2006","2006","Virginia","51",738,561861,131.3
,"2006","2006","Washington","53",552,459201,120.2
,"2006","2006","West Virginia","54",266,118523,224.4
,"2006","2006","Wisconsin","55",471,376007,125.3
,"2006","2006","Wyoming","56",54,31309,172.5
"Total","2006","2006",,,31499,20941233,150.4
,"2007","2007","Alabama","01",727,312470,232.7
,"2007","2007","Alaska","02",88,46472,189.4
,"2007","2007","Arizona","04",659,418635,157.4
,"2007","2007","Arkansas","05",391,184379,212.1
,"2007","2007","California","06",3205,2674758,119.8
,"2007","2007","Colorado","08",459,355948,129.0
,"2007","2007","Connecticut","09",264,247350,106.7
,"2007","2007","Delaware","10",119,58894,202.1
,"2007","2007","District of Columbia","11",98,43535,225.1
,"2007","2007","Florida","12",2063,1226154,168.2
,"2007","2007","Georgia","13",1223,713643,171.4
,"2007","2007","Hawaii","15",111,88356,125.6
,"2007","2007","Idaho","16",126,95972,131.3
,"2007","2007","Illinois","17",1164,895616,130.0
,"2007","2007","Indiana","18",658,431045,152.7
,"2007","2007","Iowa","19",218,185386,117.6
,"2007","2007","Kansas","20",224,176255,127.1
,"2007","2007","Kentucky","21",570,294678,193.4
,"2007","2007","Louisiana","22",678,282805,239.7
,"2007","2007","Maine","23",100,88026,113.6
,"2007","2007","Maryland","24",691,407302,169.7
,"2007","2007","Massachusetts","25",563,455329,123.6
,"2007","2007","Michigan","26",1045,679124,153.9
,"2007","2007","Minnesota","27",359,350946,102.3
,"2007","2007","Mississippi","28",460,191104,240.7
,"2007","2007","Missouri","29",603,383194,157.4
,"2007","2007","Montana","30",84,56253,149.3
,"2007","2007","Nebraska","31",142,111698,127.1
,"2007","2007","Nevada","32",337,195115,172.7
,"2007","2007","New Hampshire","33",94,92159,102.0
,"2007","2007","New Jersey","34",791,631757,125.2
,"2007","2007","New Mexico","35",258,123823,208.4
,"2007","2007","New York","36",1593,1353206,117.7
,"2007","2007","North Carolina","37",1114,670861,166.1
,"2007","2007","North Dakota","38",43,37167,115.7
,"2007","2007","Ohio","39",1152,771123,149.4
,"2007","2007","Oklahoma","40",477,230872,206.6
,"2007","2007","Oregon","41",322,255203,126.2
,"2007","2007","Pennsylvania","42",1183,825545,143.3
,"2007","2007","Rhode Island","44",86,72067,119.3
,"2007","2007","South Carolina","45",584,301338,193.8
,"2007","2007","South Dakota","46",46,46267,99.4
,"2007","2007","Tennessee","47",846,433818,195.0
,"2007","2007","Texas","48",2516,1718605,146.4
,"2007","2007","Utah","49",242,163342,148.2
,"2007","2007","Vermont","50",44,40209,109.4
,"2007","2007","Virginia","51",734,560263,131.0
,"2007","2007","Washington","53",526,464048,113.4
,"2007","2007","West Virginia","54",265,119170,222.4
,"2007","2007","Wisconsin","55",461,370002,124.6
,"2007","2007","Wyoming","56",75,32604,230.0
"Total","2007","2007",,,30881,20963891,147.3
,"2008","2008","Alabama","01",654,313869,208.4
,"2008","2008","Alaska","02",94,46213,203.4
,"2008","2008","Arizona","04",624,422417,147.7
,"2008","2008","Arkansas","05",421,185513,226.9
,"2008","2008","California","06",2907,2650671,109.7
,"2008","2008","Colorado","08",469,359009,130.6
,"2008","2008","Connecticut","09",258,239823,107.6
,"2008","2008","Delaware","10",106,58056,182.6
,"2008","2008","District of Columbia","11",99,42923,230.6
,"2008","2008","Florida","12",2008,1216183,165.1
,"2008","2008","Georgia","13",1066,719274,148.2
,"2008","2008","Hawaii","15",116,88096,131.7
,"2008","2008","Idaho","16",129,97527,132.3
,"2008","2008","Illinois","17",1153,886700,130.0
,"2008","2008","Indiana","18",650,429559,151.3
,"2008","2008","Iowa","19",235,183177,128.3
,"2008","2008","Kansas","20",230,176599,130.2
,"2008","2008","Kentucky","21",556,293111,189.7
,"2008","2008","Louisiana","22",646,280917,230.0
,"2008","2008","Maine","23",104,85698,121.4
,"2008","2008","Maryland","24",604,397531,151.9
,"2008","2008","Massachusetts","25",504,442995,113.8
,"2008","2008","Michigan","26",1035,658307,157.2
,"2008","2008","Minnesota","27",347,344323,100.8
,"2008","2008","Mississippi","28",443,191634,231.2
,"2008","2008","Missouri","29",607,380859,159.4
,"2008","2008","Montana","30",102,56457,180.7
,"2008","2008","Nebraska","31",136,111717,121.7
,"2008","2008","Nevada","32",329,196351,167.6
,"2008","2008","New Hampshire","33",102,89380,114.1
,"2008","2008","New Jersey","34",710,617501,115.0
,"2008","2008","New Mexico","35",321,123684,259.5
,"2008","2008","New York","36",1541,1321322,116.6
,"2008","2008","North Carolina","37",990,677233,146.2
,"2008","2008","North Dakota","38",54,37068,145.7
,"2008","2008","Ohio","39",1182,757298,156.1
,"2008","2008","Oklahoma","40",500,232049,215.5
,"2008","2008","Oregon","41",354,256332,138.1
,"2008","2008","Pennsylvania","42",1181,807688,146.2
,"2008","2008","Rhode Island","44",77,68863,111.8
,"2008","2008","South Carolina","45",554,304406,182.0
,"2008","2008","South Dakota","46",66,46126,143.1
,"2008","2008","Tennessee","47",851,434884,195.7
,"2008","2008","Texas","48",2506,1748350,143.3
,"2008","2008","Utah","49",231,168656,137.0
,"2008","2008","Vermont","50",37,39007,94.9
,"2008","2008","Virginia","51",713,556194,128.2
,"2008","2008","Washington","53",505,461482,109.4
,"2008","2008","West Virginia","54",283,119417,237.0
,"2008","2008","Wisconsin","55",412,361620,113.9
,"2008","2008","Wyoming","56",62,33394,185.7
"Total","2008","2008",,,29864,20817463,143.5
,"2009","2009","Alabama","01",729,312797,233.1
,"2009","2009","Alaska","02",85,45566,186.5
,"2009","2009","Arizona","04",661,420284,157.3
,"2009","2009","Arkansas","05",390,185081,210.7
,"2009","2009","California","06",2845,2614976,108.8
,"2009","2009","Colorado","08",484,357441,135.4
,"2009","2009","Connecticut","09",283,230386,122.8
,"2009","2009","Delaware","10",84,56687,148.2
,"2009","2009","District of Columbia","11",93,43847,212.1
,"2009","2009","Florida","12",1962,1197558,163.8
,"2009","2009","Georgia","13",1124,711582,158.0
,"2009","2009","Hawaii","15",114,87957,129.6
,"2009","2009","Idaho","16",145,97398,148.9
,"2009","2009","Illinois","17",1133,871430,130.0
,"2009","2009","Indiana","18",700,423257,165.4
,"2009","2009","Iowa","19",228,178811,127.5
,"2009","2009","Kansas","20",243,174177,139.5
,"2009","2009","Kentucky","21",599,289005,207.3
,"2009","2009","Louisiana","22",644,277930,231.7
,"2009","2009","Maine","23",107,83017,128.9
,"2009","2009","Maryland","24",583,384911,151.5
,"2009","2009","Massachusetts","25",485,429955,112.8
,"2009","2009","Michigan","26",1008,633281,159.2
,"2009","2009","Minnesota","27",356,334544,106.4
,"2009","2009","Mississippi","28",397,189394,209.6
,"2009","2009","Missouri","29",674,374772,179.8
,"2009","2009","Montana","30",120,55921,214.6
,"2009","2009","Nebraska","31",116,110758,104.7
,"2009","2009","Nevada","32",276,195257,141.4
,"2009","2009","New Hampshire","33",86,85510,100.6
,"2009","2009","New Jersey","34",631,602816,104.7
,"2009","2009","New Mexico","35",276,123792,223.0
,"2009","2009","New York","36",1409,1284954,109.7
,"2009","2009","North Carolina","37",1044,671211,155.5
,"2009","2009","North Dakota","38",48,36994,129.8
,"2009","2009","Ohio","39",1178,736000,160.1
,"2009","2009","Oklahoma","40",484,232715,208.0
,"2009","2009","Oregon","41",319,254500,125.3
,"2009","2009","Pennsylvania","42",1102,784152,140.5
,"2009","2009","Rhode Island","44",66,65958,100.1
,"2009","2009","South Carolina","45",536,301847,177.6
,"2009","2009","South Dakota","46",79,45809,172.5
,"2009","2009","Tennessee","47",839,430865,194.7
,"2009","2009","Texas","48",2455,1763360,139.2
