"Notes","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"2019 Week 35 ending August 31, 2019","2019/35",48240,Not Applicable,Not Applicable
,"2019 Week 36 ending September 07, 2019","2019/36",48801,Not Applicable,Not Applicable
,"2019 Week 37 ending September 14, 2019","2019/37",48644,Not Applicable,Not Applicable
,"2019 Week 38 ending September 21, 2019","2019/38",48874,Not Applicable,Not Applicable
,"2019 Week 39 ending September 28, 2019","2019/39",49801,Not Applicable,Not Applicable
,"2019 Week 40 ending October 05, 2019","2019/40",49653,Not Applicable,Not Applicable
,"2019 Week 41 ending October 12, 2019","2019/41",50143,Not Applicable,Not Applicable
,"2019 Week 42 ending October 19, 2019","2019/42",51449,Not Applicable,Not Applicable
,"2019 Week 43 ending October 26, 2019","2019/43",51134,Not Applicable,Not Applicable
,"2019 Week 44 ending November 02, 2019","2019/44",51243,Not Applicable,Not Applicable
,"2019 Week 45 ending November 09, 2019","2019/45",52560,Not Applicable,Not Applicable
,"2019 Week 46 ending November 16, 2019","2019/46",52862,Not Applicable,Not Applicable
,"2019 Week 47 ending November 23, 2019","2019/47",53120,Not Applicable,Not Applicable
,"2019 Week 48 ending November 30, 2019","2019/48",52410,Not Applicable,Not Applicable
,"2019 Week 49 ending December 07, 2019","2019/49",54200,Not Applicable,Not Applicable
,"2019 Week 50 ending December 14, 2019","2019/50",54434,Not Applicable,Not Applicable
,"2019 Week 51 ending December 21, 2019","2019/51",54350,Not Applicable,Not Applicable
,"2019 Week 52 ending December 28, 2019","2019/52",55329,Not Applicable,Not Applicable
,"2019 Week Not Available","2019/99",122,Not Applicable,Not Applicable
,"2020 Week 01 ending January 04, 2020","2020/01",56764,Not Applicable,Not Applicable
,"2020 Week 02 ending January 11, 2020","2020/02",57307,Not Applicable,Not Applicable
,"2020 Week 03 ending January 18, 2020","2020/03",56033,Not Applicable,Not Applicable
,"2020 Week 04 ending January 25, 2020","2020/04",55859,Not Applicable,Not Applicable
,"2020 Week 05 ending February 01, 2020","2020/05",55579,Not Applicable,Not Applicable
,"2020 Week 06 ending February 08, 2020","2020/06",56152,Not Applicable,Not Applicable
,"2020 Week 07 ending February 15, 2020","2020/07",55487,Not Applicable,Not Applicable
,"2020 Week 08 ending February 22, 2020","2020/08",55689,Not Applicable,Not Applicable
,"2020 Week 09 ending February 29, 2020","2020/09",55982,Not Applicable,Not Applicable
,"2020 Week 10 ending March 07, 2020","2020/10",56359,Not Applicable,Not Applicable
,"2020 Week 11 ending March 14, 2020","2020/11",55434,Not Applicable,Not Applicable
,"2020 Week 12 ending March 21, 2020","2020/12",55879,Not Applicable,Not Applicable
,"2020 Week 13 ending March 28, 2020","2020/13",59517,Not Applicable,Not Applicable
,"2020 Week 14 ending April 04, 2020","2020/14",68199,Not Applicable,Not Applicable
,"2020 Week 15 ending April 11, 2020","2020/15",74717,Not Applicable,Not Applicable
,"2020 Week 16 ending April 18, 2020","2020/16",72830,Not Applicable,Not Applicable
,"2020 Week 17 ending April 25, 2020","2020/17",69922,Not Applicable,Not Applicable
,"2020 Week 18 ending May 02, 2020","2020/18",65572,Not Applicable,Not Applicable
,"2020 Week 19 ending May 09, 2020","2020/19",63011,Not Applicable,Not Applicable
,"2020 Week 20 ending May 16, 2020","2020/20",60928,Not Applicable,Not Applicable
,"2020 Week 21 ending May 23, 2020","2020/21",58171,Not Applicable,Not Applicable
,"2020 Week 22 ending May 30, 2020","2020/22",56361,Not Applicable,Not Applicable
,"2020 Week 23 ending June 06, 2020","2020/23",55460,Not Applicable,Not Applicable
,"2020 Week 24 ending June 13, 2020","2020/24",54585,Not Applicable,Not Applicable
,"2020 Week 25 ending June 20, 2020","2020/25",54633,Not Applicable,Not Applicable
,"2020 Week 26 ending June 27, 2020","2020/26",55090,Not Applicable,Not Applicable
,"2020 Week 27 ending July 04, 2020","2020/27",56151,Not Applicable,Not Applicable
,"2020 Week 28 ending July 11, 2020","2020/28",58126,Not Applicable,Not Applicable
,"2020 Week 29 ending July 18, 2020","2020/29",59397,Not Applicable,Not Applicable
,"2020 Week 30 ending July 25, 2020","2020/30",60504,Not Applicable,Not Applicable
,"2020 Week 31 ending August 01, 2020","2020/31",60377,Not Applicable,Not Applicable
,"2020 Week 32 ending August 08, 2020","2020/32",59861,Not Applicable,Not Applicable
,"2020 Week 33 ending August 15, 2020","2020/33",59964,Not Applicable,Not Applicable
,"2020 Week 34 ending August 22, 2020","2020/34",58996,Not Applicable,Not Applicable
,"2020 Week 35 ending August 29, 2020","2020/35",57531,Not Applicable,Not Applicable
,"2020 Week 36 ending September 05, 2020","2020/36",56743,Not Applicable,Not Applicable
,"2020 Week 37 ending September 12, 2020","2020/37",56037,Not Applicable,Not Applicable
,"2020 Week 38 ending September 19, 2020","2020/38",56363,Not Applicable,Not Applicable
,"2020 Week 39 ending September 26, 2020","2020/39",57240,Not Applicable,Not Applicable
,"2020 Week 40 ending October 03, 2020","2020/40",56401,Not Applicable,Not Applicable
,"2020 Week 41 ending October 10, 2020","2020/41",58276,Not Applicable,Not Applicable
,"2020 Week 42 ending October 17, 2020","2020/42",57210,Not Applicable,Not Applicable
,"2020 Week 43 ending October 24, 2020","2020/43",58719,Not Applicable,Not Applicable
,"2020 Week 44 ending October 31, 2020","2020/44",59928,Not Applicable,Not Applicable
,"2020 Week 45 ending November 07, 2020","2020/45",63927,Not Applicable,Not Applicable
,"2020 Week 46 ending November 14, 2020","2020/46",65138,Not Applicable,Not Applicable
,"2020 Week 47 ending November 21, 2020","2020/47",67886,Not Applicable,Not Applicable
,"2020 Week 48 ending November 28, 2020","2020/48",69525,Not Applicable,Not Applicable
,"2020 Week 49 ending December 05, 2020","2020/49",73287,Not Applicable,Not Applicable
,"2020 Week 50 ending December 12, 2020","2020/50",77834,Not Applicable,Not Applicable
,"2020 Week 51 ending December 19, 2020","2020/51",78538,Not Applicable,Not Applicable
,"2020 Week 52 ending December 26, 2020","2020/52",79970,Not Applicable,Not Applicable
,"2020 Week 53 ending January 02, 2021","2020/53",82517,Not Applicable,Not Applicable
,"2020 Week Not Available","2020/99",176,Not Applicable,Not Applicable
,"2021 Week 01 ending January 09, 2021","2021/01",82307,Not Applicable,Not Applicable
,"2021 Week 02 ending January 16, 2021","2021/02",82763,Not Applicable,Not Applicable
,"2021 Week 03 ending January 23, 2021","2021/03",79256,Not Applicable,Not Applicable
,"2021 Week 04 ending January 30, 2021","2021/04",74860,Not Applicable,Not Applicable
,"2021 Week 05 ending February 06, 2021","2021/05",72319,Not Applicable,Not Applicable
,"2021 Week 06 ending February 13, 2021","2021/06",67410,Not Applicable,Not Applicable
,"2021 Week 07 ending February 20, 2021","2021/07",65600,Not Applicable,Not Applicable
,"2021 Week 08 ending February 27, 2021","2021/08",63028,Not Applicable,Not Applicable
,"2021 Week 09 ending March 06, 2021","2021/09",60018,Not Applicable,Not Applicable
,"2021 Week 10 ending March 13, 2021","2021/10",58335,Not Applicable,Not Applicable
,"2021 Week 11 ending March 20, 2021","2021/11",56916,Not Applicable,Not Applicable
,"2021 Week 12 ending March 27, 2021","2021/12",57265,Not Applicable,Not Applicable
,"2021 Week 13 ending April 03, 2021","2021/13",55294,Not Applicable,Not Applicable
,"2021 Week 14 ending April 10, 2021","2021/14",57368,Not Applicable,Not Applicable
,"2021 Week 15 ending April 17, 2021","2021/15",55585,Not Applicable,Not Applicable
,"2021 Week 16 ending April 24, 2021","2021/16",56567,Not Applicable,Not Applicable
,"2021 Week 17 ending May 01, 2021","2021/17",56298,Not Applicable,Not Applicable
,"2021 Week 18 ending May 08, 2021","2021/18",55413,Not Applicable,Not Applicable
,"2021 Week 19 ending May 15, 2021","2021/19",54926,Not Applicable,Not Applicable
,"2021 Week 20 ending May 22, 2021","2021/20",55372,Not Applicable,Not Applicable
,"2021 Week 21 ending May 29, 2021","2021/21",53878,Not Applicable,Not Applicable
,"2021 Week 22 ending June 05, 2021","2021/22",54052,Not Applicable,Not Applicable
,"2021 Week 23 ending June 12, 2021","2021/23",53636,Not Applicable,Not Applicable
,"2021 Week 24 ending June 19, 2021","2021/24",53811,Not Applicable,Not Applicable
,"2021 Week 25 ending June 26, 2021","2021/25",53592,Not Applicable,Not Applicable
,"2021 Week 26 ending July 03, 2021","2021/26",54151,Not Applicable,Not Applicable
,"2021 Week 27 ending July 10, 2021","2021/27",53806,Not Applicable,Not Applicable
,"2021 Week 28 ending July 17, 2021","2021/28",53817,Not Applicable,Not Applicable
,"2021 Week 29 ending July 24, 2021","2021/29",55004,Not Applicable,Not Applicable
,"2021 Week 30 ending July 31, 2021","2021/30",56740,Not Applicable,Not Applicable
,"2021 Week 31 ending August 07, 2021","2021/31",59809,Not Applicable,Not Applicable
,"2021 Week 32 ending August 14, 2021","2021/32",62896,Not Applicable,Not Applicable
,"2021 Week 33 ending August 21, 2021","2021/33",65500,Not Applicable,Not Applicable
,"2021 Week 34 ending August 28, 2021","2021/34",67396,Not Applicable,Not Applicable
,"2021 Week 35 ending September 04, 2021","2021/35",68762,Not Applicable,Not Applicable
,"2021 Week 36 ending September 11, 2021","2021/36",68894,Not Applicable,Not Applicable
,"2021 Week 37 ending September 18, 2021","2021/37",68492,Not Applicable,Not Applicable
,"2021 Week 38 ending September 25, 2021","2021/38",67624,Not Applicable,Not Applicable
,"2021 Week 39 ending October 02, 2021","2021/39",66737,Not Applicable,Not Applicable
,"2021 Week 40 ending October 09, 2021","2021/40",64706,Not Applicable,Not Applicable
,"2021 Week 41 ending October 16, 2021","2021/41",63432,Not Applicable,Not Applicable
,"2021 Week 42 ending October 23, 2021","2021/42",63097,Not Applicable,Not Applicable
,"2021 Week 43 ending October 30, 2021","2021/43",62522,Not Applicable,Not Applicable
,"2021 Week 44 ending November 06, 2021","2021/44",62821,Not Applicable,Not Applicable
,"2021 Week 45 ending November 13, 2021","2021/45",63588,Not Applicable,Not Applicable
,"2021 Week 46 ending November 20, 2021","2021/46",63122,Not Applicable,Not Applicable
,"2021 Week 47 ending November 27, 2021","2021/47",64152,Not Applicable,Not Applicable
,"2021 Week 48 ending December 04, 2021","2021/48",66185,Not Applicable,Not Applicable
,"2021 Week 49 ending December 11, 2021","2021/49",67989,Not Applicable,Not Applicable
,"2021 Week 50 ending December 18, 2021","2021/50",67193,Not Applicable,Not Applicable
,"2021 Week 51 ending December 25, 2021","2021/51",68090,Not Applicable,Not Applicable
,"2021 Week 52 ending January 01, 2022","2021/52",70175,Not Applicable,Not Applicable
,"2021 Week Not Available","2021/99",232,Not Applicable,Not Applicable
,"2022 Week 01 ending January 08, 2022 (provisional)","2022/01",75142,Not Applicable,Not Applicable
,"2022 Week 02 ending January 15, 2022 (provisional)","2022/02",80283,Not Applicable,Not Applicable
,"2022 Week 03 ending January 22, 2022 (provisional)","2022/03",80916,Not Applicable,Not Applicable
,"2022 Week 04 ending January 29, 2022 (provisional)","2022/04",80496,Not Applicable,Not Applicable
,"2022 Week 05 ending February 05, 2022 (provisional)","2022/05",76960,Not Applicable,Not Applicable
,"2022 Week 06 ending February 12, 2022 (provisional)","2022/06",73123,Not Applicable,Not Applicable
,"2022 Week 07 ending February 19, 2022 (provisional)","2022/07",67179,Not Applicable,Not Applicable
,"2022 Week 08 ending February 26, 2022 (provisional)","2022/08",62610,Not Applicable,Not Applicable
,"2022 Week 09 ending March 05, 2022 (provisional)","2022/09",60933,Not Applicable,Not Applicable
,"2022 Week 10 ending March 12, 2022 (provisional)","2022/10",58495,Not Applicable,Not Applicable
,"2022 Week 11 ending March 19, 2022 (provisional)","2022/11",57376,Not Applicable,Not Applicable
,"2022 Week 12 ending March 26, 2022 (provisional)","2022/12",55490,Not Applicable,Not Applicable
,"2022 Week 13 ending April 02, 2022 (provisional)","2022/13",54971,Not Applicable,Not Applicable
,"2022 Week 14 ending April 09, 2022 (provisional)","2022/14",54743,Not Applicable,Not Applicable
,"2022 Week 15 ending April 16, 2022 (provisional)","2022/15",54748,Not Applicable,Not Applicable
,"2022 Week 16 ending April 23, 2022 (provisional)","2022/16",53622,Not Applicable,Not Applicable
,"2022 Week 17 ending April 30, 2022 (provisional)","2022/17",54408,Not Applicable,Not Applicable
,"2022 Week 18 ending May 07, 2022 (provisional)","2022/18",54496,Not Applicable,Not Applicable
,"2022 Week 19 ending May 14, 2022 (provisional)","2022/19",54824,Not Applicable,Not Applicable
,"2022 Week 20 ending May 21, 2022 (provisional)","2022/20",54687,Not Applicable,Not Applicable
,"2022 Week 21 ending May 28, 2022 (provisional)","2022/21",54022,Not Applicable,Not Applicable
,"2022 Week 22 ending June 04, 2022 (provisional)","2022/22",54441,Not Applicable,Not Applicable
,"2022 Week 23 ending June 11, 2022 (provisional)","2022/23",54994,Not Applicable,Not Applicable
,"2022 Week 24 ending June 18, 2022 (provisional)","2022/24",54716,Not Applicable,Not Applicable
,"2022 Week 25 ending June 25, 2022 (provisional)","2022/25",55188,Not Applicable,Not Applicable
,"2022 Week 26 ending July 02, 2022 (provisional)","2022/26",55029,Not Applicable,Not Applicable
,"2022 Week 27 ending July 09, 2022 (provisional)","2022/27",55003,Not Applicable,Not Applicable
,"2022 Week 28 ending July 16, 2022 (provisional)","2022/28",55391,Not Applicable,Not Applicable
,"2022 Week 29 ending July 23, 2022 (provisional)","2022/29",56608,Not Applicable,Not Applicable
,"2022 Week 30 ending July 30, 2022 (provisional)","2022/30",55791,Not Applicable,Not Applicable
,"2022 Week 31 ending August 06, 2022 (provisional)","2022/31",56137,Not Applicable,Not Applicable
,"2022 Week 32 ending August 13, 2022 (provisional)","2022/32",55604,Not Applicable,Not Applicable
,"2022 Week 33 ending August 20, 2022 (provisional)","2022/33",55597,Not Applicable,Not Applicable
,"2022 Week 34 ending August 27, 2022 (provisional)","2022/34",55308,Not Applicable,Not Applicable
,"2022 Week 35 ending September 03, 2022 (provisional)","2022/35",55033,Not Applicable,Not Applicable
,"2022 Week 36 ending September 10, 2022 (provisional)","2022/36",55713,Not Applicable,Not Applicable
,"2022 Week 37 ending September 17, 2022 (provisional)","2022/37",55235,Not Applicable,Not Applicable
,"2022 Week 38 ending September 24, 2022 (provisional)","2022/38",55704,Not Applicable,Not Applicable
,"2022 Week 39 ending October 01, 2022 (provisional)","2022/39",55602,Not Applicable,Not Applicable
,"2022 Week 40 ending October 08, 2022 (provisional)","2022/40",56552,Not Applicable,Not Applicable
,"2022 Week 41 ending October 15, 2022 (provisional)","2022/41",56785,Not Applicable,Not Applicable
,"2022 Week 42 ending October 22, 2022 (provisional)","2022/42",57110,Not Applicable,Not Applicable
,"2022 Week 43 ending October 29, 2022 (provisional)","2022/43",57029,Not Applicable,Not Applicable
,"2022 Week 44 ending November 05, 2022 (provisional)","2022/44",57969,Not Applicable,Not Applicable
,"2022 Week 45 ending November 12, 2022 (provisional)","2022/45",57992,Not Applicable,Not Applicable
,"2022 Week 46 ending November 19, 2022 (provisional)","2022/46",58462,Not Applicable,Not Applicable
,"2022 Week 47 ending November 26, 2022 (provisional)","2022/47",61476,Not Applicable,Not Applicable
,"2022 Week 48 ending December 03, 2022 (provisional)","2022/48",62580,Not Applicable,Not Applicable
,"2022 Week 49 ending December 10, 2022 (provisional)","2022/49",63705,Not Applicable,Not Applicable
,"2022 Week 50 ending December 17, 2022 (provisional)","2022/50",63110,Not Applicable,Not Applicable
,"2022 Week 51 ending December 24, 2022 (provisional)","2022/51",64669,Not Applicable,Not Applicable
,"2022 Week 52 ending December 31, 2022 (provisional)","2022/52",66774,Not Applicable,Not Applicable
,"2022 Week Not Available (provisional)","2022/99",Suppressed,Not Applicable,Not Applicable
,"2023 Week 01 ending January 07, 2023 (provisional)","2023/01",65606,Not Applicable,Not Applicable
,"2023 Week 02 ending January 14, 2023 (provisional)","2023/02",63191,Not Applicable,Not Applicable
,"2023 Week 03 ending January 21, 2023 (provisional)","2023/03",61116,Not Applicable,Not Applicable
,"2023 Week 04 ending January 28, 2023 (provisional)","2023/04",59376,Not Applicable,Not Applicable
,"2023 Week 05 ending February 04, 2023 (provisional)","2023/05",59654,Not Applicable,Not Applicable
,"2023 Week 06 ending February 11, 2023 (provisional)","2023/06",59800,Not Applicable,Not Applicable
,"2023 Week 07 ending February 18, 2023 (provisional)","2023/07",58671,Not Applicable,Not Applicable
,"2023 Week 08 ending February 25, 2023 (provisional)","2023/08",58953,Not Applicable,Not Applicable
,"2023 Week 09 ending March 04, 2023 (provisional)","2023/09",58293,Not Applicable,Not Applicable
,"2023 Week 10 ending March 11, 2023 (provisional)","2023/10",57698,Not Applicable,Not Applicable
,"2023 Week 11 ending March 18, 2023 (provisional)","2023/11",57997,Not Applicable,Not Applicable
,"2023 Week 12 ending March 25, 2023 (provisional)","2023/12",57783,Not Applicable,Not Applicable
,"2023 Week 13 ending April 01, 2023 (provisional)","2023/13",57192,Not Applicable,Not Applicable
,"2023 Week 14 ending April 08, 2023 (provisional)","2023/14",56034,Not Applicable,Not Applicable
,"2023 Week 15 ending April 15, 2023 (provisional)","2023/15",56531,Not Applicable,Not Applicable
,"2023 Week 16 ending April 22, 2023 (provisional)","2023/16",55446,Not Applicable,Not Applicable
,"2023 Week 17 ending April 29, 2023 (provisional)","2023/17",54794,Not Applicable,Not Applicable
,"2023 Week 18 ending May 06, 2023 (provisional)","2023/18",55076,Not Applicable,Not Applicable
,"2023 Week 19 ending May 13, 2023 (provisional)","2023/19",54957,Not Applicable,Not Applicable
,"2023 Week 20 ending May 20, 2023 (provisional)","2023/20",53810,Not Applicable,Not Applicable
,"2023 Week 21 ending May 27, 2023 (provisional)","2023/21",52866,Not Applicable,Not Applicable
,"2023 Week 22 ending June 03, 2023 (provisional)","2023/22",54024,Not Applicable,Not Applicable
,"2023 Week 23 ending June 10, 2023 (provisional)","2023/23",53354,Not Applicable,Not Applicable
,"2023 Week 24 ending June 17, 2023 (provisional)","2023/24",53443,Not Applicable,Not Applicable
,"2023 Week 25 ending June 24, 2023 (provisional)","2023/25",53048,Not Applicable,Not Applicable
,"2023 Week 26 ending July 01, 2023 (provisional)","2023/26",52849,Not Applicable,Not Applicable
,"2023 Week 27 ending July 08, 2023 (provisional)","2023/27",53020,Not Applicable,Not Applicable
,"2023 Week 28 ending July 15, 2023 (provisional)","2023/28",52696,Not Applicable,Not Applicable
,"2023 Week 29 ending July 22, 2023 (provisional)","2023/29",52772,Not Applicable,Not Applicable
,"2023 Week 30 ending July 29, 2023 (provisional)","2023/30",52717,Not Applicable,Not Applicable
,"2023 Week 31 ending August 05, 2023 (provisional)","2023/31",53197,Not Applicable,Not Applicable
,"2023 Week 32 ending August 12, 2023 (provisional)","2023/32",53771,Not Applicable,Not Applicable
,"2023 Week 33 ending August 19, 2023 (provisional)","2023/33",53659,Not Applicable,Not Applicable
,"2023 Week 34 ending August 26, 2023 (provisional)","2023/34",53582,Not Applicable,Not Applicable
,"2023 Week 35 ending September 02, 2023 (provisional)","2023/35",53290,Not Applicable,Not Applicable
,"2023 Week 36 ending September 09, 2023 (provisional)","2023/36",54255,Not Applicable,Not Applicable
,"2023 Week 37 ending September 16, 2023 (provisional)","2023/37",53799,Not Applicable,Not Applicable
,"2023 Week 38 ending September 23, 2023 (provisional)","2023/38",53858,Not Applicable,Not Applicable
,"2023 Week 39 ending September 30, 2023 (provisional)","2023/39",54300,Not Applicable,Not Applicable
,"2023 Week 40 ending October 07, 2023 (provisional)","2023/40",55027,Not Applicable,Not Applicable
,"2023 Week 41 ending October 14, 2023 (provisional)","2023/41",55289,Not Applicable,Not Applicable
,"2023 Week 42 ending October 21, 2023 (provisional)","2023/42",55358,Not Applicable,Not Applicable
,"2023 Week 43 ending October 28, 2023 (provisional)","2023/43",55345,Not Applicable,Not Applicable
,"2023 Week 44 ending November 04, 2023 (provisional)","2023/44",55534,Not Applicable,Not Applicable
,"2023 Week 45 ending November 11, 2023 (provisional)","2023/45",56792,Not Applicable,Not Applicable
,"2023 Week 46 ending November 18, 2023 (provisional)","2023/46",55860,Not Applicable,Not Applicable
,"2023 Week 47 ending November 25, 2023 (provisional)","2023/47",55263,Not Applicable,Not Applicable
,"2023 Week 48 ending December 02, 2023 (provisional)","2023/48",57736,Not Applicable,Not Applicable
,"2023 Week 49 ending December 09, 2023 (provisional)","2023/49",58137,Not Applicable,Not Applicable
,"2023 Week 50 ending December 16, 2023 (provisional)","2023/50",56383,Not Applicable,Not Applicable
,"2023 Week 51 ending December 23, 2023 (provisional)","2023/51",54908,Not Applicable,Not Applicable
