"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",2013,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",1855,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",1958,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",1952,Not Applicable,Not Applicable
,"May, 1999","1999/05",2006,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",1922,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",2042,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",1954,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",1957,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",1997,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",1785,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",1922,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",2017,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",1780,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",1880,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",1835,Not Applicable,Not Applicable
,"May, 2000","2000/05",1999,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",1850,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",2000,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",2025,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",1823,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",1896,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",1749,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",1916,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",1959,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",1759,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",1921,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",1850,Not Applicable,Not Applicable
,"May, 2001","2001/05",1991,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",1849,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",1973,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",2069,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",2335,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",1923,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",1901,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",1942,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",2009,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",1767,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",1964,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",1886,Not Applicable,Not Applicable
,"May, 2002","2002/05",1958,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",1971,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",2099,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",2046,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",1938,Not Applicable,Not Applicable
