"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",4982,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",4244,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",4504,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",4260,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",4576,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",4542,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",4752,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",4559,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",4294,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",4408,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",4202,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",4456,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",4255,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",3733,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",4099,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",4178,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",4375,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",4052,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",4281,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",4060,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",3402,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",1210,Not Applicable,Not Applicable
"Total",,,91424,Not Applicable,Not Applicable
