"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",32103,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",29741,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",32349,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",27947,Not Applicable,Not Applicable
,"May, 1999","1999/05",27008,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",25738,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",26103,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",25803,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",25444,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",27504,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",26964,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",31645,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",34919,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",28782,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",28741,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",26906,Not Applicable,Not Applicable
,"May, 2000","2000/05",26900,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",25783,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",26224,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",26427,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",26019,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",28078,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",28094,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",30827,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",31682,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",27805,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",30648,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",28516,Not Applicable,Not Applicable
,"May, 2001","2001/05",27729,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",26357,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",26087,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",26074,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",25264,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",27564,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",27261,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",28690,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",30699,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",28605,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",31210,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",27183,Not Applicable,Not Applicable
