"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",86,315749,27.2
,"1999","1999","Alaska","02",11,55182,Unreliable
,"1999","1999","Arizona","04",54,380471,14.2
,"1999","1999","Arkansas","05",43,188127,22.9
,"1999","1999","California","06",364,2748888,13.2
,"1999","1999","Colorado","08",51,304910,16.7
,"1999","1999","Connecticut","09",30,245385,12.2
,"1999","1999","Delaware","10",Suppressed,55768,Suppressed
,"1999","1999","District of Columbia","11",Suppressed,36596,Suppressed
,"1999","1999","Florida","12",186,1037103,17.9
,"1999","1999","Georgia","13",131,609017,21.5
,"1999","1999","Hawaii","15",Suppressed,86991,Suppressed
,"1999","1999","Idaho","16",24,99729,24.1
,"1999","1999","Illinois","17",142,929962,15.3
,"1999","1999","Indiana","18",89,440415,20.2
,"1999","1999","Iowa","19",33,202439,16.3
,"1999","1999","Kansas","20",28,196167,14.3
,"1999","1999","Kentucky","21",54,279246,19.3
,"1999","1999","Louisiana","22",70,339437,20.6
,"1999","1999","Maine","23",10,84608,Unreliable
,"1999","1999","Maryland","24",59,394395,15.0
,"1999","1999","Massachusetts","25",42,435970,9.6
,"1999","1999","Michigan","26",125,752758,16.6
,"1999","1999","Minnesota","27",71,357216,19.9
,"1999","1999","Mississippi","28",59,216879,27.2
,"1999","1999","Missouri","29",67,401328,16.7
,"1999","1999","Montana","30",13,62616,Unreliable
,"1999","1999","Nebraska","31",25,124124,20.1
,"1999","1999","Nevada","32",25,144042,17.4
,"1999","1999","New Hampshire","33",10,89400,Unreliable
,"1999","1999","New Jersey","34",72,604736,11.9
,"1999","1999","New Mexico","35",33,142803,23.1
,"1999","1999","New York","36",192,1363341,14.1
,"1999","1999","North Carolina","37",117,558932,20.9
,"1999","1999","North Dakota","38",Suppressed,43592,Suppressed
,"1999","1999","Ohio","39",131,820559,16.0
,"1999","1999","Oklahoma","40",50,247229,20.2
,"1999","1999","Oregon","41",42,234335,17.9
,"1999","1999","Pennsylvania","42",151,838719,18.0
,"1999","1999","Rhode Island","44",15,72625,Unreliable
,"1999","1999","South Carolina","45",50,289113,17.3
,"1999","1999","South Dakota","46",Suppressed,55267,Suppressed
,"1999","1999","Tennessee","47",90,394276,22.8
,"1999","1999","Texas","48",324,1640288,19.8
,"1999","1999","Utah","49",28,190841,14.7
,"1999","1999","Vermont","50",10,41931,Unreliable
,"1999","1999","Virginia","51",63,496005,12.7
,"1999","1999","Washington","53",69,427119,16.2
,"1999","1999","West Virginia","54",20,112026,17.9
,"1999","1999","Wisconsin","55",63,383130,16.4
,"1999","1999","Wyoming","56",19,34679,Unreliable
"Total","1999","1999",,,3474,20606464,16.9
,"2000","2000","Alabama","01",55,315345,17.4
,"2000","2000","Alaska","02",Suppressed,53771,Suppressed
,"2000","2000","Arizona","04",76,389869,19.5
,"2000","2000","Arkansas","05",38,187224,20.3
,"2000","2000","California","06",372,2725880,13.6
,"2000","2000","Colorado","08",39,308428,12.6
,"2000","2000","Connecticut","09",27,244144,11.1
,"2000","2000","Delaware","10",Suppressed,55813,Suppressed
,"2000","2000","District of Columbia","11",Suppressed,35385,Suppressed
,"2000","2000","Florida","12",141,1031718,13.7
,"2000","2000","Georgia","13",108,615584,17.5
,"2000","2000","Hawaii","15",11,84980,Unreliable
,"2000","2000","Idaho","16",22,100756,21.8
,"2000","2000","Illinois","17",125,929858,13.4
,"2000","2000","Indiana","18",74,443273,16.7
,"2000","2000","Iowa","19",37,202603,18.3
,"2000","2000","Kansas","20",26,195574,13.3
,"2000","2000","Kentucky","21",44,279258,15.8
,"2000","2000","Louisiana","22",81,336780,24.1
,"2000","2000","Maine","23",14,83022,Unreliable
,"2000","2000","Maryland","24",53,391318,13.5
,"2000","2000","Massachusetts","25",53,430861,12.3
,"2000","2000","Michigan","26",128,745181,17.2
,"2000","2000","Minnesota","27",59,355894,16.6
,"2000","2000","Mississippi","28",46,216920,21.2
,"2000","2000","Missouri","29",94,398898,23.6
,"2000","2000","Montana","30",16,61963,Unreliable
,"2000","2000","Nebraska","31",22,123445,17.8
,"2000","2000","Nevada","32",25,149322,16.7
,"2000","2000","New Hampshire","33",Suppressed,88537,Suppressed
,"2000","2000","New Jersey","34",68,604529,11.2
,"2000","2000","New Mexico","35",19,141171,Unreliable
,"2000","2000","New York","36",166,1351857,12.3
,"2000","2000","North Carolina","37",95,562553,16.9
,"2000","2000","North Dakota","38",Suppressed,42982,Suppressed
,"2000","2000","Ohio","39",135,816346,16.5
,"2000","2000","Oklahoma","40",40,244525,16.4
,"2000","2000","Oregon","41",36,234474,15.4
,"2000","2000","Pennsylvania","42",138,827945,16.7
,"2000","2000","Rhode Island","44",13,71905,Unreliable
,"2000","2000","South Carolina","45",71,285243,24.9
,"2000","2000","South Dakota","46",18,54486,Unreliable
,"2000","2000","Tennessee","47",75,395813,18.9
,"2000","2000","Texas","48",296,1654184,17.9
