"Notes"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Maine"	"23"	252	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Maryland"	"24"	879	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Massachusetts"	"25"	1107	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Michigan"	"26"	1767	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Minnesota"	"27"	802	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Mississippi"	"28"	632	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Missouri"	"29"	1224	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Montana"	"30"	157	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Nebraska"	"31"	340	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Nevada"	"32"	457	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"New Hampshire"	"33"	220	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"New Jersey"	"34"	1382	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"New Mexico"	"35"	334	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"New York"	"36"	2992	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"North Carolina"	"37"	1664	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"North Dakota"	"38"	134	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Ohio"	"39"	2371	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Oklahoma"	"40"	771	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Oregon"	"41"	641	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Pennsylvania"	"42"	2400	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Rhode Island"	"44"	180	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"South Carolina"	"45"	835	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"South Dakota"	"46"	129	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Tennessee"	"47"	1294	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Texas"	"48"	3965	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Utah"	"49"	327	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Vermont"	"50"	110	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Virginia"	"51"	1313	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Washington"	"53"	963	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"West Virginia"	"54"	497	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Wisconsin"	"55"	973	Not Applicable	Not Applicable
	"2018 Week 01 ending January 06, 2018"	"2018/01"	"Wyoming"	"56"	86	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Alabama"	"01"	1217	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Alaska"	"02"	94	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Arizona"	"04"	1377	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Arkansas"	"05"	709	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"California"	"06"	6378	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Colorado"	"08"	789	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Connecticut"	"09"	736	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Delaware"	"10"	173	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"District of Columbia"	"11"	112	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Florida"	"12"	4239	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Georgia"	"13"	1875	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Hawaii"	"15"	231	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Idaho"	"16"	294	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Illinois"	"17"	2554	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Indiana"	"18"	1449	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Iowa"	"19"	638	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Kansas"	"20"	589	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Kentucky"	"21"	1112	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Louisiana"	"22"	1027	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Maine"	"23"	297	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Maryland"	"24"	1111	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Massachusetts"	"25"	1353	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Michigan"	"26"	2043	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Minnesota"	"27"	990	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Mississippi"	"28"	709	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Missouri"	"29"	1428	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Montana"	"30"	198	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Nebraska"	"31"	340	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Nevada"	"32"	547	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New Hampshire"	"33"	261	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New Jersey"	"34"	1684	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New Mexico"	"35"	377	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"New York"	"36"	3563	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"North Carolina"	"37"	2028	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"North Dakota"	"38"	133	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Ohio"	"39"	2845	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Oklahoma"	"40"	904	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Oregon"	"41"	780	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Pennsylvania"	"42"	2997	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Rhode Island"	"44"	224	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"South Carolina"	"45"	1061	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"South Dakota"	"46"	147	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Tennessee"	"47"	1568	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Texas"	"48"	4599	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Utah"	"49"	353	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Vermont"	"50"	131	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Virginia"	"51"	1445	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Washington"	"53"	1221	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"West Virginia"	"54"	525	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Wisconsin"	"55"	1114	Not Applicable	Not Applicable
	"2018 Week 02 ending January 13, 2018"	"2018/02"	"Wyoming"	"56"	85	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Alabama"	"01"	1196	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Alaska"	"02"	81	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Arizona"	"04"	1253	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Arkansas"	"05"	722	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"California"	"06"	5902	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Colorado"	"08"	743	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Connecticut"	"09"	638	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Delaware"	"10"	198	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"District of Columbia"	"11"	87	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Florida"	"12"	4316	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Georgia"	"13"	1782	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Hawaii"	"15"	209	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Idaho"	"16"	254	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Illinois"	"17"	2359	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Indiana"	"18"	1431	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Iowa"	"19"	626	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Kansas"	"20"	571	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Kentucky"	"21"	984	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Louisiana"	"22"	1073	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Maine"	"23"	279	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Maryland"	"24"	1025	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Massachusetts"	"25"	1221	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Michigan"	"26"	2052	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Minnesota"	"27"	954	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Mississippi"	"28"	698	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Missouri"	"29"	1478	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Montana"	"30"	175	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Nebraska"	"31"	362	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Nevada"	"32"	497	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New Hampshire"	"33"	219	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New Jersey"	"34"	1554	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New Mexico"	"35"	408	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"New York"	"36"	3205	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"North Carolina"	"37"	1959	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"North Dakota"	"38"	133	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Ohio"	"39"	2656	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Oklahoma"	"40"	885	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Oregon"	"41"	733	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Pennsylvania"	"42"	2843	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Rhode Island"	"44"	200	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"South Carolina"	"45"	1060	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"South Dakota"	"46"	164	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Tennessee"	"47"	1509	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Texas"	"48"	4541	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Utah"	"49"	348	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Vermont"	"50"	114	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Virginia"	"51"	1409	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Washington"	"53"	1105	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"West Virginia"	"54"	535	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Wisconsin"	"55"	1178	Not Applicable	Not Applicable
	"2018 Week 03 ending January 20, 2018"	"2018/03"	"Wyoming"	"56"	112	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Alabama"	"01"	1191	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Alaska"	"02"	72	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Arizona"	"04"	1249	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Arkansas"	"05"	690	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"California"	"06"	5396	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Colorado"	"08"	790	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Connecticut"	"09"	629	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Delaware"	"10"	196	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"District of Columbia"	"11"	104	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Florida"	"12"	4211	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Georgia"	"13"	1801	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Hawaii"	"15"	203	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Idaho"	"16"	277	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Illinois"	"17"	2331	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Indiana"	"18"	1364	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Iowa"	"19"	603	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Kansas"	"20"	603	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Kentucky"	"21"	1024	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Louisiana"	"22"	942	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Maine"	"23"	289	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Maryland"	"24"	1034	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Massachusetts"	"25"	1166	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Michigan"	"26"	1982	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Minnesota"	"27"	873	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Mississippi"	"28"	683	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Missouri"	"29"	1331	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Montana"	"30"	209	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Nebraska"	"31"	344	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Nevada"	"32"	484	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Hampshire"	"33"	240	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Jersey"	"34"	1570	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Mexico"	"35"	376	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New York"	"36"	3245	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"North Carolina"	"37"	1925	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"North Dakota"	"38"	127	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Ohio"	"39"	2596	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Oklahoma"	"40"	860	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Oregon"	"41"	688	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Pennsylvania"	"42"	2775	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Rhode Island"	"44"	199	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"South Carolina"	"45"	1054	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"South Dakota"	"46"	188	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Tennessee"	"47"	1474	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Texas"	"48"	4305	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Utah"	"49"	375	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Vermont"	"50"	122	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Virginia"	"51"	1346	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Washington"	"53"	1119	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"West Virginia"	"54"	449	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Wisconsin"	"55"	1084	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Wyoming"	"56"	91	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Alabama"	"01"	1064	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Alaska"	"02"	76	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Arizona"	"04"	1239	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Arkansas"	"05"	624	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"California"	"06"	5518	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Colorado"	"08"	786	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Connecticut"	"09"	605	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Delaware"	"10"	163	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"District of Columbia"	"11"	98	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Florida"	"12"	4242	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Georgia"	"13"	1741	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Hawaii"	"15"	234	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Idaho"	"16"	277	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Illinois"	"17"	2104	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Indiana"	"18"	1351	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Iowa"	"19"	574	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Kansas"	"20"	550	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Kentucky"	"21"	971	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Louisiana"	"22"	913	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Maine"	"23"	285	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Maryland"	"24"	950	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Massachusetts"	"25"	1187	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Michigan"	"26"	1918	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Minnesota"	"27"	873	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Mississippi"	"28"	611	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Missouri"	"29"	1284	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Montana"	"30"	183	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Nebraska"	"31"	310	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Nevada"	"32"	477	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New Hampshire"	"33"	266	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New Jersey"	"34"	1488	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New Mexico"	"35"	351	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"New York"	"36"	3159	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"North Carolina"	"37"	1910	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"North Dakota"	"38"	136	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Ohio"	"39"	2378	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Oklahoma"	"40"	896	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Oregon"	"41"	658	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Pennsylvania"	"42"	2701	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Rhode Island"	"44"	195	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"South Carolina"	"45"	1075	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"South Dakota"	"46"	134	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Tennessee"	"47"	1411	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Texas"	"48"	4145	Not Applicable	Not Applicable
