"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",226173,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",206845,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",225285,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",195081,Not Applicable,Not Applicable
,"May, 1999","1999/05",190429,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",178645,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",185257,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",180897,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",178837,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",194097,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",190622,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",221172,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",246162,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",201949,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",200321,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",188987,Not Applicable,Not Applicable
,"May, 2000","2000/05",191535,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",181605,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",186963,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",187182,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",185470,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",198334,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",197933,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",218873,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",225115,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",197334,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",214029,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",201206,Not Applicable,Not Applicable
,"May, 2001","2001/05",199086,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",189612,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",189635,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",189364,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",187026,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",200939,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",195686,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",208760,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",224437,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",208078,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",225010,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",198258,Not Applicable,Not Applicable
,"May, 2002","2002/05",198224,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",186194,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",191588,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",189490,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",186004,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",198413,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",200869,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",218506,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",222639,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",199153,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",211991,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",197875,Not Applicable,Not Applicable
,"May, 2003","2003/05",197645,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",189941,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",191969,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",190902,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",186984,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",201212,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",199510,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",239875,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",236191,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",202746,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",208394,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",194824,Not Applicable,Not Applicable
,"May, 2004","2004/05",192846,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",184699,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",188963,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",187656,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",182856,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",196571,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",192352,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",210400,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",224867,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",211892,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",229550,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",203210,Not Applicable,Not Applicable
,"May, 2005","2005/05",199127,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",185748,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",189531,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",189050,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",183786,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",196253,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",196956,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",218224,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",218420,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",199494,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",220502,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",200323,Not Applicable,Not Applicable
,"May, 2006","2006/05",198796,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",186607,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",192647,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",189158,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",186398,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",200415,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",198733,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",213654,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",220350,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",203170,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",216337,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",201174,Not Applicable,Not Applicable
,"May, 2007","2007/05",197866,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",186419,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",190419,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",189967,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",186721,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",196889,Not Applicable,Not Applicable
,"Nov., 2007","2007/11",198461,Not Applicable,Not Applicable
,"Dec., 2007","2007/12",214807,Not Applicable,Not Applicable
,"Jan., 2008","2008/01",222182,Not Applicable,Not Applicable
,"Feb., 2008","2008/02",221790,Not Applicable,Not Applicable
,"Mar., 2008","2008/03",230906,Not Applicable,Not Applicable
,"Apr., 2008","2008/04",205072,Not Applicable,Not Applicable
,"May, 2008","2008/05",200542,Not Applicable,Not Applicable
,"Jun., 2008","2008/06",188863,Not Applicable,Not Applicable
,"Jul., 2008","2008/07",190122,Not Applicable,Not Applicable
,"Aug., 2008","2008/08",190093,Not Applicable,Not Applicable
,"Sep., 2008","2008/09",186093,Not Applicable,Not Applicable
,"Oct., 2008","2008/10",198859,Not Applicable,Not Applicable
,"Nov., 2008","2008/11",199877,Not Applicable,Not Applicable
,"Dec., 2008","2008/12",216652,Not Applicable,Not Applicable
,"Jan., 2009","2009/01",221267,Not Applicable,Not Applicable
,"Feb., 2009","2009/02",198848,Not Applicable,Not Applicable
,"Mar., 2009","2009/03",214413,Not Applicable,Not Applicable
,"Apr., 2009","2009/04",201287,Not Applicable,Not Applicable
,"May, 2009","2009/05",198732,Not Applicable,Not Applicable
,"Jun., 2009","2009/06",189167,Not Applicable,Not Applicable
,"Jul., 2009","2009/07",192701,Not Applicable,Not Applicable
,"Aug., 2009","2009/08",190689,Not Applicable,Not Applicable
,"Sep., 2009","2009/09",187966,Not Applicable,Not Applicable
,"Oct., 2009","2009/10",205490,Not Applicable,Not Applicable
,"Nov., 2009","2009/11",199601,Not Applicable,Not Applicable
,"Dec., 2009","2009/12",216135,Not Applicable,Not Applicable
,"Jan., 2010","2010/01",221119,Not Applicable,Not Applicable
,"Feb., 2010","2010/02",198724,Not Applicable,Not Applicable
,"Mar., 2010","2010/03",217226,Not Applicable,Not Applicable
,"Apr., 2010","2010/04",200569,Not Applicable,Not Applicable
