"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	"Alabama"	"01"	4114	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Alaska"	"02"	221	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Arizona"	"04"	3845	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Arkansas"	"05"	2703	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"California"	"06"	21439	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Colorado"	"08"	2359	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Connecticut"	"09"	2962	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Delaware"	"10"	628	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"District of Columbia"	"11"	561	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Florida"	"12"	15132	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Georgia"	"13"	5869	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Hawaii"	"15"	771	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Idaho"	"16"	781	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Illinois"	"17"	10458	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Indiana"	"18"	5321	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Iowa"	"19"	2661	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Kansas"	"20"	2228	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Kentucky"	"21"	3621	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Louisiana"	"22"	3782	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Maine"	"23"	1145	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Maryland"	"24"	3870	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Massachusetts"	"25"	5413	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Michigan"	"26"	8096	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Minnesota"	"27"	3647	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Mississippi"	"28"	2482	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Missouri"	"29"	4984	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Montana"	"30"	704	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nebraska"	"31"	1442	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nevada"	"32"	1445	Not Applicable	Not Applicable
