"Notes","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"2020 Week Not Available","2020/99",169,Not Applicable,Not Applicable
,"2021 Week 01 ending January 09, 2021","2021/01",78871,Not Applicable,Not Applicable
,"2021 Week 02 ending January 16, 2021","2021/02",79044,Not Applicable,Not Applicable
,"2021 Week 03 ending January 23, 2021","2021/03",75694,Not Applicable,Not Applicable
,"2021 Week 04 ending January 30, 2021","2021/04",71629,Not Applicable,Not Applicable
,"2021 Week 05 ending February 06, 2021","2021/05",69009,Not Applicable,Not Applicable
,"2021 Week 06 ending February 13, 2021","2021/06",64701,Not Applicable,Not Applicable
,"2021 Week 07 ending February 20, 2021","2021/07",62659,Not Applicable,Not Applicable
,"2021 Week 08 ending February 27, 2021","2021/08",60241,Not Applicable,Not Applicable
,"2021 Week 09 ending March 06, 2021","2021/09",57598,Not Applicable,Not Applicable
,"2021 Week 10 ending March 13, 2021","2021/10",55887,Not Applicable,Not Applicable
,"2021 Week 11 ending March 20, 2021","2021/11",54605,Not Applicable,Not Applicable
,"2021 Week 12 ending March 27, 2021","2021/12",55192,Not Applicable,Not Applicable
,"2021 Week 13 ending April 03, 2021","2021/13",52928,Not Applicable,Not Applicable
,"2021 Week 14 ending April 10, 2021","2021/14",55121,Not Applicable,Not Applicable
,"2021 Week 15 ending April 17, 2021","2021/15",53340,Not Applicable,Not Applicable
,"2021 Week 16 ending April 24, 2021","2021/16",54478,Not Applicable,Not Applicable
,"2021 Week 17 ending May 01, 2021","2021/17",54052,Not Applicable,Not Applicable
,"2021 Week 18 ending May 08, 2021","2021/18",53331,Not Applicable,Not Applicable
,"2021 Week 19 ending May 15, 2021","2021/19",52867,Not Applicable,Not Applicable
,"2021 Week 20 ending May 22, 2021","2021/20",53004,Not Applicable,Not Applicable
,"2021 Week 21 ending May 29, 2021","2021/21",51872,Not Applicable,Not Applicable
,"2021 Week 22 ending June 05, 2021","2021/22",51958,Not Applicable,Not Applicable
,"2021 Week 23 ending June 12, 2021","2021/23",51569,Not Applicable,Not Applicable
,"2021 Week 24 ending June 19, 2021","2021/24",51720,Not Applicable,Not Applicable
,"2021 Week 25 ending June 26, 2021","2021/25",51363,Not Applicable,Not Applicable
,"2021 Week 26 ending July 03, 2021","2021/26",52035,Not Applicable,Not Applicable
,"2021 Week 27 ending July 10, 2021","2021/27",51698,Not Applicable,Not Applicable
,"2021 Week 28 ending July 17, 2021","2021/28",51633,Not Applicable,Not Applicable
,"2021 Week 29 ending July 24, 2021","2021/29",52803,Not Applicable,Not Applicable
,"2021 Week 30 ending July 31, 2021","2021/30",54462,Not Applicable,Not Applicable
,"2021 Week 31 ending August 07, 2021","2021/31",57649,Not Applicable,Not Applicable
,"2021 Week 32 ending August 14, 2021","2021/32",60262,Not Applicable,Not Applicable
,"2021 Week 33 ending August 21, 2021","2021/33",63097,Not Applicable,Not Applicable
,"2021 Week 34 ending August 28, 2021","2021/34",64925,Not Applicable,Not Applicable
,"2021 Week 35 ending September 04, 2021","2021/35",66141,Not Applicable,Not Applicable
,"2021 Week 36 ending September 11, 2021","2021/36",66200,Not Applicable,Not Applicable
,"2021 Week 37 ending September 18, 2021","2021/37",65936,Not Applicable,Not Applicable
,"2021 Week 38 ending September 25, 2021","2021/38",65026,Not Applicable,Not Applicable
,"2021 Week 39 ending October 02, 2021","2021/39",64252,Not Applicable,Not Applicable
,"2021 Week 40 ending October 09, 2021","2021/40",62181,Not Applicable,Not Applicable
,"2021 Week 41 ending October 16, 2021","2021/41",60786,Not Applicable,Not Applicable
,"2021 Week 42 ending October 23, 2021","2021/42",60549,Not Applicable,Not Applicable
,"2021 Week 43 ending October 30, 2021","2021/43",59895,Not Applicable,Not Applicable
,"2021 Week 44 ending November 06, 2021","2021/44",60106,Not Applicable,Not Applicable
,"2021 Week 45 ending November 13, 2021","2021/45",60965,Not Applicable,Not Applicable
,"2021 Week 46 ending November 20, 2021","2021/46",60517,Not Applicable,Not Applicable
,"2021 Week 47 ending November 27, 2021","2021/47",61282,Not Applicable,Not Applicable
,"2021 Week 48 ending December 04, 2021","2021/48",63197,Not Applicable,Not Applicable
,"2021 Week 49 ending December 11, 2021","2021/49",65070,Not Applicable,Not Applicable
,"2021 Week 50 ending December 18, 2021","2021/50",64269,Not Applicable,Not Applicable
,"2021 Week 51 ending December 25, 2021","2021/51",65085,Not Applicable,Not Applicable
,"2021 Week 52 ending January 01, 2022","2021/52",67001,Not Applicable,Not Applicable
,"2021 Week Not Available","2021/99",229,Not Applicable,Not Applicable
,"2022 Week 01 ending January 08, 2022 (provisional)","2022/01",72018,Not Applicable,Not Applicable
,"2022 Week 02 ending January 15, 2022 (provisional)","2022/02",76780,Not Applicable,Not Applicable
,"2022 Week 03 ending January 22, 2022 (provisional)","2022/03",77317,Not Applicable,Not Applicable
,"2022 Week 04 ending January 29, 2022 (provisional)","2022/04",76977,Not Applicable,Not Applicable
,"2022 Week 05 ending February 05, 2022 (provisional)","2022/05",73387,Not Applicable,Not Applicable
,"2022 Week 06 ending February 12, 2022 (provisional)","2022/06",69809,Not Applicable,Not Applicable
,"2022 Week 07 ending February 19, 2022 (provisional)","2022/07",64099,Not Applicable,Not Applicable
,"2022 Week 08 ending February 26, 2022 (provisional)","2022/08",59887,Not Applicable,Not Applicable
,"2022 Week 09 ending March 05, 2022 (provisional)","2022/09",58345,Not Applicable,Not Applicable
,"2022 Week 10 ending March 12, 2022 (provisional)","2022/10",56075,Not Applicable,Not Applicable
,"2022 Week 11 ending March 19, 2022 (provisional)","2022/11",54853,Not Applicable,Not Applicable
,"2022 Week 12 ending March 26, 2022 (provisional)","2022/12",52959,Not Applicable,Not Applicable
,"2022 Week 13 ending April 02, 2022 (provisional)","2022/13",52619,Not Applicable,Not Applicable
,"2022 Week 14 ending April 09, 2022 (provisional)","2022/14",52380,Not Applicable,Not Applicable
,"2022 Week 15 ending April 16, 2022 (provisional)","2022/15",52430,Not Applicable,Not Applicable
,"2022 Week 16 ending April 23, 2022 (provisional)","2022/16",51435,Not Applicable,Not Applicable
,"2022 Week 17 ending April 30, 2022 (provisional)","2022/17",51913,Not Applicable,Not Applicable
,"2022 Week 18 ending May 07, 2022 (provisional)","2022/18",52060,Not Applicable,Not Applicable
,"2022 Week 19 ending May 14, 2022 (provisional)","2022/19",52536,Not Applicable,Not Applicable
,"2022 Week 20 ending May 21, 2022 (provisional)","2022/20",52186,Not Applicable,Not Applicable
,"2022 Week 21 ending May 28, 2022 (provisional)","2022/21",51719,Not Applicable,Not Applicable
,"2022 Week 22 ending June 04, 2022 (provisional)","2022/22",52230,Not Applicable,Not Applicable
,"2022 Week 23 ending June 11, 2022 (provisional)","2022/23",52665,Not Applicable,Not Applicable
,"2022 Week 24 ending June 18, 2022 (provisional)","2022/24",52374,Not Applicable,Not Applicable
,"2022 Week 25 ending June 25, 2022 (provisional)","2022/25",52724,Not Applicable,Not Applicable
,"2022 Week 26 ending July 02, 2022 (provisional)","2022/26",52670,Not Applicable,Not Applicable
,"2022 Week 27 ending July 09, 2022 (provisional)","2022/27",52730,Not Applicable,Not Applicable
,"2022 Week 28 ending July 16, 2022 (provisional)","2022/28",53052,Not Applicable,Not Applicable
,"2022 Week 29 ending July 23, 2022 (provisional)","2022/29",54162,Not Applicable,Not Applicable
,"2022 Week 30 ending July 30, 2022 (provisional)","2022/30",53279,Not Applicable,Not Applicable
,"2022 Week 31 ending August 06, 2022 (provisional)","2022/31",53660,Not Applicable,Not Applicable
,"2022 Week 32 ending August 13, 2022 (provisional)","2022/32",53052,Not Applicable,Not Applicable
,"2022 Week 33 ending August 20, 2022 (provisional)","2022/33",52904,Not Applicable,Not Applicable
,"2022 Week 34 ending August 27, 2022 (provisional)","2022/34",52974,Not Applicable,Not Applicable
,"2022 Week 35 ending September 03, 2022 (provisional)","2022/35",52617,Not Applicable,Not Applicable
,"2022 Week 36 ending September 10, 2022 (provisional)","2022/36",53184,Not Applicable,Not Applicable
,"2022 Week 37 ending September 17, 2022 (provisional)","2022/37",52775,Not Applicable,Not Applicable
,"2022 Week 38 ending September 24, 2022 (provisional)","2022/38",53311,Not Applicable,Not Applicable
,"2022 Week 39 ending October 01, 2022 (provisional)","2022/39",53029,Not Applicable,Not Applicable
,"2022 Week 40 ending October 08, 2022 (provisional)","2022/40",54078,Not Applicable,Not Applicable
,"2022 Week 41 ending October 15, 2022 (provisional)","2022/41",54034,Not Applicable,Not Applicable
,"2022 Week 42 ending October 22, 2022 (provisional)","2022/42",54534,Not Applicable,Not Applicable
,"2022 Week 43 ending October 29, 2022 (provisional)","2022/43",54460,Not Applicable,Not Applicable
,"2022 Week 44 ending November 05, 2022 (provisional)","2022/44",55359,Not Applicable,Not Applicable
,"2022 Week 45 ending November 12, 2022 (provisional)","2022/45",55362,Not Applicable,Not Applicable
,"2022 Week 46 ending November 19, 2022 (provisional)","2022/46",55804,Not Applicable,Not Applicable
,"2022 Week 47 ending November 26, 2022 (provisional)","2022/47",58526,Not Applicable,Not Applicable
,"2022 Week 48 ending December 03, 2022 (provisional)","2022/48",59550,Not Applicable,Not Applicable
,"2022 Week 49 ending December 10, 2022 (provisional)","2022/49",60844,Not Applicable,Not Applicable
,"2022 Week 50 ending December 17, 2022 (provisional)","2022/50",60280,Not Applicable,Not Applicable
,"2022 Week 51 ending December 24, 2022 (provisional)","2022/51",61741,Not Applicable,Not Applicable
,"2022 Week 52 ending December 31, 2022 (provisional)","2022/52",63711,Not Applicable,Not Applicable
,"2022 Week Not Available (provisional)","2022/99",Suppressed,Not Applicable,Not Applicable
,"2023 Week 01 ending January 07, 2023 (provisional)","2023/01",62599,Not Applicable,Not Applicable
,"2023 Week 02 ending January 14, 2023 (provisional)","2023/02",60160,Not Applicable,Not Applicable
,"2023 Week 03 ending January 21, 2023 (provisional)","2023/03",58177,Not Applicable,Not Applicable
,"2023 Week 04 ending January 28, 2023 (provisional)","2023/04",56660,Not Applicable,Not Applicable
,"2023 Week 05 ending February 04, 2023 (provisional)","2023/05",56937,Not Applicable,Not Applicable
,"2023 Week 06 ending February 11, 2023 (provisional)","2023/06",56977,Not Applicable,Not Applicable
,"2023 Week 07 ending February 18, 2023 (provisional)","2023/07",56030,Not Applicable,Not Applicable
,"2023 Week 08 ending February 25, 2023 (provisional)","2023/08",56184,Not Applicable,Not Applicable
,"2023 Week 09 ending March 04, 2023 (provisional)","2023/09",55616,Not Applicable,Not Applicable
,"2023 Week 10 ending March 11, 2023 (provisional)","2023/10",54980,Not Applicable,Not Applicable
,"2023 Week 11 ending March 18, 2023 (provisional)","2023/11",55342,Not Applicable,Not Applicable
,"2023 Week 12 ending March 25, 2023 (provisional)","2023/12",54961,Not Applicable,Not Applicable
,"2023 Week 13 ending April 01, 2023 (provisional)","2023/13",54472,Not Applicable,Not Applicable
,"2023 Week 14 ending April 08, 2023 (provisional)","2023/14",53417,Not Applicable,Not Applicable
,"2023 Week 15 ending April 15, 2023 (provisional)","2023/15",53963,Not Applicable,Not Applicable
,"2023 Week 16 ending April 22, 2023 (provisional)","2023/16",52985,Not Applicable,Not Applicable
,"2023 Week 17 ending April 29, 2023 (provisional)","2023/17",52396,Not Applicable,Not Applicable
,"2023 Week 18 ending May 06, 2023 (provisional)","2023/18",52559,Not Applicable,Not Applicable
,"2023 Week 19 ending May 13, 2023 (provisional)","2023/19",52322,Not Applicable,Not Applicable
,"2023 Week 20 ending May 20, 2023 (provisional)","2023/20",51251,Not Applicable,Not Applicable
,"2023 Week 21 ending May 27, 2023 (provisional)","2023/21",50486,Not Applicable,Not Applicable
,"2023 Week 22 ending June 03, 2023 (provisional)","2023/22",51456,Not Applicable,Not Applicable
,"2023 Week 23 ending June 10, 2023 (provisional)","2023/23",50855,Not Applicable,Not Applicable
,"2023 Week 24 ending June 17, 2023 (provisional)","2023/24",50893,Not Applicable,Not Applicable
,"2023 Week 25 ending June 24, 2023 (provisional)","2023/25",50437,Not Applicable,Not Applicable
,"2023 Week 26 ending July 01, 2023 (provisional)","2023/26",50297,Not Applicable,Not Applicable
,"2023 Week 27 ending July 08, 2023 (provisional)","2023/27",50420,Not Applicable,Not Applicable
,"2023 Week 28 ending July 15, 2023 (provisional)","2023/28",50132,Not Applicable,Not Applicable
,"2023 Week 29 ending July 22, 2023 (provisional)","2023/29",50435,Not Applicable,Not Applicable
,"2023 Week 30 ending July 29, 2023 (provisional)","2023/30",50316,Not Applicable,Not Applicable
,"2023 Week 31 ending August 05, 2023 (provisional)","2023/31",50746,Not Applicable,Not Applicable
,"2023 Week 32 ending August 12, 2023 (provisional)","2023/32",51192,Not Applicable,Not Applicable
,"2023 Week 33 ending August 19, 2023 (provisional)","2023/33",51119,Not Applicable,Not Applicable
,"2023 Week 34 ending August 26, 2023 (provisional)","2023/34",51003,Not Applicable,Not Applicable
,"2023 Week 35 ending September 02, 2023 (provisional)","2023/35",50732,Not Applicable,Not Applicable
,"2023 Week 36 ending September 09, 2023 (provisional)","2023/36",51743,Not Applicable,Not Applicable
,"2023 Week 37 ending September 16, 2023 (provisional)","2023/37",51085,Not Applicable,Not Applicable
,"2023 Week 38 ending September 23, 2023 (provisional)","2023/38",51292,Not Applicable,Not Applicable
,"2023 Week 39 ending September 30, 2023 (provisional)","2023/39",51619,Not Applicable,Not Applicable
,"2023 Week 40 ending October 07, 2023 (provisional)","2023/40",52298,Not Applicable,Not Applicable
,"2023 Week 41 ending October 14, 2023 (provisional)","2023/41",52650,Not Applicable,Not Applicable
,"2023 Week 42 ending October 21, 2023 (provisional)","2023/42",52564,Not Applicable,Not Applicable
,"2023 Week 43 ending October 28, 2023 (provisional)","2023/43",52645,Not Applicable,Not Applicable
,"2023 Week 44 ending November 04, 2023 (provisional)","2023/44",52875,Not Applicable,Not Applicable
,"2023 Week 45 ending November 11, 2023 (provisional)","2023/45",54018,Not Applicable,Not Applicable
,"2023 Week 46 ending November 18, 2023 (provisional)","2023/46",53201,Not Applicable,Not Applicable
,"2023 Week 47 ending November 25, 2023 (provisional)","2023/47",52911,Not Applicable,Not Applicable
,"2023 Week 48 ending December 02, 2023 (provisional)","2023/48",55178,Not Applicable,Not Applicable
,"2023 Week 49 ending December 09, 2023 (provisional)","2023/49",55856,Not Applicable,Not Applicable
,"2023 Week 50 ending December 16, 2023 (provisional)","2023/50",54585,Not Applicable,Not Applicable
,"2023 Week 51 ending December 23, 2023 (provisional)","2023/51",54491,Not Applicable,Not Applicable
