"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",5187,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",4777,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",5008,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",4869,Not Applicable,Not Applicable
,"May, 1999","1999/05",5144,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",5012,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",5288,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",5134,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",4886,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",5001,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",4718,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",5143,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",5266,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",4776,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",4857,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",4766,Not Applicable,Not Applicable
,"May, 2000","2000/05",5037,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",4819,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",5083,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",5079,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",4720,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",4897,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",4628,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",4982,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",5093,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",4644,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",5033,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",4830,Not Applicable,Not Applicable
,"May, 2001","2001/05",5063,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",4836,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",4973,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",5191,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",5824,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",5030,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",4851,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",4999,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",5093,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",4545,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",5033,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",4684,Not Applicable,Not Applicable
,"May, 2002","2002/05",4996,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",4956,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",5066,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",5124,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",4757,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",4803,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",4701,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",4985,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",4918,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",4400,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",4849,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",4613,Not Applicable,Not Applicable
,"May, 2003","2003/05",4777,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",4695,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",4922,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",4875,Not Applicable,Not Applicable
