"Notes"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	221579	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	202718	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	220838	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	190968	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	186319	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	174654	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	181160	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	176949	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	174762	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	189927	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	186452	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	216597	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	241329	Not Applicable	Not Applicable
	"Feb., 2000"	"2000/02"	197644	Not Applicable	Not Applicable
	"Mar., 2000"	"2000/03"	196064	Not Applicable	Not Applicable
	"Apr., 2000"	"2000/04"	184706	Not Applicable	Not Applicable
	"May, 2000"	"2000/05"	187280	Not Applicable	Not Applicable
	"Jun., 2000"	"2000/06"	177330	Not Applicable	Not Applicable
	"Jul., 2000"	"2000/07"	182567	Not Applicable	Not Applicable
	"Aug., 2000"	"2000/08"	182850	Not Applicable	Not Applicable
	"Sep., 2000"	"2000/09"	181220	Not Applicable	Not Applicable
	"Oct., 2000"	"2000/10"	193741	Not Applicable	Not Applicable
	"Nov., 2000"	"2000/11"	193355	Not Applicable	Not Applicable
	"Dec., 2000"	"2000/12"	214077	Not Applicable	Not Applicable
	"Jan., 2001"	"2001/01"	220049	Not Applicable	Not Applicable
	"Feb., 2001"	"2001/02"	192919	Not Applicable	Not Applicable
	"Mar., 2001"	"2001/03"	209230	Not Applicable	Not Applicable
	"Apr., 2001"	"2001/04"	196701	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	194632	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	185288	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	185106	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	184772	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	182606	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	196105	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	191049	Not Applicable	Not Applicable
	"Dec., 2001"	"2001/12"	203862	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	219340	Not Applicable	Not Applicable
	"Feb., 2002"	"2002/02"	203425	Not Applicable	Not Applicable
	"Mar., 2002"	"2002/03"	219926	Not Applicable	Not Applicable
	"Apr., 2002"	"2002/04"	193434	Not Applicable	Not Applicable
	"May, 2002"	"2002/05"	193436	Not Applicable	Not Applicable
	"Jun., 2002"	"2002/06"	181669	Not Applicable	Not Applicable
	"Jul., 2002"	"2002/07"	186772	Not Applicable	Not Applicable
	"Aug., 2002"	"2002/08"	184675	Not Applicable	Not Applicable
	"Sep., 2002"	"2002/09"	181439	Not Applicable	Not Applicable
	"Oct., 2002"	"2002/10"	193598	Not Applicable	Not Applicable
	"Nov., 2002"	"2002/11"	195834	Not Applicable	Not Applicable
	"Dec., 2002"	"2002/12"	213417	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	217320	Not Applicable	Not Applicable
	"Feb., 2003"	"2003/02"	194360	Not Applicable	Not Applicable
	"Mar., 2003"	"2003/03"	206737	Not Applicable	Not Applicable
	"Apr., 2003"	"2003/04"	192983	Not Applicable	Not Applicable
	"May, 2003"	"2003/05"	192675	Not Applicable	Not Applicable
	"Jun., 2003"	"2003/06"	185263	Not Applicable	Not Applicable
	"Jul., 2003"	"2003/07"	186927	Not Applicable	Not Applicable
	"Aug., 2003"	"2003/08"	186022	Not Applicable	Not Applicable
