"Notes"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	226484	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	207182	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	225649	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	195469	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	190708	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	178871	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	185483	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	181152	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	179131	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	194466	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	190988	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	221682	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	246635	Not Applicable	Not Applicable
	"Feb., 2000"	"2000/02"	202362	Not Applicable	Not Applicable
	"Mar., 2000"	"2000/03"	200750	Not Applicable	Not Applicable
	"Apr., 2000"	"2000/04"	189332	Not Applicable	Not Applicable
	"May, 2000"	"2000/05"	191932	Not Applicable	Not Applicable
	"Jun., 2000"	"2000/06"	181845	Not Applicable	Not Applicable
	"Jul., 2000"	"2000/07"	187201	Not Applicable	Not Applicable
	"Aug., 2000"	"2000/08"	187431	Not Applicable	Not Applicable
	"Sep., 2000"	"2000/09"	185776	Not Applicable	Not Applicable
	"Oct., 2000"	"2000/10"	198611	Not Applicable	Not Applicable
	"Nov., 2000"	"2000/11"	198226	Not Applicable	Not Applicable
	"Dec., 2000"	"2000/12"	219331	Not Applicable	Not Applicable
	"Jan., 2001"	"2001/01"	225557	Not Applicable	Not Applicable
	"Feb., 2001"	"2001/02"	197689	Not Applicable	Not Applicable
	"Mar., 2001"	"2001/03"	214412	Not Applicable	Not Applicable
	"Apr., 2001"	"2001/04"	201533	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	199387	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	190026	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	189953	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	189641	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	187707	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	201240	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	196092	Not Applicable	Not Applicable
	"Dec., 2001"	"2001/12"	209211	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	224899	Not Applicable	Not Applicable
	"Feb., 2002"	"2002/02"	208446	Not Applicable	Not Applicable
	"Mar., 2002"	"2002/03"	225249	Not Applicable	Not Applicable
	"Apr., 2002"	"2002/04"	198676	Not Applicable	Not Applicable
	"May, 2002"	"2002/05"	198610	Not Applicable	Not Applicable
	"Jun., 2002"	"2002/06"	186452	Not Applicable	Not Applicable
	"Jul., 2002"	"2002/07"	191916	Not Applicable	Not Applicable
	"Aug., 2002"	"2002/08"	189695	Not Applicable	Not Applicable
	"Sep., 2002"	"2002/09"	186330	Not Applicable	Not Applicable
	"Oct., 2002"	"2002/10"	198819	Not Applicable	Not Applicable
	"Nov., 2002"	"2002/11"	201205	Not Applicable	Not Applicable
	"Dec., 2002"	"2002/12"	218921	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	223097	Not Applicable	Not Applicable
	"Feb., 2003"	"2003/02"	199598	Not Applicable	Not Applicable
	"Mar., 2003"	"2003/03"	212488	Not Applicable	Not Applicable
	"Apr., 2003"	"2003/04"	198248	Not Applicable	Not Applicable
	"May, 2003"	"2003/05"	197957	Not Applicable	Not Applicable
	"Jun., 2003"	"2003/06"	190281	Not Applicable	Not Applicable
	"Jul., 2003"	"2003/07"	192339	Not Applicable	Not Applicable
	"Aug., 2003"	"2003/08"	191185	Not Applicable	Not Applicable
	"Sep., 2003"	"2003/09"	187381	Not Applicable	Not Applicable
	"Oct., 2003"	"2003/10"	201619	Not Applicable	Not Applicable
	"Nov., 2003"	"2003/11"	199860	Not Applicable	Not Applicable
	"Dec., 2003"	"2003/12"	240298	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	236538	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	203117	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	208881	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	195273	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	193198	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	185068	Not Applicable	Not Applicable
	"Jul., 2004"	"2004/07"	189438	Not Applicable	Not Applicable
	"Aug., 2004"	"2004/08"	188109	Not Applicable	Not Applicable
	"Sep., 2004"	"2004/09"	183246	Not Applicable	Not Applicable
	"Oct., 2004"	"2004/10"	197056	Not Applicable	Not Applicable
	"Nov., 2004"	"2004/11"	192744	Not Applicable	Not Applicable
	"Dec., 2004"	"2004/12"	210895	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	225422	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	212322	Not Applicable	Not Applicable
	"Mar., 2005"	"2005/03"	229924	Not Applicable	Not Applicable
	"Apr., 2005"	"2005/04"	203658	Not Applicable	Not Applicable
	"May, 2005"	"2005/05"	199617	Not Applicable	Not Applicable
	"Jun., 2005"	"2005/06"	186113	Not Applicable	Not Applicable
	"Jul., 2005"	"2005/07"	190034	Not Applicable	Not Applicable
	"Aug., 2005"	"2005/08"	189508	Not Applicable	Not Applicable
	"Sep., 2005"	"2005/09"	184353	Not Applicable	Not Applicable
	"Oct., 2005"	"2005/10"	196848	Not Applicable	Not Applicable
	"Nov., 2005"	"2005/11"	197511	Not Applicable	Not Applicable
	"Dec., 2005"	"2005/12"	218749	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	218999	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	200040	Not Applicable	Not Applicable
	"Mar., 2006"	"2006/03"	221099	Not Applicable	Not Applicable
	"Apr., 2006"	"2006/04"	200901	Not Applicable	Not Applicable
	"May, 2006"	"2006/05"	199368	Not Applicable	Not Applicable
	"Jun., 2006"	"2006/06"	187162	Not Applicable	Not Applicable
	"Jul., 2006"	"2006/07"	193258	Not Applicable	Not Applicable
	"Aug., 2006"	"2006/08"	189810	Not Applicable	Not Applicable
	"Sep., 2006"	"2006/09"	187022	Not Applicable	Not Applicable
	"Oct., 2006"	"2006/10"	200969	Not Applicable	Not Applicable
	"Nov., 2006"	"2006/11"	199316	Not Applicable	Not Applicable
	"Dec., 2006"	"2006/12"	214361	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	220969	Not Applicable	Not Applicable
	"Feb., 2007"	"2007/02"	203749	Not Applicable	Not Applicable
	"Mar., 2007"	"2007/03"	216957	Not Applicable	Not Applicable
	"Apr., 2007"	"2007/04"	201788	Not Applicable	Not Applicable
