"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",8000,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",7203,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",7871,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",7635,Not Applicable,Not Applicable
,"May, 1999","1999/05",8061,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",7920,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",8442,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",8211,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",7681,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",7989,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",7600,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",8135,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",8348,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",7389,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",7747,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",7575,Not Applicable,Not Applicable
,"May, 2000","2000/05",8154,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",7840,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",8287,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",8118,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",7665,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",7861,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",7401,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",7950,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",8026,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",7244,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",7936,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",7787,Not Applicable,Not Applicable
,"May, 2001","2001/05",8193,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",8035,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",8296,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",8410,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",9292,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",8097,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",7884,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",8075,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",8100,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",7177,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",8105,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",7749,Not Applicable,Not Applicable
,"May, 2002","2002/05",8234,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",8053,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",8516,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",8324,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",7974,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",7918,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",7723,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",8063,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",7926,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",7171,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",8012,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",7613,Not Applicable,Not Applicable
,"May, 2003","2003/05",7971,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",8027,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",8369,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",8277,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",7800,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",8031,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",7978,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",8153,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",7936,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",7238,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",7798,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",7492,Not Applicable,Not Applicable
,"May, 2004","2004/05",7782,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",7601,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",8289,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",8114,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",7537,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",7827,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",7235,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",7678,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",7726,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",7101,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",7794,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",7765,Not Applicable,Not Applicable
,"May, 2005","2005/05",7874,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",7734,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",8494,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",8033,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",7684,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",8115,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",7619,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",7937,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",7854,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",7087,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",7889,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",7936,Not Applicable,Not Applicable
,"May, 2006","2006/05",8114,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",8087,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",8794,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",8271,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",7789,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",8037,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",7639,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",8102,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",7834,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",7137,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",8060,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",7683,Not Applicable,Not Applicable
,"May, 2007","2007/05",8035,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",7942,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",8375,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",8199,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",7827,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",7757,Not Applicable,Not Applicable
,"Nov., 2007","2007/11",7486,Not Applicable,Not Applicable
,"Dec., 2007","2007/12",7801,Not Applicable,Not Applicable
,"Jan., 2008","2008/01",7777,Not Applicable,Not Applicable
,"Feb., 2008","2008/02",7535,Not Applicable,Not Applicable
,"Mar., 2008","2008/03",7778,Not Applicable,Not Applicable
,"Apr., 2008","2008/04",7444,Not Applicable,Not Applicable
,"May, 2008","2008/05",7805,Not Applicable,Not Applicable
,"Jun., 2008","2008/06",7722,Not Applicable,Not Applicable
,"Jul., 2008","2008/07",8001,Not Applicable,Not Applicable
,"Aug., 2008","2008/08",7944,Not Applicable,Not Applicable
,"Sep., 2008","2008/09",7474,Not Applicable,Not Applicable
,"Oct., 2008","2008/10",7546,Not Applicable,Not Applicable
,"Nov., 2008","2008/11",7377,Not Applicable,Not Applicable
,"Dec., 2008","2008/12",7527,Not Applicable,Not Applicable
,"Jan., 2009","2009/01",7670,Not Applicable,Not Applicable
