"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2019","2019","New Mexico","35",23,139489,16.5
,"2019","2019","New York","36",134,1100705,12.2
,"2019","2019","North Carolina","37",86,665606,12.9
,"2019","2019","North Dakota","38",11,48464,Unreliable
,"2019","2019","Ohio","39",143,731812,19.5
,"2019","2019","Oklahoma","40",60,270141,22.2
,"2019","2019","Oregon","41",29,249084,11.6
,"2019","2019","Pennsylvania","42",110,749587,14.7
,"2019","2019","Rhode Island","44",Suppressed,57969,Suppressed
,"2019","2019","South Carolina","45",60,323940,18.5
,"2019","2019","South Dakota","46",Suppressed,60732,Suppressed
,"2019","2019","Tennessee","47",75,431302,17.4
,"2019","2019","Texas","48",336,2103124,16.0
,"2019","2019","Utah","49",42,267985,15.7
,"2019","2019","Vermont","50",Suppressed,33058,Suppressed
,"2019","2019","Virginia","51",61,525235,11.6
,"2019","2019","Washington","53",68,466994,14.6
,"2019","2019","West Virginia","54",17,103192,Unreliable
,"2019","2019","Wisconsin","55",56,366791,15.3
,"2019","2019","Wyoming","56",Suppressed,39438,Suppressed
"Total","2019","2019",,,3164,20798268,15.2
,"2020","2020","Alabama","01",51,310210,16.4
,"2020","2020","Alaska","02",18,49030,Unreliable
,"2020","2020","Arizona","04",90,478216,18.8
,"2020","2020","Arkansas","05",48,200458,23.9
,"2020","2020","California","06",335,2505304,13.4
,"2020","2020","Colorado","08",69,361425,19.1
,"2020","2020","Connecticut","09",20,210332,9.5
,"2020","2020","Delaware","10",Suppressed,58119,Suppressed
,"2020","2020","District of Columbia","11",Suppressed,30407,Suppressed
,"2020","2020","Florida","12",202,1211524,16.7
,"2020","2020","Georgia","13",158,726884,21.7
,"2020","2020","Hawaii","15",10,78574,Unreliable
,"2020","2020","Idaho","16",22,132772,16.6
,"2020","2020","Illinois","17",123,795778,15.5
,"2020","2020","Indiana","18",87,445948,19.5
,"2020","2020","Iowa","19",36,208584,17.3
,"2020","2020","Kansas","20",37,200006,18.5
,"2020","2020","Kentucky","21",71,282821,25.1
,"2020","2020","Louisiana","22",78,304821,25.6
,"2020","2020","Maine","23",10,71960,Unreliable
,"2020","2020","Maryland","24",43,377704,11.4
,"2020","2020","Massachusetts","25",23,379381,6.1
,"2020","2020","Michigan","26",95,604840,15.7
,"2020","2020","Minnesota","27",43,369664,11.6
,"2020","2020","Mississippi","28",63,203643,30.9
,"2020","2020","Missouri","29",83,390001,21.3
,"2020","2020","Montana","30",14,66038,Unreliable
,"2020","2020","Nebraska","31",25,133640,18.7
,"2020","2020","Nevada","32",38,200809,18.9
,"2020","2020","New Hampshire","33",Suppressed,73683,Suppressed
,"2020","2020","New Jersey","34",48,548860,8.7
,"2020","2020","New Mexico","35",34,138955,24.5
,"2020","2020","New York","36",135,1090249,12.4
,"2020","2020","North Carolina","37",103,666756,15.4
,"2020","2020","North Dakota","38",15,49156,Unreliable
,"2020","2020","Ohio","39",140,727742,19.2
,"2020","2020","Oklahoma","40",63,270884,23.3
,"2020","2020","Oregon","41",36,249649,14.4
,"2020","2020","Pennsylvania","42",105,745345,14.1
,"2020","2020","Rhode Island","44",Suppressed,56783,Suppressed
,"2020","2020","South Carolina","45",58,327318,17.7
,"2020","2020","South Dakota","46",14,61285,Unreliable
,"2020","2020","Tennessee","47",76,431394,17.6
,"2020","2020","Texas","48",355,2119719,16.7
,"2020","2020","Utah","49",49,269625,18.2
,"2020","2020","Vermont","50",Suppressed,32888,Suppressed
,"2020","2020","Virginia","51",85,527084,16.1
,"2020","2020","Washington","53",75,470688,15.9
,"2020","2020","West Virginia","54",21,102462,20.5
,"2020","2020","Wisconsin","55",58,365405,15.9
,"2020","2020","Wyoming","56",13,39600,Unreliable
"Total","2020","2020",,,3413,20754423,16.4
,"2021","2021","Alabama","01",89,326763,27.2
,"2021","2021","Alaska","02",Suppressed,51080,Suppressed
,"2021","2021","Arizona","04",90,477133,18.9
,"2021","2021","Arkansas","05",49,205098,23.9
,"2021","2021","California","06",322,2570492,12.5
,"2021","2021","Colorado","08",78,366622,21.3
,"2021","2021","Connecticut","09",29,217127,13.4
,"2021","2021","Delaware","10",14,60635,Unreliable
,"2021","2021","District of Columbia","11",Suppressed,31479,Suppressed
,"2021","2021","Florida","12",204,1246722,16.4
,"2021","2021","Georgia","13",166,747740,22.2
,"2021","2021","Hawaii","15",Suppressed,84745,Suppressed
,"2021","2021","Idaho","16",29,140519,20.6
,"2021","2021","Illinois","17",130,821691,15.8
,"2021","2021","Indiana","18",89,460672,19.3
,"2021","2021","Iowa","19",35,214645,16.3
,"2021","2021","Kansas","20",38,206681,18.4
,"2021","2021","Kentucky","21",57,292762,19.5
,"2021","2021","Louisiana","22",84,311821,26.9
,"2021","2021","Maine","23",Suppressed,74112,Suppressed
,"2021","2021","Maryland","24",58,395912,14.6
,"2021","2021","Massachusetts","25",50,395467,12.6
,"2021","2021","Michigan","26",95,625286,15.2
,"2021","2021","Minnesota","27",60,382463,15.7
,"2021","2021","Mississippi","28",63,205993,30.6
,"2021","2021","Missouri","29",81,401359,20.2
,"2021","2021","Montana","30",21,69277,30.3
,"2021","2021","Nebraska","31",24,139146,17.2
,"2021","2021","Nevada","32",32,205955,15.5
,"2021","2021","New Hampshire","33",Suppressed,76138,Suppressed
,"2021","2021","New Jersey","34",61,589013,10.4
,"2021","2021","New Mexico","35",40,142580,28.1
,"2021","2021","New York","36",121,1163823,10.4
,"2021","2021","North Carolina","37",118,676109,17.5
,"2021","2021","North Dakota","38",Suppressed,51550,Suppressed
,"2021","2021","Ohio","39",138,751681,18.4
,"2021","2021","Oklahoma","40",68,280131,24.3
,"2021","2021","Oregon","41",25,255988,9.8
,"2021","2021","Pennsylvania","42",140,778322,18.0
,"2021","2021","Rhode Island","44",Suppressed,59910,Suppressed
,"2021","2021","South Carolina","45",67,332012,20.2
,"2021","2021","South Dakota","46",14,63228,Unreliable
,"2021","2021","Tennessee","47",84,446160,18.8
,"2021","2021","Texas","48",353,2182823,16.2
,"2021","2021","Utah","49",45,280864,16.0
,"2021","2021","Vermont","50",Suppressed,34688,Suppressed
,"2021","2021","Virginia","51",82,544500,15.1
,"2021","2021","Washington","53",73,486637,15.0
,"2021","2021","West Virginia","54",23,105695,21.8
,"2021","2021","Wisconsin","55",65,376551,17.3
,"2021","2021","Wyoming","56",Suppressed,39984,Suppressed
"Total","2021","2021",,,3569,21447784,16.6
"Total",,,,,13266,83880002,15.8
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Single-Year Ages: 10 years; 11 years; 12 years; 13 years; 14 years"
"Year/Month: 2018; 2019; 2020; 2021"
"Group By: Year; Residence State"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Oct 20, 2023 3:07:31 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Oct 20, 2023 3:07:31"
"PM"
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"4. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, based on the"
"Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021"
"postcensal series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates"
"of the July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census"
"Bureau on July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from"
"the Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Population Data."
"5. Deaths occurring through October 07, 2023 as of October 15, 2023."
