"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	"Alabama"	"01"	4099	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Alaska"	"02"	222	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Arizona"	"04"	3836	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Arkansas"	"05"	2699	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"California"	"06"	21427	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Colorado"	"08"	2362	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Connecticut"	"09"	2974	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Delaware"	"10"	629	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"District of Columbia"	"11"	565	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Florida"	"12"	15120	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Georgia"	"13"	5888	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Hawaii"	"15"	773	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Idaho"	"16"	778	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Illinois"	"17"	10460	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Indiana"	"18"	5324	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Iowa"	"19"	2657	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Kansas"	"20"	2224	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Kentucky"	"21"	3624	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Louisiana"	"22"	3778	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Maine"	"23"	1143	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Maryland"	"24"	3863	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Massachusetts"	"25"	5415	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Michigan"	"26"	8110	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Minnesota"	"27"	3648	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Mississippi"	"28"	2473	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Missouri"	"29"	4992	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Montana"	"30"	703	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nebraska"	"31"	1444	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Nevada"	"32"	1451	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Hampshire"	"33"	910	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Jersey"	"34"	7860	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New Mexico"	"35"	1270	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"New York"	"36"	16691	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"North Carolina"	"37"	6261	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"North Dakota"	"38"	563	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Ohio"	"39"	10244	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Oklahoma"	"40"	3246	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Oregon"	"41"	2618	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Pennsylvania"	"42"	12918	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Rhode Island"	"44"	962	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"South Carolina"	"45"	3403	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"South Dakota"	"46"	648	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Tennessee"	"47"	4898	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Texas"	"48"	13664	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Utah"	"49"	1093	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Vermont"	"50"	464	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Virginia"	"51"	5123	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Washington"	"53"	3904	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"West Virginia"	"54"	1922	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Wisconsin"	"55"	4446	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"Wyoming"	"56"	371	Not Applicable	Not Applicable
"Total"	"Jan., 1999"	"1999/01"			226160	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Alabama"	"01"	3609	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Alaska"	"02"	216	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Arizona"	"04"	3752	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Arkansas"	"05"	2254	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"California"	"06"	19673	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Colorado"	"08"	2418	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Connecticut"	"09"	2674	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Delaware"	"10"	582	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"District of Columbia"	"11"	539	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Florida"	"12"	13547	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Georgia"	"13"	5111	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Hawaii"	"15"	710	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Idaho"	"16"	830	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Illinois"	"17"	9510	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Indiana"	"18"	4831	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Iowa"	"19"	2436	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Kansas"	"20"	2077	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Kentucky"	"21"	3322	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Louisiana"	"22"	3366	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Maine"	"23"	1158	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Maryland"	"24"	3976	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Massachusetts"	"25"	5255	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Michigan"	"26"	7364	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Minnesota"	"27"	3343	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Mississippi"	"28"	2372	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Missouri"	"29"	4752	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Montana"	"30"	723	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Nebraska"	"31"	1400	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Nevada"	"32"	1210	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New Hampshire"	"33"	842	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New Jersey"	"34"	6477	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New Mexico"	"35"	1232	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"New York"	"36"	14184	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"North Carolina"	"37"	6011	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"North Dakota"	"38"	547	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Ohio"	"39"	9430	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Oklahoma"	"40"	2980	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Oregon"	"41"	2645	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Pennsylvania"	"42"	11661	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Rhode Island"	"44"	894	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"South Carolina"	"45"	3021	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"South Dakota"	"46"	557	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Tennessee"	"47"	4355	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Texas"	"48"	12761	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Utah"	"49"	1037	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Vermont"	"50"	445	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Virginia"	"51"	4875	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Washington"	"53"	3880	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"West Virginia"	"54"	1857	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Wisconsin"	"55"	4015	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	"Wyoming"	"56"	309	Not Applicable	Not Applicable
"Total"	"Feb., 1999"	"1999/02"			207025	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Alabama"	"01"	4373	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Alaska"	"02"	223	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Arizona"	"04"	3718	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Arkansas"	"05"	2743	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"California"	"06"	20479	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Colorado"	"08"	2480	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Connecticut"	"09"	2717	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Delaware"	"10"	634	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"District of Columbia"	"11"	538	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Florida"	"12"	15248	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Georgia"	"13"	5902	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Hawaii"	"15"	705	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Idaho"	"16"	861	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Illinois"	"17"	10414	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Indiana"	"18"	5583	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Iowa"	"19"	2805	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Kansas"	"20"	2343	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Kentucky"	"21"	4073	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Louisiana"	"22"	3803	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Maine"	"23"	1157	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Maryland"	"24"	4148	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Massachusetts"	"25"	5223	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Michigan"	"26"	8555	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Minnesota"	"27"	3686	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Mississippi"	"28"	2742	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Missouri"	"29"	5406	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	"Montana"	"30"	747	Not Applicable	Not Applicable
