"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",5011,148565,3372.9
,"1999","1999","Alaska","02",305,9512,3206.5
,"1999","1999","Arizona","04",4568,174466,2618.3
,"1999","1999","Arkansas","05",3132,93175,3361.4
,"1999","1999","California","06",24693,902399,2736.4
,"1999","1999","Colorado","08",2772,104378,2655.7
,"1999","1999","Connecticut","09",3070,114972,2670.2
,"1999","1999","Delaware","10",862,26404,3264.7
,"1999","1999","District of Columbia","11",614,17679,3473.0
,"1999","1999","Florida","12",18244,730681,2496.8
,"1999","1999","Georgia","13",6768,197516,3426.6
,"1999","1999","Hawaii","15",959,42452,2259.0
,"1999","1999","Idaho","16",918,35543,2582.8
,"1999","1999","Illinois","17",11874,377467,3145.7
,"1999","1999","Indiana","18",6414,192620,3329.9
,"1999","1999","Iowa","19",2818,105306,2676.0
,"1999","1999","Kansas","20",2581,86585,2980.9
,"1999","1999","Kentucky","21",4553,129509,3515.6
,"1999","1999","Louisiana","22",4777,135380,3528.6
,"1999","1999","Maine","23",1432,46067,3108.5
,"1999","1999","Maryland","24",4703,153202,3069.8
,"1999","1999","Massachusetts","25",5856,213185,2746.9
,"1999","1999","Michigan","26",9874,315575,3128.9
,"1999","1999","Minnesota","27",3746,142717,2624.8
,"1999","1999","Mississippi","28",3255,87491,3720.4
,"1999","1999","Missouri","29",6097,188365,3236.8
,"1999","1999","Montana","30",868,29859,2907.0
,"1999","1999","Nebraska","31",1588,56690,2801.2
,"1999","1999","Nevada","32",1957,59520,3288.0
,"1999","1999","New Hampshire","33",1059,37071,2856.7
,"1999","1999","New Jersey","34",8341,283383,2943.4
,"1999","1999","New Mexico","35",1466,53956,2717.0
,"1999","1999","New York","36",17696,617661,2865.0
,"1999","1999","North Carolina","37",8097,250505,3232.3
,"1999","1999","North Dakota","38",593,22820,2598.6
,"1999","1999","Ohio","39",13065,391012,3341.3
,"1999","1999","Oklahoma","40",3797,113578,3343.1
,"1999","1999","Oregon","41",3155,107314,2940.0
,"1999","1999","Pennsylvania","42",15098,495142,3049.2
,"1999","1999","Rhode Island","44",1090,38437,2835.8
,"1999","1999","South Carolina","45",4220,124345,3393.8
,"1999","1999","South Dakota","46",686,26056,2632.8
,"1999","1999","Tennessee","47",5952,177624,3350.9
,"1999","1999","Texas","48",16420,529022,3103.8
,"1999","1999","Utah","49",1199,47428,2528.0
,"1999","1999","Vermont","50",573,19432,2948.7
,"1999","1999","Virginia","51",6395,202791,3153.5
,"1999","1999","Washington","53",4657,160955,2893.4
,"1999","1999","West Virginia","54",2604,73112,3561.7
