"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"1999","1999","Alabama","01",98,317380,30.9
,"1999","1999","Alaska","02",Suppressed,55878,Suppressed
,"1999","1999","Arizona","04",81,364017,22.3
,"1999","1999","Arkansas","05",66,193029,34.2
,"1999","1999","California","06",447,2497890,17.9
,"1999","1999","Colorado","08",55,306407,17.9
,"1999","1999","Connecticut","09",41,236053,17.4
,"1999","1999","Delaware","10",Suppressed,54060,Suppressed
,"1999","1999","District of Columbia","11",Suppressed,28545,Suppressed
,"1999","1999","Florida","12",212,1032139,20.5
,"1999","1999","Georgia","13",155,591812,26.2
,"1999","1999","Hawaii","15",Suppressed,82785,Suppressed
,"1999","1999","Idaho","16",33,103979,31.7
,"1999","1999","Illinois","17",158,893453,17.7
,"1999","1999","Indiana","18",101,439079,23.0
,"1999","1999","Iowa","19",37,210410,17.6
,"1999","1999","Kansas","20",52,204242,25.5
,"1999","1999","Kentucky","21",67,279093,24.0
,"1999","1999","Louisiana","22",117,350265,33.4
,"1999","1999","Maine","23",20,92200,21.7
,"1999","1999","Maryland","24",70,383228,18.3
,"1999","1999","Massachusetts","25",58,422958,13.7
,"1999","1999","Michigan","26",136,737022,18.5
,"1999","1999","Minnesota","27",60,374016,16.0
,"1999","1999","Mississippi","28",79,217856,36.3
,"1999","1999","Missouri","29",96,410286,23.4
,"1999","1999","Montana","30",19,69715,Unreliable
,"1999","1999","Nebraska","31",24,129603,18.5
,"1999","1999","Nevada","32",21,132843,15.8
,"1999","1999","New Hampshire","33",12,91850,Unreliable
,"1999","1999","New Jersey","34",74,574638,12.9
,"1999","1999","New Mexico","35",37,147076,25.2
,"1999","1999","New York","36",231,1302892,17.7
,"1999","1999","North Carolina","37",109,536658,20.3
,"1999","1999","North Dakota","38",Suppressed,48152,Suppressed
,"1999","1999","Ohio","39",137,823530,16.6
,"1999","1999","Oklahoma","40",63,253035,24.9
,"1999","1999","Oregon","41",53,240424,22.0
,"1999","1999","Pennsylvania","42",142,856318,16.6
,"1999","1999","Rhode Island","44",10,69692,Unreliable
,"1999","1999","South Carolina","45",79,285947,27.6
,"1999","1999","South Dakota","46",22,59848,36.8
,"1999","1999","Tennessee","47",109,388130,28.1
,"1999","1999","Texas","48",368,1611277,22.8
,"1999","1999","Utah","49",29,191810,15.1
,"1999","1999","Vermont","50",Suppressed,45159,Suppressed
,"1999","1999","Virginia","51",91,485971,18.7
,"1999","1999","Washington","53",76,430279,17.7
,"1999","1999","West Virginia","54",35,116999,29.9
,"1999","1999","Wisconsin","55",83,404270,20.5
,"1999","1999","Wyoming","56",12,39170,Unreliable
"Total","1999","1999",,,4121,20213368,20.4
,"2000","2000","Alabama","01",83,320252,25.9
,"2000","2000","Alaska","02",19,56661,Unreliable
,"2000","2000","Arizona","04",85,378211,22.5
,"2000","2000","Arkansas","05",63,192935,32.7
,"2000","2000","California","06",474,2570822,18.4
,"2000","2000","Colorado","08",77,311497,24.7
,"2000","2000","Connecticut","09",37,241587,15.3
,"2000","2000","Delaware","10",16,55274,Unreliable
,"2000","2000","District of Columbia","11",Suppressed,30018,Suppressed
,"2000","2000","Florida","12",241,1057024,22.8
,"2000","2000","Georgia","13",142,607759,23.4
,"2000","2000","Hawaii","15",12,83106,Unreliable
,"2000","2000","Idaho","16",22,104608,21.0
,"2000","2000","Illinois","17",170,905097,18.8
,"2000","2000","Indiana","18",92,443416,20.7
,"2000","2000","Iowa","19",37,210547,17.6
,"2000","2000","Kansas","20",49,204018,24.0
,"2000","2000","Kentucky","21",62,279481,22.2
,"2000","2000","Louisiana","22",86,347912,24.7
,"2000","2000","Maine","23",17,92252,Unreliable
,"2000","2000","Maryland","24",85,392135,21.7
,"2000","2000","Massachusetts","25",57,431247,13.2
,"2000","2000","Michigan","26",137,747012,18.3
,"2000","2000","Minnesota","27",64,374995,17.1
,"2000","2000","Mississippi","28",73,218742,33.4
,"2000","2000","Missouri","29",100,412080,24.3
,"2000","2000","Montana","30",23,69298,33.2
,"2000","2000","Nebraska","31",26,128934,20.2
,"2000","2000","Nevada","32",28,139193,20.1
,"2000","2000","New Hampshire","33",16,93255,Unreliable
,"2000","2000","New Jersey","34",87,590577,14.7
,"2000","2000","New Mexico","35",30,147309,20.4
,"2000","2000","New York","36",189,1332433,14.2
,"2000","2000","North Carolina","37",132,551367,23.9
,"2000","2000","North Dakota","38",15,47464,Unreliable
,"2000","2000","Ohio","39",191,827811,23.1
,"2000","2000","Oklahoma","40",64,252029,25.4
,"2000","2000","Oregon","41",40,242098,16.5
,"2000","2000","Pennsylvania","42",149,863849,17.2
,"2000","2000","Rhode Island","44",12,71370,Unreliable
,"2000","2000","South Carolina","45",53,290479,18.2
,"2000","2000","South Dakota","46",18,59463,Unreliable
,"2000","2000","Tennessee","47",119,395155,30.1
,"2000","2000","Texas","48",331,1631192,20.3
,"2000","2000","Utah","49",41,192288,21.3
,"2000","2000","Vermont","50",Suppressed,45397,Suppressed
,"2000","2000","Virginia","51",90,495955,18.1
,"2000","2000","Washington","53",75,434836,17.2
,"2000","2000","West Virginia","54",38,116182,32.7
,"2000","2000","Wisconsin","55",72,403074,17.9
,"2000","2000","Wyoming","56",10,38376,Unreliable
"Total","2000","2000",,,4160,20528072,20.3
,"2001","2001","Alabama","01",94,323615,29.0
,"2001","2001","Alaska","02",20,57077,35.0
,"2001","2001","Arizona","04",92,392683,23.4
,"2001","2001","Arkansas","05",45,194805,23.1
,"2001","2001","California","06",415,2668867,15.5
,"2001","2001","Colorado","08",76,320321,23.7
,"2001","2001","Connecticut","09",26,248552,10.5
,"2001","2001","Delaware","10",Suppressed,56900,Suppressed
,"2001","2001","District of Columbia","11",11,31528,Unreliable
,"2001","2001","Florida","12",217,1094246,19.8
,"2001","2001","Georgia","13",148,629644,23.5
,"2001","2001","Hawaii","15",13,84878,Unreliable
,"2001","2001","Idaho","16",30,106539,28.2
,"2001","2001","Illinois","17",184,920321,20.0
,"2001","2001","Indiana","18",77,450526,17.1
,"2001","2001","Iowa","19",43,211274,20.4
,"2001","2001","Kansas","20",43,204021,21.1
,"2001","2001","Kentucky","21",66,282920,23.3
,"2001","2001","Louisiana","22",92,346178,26.6
,"2001","2001","Maine","23",12,92720,Unreliable
,"2001","2001","Maryland","24",73,404445,18.0
,"2001","2001","Massachusetts","25",73,441121,16.5
,"2001","2001","Michigan","26",153,761910,20.1
,"2001","2001","Minnesota","27",67,378149,17.7
,"2001","2001","Mississippi","28",60,219870,27.3
,"2001","2001","Missouri","29",87,415732,20.9
,"2001","2001","Montana","30",14,68599,Unreliable
,"2001","2001","Nebraska","31",24,128883,18.6
,"2001","2001","Nevada","32",28,148220,18.9
,"2001","2001","New Hampshire","33",17,95415,Unreliable
,"2001","2001","New Jersey","34",82,608241,13.5
,"2001","2001","New Mexico","35",43,147770,29.1
,"2001","2001","New York","36",206,1359680,15.2
,"2001","2001","North Carolina","37",128,572993,22.3
,"2001","2001","North Dakota","38",Suppressed,46102,Suppressed
,"2001","2001","Ohio","39",134,836987,16.0
,"2001","2001","Oklahoma","40",76,252253,30.1
,"2001","2001","Oregon","41",41,245956,16.7
,"2001","2001","Pennsylvania","42",147,873510,16.8
,"2001","2001","Rhode Island","44",Suppressed,73424,Suppressed
,"2001","2001","South Carolina","45",82,298166,27.5
,"2001","2001","South Dakota","46",24,58678,40.9
,"2001","2001","Tennessee","47",89,404214,22.0
,"2001","2001","Texas","48",339,1671910,20.3
,"2001","2001","Utah","49",35,195119,17.9
,"2001","2001","Vermont","50",Suppressed,45634,Suppressed
,"2001","2001","Virginia","51",81,508220,15.9
,"2001","2001","Washington","53",68,440971,15.4
,"2001","2001","West Virginia","54",19,115635,Unreliable
,"2001","2001","Wisconsin","55",69,405683,17.0
,"2001","2001","Wyoming","56",10,37573,Unreliable
"Total","2001","2001",,,4002,20978678,19.1
,"2002","2002","Alabama","01",89,325008,27.4
,"2002","2002","Alaska","02",24,57449,41.8
,"2002","2002","Arizona","04",95,402889,23.6
,"2002","2002","Arkansas","05",59,195632,30.2
,"2002","2002","California","06",442,2739123,16.1
,"2002","2002","Colorado","08",66,323786,20.4
,"2002","2002","Connecticut","09",30,252593,11.9
,"2002","2002","Delaware","10",12,57967,Unreliable
,"2002","2002","District of Columbia","11",Suppressed,32419,Suppressed
,"2002","2002","Florida","12",219,1119215,19.6
,"2002","2002","Georgia","13",137,643694,21.3
,"2002","2002","Hawaii","15",11,85911,Unreliable
,"2002","2002","Idaho","16",21,107847,19.5
,"2002","2002","Illinois","17",172,930923,18.5
,"2002","2002","Indiana","18",81,454818,17.8
,"2002","2002","Iowa","19",35,211748,16.5
,"2002","2002","Kansas","20",40,203075,19.7
,"2002","2002","Kentucky","21",60,285966,21.0
,"2002","2002","Louisiana","22",99,344486,28.7
,"2002","2002","Maine","23",14,92614,Unreliable
,"2002","2002","Maryland","24",64,412329,15.5
,"2002","2002","Massachusetts","25",53,444119,11.9
,"2002","2002","Michigan","26",160,770306,20.8
,"2002","2002","Minnesota","27",68,378458,18.0
,"2002","2002","Mississippi","28",81,220758,36.7
,"2002","2002","Missouri","29",96,418246,23.0
,"2002","2002","Montana","30",11,68041,Unreliable
,"2002","2002","Nebraska","31",26,128853,20.2
,"2002","2002","Nevada","32",28,155641,18.0
,"2002","2002","New Hampshire","33",Suppressed,96202,Suppressed
,"2002","2002","New Jersey","34",100,619466,16.1
,"2002","2002","New Mexico","35",34,147664,23.0
,"2002","2002","New York","36",206,1373601,15.0
,"2002","2002","North Carolina","37",130,586567,22.2
,"2002","2002","North Dakota","38",Suppressed,45415,Suppressed
,"2002","2002","Ohio","39",160,841617,19.0
,"2002","2002","Oklahoma","40",61,253759,24.0
,"2002","2002","Oregon","41",50,248112,20.2
,"2002","2002","Pennsylvania","42",184,876455,21.0
,"2002","2002","Rhode Island","44",10,74373,Unreliable
,"2002","2002","South Carolina","45",79,302007,26.2
,"2002","2002","South Dakota","46",17,58102,Unreliable
,"2002","2002","Tennessee","47",91,410675,22.2
,"2002","2002","Texas","48",376,1701750,22.1
,"2002","2002","Utah","49",31,196203,15.8
,"2002","2002","Vermont","50",Suppressed,45396,Suppressed
,"2002","2002","Virginia","51",92,516406,17.8
,"2002","2002","Washington","53",76,445550,17.1
,"2002","2002","West Virginia","54",29,115806,25.0
,"2002","2002","Wisconsin","55",72,405387,17.8
,"2002","2002","Wyoming","56",11,36994,Unreliable
"Total","2002","2002",,,4132,21261421,19.4
,"2003","2003","Alabama","01",70,326642,21.4
,"2003","2003","Alaska","02",28,56932,49.2
,"2003","2003","Arizona","04",99,411193,24.1
,"2003","2003","Arkansas","05",45,195631,23.0
,"2003","2003","California","06",484,2781873,17.4
,"2003","2003","Colorado","08",68,325590,20.9
,"2003","2003","Connecticut","09",37,255025,14.5
,"2003","2003","Delaware","10",Suppressed,58781,Suppressed
,"2003","2003","District of Columbia","11",10,33225,Unreliable
,"2003","2003","Florida","12",198,1135653,17.4
,"2003","2003","Georgia","13",147,655115,22.4
,"2003","2003","Hawaii","15",12,86609,Unreliable
,"2003","2003","Idaho","16",29,108782,26.7
,"2003","2003","Illinois","17",157,934873,16.8
,"2003","2003","Indiana","18",77,457625,16.8
,"2003","2003","Iowa","19",46,211419,21.8
,"2003","2003","Kansas","20",43,202543,21.2
,"2003","2003","Kentucky","21",70,288530,24.3
,"2003","2003","Louisiana","22",77,345042,22.3
,"2003","2003","Maine","23",18,91740,Unreliable
,"2003","2003","Maryland","24",80,415003,19.3
,"2003","2003","Massachusetts","25",48,443466,10.8
,"2003","2003","Michigan","26",161,770745,20.9
,"2003","2003","Minnesota","27",67,376274,17.8
,"2003","2003","Mississippi","28",65,222566,29.2
,"2003","2003","Missouri","29",96,419276,22.9
,"2003","2003","Montana","30",15,66887,Unreliable
,"2003","2003","Nebraska","31",27,128365,21.0
,"2003","2003","Nevada","32",33,161977,20.4
,"2003","2003","New Hampshire","33",11,96033,Unreliable
,"2003","2003","New Jersey","34",79,624294,12.7
,"2003","2003","New Mexico","35",44,147369,29.9
,"2003","2003","New York","36",202,1374781,14.7
,"2003","2003","North Carolina","37",122,596593,20.4
,"2003","2003","North Dakota","38",14,44440,Unreliable
,"2003","2003","Ohio","39",143,841279,17.0
,"2003","2003","Oklahoma","40",61,253716,24.0
,"2003","2003","Oregon","41",47,248885,18.9
,"2003","2003","Pennsylvania","42",150,875375,17.1
,"2003","2003","Rhode Island","44",Suppressed,74532,Suppressed
,"2003","2003","South Carolina","45",74,304439,24.3
,"2003","2003","South Dakota","46",17,57401,Unreliable
,"2003","2003","Tennessee","47",98,415531,23.6
,"2003","2003","Texas","48",349,1726691,20.2
,"2003","2003","Utah","49",36,197126,18.3
,"2003","2003","Vermont","50",Suppressed,44837,Suppressed
,"2003","2003","Virginia","51",98,521025,18.8
,"2003","2003","Washington","53",74,447204,16.5
,"2003","2003","West Virginia","54",31,115800,26.8
,"2003","2003","Wisconsin","55",71,404209,17.6
,"2003","2003","Wyoming","56",Suppressed,36411,Suppressed
"Total","2003","2003",,,4056,21415353,18.9
,"2004","2004","Alabama","01",79,326228,24.2
,"2004","2004","Alaska","02",24,56422,42.5
,"2004","2004","Arizona","04",88,418167,21.0
,"2004","2004","Arkansas","05",51,195097,26.1
,"2004","2004","California","06",427,2799010,15.3
,"2004","2004","Colorado","08",56,324457,17.3
,"2004","2004","Connecticut","09",32,254589,12.6
,"2004","2004","Delaware","10",Suppressed,59034,Suppressed
,"2004","2004","District of Columbia","11",16,33268,Unreliable
,"2004","2004","Florida","12",228,1149995,19.8
,"2004","2004","Georgia","13",131,659778,19.9
,"2004","2004","Hawaii","15",18,88085,Unreliable
,"2004","2004","Idaho","16",24,109000,22.0
,"2004","2004","Illinois","17",149,932571,16.0
,"2004","2004","Indiana","18",96,458100,21.0
,"2004","2004","Iowa","19",41,210069,19.5
,"2004","2004","Kansas","20",49,200231,24.5
,"2004","2004","Kentucky","21",61,287818,21.2
,"2004","2004","Louisiana","22",107,341716,31.3
,"2004","2004","Maine","23",14,90119,Unreliable
,"2004","2004","Maryland","24",84,413112,20.3
,"2004","2004","Massachusetts","25",57,438525,13.0
,"2004","2004","Michigan","26",138,766696,18.0
,"2004","2004","Minnesota","27",60,372735,16.1
,"2004","2004","Mississippi","28",59,221924,26.6
,"2004","2004","Missouri","29",97,417069,23.3
,"2004","2004","Montana","30",17,65968,Unreliable
,"2004","2004","Nebraska","31",26,127717,20.4
,"2004","2004","Nevada","32",47,168641,27.9
,"2004","2004","New Hampshire","33",12,94723,Unreliable
,"2004","2004","New Jersey","34",82,622552,13.2
,"2004","2004","New Mexico","35",42,146363,28.7
,"2004","2004","New York","36",202,1358837,14.9
,"2004","2004","North Carolina","37",120,600811,20.0
,"2004","2004","North Dakota","38",11,43684,Unreliable
,"2004","2004","Ohio","39",137,835264,16.4
,"2004","2004","Oklahoma","40",43,251632,17.1
,"2004","2004","Oregon","41",36,246098,14.6
,"2004","2004","Pennsylvania","42",146,867742,16.8
,"2004","2004","Rhode Island","44",Suppressed,73730,Suppressed
,"2004","2004","South Carolina","45",73,302629,24.1
,"2004","2004","South Dakota","46",16,56536,Unreliable
,"2004","2004","Tennessee","47",92,415299,22.2
,"2004","2004","Texas","48",354,1745932,20.3
,"2004","2004","Utah","49",37,197157,18.8
,"2004","2004","Vermont","50",Suppressed,43881,Suppressed
,"2004","2004","Virginia","51",88,523857,16.8
,"2004","2004","Washington","53",59,446477,13.2
,"2004","2004","West Virginia","54",31,115103,26.9
,"2004","2004","Wisconsin","55",60,400900,15.0
,"2004","2004","Wyoming","56",Suppressed,36332,Suppressed
"Total","2004","2004",,,3946,21411680,18.4
,"2005","2005","Alabama","01",79,323028,24.5
,"2005","2005","Alaska","02",20,54644,36.6
,"2005","2005","Arizona","04",78,425230,18.3
