"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",99998,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",91575,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",99740,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",82777,Not Applicable,Not Applicable
,"May, 1999","1999/05",78665,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",72251,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",74971,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",73538,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",73710,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",81559,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",81216,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",96382,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",112032,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",88762,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",85664,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",79583,Not Applicable,Not Applicable
,"May, 2000","2000/05",79628,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",74555,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",77043,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",77688,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",78300,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",85017,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",85689,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",96955,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",100218,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",86711,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",94019,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",87230,Not Applicable,Not Applicable
,"May, 2001","2001/05",85415,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",80768,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",79694,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",79144,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",78418,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",87030,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",84113,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",91023,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",100888,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",94763,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",101422,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",86497,Not Applicable,Not Applicable
,"May, 2002","2002/05",84612,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",78543,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",80535,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",79825,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",79217,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",85964,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",88147,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",98177,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",100699,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",89497,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",93610,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",86105,Not Applicable,Not Applicable
,"May, 2003","2003/05",85178,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",81239,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",81377,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",80995,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",80189,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",88085,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",88132,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",110585,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",109949,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",91172,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",92100,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",85280,Not Applicable,Not Applicable
,"May, 2004","2004/05",82796,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",78962,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",79969,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",80314,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",78723,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",86180,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",85319,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",94493,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",103771,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",99112,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",107071,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",91238,Not Applicable,Not Applicable
,"May, 2005","2005/05",87089,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",79650,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",80636,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",80921,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",79696,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",86479,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",87768,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",98515,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",99681,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",90872,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",101396,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",89817,Not Applicable,Not Applicable
,"May, 2006","2006/05",87144,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",80952,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",83051,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",81715,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",81580,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",89405,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",89157,Not Applicable,Not Applicable
