"Notes","MMWR Week","MMWR Week Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2018 Week 02 ending January 13, 2018","2018/02","Texas","48",4391,Not Applicable,Not Applicable
,"2018 Week 02 ending January 13, 2018","2018/02","Utah","49",331,Not Applicable,Not Applicable
,"2018 Week 02 ending January 13, 2018","2018/02","Vermont","50",130,Not Applicable,Not Applicable
,"2018 Week 02 ending January 13, 2018","2018/02","Virginia","51",1346,Not Applicable,Not Applicable
,"2018 Week 02 ending January 13, 2018","2018/02","Washington","53",1140,Not Applicable,Not Applicable
,"2018 Week 02 ending January 13, 2018","2018/02","West Virginia","54",514,Not Applicable,Not Applicable
,"2018 Week 02 ending January 13, 2018","2018/02","Wisconsin","55",1002,Not Applicable,Not Applicable
,"2018 Week 02 ending January 13, 2018","2018/02","Wyoming","56",87,Not Applicable,Not Applicable
"Total","2018 Week 02 ending January 13, 2018","2018/02",,,58929,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Alabama","01",1128,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Alaska","02",78,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Arizona","04",1152,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Arkansas","05",664,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","California","06",5556,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Colorado","08",703,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Connecticut","09",593,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Delaware","10",188,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","District of Columbia","11",92,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Florida","12",3979,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Georgia","13",1680,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Hawaii","15",209,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Idaho","16",230,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Illinois","17",2208,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Indiana","18",1351,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Iowa","19",568,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Kansas","20",529,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Kentucky","21",974,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Louisiana","22",1007,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Maine","23",257,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Maryland","24",951,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Massachusetts","25",1141,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Michigan","26",1943,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Minnesota","27",877,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Mississippi","28",675,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Missouri","29",1407,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Montana","30",166,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Nebraska","31",347,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Nevada","32",476,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","New Hampshire","33",204,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","New Jersey","34",1453,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","New Mexico","35",378,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","New York","36",3012,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","North Carolina","37",1849,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","North Dakota","38",124,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Ohio","39",2488,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Oklahoma","40",860,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Oregon","41",690,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Pennsylvania","42",2617,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Rhode Island","44",182,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","South Carolina","45",993,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","South Dakota","46",155,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Tennessee","47",1432,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Texas","48",4276,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Utah","49",319,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Vermont","50",110,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Virginia","51",1322,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Washington","53",1085,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","West Virginia","54",511,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Wisconsin","55",1088,Not Applicable,Not Applicable
,"2018 Week 03 ending January 20, 2018","2018/03","Wyoming","56",107,Not Applicable,Not Applicable
"Total","2018 Week 03 ending January 20, 2018","2018/03",,,56384,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Alabama","01",1177,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Alaska","02",77,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Arizona","04",1150,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Arkansas","05",650,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","California","06",5051,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Colorado","08",745,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Connecticut","09",558,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Delaware","10",181,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","District of Columbia","11",102,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Florida","12",3925,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Georgia","13",1727,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Hawaii","15",191,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Idaho","16",254,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Illinois","17",2197,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Indiana","18",1285,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Iowa","19",561,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Kansas","20",562,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Kentucky","21",995,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Louisiana","22",896,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Maine","23",252,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Maryland","24",982,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Massachusetts","25",1087,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Michigan","26",1887,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Minnesota","27",821,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Mississippi","28",648,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Missouri","29",1251,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Montana","30",190,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Nebraska","31",322,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Nevada","32",452,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","New Hampshire","33",231,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","New Jersey","34",1466,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","New Mexico","35",353,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","New York","36",3043,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","North Carolina","37",1807,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","North Dakota","38",118,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Ohio","39",2432,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Oklahoma","40",814,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Oregon","41",641,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Pennsylvania","42",2565,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Rhode Island","44",188,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","South Carolina","45",996,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","South Dakota","46",170,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Tennessee","47",1407,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Texas","48",4020,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Utah","49",352,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Vermont","50",105,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Virginia","51",1275,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Washington","53",1054,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","West Virginia","54",428,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Wisconsin","55",1018,Not Applicable,Not Applicable
,"2018 Week 04 ending January 27, 2018","2018/04","Wyoming","56",88,Not Applicable,Not Applicable
"Total","2018 Week 04 ending January 27, 2018","2018/04",,,54747,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Alabama","01",1014,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Alaska","02",75,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Arizona","04",1149,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Arkansas","05",581,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","California","06",5223,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Colorado","08",733,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Connecticut","09",577,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Delaware","10",157,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","District of Columbia","11",94,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Florida","12",3989,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Georgia","13",1662,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Hawaii","15",225,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Idaho","16",259,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Illinois","17",1955,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Indiana","18",1293,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Iowa","19",529,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Kansas","20",508,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Kentucky","21",918,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Louisiana","22",877,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Maine","23",270,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Maryland","24",893,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Massachusetts","25",1110,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Michigan","26",1827,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Minnesota","27",827,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Mississippi","28",580,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Missouri","29",1217,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Montana","30",175,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Nebraska","31",293,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Nevada","32",449,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","New Hampshire","33",242,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","New Jersey","34",1398,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","New Mexico","35",342,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","New York","36",2938,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","North Carolina","37",1833,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","North Dakota","38",120,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Ohio","39",2253,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Oklahoma","40",857,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Oregon","41",615,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Pennsylvania","42",2514,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Rhode Island","44",176,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","South Carolina","45",1008,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","South Dakota","46",131,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Tennessee","47",1355,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Texas","48",3926,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Utah","49",314,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Vermont","50",95,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Virginia","51",1305,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Washington","53",1014,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","West Virginia","54",438,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Wisconsin","55",964,Not Applicable,Not Applicable
,"2018 Week 05 ending February 03, 2018","2018/05","Wyoming","56",98,Not Applicable,Not Applicable
"Total","2018 Week 05 ending February 03, 2018","2018/05",,,53395,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Alabama","01",1053,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Alaska","02",61,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Arizona","04",1124,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Arkansas","05",604,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","California","06",4807,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Colorado","08",709,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Connecticut","09",588,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Delaware","10",161,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","District of Columbia","11",115,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Florida","12",3912,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Georgia","13",1671,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Hawaii","15",185,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Idaho","16",247,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Illinois","17",2038,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Indiana","18",1277,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Iowa","19",580,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Kansas","20",493,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Kentucky","21",912,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Louisiana","22",923,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Maine","23",267,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Maryland","24",927,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Massachusetts","25",1104,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Michigan","26",1888,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Minnesota","27",789,Not Applicable,Not Applicable
,"2018 Week 06 ending February 10, 2018","2018/06","Mississippi","28",622,Not Applicable,Not Applicable
