"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",32749,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",29921,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",32984,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",27128,Not Applicable,Not Applicable
,"May, 1999","1999/05",25809,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",23891,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",24605,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",24220,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",24136,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",27021,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",26816,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",31623,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",37224,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",29345,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",28188,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",26239,Not Applicable,Not Applicable
,"May, 2000","2000/05",26006,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",24512,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",25591,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",25558,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",25712,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",27616,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",28096,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",31726,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",32876,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",28324,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",30821,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",28824,Not Applicable,Not Applicable
,"May, 2001","2001/05",28256,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",26485,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",26284,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",26165,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",25987,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",28623,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",27458,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",29672,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",32874,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",30765,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",33165,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",28176,Not Applicable,Not Applicable
,"May, 2002","2002/05",27745,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",25797,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",26399,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",25902,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",25883,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",28044,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",28878,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",31757,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",32656,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",29185,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",30307,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",28008,Not Applicable,Not Applicable
,"May, 2003","2003/05",27621,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",26502,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",26626,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",26316,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",26065,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",28705,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",28597,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",36259,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",35900,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",29532,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",30110,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",27841,Not Applicable,Not Applicable
,"May, 2004","2004/05",26703,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",25655,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",25654,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",25989,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",25320,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",27768,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",27191,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",30477,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",33377,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",32101,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",34463,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",29655,Not Applicable,Not Applicable
,"May, 2005","2005/05",28092,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",26048,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",26090,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",26268,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",25918,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",28129,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",28866,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",32391,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",32637,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",29592,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",33205,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",29494,Not Applicable,Not Applicable
,"May, 2006","2006/05",28536,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",26666,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",27206,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",26867,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",26889,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",29230,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",29572,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",32218,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",33761,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",31548,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",32862,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",30259,Not Applicable,Not Applicable
,"May, 2007","2007/05",29199,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",27240,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",27671,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",27531,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",27299,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",29099,Not Applicable,Not Applicable
,"Nov., 2007","2007/11",30049,Not Applicable,Not Applicable
,"Dec., 2007","2007/12",32706,Not Applicable,Not Applicable
,"Jan., 2008","2008/01",34432,Not Applicable,Not Applicable
,"Feb., 2008","2008/02",34841,Not Applicable,Not Applicable
,"Mar., 2008","2008/03",36707,Not Applicable,Not Applicable
,"Apr., 2008","2008/04",31898,Not Applicable,Not Applicable
,"May, 2008","2008/05",30241,Not Applicable,Not Applicable
,"Jun., 2008","2008/06",27994,Not Applicable,Not Applicable
,"Jul., 2008","2008/07",27763,Not Applicable,Not Applicable
,"Aug., 2008","2008/08",27676,Not Applicable,Not Applicable
,"Sep., 2008","2008/09",27508,Not Applicable,Not Applicable
,"Oct., 2008","2008/10",29940,Not Applicable,Not Applicable
,"Nov., 2008","2008/11",30239,Not Applicable,Not Applicable
,"Dec., 2008","2008/12",33313,Not Applicable,Not Applicable
,"Jan., 2009","2009/01",34268,Not Applicable,Not Applicable
,"Feb., 2009","2009/02",30942,Not Applicable,Not Applicable
,"Mar., 2009","2009/03",33199,Not Applicable,Not Applicable
,"Apr., 2009","2009/04",31029,Not Applicable,Not Applicable
,"May, 2009","2009/05",30111,Not Applicable,Not Applicable
,"Jun., 2009","2009/06",28079,Not Applicable,Not Applicable
,"Jul., 2009","2009/07",28965,Not Applicable,Not Applicable
,"Aug., 2009","2009/08",28427,Not Applicable,Not Applicable
,"Sep., 2009","2009/09",28619,Not Applicable,Not Applicable
,"Oct., 2009","2009/10",31592,Not Applicable,Not Applicable
,"Nov., 2009","2009/11",30160,Not Applicable,Not Applicable
,"Dec., 2009","2009/12",33741,Not Applicable,Not Applicable
,"Jan., 2010","2010/01",34902,Not Applicable,Not Applicable
,"Feb., 2010","2010/02",31217,Not Applicable,Not Applicable
,"Mar., 2010","2010/03",34165,Not Applicable,Not Applicable
,"Apr., 2010","2010/04",31316,Not Applicable,Not Applicable
,"May, 2010","2010/05",31234,Not Applicable,Not Applicable
,"Jun., 2010","2010/06",28821,Not Applicable,Not Applicable
,"Jul., 2010","2010/07",29632,Not Applicable,Not Applicable
,"Aug., 2010","2010/08",29182,Not Applicable,Not Applicable
,"Sep., 2010","2010/09",29561,Not Applicable,Not Applicable
,"Oct., 2010","2010/10",31847,Not Applicable,Not Applicable
,"Nov., 2010","2010/11",31765,Not Applicable,Not Applicable
,"Dec., 2010","2010/12",35795,Not Applicable,Not Applicable
,"Jan., 2011","2011/01",37092,Not Applicable,Not Applicable
,"Feb., 2011","2011/02",33180,Not Applicable,Not Applicable
