"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",5994,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",5430,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",5897,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",5552,Not Applicable,Not Applicable
,"May, 1999","1999/05",5632,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",5464,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",5677,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",5510,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",5517,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",5687,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",5603,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",6157,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",6455,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",5644,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",5734,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",5687,Not Applicable,Not Applicable
,"May, 2000","2000/05",5806,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",5771,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",5977,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",5805,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",5715,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",6058,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",5913,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",6267,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",6559,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",5732,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",6247,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",5989,Not Applicable,Not Applicable
,"May, 2001","2001/05",5960,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",5899,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",6125,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",6148,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",6198,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",6300,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",6079,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",6448,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",6614,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",5971,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",6523,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",6310,Not Applicable,Not Applicable
,"May, 2002","2002/05",6413,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",5986,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",6463,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",6307,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",6098,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",6361,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",6450,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",6569,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",6781,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",6152,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",6779,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",6371,Not Applicable,Not Applicable
,"May, 2003","2003/05",6459,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",6230,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",6666,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",6456,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",6223,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",6521,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",6411,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",7124,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",7015,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",6272,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",6787,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",6382,Not Applicable,Not Applicable
,"May, 2004","2004/05",6439,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",6418,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",6595,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",6431,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",6123,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",6509,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",6294,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",6662,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",6994,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",6353,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",6929,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",6535,Not Applicable,Not Applicable
,"May, 2005","2005/05",6540,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",6396,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",6705,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",6627,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",6191,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",6501,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",6578,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",7034,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",6936,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",6155,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",6924,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",6457,Not Applicable,Not Applicable
,"May, 2006","2006/05",6670,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",6558,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",6688,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",6464,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",6455,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",6620,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",6589,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",6752,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",6764,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",6256,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",6780,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",6433,Not Applicable,Not Applicable
,"May, 2007","2007/05",6491,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",6288,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",6449,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",6425,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",6360,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",6415,Not Applicable,Not Applicable
,"Nov., 2007","2007/11",6343,Not Applicable,Not Applicable
,"Dec., 2007","2007/12",6734,Not Applicable,Not Applicable
,"Jan., 2008","2008/01",6797,Not Applicable,Not Applicable
