"Notes","MMWR Week","MMWR Week Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2019 Week 13 ending March 30, 2019","2019/13","Michigan","26",1882,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Minnesota","27",883,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Mississippi","28",606,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Missouri","29",1237,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Montana","30",186,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Nebraska","31",343,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Nevada","32",492,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","New Hampshire","33",260,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","New Jersey","34",1458,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","New Mexico","35",381,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","New York","36",3135,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","North Carolina","37",1839,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","North Dakota","38",127,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Ohio","39",2473,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Oklahoma","40",824,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Oregon","41",771,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Pennsylvania","42",2673,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Rhode Island","44",188,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","South Carolina","45",927,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","South Dakota","46",148,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Tennessee","47",1401,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Texas","48",3864,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Utah","49",357,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Vermont","50",124,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Virginia","51",1368,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Washington","53",1139,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","West Virginia","54",497,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Wisconsin","55",998,Not Applicable,Not Applicable
,"2019 Week 13 ending March 30, 2019","2019/13","Wyoming","56",93,Not Applicable,Not Applicable
"Total","2019 Week 13 ending March 30, 2019","2019/13",,,56162,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Alabama","01",1051,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Alaska","02",90,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Arizona","04",1206,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Arkansas","05",656,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","California","06",5421,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Colorado","08",729,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Connecticut","09",628,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Delaware","10",164,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","District of Columbia","11",88,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Florida","12",4063,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Georgia","13",1641,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Hawaii","15",240,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Idaho","16",298,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Illinois","17",2153,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Indiana","18",1339,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Iowa","19",586,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Kansas","20",534,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Kentucky","21",965,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Louisiana","22",879,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Maine","23",299,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Maryland","24",1041,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Massachusetts","25",1187,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Michigan","26",1920,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Minnesota","27",847,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Mississippi","28",667,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Missouri","29",1134,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Montana","30",210,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Nebraska","31",347,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Nevada","32",523,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","New Hampshire","33",266,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","New Jersey","34",1433,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","New Mexico","35",348,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","New York","36",3046,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","North Carolina","37",1879,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","North Dakota","38",154,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Ohio","39",2526,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Oklahoma","40",771,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Oregon","41",781,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Pennsylvania","42",2588,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Rhode Island","44",220,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","South Carolina","45",991,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","South Dakota","46",171,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Tennessee","47",1460,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Texas","48",3803,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Utah","49",363,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Vermont","50",135,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Virginia","51",1446,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Washington","53",1184,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","West Virginia","54",478,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Wisconsin","55",1059,Not Applicable,Not Applicable
,"2019 Week 14 ending April 06, 2019","2019/14","Wyoming","56",96,Not Applicable,Not Applicable
"Total","2019 Week 14 ending April 06, 2019","2019/14",,,56104,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Alabama","01",1032,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Alaska","02",80,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Arizona","04",1265,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Arkansas","05",650,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","California","06",5136,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Colorado","08",794,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Connecticut","09",651,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Delaware","10",141,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","District of Columbia","11",86,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Florida","12",4115,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Georgia","13",1638,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Hawaii","15",214,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Idaho","16",293,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Illinois","17",2020,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Indiana","18",1245,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Iowa","19",594,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Kansas","20",530,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Kentucky","21",961,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Louisiana","22",843,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Maine","23",297,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Maryland","24",985,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Massachusetts","25",1135,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Michigan","26",1911,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Minnesota","27",851,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Mississippi","28",641,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Missouri","29",1157,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Montana","30",197,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Nebraska","31",305,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Nevada","32",485,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","New Hampshire","33",226,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","New Jersey","34",1397,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","New Mexico","35",377,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","New York","36",3027,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","North Carolina","37",1910,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","North Dakota","38",133,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Ohio","39",2337,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Oklahoma","40",772,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Oregon","41",700,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Pennsylvania","42",2663,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Rhode Island","44",197,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","South Carolina","45",931,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","South Dakota","46",158,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Tennessee","47",1381,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Texas","48",3873,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Utah","49",376,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Vermont","50",115,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Virginia","51",1388,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Washington","53",1135,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","West Virginia","54",455,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Wisconsin","55",1060,Not Applicable,Not Applicable
,"2019 Week 15 ending April 13, 2019","2019/15","Wyoming","56",81,Not Applicable,Not Applicable
"Total","2019 Week 15 ending April 13, 2019","2019/15",,,54944,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Alabama","01",971,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Alaska","02",81,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Arizona","04",1114,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Arkansas","05",615,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","California","06",5127,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Colorado","08",737,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Connecticut","09",598,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Delaware","10",186,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","District of Columbia","11",97,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Florida","12",3958,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Georgia","13",1623,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Hawaii","15",216,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Idaho","16",305,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Illinois","17",2083,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Indiana","18",1232,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Iowa","19",587,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Kansas","20",493,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Kentucky","21",970,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Louisiana","22",833,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Maine","23",286,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Maryland","24",973,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Massachusetts","25",1186,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Michigan","26",1842,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Minnesota","27",882,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Mississippi","28",574,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Missouri","29",1173,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Montana","30",221,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Nebraska","31",342,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Nevada","32",512,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","New Hampshire","33",232,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","New Jersey","34",1404,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","New Mexico","35",360,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","New York","36",2902,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","North Carolina","37",1793,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","North Dakota","38",117,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Ohio","39",2307,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Oklahoma","40",744,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Oregon","41",730,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Pennsylvania","42",2589,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Rhode Island","44",201,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","South Carolina","45",894,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","South Dakota","46",182,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Tennessee","47",1370,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Texas","48",3818,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Utah","49",367,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Vermont","50",100,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Virginia","51",1336,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Washington","53",1139,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","West Virginia","54",462,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Wisconsin","55",996,Not Applicable,Not Applicable
,"2019 Week 16 ending April 20, 2019","2019/16","Wyoming","56",101,Not Applicable,Not Applicable
"Total","2019 Week 16 ending April 20, 2019","2019/16",,,53961,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Alabama","01",1049,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Alaska","02",81,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Arizona","04",1125,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Arkansas","05",597,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","California","06",5008,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Colorado","08",706,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Connecticut","09",593,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Delaware","10",156,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","District of Columbia","11",86,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Florida","12",4014,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Georgia","13",1719,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Hawaii","15",215,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Idaho","16",263,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Illinois","17",2025,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Indiana","18",1283,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Iowa","19",539,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Kansas","20",499,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Kentucky","21",895,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Louisiana","22",897,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Maine","23",300,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Maryland","24",969,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Massachusetts","25",1069,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Michigan","26",1890,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Minnesota","27",820,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Mississippi","28",637,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Missouri","29",1200,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Montana","30",178,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Nebraska","31",324,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Nevada","32",528,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","New Hampshire","33",254,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","New Jersey","34",1328,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","New Mexico","35",379,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","New York","36",2819,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","North Carolina","37",1795,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","North Dakota","38",118,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Ohio","39",2286,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Oklahoma","40",747,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Oregon","41",687,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Pennsylvania","42",2393,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Rhode Island","44",161,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","South Carolina","45",940,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","South Dakota","46",146,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Tennessee","47",1418,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Texas","48",3725,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Utah","49",322,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Vermont","50",133,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Virginia","51",1276,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Washington","53",1019,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","West Virginia","54",442,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Wisconsin","55",1027,Not Applicable,Not Applicable
,"2019 Week 17 ending April 27, 2019","2019/17","Wyoming","56",90,Not Applicable,Not Applicable
"Total","2019 Week 17 ending April 27, 2019","2019/17",,,53170,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Alabama","01",1033,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Alaska","02",104,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Arizona","04",1135,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Arkansas","05",598,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","California","06",4948,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Colorado","08",764,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Connecticut","09",610,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Delaware","10",147,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","District of Columbia","11",104,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Florida","12",3942,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Georgia","13",1687,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Hawaii","15",202,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Idaho","16",252,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Illinois","17",2030,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Indiana","18",1236,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Iowa","19",564,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Kansas","20",531,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Kentucky","21",910,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Louisiana","22",850,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Maine","23",291,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Maryland","24",1007,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Massachusetts","25",1081,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Michigan","26",1847,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Minnesota","27",845,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Mississippi","28",652,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Missouri","29",1165,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Montana","30",194,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Nebraska","31",305,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Nevada","32",489,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","New Hampshire","33",244,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","New Jersey","34",1378,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","New Mexico","35",363,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","New York","36",2964,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","North Carolina","37",1896,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","North Dakota","38",151,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Ohio","39",2238,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Oklahoma","40",758,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Oregon","41",669,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Pennsylvania","42",2414,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Rhode Island","44",205,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","South Carolina","45",981,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","South Dakota","46",176,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Tennessee","47",1324,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Texas","48",3761,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Utah","49",360,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Vermont","50",106,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Virginia","51",1300,Not Applicable,Not Applicable
,"2019 Week 18 ending May 04, 2019","2019/18","Washington","53",1119,Not Applicable,Not Applicable
