"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",5051,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",4172,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",4107,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",3830,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",4134,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",4080,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",4347,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",4192,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",4090,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",4009,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",4067,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",4390,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",4047,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",3576,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",4043,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",3981,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",3995,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",3874,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",4103,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",3850,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",3377,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",1471,Not Applicable,Not Applicable
"Total",,,86786,Not Applicable,Not Applicable
