"Notes"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	192465	Not Applicable	Not Applicable
	"Feb., 1999"	"1999/02"	175630	Not Applicable	Not Applicable
	"Mar., 1999"	"1999/03"	191577	Not Applicable	Not Applicable
	"Apr., 1999"	"1999/04"	166503	Not Applicable	Not Applicable
	"May, 1999"	"1999/05"	163298	Not Applicable	Not Applicable
	"Jun., 1999"	"1999/06"	153918	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	159446	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	155769	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	153635	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	166658	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	163256	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	188647	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	209470	Not Applicable	Not Applicable
	"Feb., 2000"	"2000/02"	172158	Not Applicable	Not Applicable
	"Mar., 2000"	"2000/03"	171077	Not Applicable	Not Applicable
	"Apr., 2000"	"2000/04"	161787	Not Applicable	Not Applicable
	"May, 2000"	"2000/05"	164352	Not Applicable	Not Applicable
	"Jun., 2000"	"2000/06"	156191	Not Applicable	Not Applicable
	"Jul., 2000"	"2000/07"	161027	Not Applicable	Not Applicable
	"Aug., 2000"	"2000/08"	160523	Not Applicable	Not Applicable
	"Sep., 2000"	"2000/09"	159023	Not Applicable	Not Applicable
	"Oct., 2000"	"2000/10"	169577	Not Applicable	Not Applicable
	"Nov., 2000"	"2000/11"	168720	Not Applicable	Not Applicable
	"Dec., 2000"	"2000/12"	186345	Not Applicable	Not Applicable
	"Jan., 2001"	"2001/01"	191513	Not Applicable	Not Applicable
	"Feb., 2001"	"2001/02"	167935	Not Applicable	Not Applicable
	"Mar., 2001"	"2001/03"	182444	Not Applicable	Not Applicable
	"Apr., 2001"	"2001/04"	171600	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	169983	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	162228	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	162634	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	162245	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	160872	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	171303	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	167257	Not Applicable	Not Applicable
	"Dec., 2001"	"2001/12"	177737	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	190366	Not Applicable	Not Applicable
	"Feb., 2002"	"2002/02"	175747	Not Applicable	Not Applicable
	"Mar., 2002"	"2002/03"	190713	Not Applicable	Not Applicable
	"Apr., 2002"	"2002/04"	168808	Not Applicable	Not Applicable
	"May, 2002"	"2002/05"	169266	Not Applicable	Not Applicable
	"Jun., 2002"	"2002/06"	159383	Not Applicable	Not Applicable
	"Jul., 2002"	"2002/07"	163942	Not Applicable	Not Applicable
	"Aug., 2002"	"2002/08"	162064	Not Applicable	Not Applicable
	"Sep., 2002"	"2002/09"	159127	Not Applicable	Not Applicable
	"Oct., 2002"	"2002/10"	169552	Not Applicable	Not Applicable
	"Nov., 2002"	"2002/11"	171153	Not Applicable	Not Applicable
	"Dec., 2002"	"2002/12"	185395	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	189069	Not Applicable	Not Applicable
	"Feb., 2003"	"2003/02"	169115	Not Applicable	Not Applicable
	"Mar., 2003"	"2003/03"	180217	Not Applicable	Not Applicable
	"Apr., 2003"	"2003/04"	168836	Not Applicable	Not Applicable
	"May, 2003"	"2003/05"	168228	Not Applicable	Not Applicable
	"Jun., 2003"	"2003/06"	162277	Not Applicable	Not Applicable
	"Jul., 2003"	"2003/07"	164255	Not Applicable	Not Applicable
	"Aug., 2003"	"2003/08"	163336	Not Applicable	Not Applicable
	"Sep., 2003"	"2003/09"	159657	Not Applicable	Not Applicable
	"Oct., 2003"	"2003/10"	171580	Not Applicable	Not Applicable
	"Nov., 2003"	"2003/11"	169872	Not Applicable	Not Applicable
	"Dec., 2003"	"2003/12"	203665	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	200125	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	171784	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	177099	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	165820	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	164462	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	157719	Not Applicable	Not Applicable
	"Jul., 2004"	"2004/07"	161694	Not Applicable	Not Applicable
	"Aug., 2004"	"2004/08"	160178	Not Applicable	Not Applicable
	"Sep., 2004"	"2004/09"	155963	Not Applicable	Not Applicable
	"Oct., 2004"	"2004/10"	167316	Not Applicable	Not Applicable
	"Nov., 2004"	"2004/11"	163007	Not Applicable	Not Applicable
	"Dec., 2004"	"2004/12"	178618	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	190320	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	179391	Not Applicable	Not Applicable
	"Mar., 2005"	"2005/03"	194136	Not Applicable	Not Applicable
	"Apr., 2005"	"2005/04"	172894	Not Applicable	Not Applicable
	"May, 2005"	"2005/05"	169782	Not Applicable	Not Applicable
	"Jun., 2005"	"2005/06"	158897	Not Applicable	Not Applicable
	"Jul., 2005"	"2005/07"	162572	Not Applicable	Not Applicable
	"Aug., 2005"	"2005/08"	162027	Not Applicable	Not Applicable
	"Sep., 2005"	"2005/09"	157212	Not Applicable	Not Applicable
	"Oct., 2005"	"2005/10"	167772	Not Applicable	Not Applicable
	"Nov., 2005"	"2005/11"	168003	Not Applicable	Not Applicable
	"Dec., 2005"	"2005/12"	185979	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	185849	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	169612	Not Applicable	Not Applicable
	"Mar., 2006"	"2006/03"	187566	Not Applicable	Not Applicable
	"Apr., 2006"	"2006/04"	171030	Not Applicable	Not Applicable
	"May, 2006"	"2006/05"	169939	Not Applicable	Not Applicable
	"Jun., 2006"	"2006/06"	160111	Not Applicable	Not Applicable
	"Jul., 2006"	"2006/07"	165657	Not Applicable	Not Applicable
	"Aug., 2006"	"2006/08"	162676	Not Applicable	Not Applicable
	"Sep., 2006"	"2006/09"	160027	Not Applicable	Not Applicable
	"Oct., 2006"	"2006/10"	171313	Not Applicable	Not Applicable
	"Nov., 2006"	"2006/11"	169919	Not Applicable	Not Applicable
	"Dec., 2006"	"2006/12"	182717	Not Applicable	Not Applicable
	"Jan., 2007"	"2007/01"	187986	Not Applicable	Not Applicable
	"Feb., 2007"	"2007/02"	173623	Not Applicable	Not Applicable
	"Mar., 2007"	"2007/03"	184927	Not Applicable	Not Applicable
	"Apr., 2007"	"2007/04"	172276	Not Applicable	Not Applicable
	"May, 2007"	"2007/05"	169604	Not Applicable	Not Applicable
	"Jun., 2007"	"2007/06"	160468	Not Applicable	Not Applicable
	"Jul., 2007"	"2007/07"	164045	Not Applicable	Not Applicable
	"Aug., 2007"	"2007/08"	163358	Not Applicable	Not Applicable
	"Sep., 2007"	"2007/09"	160554	Not Applicable	Not Applicable
	"Oct., 2007"	"2007/10"	169036	Not Applicable	Not Applicable
	"Nov., 2007"	"2007/11"	169900	Not Applicable	Not Applicable
	"Dec., 2007"	"2007/12"	184081	Not Applicable	Not Applicable
	"Jan., 2008"	"2008/01"	190187	Not Applicable	Not Applicable
	"Feb., 2008"	"2008/02"	189856	Not Applicable	Not Applicable
	"Mar., 2008"	"2008/03"	197050	Not Applicable	Not Applicable
	"Apr., 2008"	"2008/04"	175785	Not Applicable	Not Applicable
