"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",87328,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",80325,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",87279,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",76506,Not Applicable,Not Applicable
,"May, 1999","1999/05",74869,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",70651,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",72642,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",71039,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",69720,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",75555,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",73783,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",85347,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",92821,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",77063,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",77493,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",73400,Not Applicable,Not Applicable
,"May, 2000","2000/05",74381,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",70509,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",71904,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",71954,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",70785,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",75471,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",75171,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",82052,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",84327,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",74052,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",80743,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",76068,Not Applicable,Not Applicable
,"May, 2001","2001/05",74879,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",71430,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",71272,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",71451,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",68842,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",74801,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",73538,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",77850,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",82095,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",76073,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",82465,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",73155,Not Applicable,Not Applicable
,"May, 2002","2002/05",73675,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",68965,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",70361,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",70010,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",68530,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",73039,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",73510,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",79153,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",80244,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",72089,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",77377,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",72698,Not Applicable,Not Applicable
,"May, 2003","2003/05",72374,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",69656,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",69627,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",69527,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",68106,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",72818,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",71801,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",85545,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",83542,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",72774,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",75675,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",70842,Not Applicable,Not Applicable
,"May, 2004","2004/05",69926,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",66863,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",68139,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",67233,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",65747,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",70233,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",68259,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",74713,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",78819,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",73757,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",79670,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",71570,Not Applicable,Not Applicable
,"May, 2005","2005/05",70992,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",66386,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",66949,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",67109,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",64937,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",68829,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",68767,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",76281,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",76021,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",69464,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",76511,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",69537,Not Applicable,Not Applicable
,"May, 2006","2006/05",69671,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",65026,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",66781,Not Applicable,Not Applicable
