"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",210150,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",192051,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",209443,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",181077,Not Applicable,Not Applicable
,"May, 1999","1999/05",176840,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",165786,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",171924,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",167908,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",166213,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",180364,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",177173,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",205419,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",229473,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",188000,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",186397,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",175598,Not Applicable,Not Applicable
,"May, 2000","2000/05",177961,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",168893,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",174194,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",174140,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",172814,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",184923,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",184481,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",204382,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",210054,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",184213,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",199696,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",187745,Not Applicable,Not Applicable
,"May, 2001","2001/05",185688,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",176942,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",176998,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",176593,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",175054,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",187674,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",182381,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",194733,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",209971,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",194422,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",210358,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",185453,Not Applicable,Not Applicable
,"May, 2002","2002/05",185303,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",173803,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",179353,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",177091,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",173791,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",185387,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",187990,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",204517,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",208557,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",186413,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",198145,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",184976,Not Applicable,Not Applicable
,"May, 2003","2003/05",184828,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",177673,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",179783,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",178532,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",174851,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",188168,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",186686,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",224517,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",221334,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",189519,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",194743,Not Applicable,Not Applicable
,"Apr., 2004","2004/04",182326,Not Applicable,Not Applicable
,"May, 2004","2004/05",180260,Not Applicable,Not Applicable
,"Jun., 2004","2004/06",172661,Not Applicable,Not Applicable
,"Jul., 2004","2004/07",176765,Not Applicable,Not Applicable
,"Aug., 2004","2004/08",175672,Not Applicable,Not Applicable
,"Sep., 2004","2004/09",171082,Not Applicable,Not Applicable
,"Oct., 2004","2004/10",184040,Not Applicable,Not Applicable
,"Nov., 2004","2004/11",179799,Not Applicable,Not Applicable
,"Dec., 2004","2004/12",197084,Not Applicable,Not Applicable
,"Jan., 2005","2005/01",210639,Not Applicable,Not Applicable
,"Feb., 2005","2005/02",198935,Not Applicable,Not Applicable
,"Mar., 2005","2005/03",215126,Not Applicable,Not Applicable
,"Apr., 2005","2005/04",190532,Not Applicable,Not Applicable
,"May, 2005","2005/05",186550,Not Applicable,Not Applicable
,"Jun., 2005","2005/06",174014,Not Applicable,Not Applicable
,"Jul., 2005","2005/07",177681,Not Applicable,Not Applicable
,"Aug., 2005","2005/08",177080,Not Applicable,Not Applicable
,"Sep., 2005","2005/09",172117,Not Applicable,Not Applicable
,"Oct., 2005","2005/10",183954,Not Applicable,Not Applicable
,"Nov., 2005","2005/11",184541,Not Applicable,Not Applicable
,"Dec., 2005","2005/12",204357,Not Applicable,Not Applicable
,"Jan., 2006","2006/01",204668,Not Applicable,Not Applicable
,"Feb., 2006","2006/02",186824,Not Applicable,Not Applicable
,"Mar., 2006","2006/03",206888,Not Applicable,Not Applicable
,"Apr., 2006","2006/04",187883,Not Applicable,Not Applicable
,"May, 2006","2006/05",186201,Not Applicable,Not Applicable
,"Jun., 2006","2006/06",175049,Not Applicable,Not Applicable
,"Jul., 2006","2006/07",180629,Not Applicable,Not Applicable
,"Aug., 2006","2006/08",177029,Not Applicable,Not Applicable
,"Sep., 2006","2006/09",174520,Not Applicable,Not Applicable
,"Oct., 2006","2006/10",187877,Not Applicable,Not Applicable
,"Nov., 2006","2006/11",186310,Not Applicable,Not Applicable
,"Dec., 2006","2006/12",200283,Not Applicable,Not Applicable
,"Jan., 2007","2007/01",206182,Not Applicable,Not Applicable
,"Feb., 2007","2007/02",190301,Not Applicable,Not Applicable
,"Mar., 2007","2007/03",202546,Not Applicable,Not Applicable
,"Apr., 2007","2007/04",188351,Not Applicable,Not Applicable
,"May, 2007","2007/05",185255,Not Applicable,Not Applicable
,"Jun., 2007","2007/06",174555,Not Applicable,Not Applicable
,"Jul., 2007","2007/07",178350,Not Applicable,Not Applicable
,"Aug., 2007","2007/08",177534,Not Applicable,Not Applicable
,"Sep., 2007","2007/09",174871,Not Applicable,Not Applicable
,"Oct., 2007","2007/10",184189,Not Applicable,Not Applicable
,"Nov., 2007","2007/11",185580,Not Applicable,Not Applicable
,"Dec., 2007","2007/12",200806,Not Applicable,Not Applicable
,"Jan., 2008","2008/01",207694,Not Applicable,Not Applicable
,"Feb., 2008","2008/02",207499,Not Applicable,Not Applicable
,"Mar., 2008","2008/03",216397,Not Applicable,Not Applicable
,"Apr., 2008","2008/04",191837,Not Applicable,Not Applicable
,"May, 2008","2008/05",187284,Not Applicable,Not Applicable
,"Jun., 2008","2008/06",176213,Not Applicable,Not Applicable
,"Jul., 2008","2008/07",177418,Not Applicable,Not Applicable
,"Aug., 2008","2008/08",177331,Not Applicable,Not Applicable
,"Sep., 2008","2008/09",173429,Not Applicable,Not Applicable
,"Oct., 2008","2008/10",185431,Not Applicable,Not Applicable
,"Nov., 2008","2008/11",186364,Not Applicable,Not Applicable
,"Dec., 2008","2008/12",201490,Not Applicable,Not Applicable
