"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",2066,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",1766,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",1834,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",1760,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",1957,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",1968,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",2037,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",1842,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",1796,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",1877,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",1744,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",1839,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",1770,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",1594,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",1752,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",1828,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",1872,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",1755,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",1844,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",1770,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",1485,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",475,Not Applicable,Not Applicable
"Total",,,38631,Not Applicable,Not Applicable
