"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",67857,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",62439,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",68142,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",57145,Not Applicable,Not Applicable
,"May, 1999","1999/05",54462,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",50091,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",51996,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",50910,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",50780,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",55977,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",55615,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",65730,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",75538,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",60475,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",58909,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",54845,Not Applicable,Not Applicable
,"May, 2000","2000/05",54740,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",51422,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",53108,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",53690,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",53624,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",57838,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",58644,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",65725,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",67971,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",59040,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",63854,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",59914,Not Applicable,Not Applicable
,"May, 2001","2001/05",58865,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",55444,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",54881,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",54840,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",53919,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",59725,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",57329,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",62245,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",68462,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",64414,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",68901,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",59112,Not Applicable,Not Applicable
,"May, 2002","2002/05",58328,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",54069,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",55692,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",54820,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",54293,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",58451,Not Applicable,Not Applicable
