"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01",9591,Not Applicable,Not Applicable
,"Feb., 1999","1999/02",8454,Not Applicable,Not Applicable
,"Mar., 1999","1999/03",9384,Not Applicable,Not Applicable
,"Apr., 1999","1999/04",8512,Not Applicable,Not Applicable
,"May, 1999","1999/05",8697,Not Applicable,Not Applicable
,"Jun., 1999","1999/06",8159,Not Applicable,Not Applicable
,"Jul., 1999","1999/07",8541,Not Applicable,Not Applicable
,"Aug., 1999","1999/08",8343,Not Applicable,Not Applicable
,"Sep., 1999","1999/09",8176,Not Applicable,Not Applicable
,"Oct., 1999","1999/10",8730,Not Applicable,Not Applicable
,"Nov., 1999","1999/11",8569,Not Applicable,Not Applicable
,"Dec., 1999","1999/12",9728,Not Applicable,Not Applicable
,"Jan., 2000","2000/01",10254,Not Applicable,Not Applicable
,"Feb., 2000","2000/02",8758,Not Applicable,Not Applicable
,"Mar., 2000","2000/03",8978,Not Applicable,Not Applicable
,"Apr., 2000","2000/04",8393,Not Applicable,Not Applicable
,"May, 2000","2000/05",8847,Not Applicable,Not Applicable
,"Jun., 2000","2000/06",8322,Not Applicable,Not Applicable
,"Jul., 2000","2000/07",8689,Not Applicable,Not Applicable
,"Aug., 2000","2000/08",8587,Not Applicable,Not Applicable
,"Sep., 2000","2000/09",8405,Not Applicable,Not Applicable
,"Oct., 2000","2000/10",8942,Not Applicable,Not Applicable
,"Nov., 2000","2000/11",8868,Not Applicable,Not Applicable
,"Dec., 2000","2000/12",9708,Not Applicable,Not Applicable
,"Jan., 2001","2001/01",9843,Not Applicable,Not Applicable
,"Feb., 2001","2001/02",8833,Not Applicable,Not Applicable
,"Mar., 2001","2001/03",9437,Not Applicable,Not Applicable
,"Apr., 2001","2001/04",9057,Not Applicable,Not Applicable
,"May, 2001","2001/05",9021,Not Applicable,Not Applicable
,"Jun., 2001","2001/06",8661,Not Applicable,Not Applicable
,"Jul., 2001","2001/07",8983,Not Applicable,Not Applicable
,"Aug., 2001","2001/08",8849,Not Applicable,Not Applicable
,"Sep., 2001","2001/09",8930,Not Applicable,Not Applicable
,"Oct., 2001","2001/10",9093,Not Applicable,Not Applicable
,"Nov., 2001","2001/11",9076,Not Applicable,Not Applicable
,"Dec., 2001","2001/12",9740,Not Applicable,Not Applicable
,"Jan., 2002","2002/01",10253,Not Applicable,Not Applicable
,"Feb., 2002","2002/02",9219,Not Applicable,Not Applicable
,"Mar., 2002","2002/03",10120,Not Applicable,Not Applicable
,"Apr., 2002","2002/04",9373,Not Applicable,Not Applicable
,"May, 2002","2002/05",9674,Not Applicable,Not Applicable
,"Jun., 2002","2002/06",9160,Not Applicable,Not Applicable
,"Jul., 2002","2002/07",9636,Not Applicable,Not Applicable
,"Aug., 2002","2002/08",9331,Not Applicable,Not Applicable
,"Sep., 2002","2002/09",9166,Not Applicable,Not Applicable
,"Oct., 2002","2002/10",9640,Not Applicable,Not Applicable
,"Nov., 2002","2002/11",9582,Not Applicable,Not Applicable
,"Dec., 2002","2002/12",10287,Not Applicable,Not Applicable
,"Jan., 2003","2003/01",10515,Not Applicable,Not Applicable
,"Feb., 2003","2003/02",9463,Not Applicable,Not Applicable
,"Mar., 2003","2003/03",10330,Not Applicable,Not Applicable
,"Apr., 2003","2003/04",9666,Not Applicable,Not Applicable
,"May, 2003","2003/05",9794,Not Applicable,Not Applicable
,"Jun., 2003","2003/06",9508,Not Applicable,Not Applicable
,"Jul., 2003","2003/07",9848,Not Applicable,Not Applicable
,"Aug., 2003","2003/08",9709,Not Applicable,Not Applicable
,"Sep., 2003","2003/09",9439,Not Applicable,Not Applicable
,"Oct., 2003","2003/10",10013,Not Applicable,Not Applicable
,"Nov., 2003","2003/11",9793,Not Applicable,Not Applicable
,"Dec., 2003","2003/12",11261,Not Applicable,Not Applicable
,"Jan., 2004","2004/01",10900,Not Applicable,Not Applicable
,"Feb., 2004","2004/02",9890,Not Applicable,Not Applicable
,"Mar., 2004","2004/03",10330,Not Applicable,Not Applicable
