"Notes","Year","Year Code","State","State Code",Deaths,Population,Crude Rate
,"2000","2000","New Hampshire","33",55,88706,62.0
,"2000","2000","New Jersey","34",712,644123,110.5
,"2000","2000","New Mexico","35",170,118704,143.2
,"2000","2000","New York","36",1445,1452599,99.5
,"2000","2000","North Carolina","37",774,611893,126.5
,"2000","2000","North Dakota","38",29,38095,76.1
,"2000","2000","Ohio","39",791,784312,100.9
,"2000","2000","Oklahoma","40",313,222621,140.6
,"2000","2000","Oregon","41",216,236845,91.2
,"2000","2000","Pennsylvania","42",955,827785,115.4
,"2000","2000","Rhode Island","44",56,75594,74.1
,"2000","2000","South Carolina","45",423,283976,149.0
,"2000","2000","South Dakota","46",63,45929,137.2
,"2000","2000","Tennessee","47",616,412072,149.5
,"2000","2000","Texas","48",1806,1570561,115.0
,"2000","2000","Utah","49",158,148590,106.3
,"2000","2000","Vermont","50",38,40385,94.1
,"2000","2000","Virginia","51",558,539793,103.4
,"2000","2000","Washington","53",419,437478,95.8
,"2000","2000","West Virginia","54",146,115517,126.4
,"2000","2000","Wisconsin","55",328,372255,88.1
,"2000","2000","Wyoming","56",36,29770,120.9
"Total","2000","2000",,,22770,20510388,111.0
,"2001","2001","Alabama","01",480,302186,158.8
,"2001","2001","Alaska","02",67,46006,145.6
,"2001","2001","Arizona","04",495,377471,131.1
,"2001","2001","Arkansas","05",289,176768,163.5
,"2001","2001","California","06",2455,2722640,90.2
,"2001","2001","Colorado","08",379,346383,109.4
,"2001","2001","Connecticut","09",224,245375,91.3
,"2001","2001","Delaware","10",74,57067,129.7
,"2001","2001","District of Columbia","11",95,50231,189.1
,"2001","2001","Florida","12",1468,1100658,133.4
,"2001","2001","Georgia","13",858,671863,127.7
,"2001","2001","Hawaii","15",84,86993,96.6
,"2001","2001","Idaho","16",75,86420,86.8
,"2001","2001","Illinois","17",1050,923737,113.7
,"2001","2001","Indiana","18",466,424721,109.7
,"2001","2001","Iowa","19",140,186612,75.0
,"2001","2001","Kansas","20",187,177007,105.6
,"2001","2001","Kentucky","21",392,288426,135.9
,"2001","2001","Louisiana","22",499,302237,165.1
,"2001","2001","Maine","23",90,84770,106.2
,"2001","2001","Maryland","24",492,401785,122.5
,"2001","2001","Massachusetts","25",433,486504,89.0
,"2001","2001","Michigan","26",819,708645,115.6
,"2001","2001","Minnesota","27",264,354983,74.4
,"2001","2001","Mississippi","28",346,189784,182.3
,"2001","2001","Missouri","29",489,379305,128.9
,"2001","2001","Montana","30",69,52678,131.0
,"2001","2001","Nebraska","31",110,111972,98.2
,"2001","2001","Nevada","32",209,164990,126.7
,"2001","2001","New Hampshire","33",65,88671,73.3
,"2001","2001","New Jersey","34",779,637357,122.2
,"2001","2001","New Mexico","35",182,117051,155.5
,"2001","2001","New York","36",1716,1439209,119.2
,"2001","2001","North Carolina","37",748,627407,119.2
,"2001","2001","North Dakota","38",34,37773,90.0
,"2001","2001","Ohio","39",877,780402,112.4
,"2001","2001","Oklahoma","40",305,225157,135.5
,"2001","2001","Oregon","41",234,243274,96.2
,"2001","2001","Pennsylvania","42",869,816343,106.5
,"2001","2001","Rhode Island","44",66,74335,88.8
,"2001","2001","South Carolina","45",435,284915,152.7
,"2001","2001","South Dakota","46",53,45913,115.4
,"2001","2001","Tennessee","47",611,414420,147.4
,"2001","2001","Texas","48",1783,1611160,110.7
,"2001","2001","Utah","49",190,155912,121.9
,"2001","2001","Vermont","50",33,39963,82.6
,"2001","2001","Virginia","51",538,543999,98.9
,"2001","2001","Washington","53",372,444520,83.7
,"2001","2001","West Virginia","54",141,115248,122.3
,"2001","2001","Wisconsin","55",296,371041,79.8
,"2001","2001","Wyoming","56",47,29888,157.3
"Total","2001","2001",,,23472,20652175,113.7
,"2002","2002","Alabama","01",493,302668,162.9
,"2002","2002","Alaska","02",56,45497,123.1
,"2002","2002","Arizona","04",506,385105,131.4
,"2002","2002","Arkansas","05",278,177053,157.0
,"2002","2002","California","06",2494,2721499,91.6
,"2002","2002","Colorado","08",334,352813,94.7
,"2002","2002","Connecticut","09",212,241267,87.9
,"2002","2002","Delaware","10",70,56087,124.8
,"2002","2002","District of Columbia","11",83,50849,163.2
,"2002","2002","Florida","12",1537,1112664,138.1
,"2002","2002","Georgia","13",874,679291,128.7
,"2002","2002","Hawaii","15",82,86924,94.3
,"2002","2002","Idaho","16",62,87440,70.9
,"2002","2002","Illinois","17",1038,923515,112.4
,"2002","2002","Indiana","18",428,424161,100.9
,"2002","2002","Iowa","19",150,185993,80.6
,"2002","2002","Kansas","20",167,178102,93.8
,"2002","2002","Kentucky","21",440,289407,152.0
,"2002","2002","Louisiana","22",526,300674,174.9
,"2002","2002","Maine","23",86,83530,103.0
,"2002","2002","Maryland","24",498,397908,125.2
,"2002","2002","Massachusetts","25",443,475323,93.2
,"2002","2002","Michigan","26",844,702771,120.1
,"2002","2002","Minnesota","27",276,351308,78.6
,"2002","2002","Mississippi","28",377,190967,197.4
,"2002","2002","Missouri","29",457,379635,120.4
,"2002","2002","Montana","30",67,52926,126.6
,"2002","2002","Nebraska","31",118,112864,104.6
,"2002","2002","Nevada","32",208,169691,122.6
,"2002","2002","New Hampshire","33",70,87746,79.8
,"2002","2002","New Jersey","34",618,626959,98.6
,"2002","2002","New Mexico","35",201,117703,170.8
,"2002","2002","New York","36",1310,1413944,92.6
,"2002","2002","North Carolina","37",801,634518,126.2
,"2002","2002","North Dakota","38",34,37499,90.7
,"2002","2002","Ohio","39",876,772568,113.4
,"2002","2002","Oklahoma","40",295,228261,129.2
,"2002","2002","Oregon","41",264,247580,106.6
,"2002","2002","Pennsylvania","42",928,803493,115.5
,"2002","2002","Rhode Island","44",56,73546,76.1
,"2002","2002","South Carolina","45",457,286700,159.4
,"2002","2002","South Dakota","46",62,45762,135.5
,"2002","2002","Tennessee","47",675,416294,162.1
,"2002","2002","Texas","48",1820,1643508,110.7
,"2002","2002","Utah","49",174,161586,107.7
,"2002","2002","Vermont","50",29,39599,73.2
,"2002","2002","Virginia","51",559,543024,102.9
,"2002","2002","Washington","53",412,446167,92.3
,"2002","2002","West Virginia","54",183,115922,157.9
,"2002","2002","Wisconsin","55",324,367381,88.2
,"2002","2002","Wyoming","56",44,30614,143.7
"Total","2002","2002",,,23396,20658306,113.3
,"2003","2003","Alabama","01",467,302722,154.3
,"2003","2003","Alaska","02",58,44958,129.0
,"2003","2003","Arizona","04",519,387476,133.9
,"2003","2003","Arkansas","05",267,176867,151.0
,"2003","2003","California","06",2461,2696223,91.3
,"2003","2003","Colorado","08",337,350748,96.1
,"2003","2003","Connecticut","09",191,234457,81.5
,"2003","2003","Delaware","10",66,54827,120.4
,"2003","2003","District of Columbia","11",85,50671,167.7
,"2003","2003","Florida","12",1478,1115300,132.5
,"2003","2003","Georgia","13",851,679458,125.2
,"2003","2003","Hawaii","15",71,85224,83.3
,"2003","2003","Idaho","16",89,88655,100.4
,"2003","2003","Illinois","17",959,913055,105.0
,"2003","2003","Indiana","18",532,422930,125.8
,"2003","2003","Iowa","19",153,184337,83.0
,"2003","2003","Kansas","20",154,178068,86.5
,"2003","2003","Kentucky","21",435,287976,151.1
,"2003","2003","Louisiana","22",560,297079,188.5
,"2003","2003","Maine","23",74,81736,90.5
,"2003","2003","Maryland","24",485,389298,124.6
,"2003","2003","Massachusetts","25",428,458426,93.4
,"2003","2003","Michigan","26",758,690708,109.7
,"2003","2003","Minnesota","27",271,344993,78.6
,"2003","2003","Mississippi","28",374,191108,195.7
,"2003","2003","Missouri","29",445,377648,117.8
,"2003","2003","Montana","30",78,53334,146.2
,"2003","2003","Nebraska","31",108,113526,95.1
,"2003","2003","Nevada","32",222,171557,129.4
,"2003","2003","New Hampshire","33",58,86104,67.4
,"2003","2003","New Jersey","34",613,612795,100.0
,"2003","2003","New Mexico","35",214,117589,182.0
,"2003","2003","New York","36",1218,1377591,88.4
,"2003","2003","North Carolina","37",745,632988,117.7
,"2003","2003","North Dakota","38",32,37760,84.7
,"2003","2003","Ohio","39",880,757696,116.1
,"2003","2003","Oklahoma","40",359,228494,157.1
,"2003","2003","Oregon","41",243,248435,97.8
,"2003","2003","Pennsylvania","42",885,785400,112.7
,"2003","2003","Rhode Island","44",90,71354,126.1
,"2003","2003","South Carolina","45",430,285760,150.5
,"2003","2003","South Dakota","46",60,45258,132.6
,"2003","2003","Tennessee","47",677,414864,163.2
,"2003","2003","Texas","48",1862,1657013,112.4
,"2003","2003","Utah","49",189,166428,113.6
,"2003","2003","Vermont","50",36,38690,93.0
,"2003","2003","Virginia","51",547,537978,101.7
,"2003","2003","Washington","53",390,438279,89.0
,"2003","2003","West Virginia","54",184,116498,157.9
,"2003","2003","Wisconsin","55",323,361224,89.4
,"2003","2003","Wyoming","56",39,30647,127.3
"Total","2003","2003",,,23050,20472210,112.6
,"2004","2004","Alabama","01",476,299896,158.7
,"2004","2004","Alaska","02",63,44478,141.6
,"2004","2004","Arizona","04",447,389610,114.7
,"2004","2004","Arkansas","05",299,176072,169.8
,"2004","2004","California","06",2411,2648724,91.0
,"2004","2004","Colorado","08",350,347503,100.7
,"2004","2004","Connecticut","09",191,225636,84.6
,"2004","2004","Delaware","10",65,53668,121.1
,"2004","2004","District of Columbia","11",92,50295,182.9
,"2004","2004","Florida","12",1433,1117654,128.2
,"2004","2004","Georgia","13",806,675927,119.2
,"2004","2004","Hawaii","15",72,84611,85.1
,"2004","2004","Idaho","16",78,89633,87.0
,"2004","2004","Illinois","17",890,895938,99.3
,"2004","2004","Indiana","18",472,417066,113.2
,"2004","2004","Iowa","19",160,180717,88.5
,"2004","2004","Kansas","20",174,176147,98.8
,"2004","2004","Kentucky","21",423,285333,148.2
,"2004","2004","Louisiana","22",551,293053,188.0
,"2004","2004","Maine","23",62,79460,78.0
,"2004","2004","Maryland","24",453,376831,120.2
,"2004","2004","Massachusetts","25",359,439126,81.8
,"2004","2004","Michigan","26",770,670625,114.8
,"2004","2004","Minnesota","27",248,335524,73.9
,"2004","2004","Mississippi","28",360,189778,189.7
,"2004","2004","Missouri","29",455,371944,122.3
,"2004","2004","Montana","30",59,53681,109.9
,"2004","2004","Nebraska","31",86,113300,75.9
,"2004","2004","Nevada","32",210,175220,119.8
,"2004","2004","New Hampshire","33",59,82956,71.1
,"2004","2004","New Jersey","34",545,595797,91.5
,"2004","2004","New Mexico","35",204,117410,173.8
,"2004","2004","New York","36",1139,1330171,85.6
,"2004","2004","North Carolina","37",761,629605,120.9
,"2004","2004","North Dakota","38",38,38231,99.4
,"2004","2004","Ohio","39",794,734942,108.0
,"2004","2004","Oklahoma","40",347,227492,152.5
,"2004","2004","Oregon","41",222,245397,90.5
,"2004","2004","Pennsylvania","42",849,760151,111.7
,"2004","2004","Rhode Island","44",55,68807,79.9
,"2004","2004","South Carolina","45",423,283538,149.2
,"2004","2004","South Dakota","46",52,44962,115.7
,"2004","2004","Tennessee","47",603,410768,146.8
,"2004","2004","Texas","48",1833,1660785,110.4
,"2004","2004","Utah","49",195,172279,113.2
,"2004","2004","Vermont","50",33,37544,87.9
,"2004","2004","Virginia","51",523,531092,98.5
,"2004","2004","Washington","53",376,430427,87.4
,"2004","2004","West Virginia","54",183,114915,159.2
,"2004","2004","Wisconsin","55",311,353980,87.9
,"2004","2004","Wyoming","56",37,30802,120.1
"Total","2004","2004",,,22097,20159501,109.6
,"2005","2005","Alabama","01",505,295263,171.0
,"2005","2005","Alaska","02",58,43739,132.6
,"2005","2005","Arizona","04",523,392959,133.1
,"2005","2005","Arkansas","05",286,174746,163.7
,"2005","2005","California","06",2239,2572421,87.0
,"2005","2005","Colorado","08",334,339536,98.4
,"2005","2005","Connecticut","09",189,215637,87.6
,"2005","2005","Delaware","10",59,52154,113.1
,"2005","2005","District of Columbia","11",80,48752,164.1
,"2005","2005","Florida","12",1514,1111695,136.2
,"2005","2005","Georgia","13",855,663600,128.8
,"2005","2005","Hawaii","15",71,83547,85.0
,"2005","2005","Idaho","16",91,91047,99.9
,"2005","2005","Illinois","17",889,872576,101.9
,"2005","2005","Indiana","18",510,409729,124.5
,"2005","2005","Iowa","19",143,178902,79.9
,"2005","2005","Kansas","20",168,173232,97.0
,"2005","2005","Kentucky","21",415,280989,147.7
,"2005","2005","Louisiana","22",551,287648,191.6
,"2005","2005","Maine","23",82,76121,107.7
,"2005","2005","Maryland","24",460,364655,126.1
,"2005","2005","Massachusetts","25",383,417592,91.7
,"2005","2005","Michigan","26",774,645072,120.0
,"2005","2005","Minnesota","27",261,327505,79.7
,"2005","2005","Mississippi","28",413,187054,220.8
,"2005","2005","Missouri","29",463,364308,127.1
,"2005","2005","Montana","30",79,53837,146.7
,"2005","2005","Nebraska","31",103,113502,90.7
,"2005","2005","Nevada","32",220,176340,124.8
,"2005","2005","New Hampshire","33",70,79816,87.7
,"2005","2005","New Jersey","34",573,573894,99.8
,"2005","2005","New Mexico","35",181,116328,155.6
,"2005","2005","New York","36",1045,1274472,82.0
,"2005","2005","North Carolina","37",804,619881,129.7
,"2005","2005","North Dakota","38",33,38299,86.2
,"2005","2005","Ohio","39",845,709501,119.1
,"2005","2005","Oklahoma","40",328,226186,145.0
,"2005","2005","Oregon","41",254,242488,104.7
,"2005","2005","Pennsylvania","42",849,733122,115.8
,"2005","2005","Rhode Island","44",46,65268,70.5
,"2005","2005","South Carolina","45",469,278267,168.5
,"2005","2005","South Dakota","46",56,44934,124.6
,"2005","2005","Tennessee","47",631,403848,156.2
,"2005","2005","Texas","48",1835,1655297,110.9
,"2005","2005","Utah","49",173,179341,96.5
,"2005","2005","Vermont","50",38,36244,104.8
,"2005","2005","Virginia","51",503,521121,96.5
,"2005","2005","Washington","53",382,419389,91.1
,"2005","2005","West Virginia","54",166,113756,145.9
,"2005","2005","Wisconsin","55",316,347477,90.9
,"2005","2005","Wyoming","56",42,30850,136.1
"Total","2005","2005",,,22357,19723937,113.3
,"2006","2006","Alabama","01",563,288248,195.3
,"2006","2006","Alaska","02",68,43369,156.8
,"2006","2006","Arizona","04",516,396538,130.1
,"2006","2006","Arkansas","05",321,172938,185.6
,"2006","2006","California","06",2266,2512058,90.2
,"2006","2006","Colorado","08",330,334947,98.5
,"2006","2006","Connecticut","09",158,207734,76.1
,"2006","2006","Delaware","10",61,50735,120.2
,"2006","2006","District of Columbia","11",80,48803,163.9
,"2006","2006","Florida","12",1440,1094633,131.6
,"2006","2006","Georgia","13",835,654603,127.6
,"2006","2006","Hawaii","15",83,82917,100.1
,"2006","2006","Idaho","16",86,91630,93.9
,"2006","2006","Illinois","17",850,852538,99.7
,"2006","2006","Indiana","18",481,399289,120.5
,"2006","2006","Iowa","19",127,175007,72.6
,"2006","2006","Kansas","20",192,170436,112.7
,"2006","2006","Kentucky","21",479,272602,175.7
,"2006","2006","Louisiana","22",538,259521,207.3
,"2006","2006","Maine","23",71,73229,97.0
,"2006","2006","Maryland","24",442,354146,124.8
,"2006","2006","Massachusetts","25",314,401913,78.1
,"2006","2006","Michigan","26",727,610093,119.2
,"2006","2006","Minnesota","27",267,321252,83.1
,"2006","2006","Mississippi","28",384,180945,212.2
,"2006","2006","Missouri","29",527,355143,148.4
,"2006","2006","Montana","30",72,53016,135.8
,"2006","2006","Nebraska","31",89,112007,79.5
,"2006","2006","Nevada","32",215,178203,120.6
,"2006","2006","New Hampshire","33",61,76085,80.2
,"2006","2006","New Jersey","34",554,555430,99.7
,"2006","2006","New Mexico","35",216,116588,185.3
,"2006","2006","New York","36",1028,1234210,83.3
,"2006","2006","North Carolina","37",720,610716,117.9
,"2006","2006","North Dakota","38",38,37575,101.1
,"2006","2006","Ohio","39",779,681356,114.3
,"2006","2006","Oklahoma","40",359,223686,160.5
,"2006","2006","Oregon","41",226,241351,93.6
,"2006","2006","Pennsylvania","42",869,708505,122.7
,"2006","2006","Rhode Island","44",45,61673,73.0
,"2006","2006","South Carolina","45",426,273229,155.9
,"2006","2006","South Dakota","46",59,44553,132.4
,"2006","2006","Tennessee","47",606,394269,153.7
,"2006","2006","Texas","48",1866,1657359,112.6
,"2006","2006","Utah","49",189,181942,103.9
,"2006","2006","Vermont","50",32,34737,92.1
,"2006","2006","Virginia","51",458,509756,89.8
,"2006","2006","Washington","53",372,414996,89.6
,"2006","2006","West Virginia","54",214,109983,194.6
,"2006","2006","Wisconsin","55",314,337939,92.9
,"2006","2006","Wyoming","56",42,30737,136.6
"Total","2006","2006",,,22055,19285168,114.4
,"2007","2007","Alabama","01",514,286033,179.7
,"2007","2007","Alaska","02",65,43446,149.6
,"2007","2007","Arizona","04",545,400894,135.9
,"2007","2007","Arkansas","05",259,172858,149.8
,"2007","2007","California","06",2163,2488229,86.9
,"2007","2007","Colorado","08",291,335759,86.7
,"2007","2007","Connecticut","09",179,203854,87.8
,"2007","2007","Delaware","10",49,50353,97.3
,"2007","2007","District of Columbia","11",87,48747,178.5
,"2007","2007","Florida","12",1487,1081460,137.5
,"2007","2007","Georgia","13",823,648845,126.8
,"2007","2007","Hawaii","15",78,81701,95.5
,"2007","2007","Idaho","16",103,94913,108.5
,"2007","2007","Illinois","17",820,846449,96.9
,"2007","2007","Indiana","18",504,396024,127.3
,"2007","2007","Iowa","19",156,174859,89.2
,"2007","2007","Kansas","20",176,170408,103.3
,"2007","2007","Kentucky","21",406,270066,150.3
,"2007","2007","Louisiana","22",548,262684,208.6
,"2007","2007","Maine","23",78,71615,108.9
,"2007","2007","Maryland","24",424,348828,121.5
,"2007","2007","Massachusetts","25",300,394990,76.0
,"2007","2007","Michigan","26",713,587179,121.4
,"2007","2007","Minnesota","27",230,322581,71.3
,"2007","2007","Mississippi","28",324,179815,180.2
,"2007","2007","Missouri","29",476,353627,134.6
,"2007","2007","Montana","30",56,53708,104.3
,"2007","2007","Nebraska","31",91,111309,81.8
,"2007","2007","Nevada","32",214,181471,117.9
,"2007","2007","New Hampshire","33",59,73224,80.6
,"2007","2007","New Jersey","34",493,547730,90.0
,"2007","2007","New Mexico","35",212,117810,180.0
,"2007","2007","New York","36",1001,1229096,81.4
,"2007","2007","North Carolina","37",739,606706,121.8
,"2007","2007","North Dakota","38",33,37712,87.5
,"2007","2007","Ohio","39",836,668575,125.0
,"2007","2007","Oklahoma","40",369,224067,164.7
,"2007","2007","Oregon","41",240,243190,98.7
,"2007","2007","Pennsylvania","42",811,699423,116.0
,"2007","2007","Rhode Island","44",61,59928,101.8
,"2007","2007","South Carolina","45",444,274024,162.0
,"2007","2007","South Dakota","46",38,45683,83.2
,"2007","2007","Tennessee","47",586,391488,149.7
,"2007","2007","Texas","48",1834,1667606,110.0
,"2007","2007","Utah","49",245,190780,128.4
,"2007","2007","Vermont","50",33,33694,97.9
,"2007","2007","Virginia","51",493,503981,97.8
,"2007","2007","Washington","53",379,417319,90.8
,"2007","2007","West Virginia","54",213,109162,195.1
,"2007","2007","Wisconsin","55",314,335350,93.6
,"2007","2007","Wyoming","56",49,31512,155.5
"Total","2007","2007",,,21641,19170765,112.9
,"2008","2008","Alabama","01",491,287272,170.9
,"2008","2008","Alaska","02",61,44137,138.2
,"2008","2008","Arizona","04",480,406053,118.2
,"2008","2008","Arkansas","05",309,175268,176.3
,"2008","2008","California","06",2079,2497578,83.2
,"2008","2008","Colorado","08",353,340567,103.7
,"2008","2008","Connecticut","09",163,202930,80.3
,"2008","2008","Delaware","10",73,51602,141.5
,"2008","2008","District of Columbia","11",66,50168,131.6
,"2008","2008","Florida","12",1461,1079825,135.3
,"2008","2008","Georgia","13",789,649244,121.5
,"2008","2008","Hawaii","15",84,83398,100.7
,"2008","2008","Idaho","16",109,96907,112.5
,"2008","2008","Illinois","17",846,847213,99.9
,"2008","2008","Indiana","18",510,397788,128.2
,"2008","2008","Iowa","19",167,176850,94.4
,"2008","2008","Kansas","20",174,172155,101.1
,"2008","2008","Kentucky","21",428,270962,158.0
,"2008","2008","Louisiana","22",494,269714,183.2
,"2008","2008","Maine","23",82,71184,115.2
,"2008","2008","Maryland","24",392,351178,111.6
,"2008","2008","Massachusetts","25",298,394280,75.6
,"2008","2008","Michigan","26",710,575323,123.4
,"2008","2008","Minnesota","27",247,327529,75.4
,"2008","2008","Mississippi","28",331,180595,183.3
,"2008","2008","Missouri","29",489,355243,137.7
,"2008","2008","Montana","30",89,55003,161.8
,"2008","2008","Nebraska","31",97,112497,86.2
,"2008","2008","Nevada","32",234,185619,126.1
,"2008","2008","New Hampshire","33",62,71745,86.4
,"2008","2008","New Jersey","34",468,548197,85.4
,"2008","2008","New Mexico","35",226,120107,188.2
,"2008","2008","New York","36",1028,1240874,82.8
,"2008","2008","North Carolina","37",746,613810,121.5
,"2008","2008","North Dakota","38",41,37844,108.3
,"2008","2008","Ohio","39",813,670378,121.3
,"2008","2008","Oklahoma","40",358,226970,157.7
,"2008","2008","Oregon","41",216,248520,86.9
,"2008","2008","Pennsylvania","42",832,705068,118.0
,"2008","2008","Rhode Island","44",54,60561,89.2
,"2008","2008","South Carolina","45",399,277774,143.6
,"2008","2008","South Dakota","46",54,46577,115.9
,"2008","2008","Tennessee","47",609,393482,154.8
,"2008","2008","Texas","48",1874,1685788,111.2
,"2008","2008","Utah","49",210,201357,104.3
,"2008","2008","Vermont","50",27,33614,80.3
,"2008","2008","Virginia","51",474,506336,93.6
,"2008","2008","Washington","53",360,427914,84.1
,"2008","2008","West Virginia","54",181,108886,166.2
,"2008","2008","Wisconsin","55",307,338218,90.8
,"2008","2008","Wyoming","56",44,32703,134.5
"Total","2008","2008",,,21489,19304805,111.3
,"2009","2009","Alabama","01",496,293352,169.1
,"2009","2009","Alaska","02",68,45643,149.0
,"2009","2009","Arizona","04",505,412192,122.5
,"2009","2009","Arkansas","05",302,179622,168.1
,"2009","2009","California","06",2169,2534696,85.6
,"2009","2009","Colorado","08",346,347863,99.5
,"2009","2009","Connecticut","09",157,204925,76.6
,"2009","2009","Delaware","10",80,53021,150.9
,"2009","2009","District of Columbia","11",58,53032,109.4
,"2009","2009","Florida","12",1446,1089985,132.7
,"2009","2009","Georgia","13",843,654958,128.7
,"2009","2009","Hawaii","15",81,85750,94.5
,"2009","2009","Idaho","16",104,100627,103.4
,"2009","2009","Illinois","17",828,855772,96.8
,"2009","2009","Indiana","18",499,402710,123.9
,"2009","2009","Iowa","19",144,180582,79.7
,"2009","2009","Kansas","20",217,176764,122.8
,"2009","2009","Kentucky","21",437,275654,158.5
,"2009","2009","Louisiana","22",481,283132,169.9
,"2009","2009","Maine","23",71,71749,99.0
,"2009","2009","Maryland","24",414,359840,115.1
,"2009","2009","Massachusetts","25",344,400058,86.0
,"2009","2009","Michigan","26",701,572691,122.4
,"2009","2009","Minnesota","27",252,336819,74.8
,"2009","2009","Mississippi","28",337,184282,182.9
,"2009","2009","Missouri","29",508,363923,139.6
,"2009","2009","Montana","30",87,57533,151.2
,"2009","2009","Nebraska","31",111,114397,97.0
,"2009","2009","Nevada","32",196,188632,103.9
,"2009","2009","New Hampshire","33",60,71342,84.1
,"2009","2009","New Jersey","34",495,551333,89.8
,"2009","2009","New Mexico","35",210,122951,170.8
,"2009","2009","New York","36",1000,1262714,79.2
,"2009","2009","North Carolina","37",728,616711,118.0
,"2009","2009","North Dakota","38",50,39644,126.1
,"2009","2009","Ohio","39",886,681723,130.0
,"2009","2009","Oklahoma","40",344,234800,146.5
,"2009","2009","Oregon","41",231,254873,90.6
,"2009","2009","Pennsylvania","42",873,718839,121.4
,"2009","2009","Rhode Island","44",48,61216,78.4
,"2009","2009","South Carolina","45",381,282140,135.0
,"2009","2009","South Dakota","46",53,48333,109.7
,"2009","2009","Tennessee","47",635,400669,158.5
,"2009","2009","Texas","48",1938,1724325,112.4
,"2009","2009","Utah","49",233,211844,110.0
,"2009","2009","Vermont","50",24,33751,71.1
,"2009","2009","Virginia","51",435,514551,84.5
