"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2018","2018","Rhode Island","44",28,130247,21.5
,"2018","2018","South Carolina","45",283,643448,44.0
,"2018","2018","South Dakota","46",65,118556,54.8
,"2018","2018","Tennessee","47",384,855439,44.9
,"2018","2018","Texas","48",1324,4123762,32.1
,"2018","2018","Utah","49",173,515784,33.5
,"2018","2018","Vermont","50",18,76046,Unreliable
,"2018","2018","Virginia","51",343,1070646,32.0
,"2018","2018","Washington","53",296,909851,32.5
,"2018","2018","West Virginia","54",82,211615,38.7
,"2018","2018","Wisconsin","55",218,747766,29.2
,"2018","2018","Wyoming","56",24,75417,31.8
"Total","2018","2018",,,13500,41976748,32.2
,"2019","2019","Alabama","01",301,624113,48.2
,"2019","2019","Alaska","02",76,94176,80.7
,"2019","2019","Arizona","04",393,955118,41.1
,"2019","2019","Arkansas","05",177,397717,44.5
,"2019","2019","California","06",1198,5062831,23.7
,"2019","2019","Colorado","08",284,728987,39.0
,"2019","2019","Connecticut","09",97,453134,21.4
,"2019","2019","Delaware","10",38,117881,32.2
,"2019","2019","District of Columbia","11",34,65792,51.7
,"2019","2019","Florida","12",760,2408483,31.6
,"2019","2019","Georgia","13",512,1459536,35.1
,"2019","2019","Hawaii","15",49,158163,31.0
,"2019","2019","Idaho","16",84,256656,32.7
,"2019","2019","Illinois","17",496,1628648,30.5
,"2019","2019","Indiana","18",347,904788,38.4
,"2019","2019","Iowa","19",139,420543,33.1
,"2019","2019","Kansas","20",151,400397,37.7
,"2019","2019","Kentucky","21",215,569907,37.7
,"2019","2019","Louisiana","22",293,600579,48.8
,"2019","2019","Maine","23",41,150197,27.3
,"2019","2019","Maryland","24",237,757229,31.3
,"2019","2019","Massachusetts","25",144,832419,17.3
,"2019","2019","Michigan","26",380,1254923,30.3
,"2019","2019","Minnesota","27",200,730878,27.4
,"2019","2019","Mississippi","28",215,407632,52.7
,"2019","2019","Missouri","29",337,780786,43.2
,"2019","2019","Montana","30",65,129384,50.2
,"2019","2019","Nebraska","31",86,266584,32.3
,"2019","2019","Nevada","32",114,381647,29.9
,"2019","2019","New Hampshire","33",35,158679,22.1
,"2019","2019","New Jersey","34",243,1104539,22.0
,"2019","2019","New Mexico","35",132,277947,47.5
,"2019","2019","New York","36",465,2276104,20.4
,"2019","2019","North Carolina","37",464,1353801,34.3
,"2019","2019","North Dakota","38",38,95645,39.7
,"2019","2019","Ohio","39",520,1487578,35.0
,"2019","2019","Oklahoma","40",224,535055,41.9
,"2019","2019","Oregon","41",138,495217,27.9
,"2019","2019","Pennsylvania","42",434,1553565,27.9
,"2019","2019","Rhode Island","44",24,129123,18.6
,"2019","2019","South Carolina","45",275,648599,42.4
,"2019","2019","South Dakota","46",62,118466,52.3
,"2019","2019","Tennessee","47",359,855582,42.0
,"2019","2019","Texas","48",1430,4156116,34.4
,"2019","2019","Utah","49",181,521832,34.7
,"2019","2019","Vermont","50",16,74274,Unreliable
,"2019","2019","Virginia","51",309,1067063,29.0
,"2019","2019","Washington","53",262,915053,28.6
,"2019","2019","West Virginia","54",89,209168,42.5
,"2019","2019","Wisconsin","55",219,744359,29.4
,"2019","2019","Wyoming","56",40,75945,52.7
"Total","2019","2019",,,13422,41852838,32.1
,"2020","2020","Alabama","01",297,620337,47.9
,"2020","2020","Alaska","02",61,93876,65.0
,"2020","2020","Arizona","04",478,960140,49.8
,"2020","2020","Arkansas","05",222,397553,55.8
,"2020","2020","California","06",1618,5018826,32.2
,"2020","2020","Colorado","08",349,727811,48.0
,"2020","2020","Connecticut","09",113,445128,25.4
,"2020","2020","Delaware","10",44,118596,37.1
,"2020","2020","District of Columbia","11",41,66700,61.5
,"2020","2020","Florida","12",917,2414379,38.0
,"2020","2020","Georgia","13",618,1458842,42.4
,"2020","2020","Hawaii","15",32,153398,20.9
,"2020","2020","Idaho","16",109,259911,41.9
,"2020","2020","Illinois","17",627,1608019,39.0
,"2020","2020","Indiana","18",392,899619,43.6
,"2020","2020","Iowa","19",160,420998,38.0
,"2020","2020","Kansas","20",185,399569,46.3
,"2020","2020","Kentucky","21",285,567739,50.2
,"2020","2020","Louisiana","22",362,596490,60.7
,"2020","2020","Maine","23",51,148897,34.3
,"2020","2020","Maryland","24",251,755284,33.2
,"2020","2020","Massachusetts","25",156,824777,18.9
,"2020","2020","Michigan","26",458,1238443,37.0
,"2020","2020","Minnesota","27",228,731651,31.2
,"2020","2020","Mississippi","28",237,402683,58.9
,"2020","2020","Missouri","29",369,778428,47.4
,"2020","2020","Montana","30",66,130639,50.5
,"2020","2020","Nebraska","31",92,266580,34.5
,"2020","2020","Nevada","32",179,385221,46.5
,"2020","2020","New Hampshire","33",39,156737,24.9
,"2020","2020","New Jersey","34",237,1096345,21.6
,"2020","2020","New Mexico","35",148,277868,53.3
,"2020","2020","New York","36",546,2243929,24.3
,"2020","2020","North Carolina","37",520,1355997,38.3
,"2020","2020","North Dakota","38",41,97332,42.1
,"2020","2020","Ohio","39",555,1473356,37.7
,"2020","2020","Oklahoma","40",252,535810,47.0
,"2020","2020","Oregon","41",178,494629,36.0
,"2020","2020","Pennsylvania","42",513,1538635,33.3
,"2020","2020","Rhode Island","44",26,126399,20.6
,"2020","2020","South Carolina","45",327,652590,50.1
,"2020","2020","South Dakota","46",51,120111,42.5
,"2020","2020","Tennessee","47",410,854258,48.0
,"2020","2020","Texas","48",1608,4187384,38.4
,"2020","2020","Utah","49",184,526744,34.9
,"2020","2020","Vermont","50",22,73714,29.8
,"2020","2020","Virginia","51",364,1069640,34.0
,"2020","2020","Washington","53",317,918183,34.5
,"2020","2020","West Virginia","54",80,207560,38.5
,"2020","2020","Wisconsin","55",243,740993,32.8
,"2020","2020","Wyoming","56",33,76604,43.1
"Total","2020","2020",,,15691,41715352,37.6
,"2021","2021","Alabama","01",380,650347,58.4
,"2021","2021","Alaska","02",53,96601,54.9
,"2021","2021","Arizona","04",483,960185,50.3
,"2021","2021","Arkansas","05",208,406733,51.1
,"2021","2021","California","06",1602,5140887,31.2
,"2021","2021","Colorado","08",349,740094,47.2
,"2021","2021","Connecticut","09",121,457657,26.4
,"2021","2021","Delaware","10",61,123453,49.4
,"2021","2021","District of Columbia","11",32,67142,47.7
,"2021","2021","Florida","12",988,2479705,39.8
,"2021","2021","Georgia","13",725,1500638,48.3
,"2021","2021","Hawaii","15",43,163193,26.3
,"2021","2021","Idaho","16",112,275056,40.7
,"2021","2021","Illinois","17",672,1657075,40.6
,"2021","2021","Indiana","18",459,926086,49.6
,"2021","2021","Iowa","19",135,435060,31.0
,"2021","2021","Kansas","20",205,412379,49.7
,"2021","2021","Kentucky","21",288,586389,49.1
,"2021","2021","Louisiana","22",432,609433,70.9
,"2021","2021","Maine","23",45,153399,29.3
,"2021","2021","Maryland","24",249,788727,31.6
,"2021","2021","Massachusetts","25",180,852355,21.1
,"2021","2021","Michigan","26",454,1273416,35.7
,"2021","2021","Minnesota","27",270,757349,35.7
,"2021","2021","Mississippi","28",294,409594,71.8
,"2021","2021","Missouri","29",412,800527,51.5
,"2021","2021","Montana","30",105,137096,76.6
,"2021","2021","Nebraska","31",98,277643,35.3
,"2021","2021","Nevada","32",143,395272,36.2
,"2021","2021","New Hampshire","33",40,161112,24.8
,"2021","2021","New Jersey","34",253,1170984,21.6
,"2021","2021","New Mexico","35",166,285011,58.2
,"2021","2021","New York","36",541,2372231,22.8
,"2021","2021","North Carolina","37",658,1373885,47.9
,"2021","2021","North Dakota","38",46,102589,44.8
,"2021","2021","Ohio","39",591,1516666,39.0
,"2021","2021","Oklahoma","40",267,552261,48.3
,"2021","2021","Oregon","41",148,506988,29.2
,"2021","2021","Pennsylvania","42",592,1598703,37.0
,"2021","2021","Rhode Island","44",31,133054,23.3
,"2021","2021","South Carolina","45",366,663284,55.2
,"2021","2021","South Dakota","46",65,124160,52.4
,"2021","2021","Tennessee","47",485,883615,54.9
,"2021","2021","Texas","48",1713,4302935,39.8
,"2021","2021","Utah","49",194,551215,35.2
,"2021","2021","Vermont","50",28,77446,36.2
,"2021","2021","Virginia","51",406,1101167,36.9
,"2021","2021","Washington","53",357,946253,37.7
,"2021","2021","West Virginia","54",95,213252,44.5
,"2021","2021","Wisconsin","55",287,763933,37.6
,"2021","2021","Wyoming","56",49,78215,62.6
"Total","2021","2021",,,16976,43012450,39.5
"Total",,,,,59589,168557388,35.4
