"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 1999"	"1999/01"	"< 1 year"	"0"	2305	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"1 year"	"1"	167	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"2 years"	"2"	119	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"3 years"	"3"	100	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"4 years"	"4"	79	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"5 years"	"5"	69	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"6 years"	"6"	56	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"7 years"	"7"	54	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"8 years"	"8"	43	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"9 years"	"9"	51	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"10 years"	"10"	48	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"11 years"	"11"	57	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"12 years"	"12"	50	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"13 years"	"13"	72	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"14 years"	"14"	88	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"15 years"	"15"	120	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"16 years"	"16"	181	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"17 years"	"17"	236	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"18 years"	"18"	260	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"19 years"	"19"	266	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"20 years"	"20"	260	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"21 years"	"21"	299	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"22 years"	"22"	267	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"23 years"	"23"	288	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"24 years"	"24"	262	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"25 years"	"25"	229	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"26 years"	"26"	242	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"27 years"	"27"	283	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"28 years"	"28"	294	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"29 years"	"29"	322	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"30 years"	"30"	342	Not Applicable	Not Applicable
	"Jan., 1999"	"1999/01"	"31 years"	"31"	327	Not Applicable	Not Applicable
