"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	454	59755	759.8
	"2018"	"2018"	"1 year"	"1"	25	61043	41.0
	"2018"	"2018"	"2 years"	"2"	29	62174	46.6
	"2018"	"2018"	"3 years"	"3"	15	62025	Unreliable
	"2018"	"2018"	"4 years"	"4"	19	62022	Unreliable
	"2018"	"2018"	"5 years"	"5"	10	60482	Unreliable
	"2018"	"2018"	"6 years"	"6"	14	60154	Unreliable
	"2018"	"2018"	"7 years"	"7"	10	60325	Unreliable
	"2018"	"2018"	"8 years"	"8"	Suppressed	59959	Suppressed
	"2018"	"2018"	"9 years"	"9"	Suppressed	60647	Suppressed
	"2018"	"2018"	"10 years"	"10"	12	62799	Unreliable
	"2018"	"2018"	"11 years"	"11"	11	62967	Unreliable
	"2018"	"2018"	"12 years"	"12"	Suppressed	61101	Suppressed
	"2018"	"2018"	"13 years"	"13"	20	60551	33.0
	"2018"	"2018"	"14 years"	"14"	13	59940	Unreliable
	"2018"	"2018"	"15 years"	"15"	23	59483	38.7
	"2018"	"2018"	"16 years"	"16"	21	59474	35.3
	"2018"	"2018"	"17 years"	"17"	47	61015	77.0
	"2018"	"2018"	"18 years"	"18"	57	59616	95.6
	"2018"	"2018"	"19 years"	"19"	54	56425	95.7
	"2018"	"2018"	"20 years"	"20"	62	58353	106.2
	"2018"	"2018"	"21 years"	"21"	71	60238	117.9
	"2018"	"2018"	"22 years"	"22"	71	61430	115.6
	"2018"	"2018"	"23 years"	"23"	94	63936	147.0
	"2018"	"2018"	"24 years"	"24"	97	65351	148.4
	"2018"	"2018"	"25 years"	"25"	101	66169	152.6
	"2018"	"2018"	"26 years"	"26"	79	68317	115.6
	"2018"	"2018"	"27 years"	"27"	102	71394	142.9
	"2018"	"2018"	"28 years"	"28"	107	70320	152.2
	"2018"	"2018"	"29 years"	"29"	131	67619	193.7
	"2018"	"2018"	"30 years"	"30"	118	64709	182.4
	"2018"	"2018"	"31 years"	"31"	118	64101	184.1
	"2018"	"2018"	"32 years"	"32"	136	64974	209.3
	"2018"	"2018"	"33 years"	"33"	156	65741	237.3
	"2018"	"2018"	"34 years"	"34"	134	63838	209.9
