"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	53	10557	502.0
	"2018"	"2018"	"6 years"	"6"	0	10979	Unreliable
	"2018"	"2018"	"7 years"	"7"	0	11081	Unreliable
	"2018"	"2018"	"8 years"	"8"	0	11038	Unreliable
	"2018"	"2018"	"9 years"	"9"	0	10944	Unreliable
	"2018"	"2018"	"17 years"	"17"	0	12551	Unreliable
	"2018"	"2018"	"22 years"	"22"	11	14646	Unreliable
	"2018"	"2018"	"24 years"	"24"	16	14630	Unreliable
	"2018"	"2018"	"27 years"	"27"	17	15493	Unreliable
	"2018"	"2018"	"28 years"	"28"	24	15729	152.6
	"2018"	"2018"	"30 years"	"30"	26	15018	173.1
	"2018"	"2018"	"31 years"	"31"	14	14218	Unreliable
	"2018"	"2018"	"32 years"	"32"	14	13766	Unreliable
	"2018"	"2018"	"33 years"	"33"	11	13598	Unreliable
	"2018"	"2018"	"34 years"	"34"	14	13262	Unreliable
	"2018"	"2018"	"35 years"	"35"	31	13265	233.7
	"2018"	"2018"	"36 years"	"36"	22	13291	165.5
	"2018"	"2018"	"37 years"	"37"	21	13200	159.1
	"2018"	"2018"	"38 years"	"38"	14	13245	Unreliable
	"2018"	"2018"	"39 years"	"39"	21	12404	169.3
	"2018"	"2018"	"40 years"	"40"	23	12037	191.1
	"2018"	"2018"	"41 years"	"41"	21	11770	178.4
	"2018"	"2018"	"42 years"	"42"	19	11352	Unreliable
	"2018"	"2018"	"43 years"	"43"	25	11928	209.6
	"2018"	"2018"	"44 years"	"44"	23	11694	196.7
	"2018"	"2018"	"45 years"	"45"	33	12081	273.2
	"2018"	"2018"	"46 years"	"46"	29	12739	227.6
	"2018"	"2018"	"47 years"	"47"	38	13594	279.5
	"2018"	"2018"	"48 years"	"48"	35	14121	247.9
	"2018"	"2018"	"49 years"	"49"	44	13608	323.3
	"2018"	"2018"	"50 years"	"50"	37	13800	268.1
	"2018"	"2018"	"51 years"	"51"	51	14225	358.5
	"2018"	"2018"	"52 years"	"52"	60	14439	415.5
