"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	306	35878	852.9
	"2018"	"2018"	"1 year"	"1"	34	36911	92.1
	"2018"	"2018"	"2 years"	"2"	19	37345	Unreliable
	"2018"	"2018"	"4 years"	"4"	10	37647	Unreliable
	"2018"	"2018"	"9 years"	"9"	12	40222	Unreliable
	"2018"	"2018"	"11 years"	"11"	12	42965	Unreliable
	"2018"	"2018"	"14 years"	"14"	14	40295	Unreliable
	"2018"	"2018"	"16 years"	"16"	24	39630	60.6
	"2018"	"2018"	"17 years"	"17"	35	41161	85.0
	"2018"	"2018"	"18 years"	"18"	44	42425	103.7
	"2018"	"2018"	"19 years"	"19"	53	42738	124.0
	"2018"	"2018"	"20 years"	"20"	40	41431	96.5
	"2018"	"2018"	"21 years"	"21"	57	40762	139.8
	"2018"	"2018"	"22 years"	"22"	43	40957	105.0
	"2018"	"2018"	"23 years"	"23"	52	41962	123.9
	"2018"	"2018"	"24 years"	"24"	52	41649	124.9
	"2018"	"2018"	"25 years"	"25"	62	41737	148.5
	"2018"	"2018"	"26 years"	"26"	64	42738	149.7
	"2018"	"2018"	"27 years"	"27"	63	42728	147.4
	"2018"	"2018"	"28 years"	"28"	72	42174	170.7
	"2018"	"2018"	"29 years"	"29"	73	40034	182.3
	"2018"	"2018"	"30 years"	"30"	56	37200	150.5
	"2018"	"2018"	"31 years"	"31"	64	36544	175.1
	"2018"	"2018"	"32 years"	"32"	100	36832	271.5
	"2018"	"2018"	"33 years"	"33"	81	37829	214.1
	"2018"	"2018"	"34 years"	"34"	82	36490	224.7
	"2018"	"2018"	"35 years"	"35"	82	37734	217.3
	"2018"	"2018"	"36 years"	"36"	102	38040	268.1
	"2018"	"2018"	"37 years"	"37"	107	38494	278.0
	"2018"	"2018"	"38 years"	"38"	98	39087	250.7
	"2018"	"2018"	"39 years"	"39"	125	36514	342.3
	"2018"	"2018"	"40 years"	"40"	101	35781	282.3
	"2018"	"2018"	"41 years"	"41"	131	35667	367.3
	"2018"	"2018"	"42 years"	"42"	107	34504	310.1
	"2018"	"2018"	"43 years"	"43"	116	34937	332.0
	"2018"	"2018"	"44 years"	"44"	124	34240	362.1
	"2018"	"2018"	"45 years"	"45"	148	35043	422.3
	"2018"	"2018"	"46 years"	"46"	191	36891	517.7
	"2018"	"2018"	"47 years"	"47"	184	38379	479.4
	"2018"	"2018"	"48 years"	"48"	195	38133	511.4
	"2018"	"2018"	"49 years"	"49"	202	35887	562.9
	"2018"	"2018"	"50 years"	"50"	222	35490	625.5
	"2018"	"2018"	"51 years"	"51"	211	35084	601.4
	"2018"	"2018"	"52 years"	"52"	288	35964	800.8
	"2018"	"2018"	"53 years"	"53"	313	38641	810.0
	"2018"	"2018"	"54 years"	"54"	333	39281	847.7
	"2018"	"2018"	"55 years"	"55"	369	39303	938.9
	"2018"	"2018"	"56 years"	"56"	418	39644	1054.4
	"2018"	"2018"	"57 years"	"57"	434	40017	1084.5
	"2018"	"2018"	"58 years"	"58"	473	40517	1167.4
	"2018"	"2018"	"59 years"	"59"	516	39217	1315.8
	"2018"	"2018"	"60 years"	"60"	543	38566	1408.0
	"2018"	"2018"	"61 years"	"61"	577	38794	1487.3
	"2018"	"2018"	"62 years"	"62"	599	37225	1609.1
	"2018"	"2018"	"63 years"	"63"	611	37173	1643.7
	"2018"	"2018"	"64 years"	"64"	637	35437	1797.6
	"2018"	"2018"	"65 years"	"65"	640	33268	1923.8
	"2018"	"2018"	"66 years"	"66"	611	32330	1889.9
	"2018"	"2018"	"67 years"	"67"	642	31631	2029.7
	"2018"	"2018"	"68 years"	"68"	669	30773	2174.0
	"2018"	"2018"	"69 years"	"69"	783	29409	2662.5
	"2018"	"2018"	"70 years"	"70"	744	28840	2579.8
	"2018"	"2018"	"71 years"	"71"	788	30249	2605.0
	"2018"	"2018"	"72 years"	"72"	685	21800	3142.2
	"2018"	"2018"	"73 years"	"73"	691	21457	3220.4
	"2018"	"2018"	"74 years"	"74"	721	20828	3461.7
	"2018"	"2018"	"75 years"	"75"	767	20823	3683.4
	"2018"	"2018"	"76 years"	"76"	721	17901	4027.7
	"2018"	"2018"	"77 years"	"77"	728	16600	4385.5
	"2018"	"2018"	"78 years"	"78"	755	15650	4824.3
	"2018"	"2018"	"79 years"	"79"	748	14434	5182.2
	"2018"	"2018"	"80 years"	"80"	775	13752	5635.5
	"2018"	"2018"	"81 years"	"81"	789	12082	6530.4
	"2018"	"2018"	"82 years"	"82"	805	11229	7168.9
	"2018"	"2018"	"83 years"	"83"	796	10494	7585.3
	"2018"	"2018"	"84 years"	"84"	748	8584	8713.9
	"2018"	"2018"	"85 years"	"85"	753	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	749	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	725	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	734	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	643	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	647	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	635	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	484	Not Applicable	Not Applicable
	"2018"	"2018"	"93 years"	"93"	466	Not Applicable	Not Applicable
	"2018"	"2018"	"94 years"	"94"	388	Not Applicable	Not Applicable
	"2018"	"2018"	"95 years"	"95"	335	Not Applicable	Not Applicable
	"2018"	"2018"	"96 years"	"96"	250	Not Applicable	Not Applicable
	"2018"	"2018"	"97 years"	"97"	219	Not Applicable	Not Applicable
	"2018"	"2018"	"98 years"	"98"	145	Not Applicable	Not Applicable
	"2018"	"2018"	"99 years"	"99"	123	Not Applicable	Not Applicable
	"2018"	"2018"	"100+ years"	"100"	253	Not Applicable	Not Applicable
	"2019"	"2019"	"< 1 year"	"0"	322	35518	906.6
	"2019"	"2019"	"1 year"	"1"	28	36238	77.3
	"2019"	"2019"	"2 years"	"2"	14	36965	Unreliable
	"2019"	"2019"	"4 years"	"4"	11	37547	Unreliable
	"2019"	"2019"	"5 years"	"5"	10	37412	Unreliable
	"2019"	"2019"	"7 years"	"7"	13	38131	Unreliable
	"2019"	"2019"	"8 years"	"8"	11	38096	Unreliable
	"2019"	"2019"	"11 years"	"11"	12	41731	Unreliable
