"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	974	227883	427.4
	"2018"	"2018"	"1 year"	"1"	61	227305	26.8
	"2018"	"2018"	"2 years"	"2"	43	229416	18.7
	"2018"	"2018"	"3 years"	"3"	41	230190	17.8
	"2018"	"2018"	"4 years"	"4"	23	225648	10.2
	"2018"	"2018"	"5 years"	"5"	21	226596	9.3
	"2018"	"2018"	"6 years"	"6"	20	225831	8.9
	"2018"	"2018"	"7 years"	"7"	21	228353	9.2
	"2018"	"2018"	"8 years"	"8"	29	221931	13.1
	"2018"	"2018"	"9 years"	"9"	19	216615	Unreliable
	"2018"	"2018"	"10 years"	"10"	27	222095	12.2
	"2018"	"2018"	"11 years"	"11"	29	222699	13.0
	"2018"	"2018"	"12 years"	"12"	34	221720	15.3
	"2018"	"2018"	"13 years"	"13"	28	224257	12.5
	"2018"	"2018"	"14 years"	"14"	31	227099	13.7
	"2018"	"2018"	"15 years"	"15"	53	227918	23.3
	"2018"	"2018"	"16 years"	"16"	60	228289	26.3
	"2018"	"2018"	"17 years"	"17"	60	234257	25.6
	"2018"	"2018"	"18 years"	"18"	94	251285	37.4
	"2018"	"2018"	"19 years"	"19"	90	246543	36.5
	"2018"	"2018"	"20 years"	"20"	125	251472	49.7
	"2018"	"2018"	"21 years"	"21"	140	252301	55.5
	"2018"	"2018"	"22 years"	"22"	168	252843	66.4
	"2018"	"2018"	"23 years"	"23"	179	266222	67.2
	"2018"	"2018"	"24 years"	"24"	191	279500	68.3
	"2018"	"2018"	"25 years"	"25"	207	288160	71.8
	"2018"	"2018"	"26 years"	"26"	260	292156	89.0
	"2018"	"2018"	"27 years"	"27"	278	302966	91.8
	"2018"	"2018"	"28 years"	"28"	276	307546	89.7
	"2018"	"2018"	"29 years"	"29"	274	294749	93.0
	"2018"	"2018"	"30 years"	"30"	274	290525	94.3
	"2018"	"2018"	"31 years"	"31"	267	283382	94.2
	"2018"	"2018"	"32 years"	"32"	291	279087	104.3
	"2018"	"2018"	"33 years"	"33"	301	277817	108.3
	"2018"	"2018"	"34 years"	"34"	258	262405	98.3
	"2018"	"2018"	"35 years"	"35"	309	261971	118.0
	"2018"	"2018"	"36 years"	"36"	317	258828	122.5
	"2018"	"2018"	"37 years"	"37"	322	251773	127.9
	"2018"	"2018"	"38 years"	"38"	335	258433	129.6
	"2018"	"2018"	"39 years"	"39"	383	242058	158.2
	"2018"	"2018"	"40 years"	"40"	345	236146	146.1
	"2018"	"2018"	"41 years"	"41"	370	233452	158.5
	"2018"	"2018"	"42 years"	"42"	392	227226	172.5
	"2018"	"2018"	"43 years"	"43"	434	236383	183.6
	"2018"	"2018"	"44 years"	"44"	427	225594	189.3
	"2018"	"2018"	"45 years"	"45"	488	227477	214.5
	"2018"	"2018"	"46 years"	"46"	553	237682	232.7
	"2018"	"2018"	"47 years"	"47"	658	254894	258.1
	"2018"	"2018"	"48 years"	"48"	703	266379	263.9
	"2018"	"2018"	"49 years"	"49"	736	253582	290.2
	"2018"	"2018"	"50 years"	"50"	844	250590	336.8
	"2018"	"2018"	"51 years"	"51"	890	252361	352.7
	"2018"	"2018"	"52 years"	"52"	1003	259778	386.1
	"2018"	"2018"	"53 years"	"53"	1125	275533	408.3
	"2018"	"2018"	"54 years"	"54"	1253	276853	452.6
	"2018"	"2018"	"55 years"	"55"	1436	273896	524.3
	"2018"	"2018"	"56 years"	"56"	1541	269086	572.7
	"2018"	"2018"	"57 years"	"57"	1613	271655	593.8
	"2018"	"2018"	"58 years"	"58"	1700	278185	611.1
	"2018"	"2018"	"59 years"	"59"	1841	265871	692.4
	"2018"	"2018"	"60 years"	"60"	1865	261797	712.4
	"2018"	"2018"	"61 years"	"61"	2000	256358	780.2
	"2018"	"2018"	"62 years"	"62"	2115	245974	859.8
	"2018"	"2018"	"63 years"	"63"	2288	243497	939.6
	"2018"	"2018"	"64 years"	"64"	2259	228302	989.5
	"2018"	"2018"	"65 years"	"65"	2386	217753	1095.7
	"2018"	"2018"	"66 years"	"66"	2488	208312	1194.4
	"2018"	"2018"	"67 years"	"67"	2504	202302	1237.8
	"2018"	"2018"	"68 years"	"68"	2587	198997	1300.0
	"2018"	"2018"	"69 years"	"69"	2814	189699	1483.4
	"2018"	"2018"	"70 years"	"70"	2999	186040	1612.0
	"2018"	"2018"	"71 years"	"71"	3258	190100	1713.8
	"2018"	"2018"	"72 years"	"72"	2806	143110	1960.7
	"2018"	"2018"	"73 years"	"73"	2855	139860	2041.3
	"2018"	"2018"	"74 years"	"74"	3076	132947	2313.7
	"2018"	"2018"	"75 years"	"75"	3475	136313	2549.3
	"2018"	"2018"	"76 years"	"76"	3282	118981	2758.4
	"2018"	"2018"	"77 years"	"77"	3369	107148	3144.2
	"2018"	"2018"	"78 years"	"78"	3396	102373	3317.3
	"2018"	"2018"	"79 years"	"79"	3541	94756	3737.0
	"2018"	"2018"	"80 years"	"80"	3670	90611	4050.3
	"2018"	"2018"	"81 years"	"81"	3858	82666	4667.0
	"2018"	"2018"	"82 years"	"82"	4033	77531	5201.8
	"2018"	"2018"	"83 years"	"83"	4042	73087	5530.4
	"2018"	"2018"	"84 years"	"84"	4179	64629	6466.1
	"2018"	"2018"	"85 years"	"85"	4430	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	4576	Not Applicable	Not Applicable
