"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	43	12217	352.0
	"2018"	"2018"	"5 years"	"5"	0	13771	Unreliable
	"2018"	"2018"	"8 years"	"8"	0	13935	Unreliable
	"2018"	"2018"	"9 years"	"9"	0	14083	Unreliable
	"2018"	"2018"	"18 years"	"18"	14	17730	Unreliable
	"2018"	"2018"	"21 years"	"21"	11	18766	Unreliable
	"2018"	"2018"	"22 years"	"22"	17	18016	Unreliable
	"2018"	"2018"	"23 years"	"23"	21	16869	124.5
	"2018"	"2018"	"24 years"	"24"	17	17080	Unreliable
	"2018"	"2018"	"25 years"	"25"	25	17137	145.9
	"2018"	"2018"	"26 years"	"26"	17	17481	Unreliable
	"2018"	"2018"	"27 years"	"27"	23	17222	133.6
	"2018"	"2018"	"28 years"	"28"	23	17108	134.4
	"2018"	"2018"	"29 years"	"29"	29	16896	171.6
	"2018"	"2018"	"30 years"	"30"	17	16754	Unreliable
	"2018"	"2018"	"31 years"	"31"	26	16644	156.2
	"2018"	"2018"	"32 years"	"32"	35	17040	205.4
	"2018"	"2018"	"33 years"	"33"	29	16862	172.0
	"2018"	"2018"	"34 years"	"34"	35	15931	219.7
	"2018"	"2018"	"35 years"	"35"	29	16334	177.5
	"2018"	"2018"	"36 years"	"36"	38	16104	236.0
	"2018"	"2018"	"37 years"	"37"	26	15992	162.6
	"2018"	"2018"	"38 years"	"38"	35	16162	216.6
	"2018"	"2018"	"39 years"	"39"	22	15255	144.2
	"2018"	"2018"	"40 years"	"40"	31	15127	204.9
	"2018"	"2018"	"41 years"	"41"	41	14641	280.0
	"2018"	"2018"	"42 years"	"42"	29	14564	199.1
	"2018"	"2018"	"43 years"	"43"	37	15335	241.3
	"2018"	"2018"	"44 years"	"44"	35	15160	230.9
	"2018"	"2018"	"45 years"	"45"	41	15772	260.0
	"2018"	"2018"	"46 years"	"46"	49	17330	282.7
	"2018"	"2018"	"47 years"	"47"	57	18952	300.8
	"2018"	"2018"	"48 years"	"48"	61	19103	319.3
	"2018"	"2018"	"49 years"	"49"	65	18711	347.4
	"2018"	"2018"	"50 years"	"50"	68	18603	365.5
	"2018"	"2018"	"51 years"	"51"	68	19227	353.7
	"2018"	"2018"	"52 years"	"52"	92	19676	467.6
	"2018"	"2018"	"53 years"	"53"	98	21142	463.5
	"2018"	"2018"	"54 years"	"54"	120	21726	552.3
	"2018"	"2018"	"55 years"	"55"	125	22009	567.9
	"2018"	"2018"	"56 years"	"56"	124	21973	564.3
	"2018"	"2018"	"57 years"	"57"	144	22502	639.9
	"2018"	"2018"	"58 years"	"58"	136	22345	608.6
	"2018"	"2018"	"59 years"	"59"	147	22092	665.4
	"2018"	"2018"	"60 years"	"60"	166	21637	767.2
