"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	684	110301	620.1
	"2018"	"2018"	"1 year"	"1"	44	113010	38.9
	"2018"	"2018"	"2 years"	"2"	44	115262	38.2
	"2018"	"2018"	"3 years"	"3"	31	116558	26.6
	"2018"	"2018"	"4 years"	"4"	17	117032	Unreliable
	"2018"	"2018"	"5 years"	"5"	20	116164	17.2
	"2018"	"2018"	"6 years"	"6"	18	116602	Unreliable
	"2018"	"2018"	"7 years"	"7"	10	117303	Unreliable
	"2018"	"2018"	"8 years"	"8"	18	118491	Unreliable
	"2018"	"2018"	"9 years"	"9"	21	118088	17.8
	"2018"	"2018"	"10 years"	"10"	15	121277	Unreliable
	"2018"	"2018"	"11 years"	"11"	15	123240	Unreliable
	"2018"	"2018"	"12 years"	"12"	25	123589	20.2
	"2018"	"2018"	"13 years"	"13"	26	124566	20.9
	"2018"	"2018"	"14 years"	"14"	36	126750	28.4
	"2018"	"2018"	"15 years"	"15"	41	126486	32.4
	"2018"	"2018"	"16 years"	"16"	47	127583	36.8
	"2018"	"2018"	"17 years"	"17"	56	132366	42.3
	"2018"	"2018"	"18 years"	"18"	66	136339	48.4
	"2018"	"2018"	"19 years"	"19"	90	130973	68.7
	"2018"	"2018"	"20 years"	"20"	95	135208	70.3
	"2018"	"2018"	"21 years"	"21"	138	138071	99.9
	"2018"	"2018"	"22 years"	"22"	120	139236	86.2
	"2018"	"2018"	"23 years"	"23"	139	141735	98.1
	"2018"	"2018"	"24 years"	"24"	151	140377	107.6
	"2018"	"2018"	"25 years"	"25"	147	139125	105.7
	"2018"	"2018"	"26 years"	"26"	180	140744	127.9
	"2018"	"2018"	"27 years"	"27"	190	144674	131.3
	"2018"	"2018"	"28 years"	"28"	215	141017	152.5
	"2018"	"2018"	"29 years"	"29"	189	128894	146.6
	"2018"	"2018"	"30 years"	"30"	195	123723	157.6
	"2018"	"2018"	"31 years"	"31"	211	119058	177.2
	"2018"	"2018"	"32 years"	"32"	202	120545	167.6
	"2018"	"2018"	"33 years"	"33"	220	121560	181.0
	"2018"	"2018"	"34 years"	"34"	224	117311	190.9
	"2018"	"2018"	"35 years"	"35"	236	119581	197.4
	"2018"	"2018"	"36 years"	"36"	253	120506	209.9
	"2018"	"2018"	"37 years"	"37"	228	120105	189.8
	"2018"	"2018"	"38 years"	"38"	263	122647	214.4
	"2018"	"2018"	"39 years"	"39"	251	116851	214.8
	"2018"	"2018"	"40 years"	"40"	279	114879	242.9
	"2018"	"2018"	"41 years"	"41"	259	112990	229.2
	"2018"	"2018"	"42 years"	"42"	277	109998	251.8
	"2018"	"2018"	"43 years"	"43"	275	113532	242.2
