"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	55	12099	454.6
	"2018"	"2018"	"18 years"	"18"	15	12450	Unreliable
	"2018"	"2018"	"19 years"	"19"	12	13482	Unreliable
	"2018"	"2018"	"20 years"	"20"	12	13788	Unreliable
	"2018"	"2018"	"21 years"	"21"	17	14321	Unreliable
	"2018"	"2018"	"22 years"	"22"	17	14890	Unreliable
	"2018"	"2018"	"23 years"	"23"	15	14934	Unreliable
	"2018"	"2018"	"24 years"	"24"	18	14580	Unreliable
	"2018"	"2018"	"25 years"	"25"	12	14609	Unreliable
	"2018"	"2018"	"26 years"	"26"	16	14738	Unreliable
	"2018"	"2018"	"27 years"	"27"	22	14283	154.0
	"2018"	"2018"	"28 years"	"28"	23	14044	163.8
	"2018"	"2018"	"29 years"	"29"	29	13446	215.7
	"2018"	"2018"	"30 years"	"30"	11	13120	Unreliable
	"2018"	"2018"	"31 years"	"31"	24	13041	184.0
	"2018"	"2018"	"32 years"	"32"	14	13183	Unreliable
	"2018"	"2018"	"33 years"	"33"	21	13538	155.1
	"2018"	"2018"	"34 years"	"34"	22	13461	163.4
	"2018"	"2018"	"35 years"	"35"	25	13700	182.5
	"2018"	"2018"	"36 years"	"36"	25	13786	181.3
	"2018"	"2018"	"37 years"	"37"	26	13453	193.3
	"2018"	"2018"	"38 years"	"38"	22	13674	160.9
	"2018"	"2018"	"39 years"	"39"	23	12781	180.0
	"2018"	"2018"	"40 years"	"40"	25	12609	198.3
	"2018"	"2018"	"41 years"	"41"	27	12222	220.9
	"2018"	"2018"	"42 years"	"42"	24	11602	206.9
	"2018"	"2018"	"43 years"	"43"	24	11495	208.8
	"2018"	"2018"	"44 years"	"44"	26	11074	234.8
	"2018"	"2018"	"45 years"	"45"	26	11112	234.0
	"2018"	"2018"	"46 years"	"46"	42	11398	368.5
	"2018"	"2018"	"47 years"	"47"	31	12338	251.3
	"2018"	"2018"	"48 years"	"48"	39	12289	317.4
	"2018"	"2018"	"49 years"	"49"	40	11749	340.5
	"2018"	"2018"	"50 years"	"50"	50	11420	437.8
	"2018"	"2018"	"51 years"	"51"	47	11473	409.7
	"2018"	"2018"	"52 years"	"52"	56	11868	471.9
	"2018"	"2018"	"53 years"	"53"	67	13045	513.6
	"2018"	"2018"	"54 years"	"54"	70	13586	515.2
	"2018"	"2018"	"55 years"	"55"	80	14083	568.1
	"2018"	"2018"	"56 years"	"56"	95	14576	651.8
	"2018"	"2018"	"57 years"	"57"	117	15169	771.3
	"2018"	"2018"	"58 years"	"58"	106	15425	687.2
	"2018"	"2018"	"59 years"	"59"	116	15270	759.7
	"2018"	"2018"	"60 years"	"60"	136	15577	873.1
	"2018"	"2018"	"61 years"	"61"	139	15631	889.3
	"2018"	"2018"	"62 years"	"62"	153	15286	1000.9
	"2018"	"2018"	"63 years"	"63"	173	15257	1133.9
	"2018"	"2018"	"64 years"	"64"	152	15113	1005.8
	"2018"	"2018"	"65 years"	"65"	182	14804	1229.4
	"2018"	"2018"	"66 years"	"66"	168	14330	1172.4
	"2018"	"2018"	"67 years"	"67"	182	13815	1317.4
	"2018"	"2018"	"68 years"	"68"	174	13200	1318.2
	"2018"	"2018"	"69 years"	"69"	178	12573	1415.7
	"2018"	"2018"	"70 years"	"70"	218	12101	1801.5
	"2018"	"2018"	"71 years"	"71"	247	12478	1979.5
