"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	59	10802	546.2
	"2018"	"2018"	"2 years"	"2"	0	10999	Unreliable
	"2018"	"2018"	"7 years"	"7"	0	9858	Unreliable
	"2018"	"2018"	"13 years"	"13"	0	9391	Unreliable
	"2018"	"2018"	"22 years"	"22"	15	13270	Unreliable
	"2018"	"2018"	"25 years"	"25"	11	12509	Unreliable
	"2018"	"2018"	"26 years"	"26"	17	12291	Unreliable
	"2018"	"2018"	"27 years"	"27"	15	12475	Unreliable
	"2018"	"2018"	"28 years"	"28"	14	12286	Unreliable
	"2018"	"2018"	"29 years"	"29"	28	11592	241.5
	"2018"	"2018"	"30 years"	"30"	14	10891	Unreliable
	"2018"	"2018"	"31 years"	"31"	14	10651	Unreliable
	"2018"	"2018"	"32 years"	"32"	14	10793	Unreliable
	"2018"	"2018"	"35 years"	"35"	15	10547	Unreliable
	"2018"	"2018"	"36 years"	"36"	16	10386	Unreliable
	"2018"	"2018"	"37 years"	"37"	26	10019	259.5
	"2018"	"2018"	"38 years"	"38"	20	9863	202.8
	"2018"	"2018"	"39 years"	"39"	18	9080	Unreliable
	"2018"	"2018"	"40 years"	"40"	19	8805	Unreliable
	"2018"	"2018"	"41 years"	"41"	16	8317	Unreliable
	"2018"	"2018"	"42 years"	"42"	13	7781	Unreliable
	"2018"	"2018"	"43 years"	"43"	21	8013	262.1
	"2018"	"2018"	"44 years"	"44"	20	7591	263.5
	"2018"	"2018"	"45 years"	"45"	22	7567	290.7
	"2018"	"2018"	"46 years"	"46"	17	7662	Unreliable
	"2018"	"2018"	"47 years"	"47"	14	7970	Unreliable
	"2018"	"2018"	"48 years"	"48"	32	8146	392.8
	"2018"	"2018"	"49 years"	"49"	29	7867	368.6
	"2018"	"2018"	"50 years"	"50"	27	7680	351.6
	"2018"	"2018"	"51 years"	"51"	34	7694	441.9
	"2018"	"2018"	"52 years"	"52"	36	7926	454.2
	"2018"	"2018"	"53 years"	"53"	41	8543	479.9
	"2018"	"2018"	"54 years"	"54"	47	8950	525.1
	"2018"	"2018"	"55 years"	"55"	61	9354	652.1
	"2018"	"2018"	"56 years"	"56"	50	9510	525.8
	"2018"	"2018"	"57 years"	"57"	61	9724	627.3
	"2018"	"2018"	"58 years"	"58"	59	10107	583.8
	"2018"	"2018"	"59 years"	"59"	82	9780	838.4
	"2018"	"2018"	"60 years"	"60"	80	9698	824.9
	"2018"	"2018"	"61 years"	"61"	71	9556	743.0
	"2018"	"2018"	"62 years"	"62"	92	9334	985.6
	"2018"	"2018"	"63 years"	"63"	83	9157	906.4
	"2018"	"2018"	"64 years"	"64"	104	8603	1208.9
	"2018"	"2018"	"65 years"	"65"	107	8359	1280.1
	"2018"	"2018"	"66 years"	"66"	101	8000	1262.5
	"2018"	"2018"	"67 years"	"67"	95	7386	1286.2
	"2018"	"2018"	"68 years"	"68"	96	6930	1385.3
	"2018"	"2018"	"69 years"	"69"	101	6602	1529.8
	"2018"	"2018"	"70 years"	"70"	107	6314	1694.6
	"2018"	"2018"	"71 years"	"71"	125	6406	1951.3
	"2018"	"2018"	"72 years"	"72"	123	4839	2541.8
	"2018"	"2018"	"73 years"	"73"	93	4769	1950.1
	"2018"	"2018"	"74 years"	"74"	138	4617	2989.0
	"2018"	"2018"	"75 years"	"75"	129	4520	2854.0
	"2018"	"2018"	"76 years"	"76"	130	3952	3289.5
	"2018"	"2018"	"77 years"	"77"	143	3648	3920.0
	"2018"	"2018"	"78 years"	"78"	129	3449	3740.2
	"2018"	"2018"	"79 years"	"79"	126	3393	3713.5
	"2018"	"2018"	"80 years"	"80"	146	3260	4478.5
	"2018"	"2018"	"81 years"	"81"	155	3116	4974.3
	"2018"	"2018"	"82 years"	"82"	163	2954	5517.9
	"2018"	"2018"	"83 years"	"83"	146	2809	5197.6
	"2018"	"2018"	"84 years"	"84"	185	2518	7347.1
	"2018"	"2018"	"85 years"	"85"	174	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	173	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	188	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	235	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	197	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	218	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	200	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	149	Not Applicable	Not Applicable
	"2018"	"2018"	"93 years"	"93"	171	Not Applicable	Not Applicable
	"2018"	"2018"	"94 years"	"94"	152	Not Applicable	Not Applicable
	"2018"	"2018"	"95 years"	"95"	102	Not Applicable	Not Applicable
	"2018"	"2018"	"96 years"	"96"	93	Not Applicable	Not Applicable
	"2018"	"2018"	"97 years"	"97"	97	Not Applicable	Not Applicable
	"2018"	"2018"	"98 years"	"98"	87	Not Applicable	Not Applicable
	"2018"	"2018"	"99 years"	"99"	41	Not Applicable	Not Applicable
	"2018"	"2018"	"100+ years"	"100"	116	Not Applicable	Not Applicable
	"2018"	"2018"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"< 1 year"	"0"	77	10483	734.5
	"2019"	"2019"	"5 years"	"5"	0	10623	Unreliable
	"2019"	"2019"	"10 years"	"10"	0	9848	Unreliable
	"2019"	"2019"	"24 years"	"24"	12	12204	Unreliable
	"2019"	"2019"	"25 years"	"25"	11	12072	Unreliable
	"2019"	"2019"	"26 years"	"26"	11	11919	Unreliable
	"2019"	"2019"	"27 years"	"27"	10	11908	Unreliable
	"2019"	"2019"	"28 years"	"28"	11	12272	Unreliable
	"2019"	"2019"	"29 years"	"29"	14	12115	Unreliable
	"2019"	"2019"	"30 years"	"30"	18	11366	Unreliable
	"2019"	"2019"	"31 years"	"31"	24	10708	224.1
	"2019"	"2019"	"32 years"	"32"	20	10528	190.0
