"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	556	80539	690.3
	"2018"	"2018"	"1 year"	"1"	37	82185	45.0
	"2018"	"2018"	"2 years"	"2"	26	84577	30.7
	"2018"	"2018"	"3 years"	"3"	21	85801	24.5
	"2018"	"2018"	"4 years"	"4"	11	85442	Unreliable
	"2018"	"2018"	"5 years"	"5"	18	85734	Unreliable
	"2018"	"2018"	"6 years"	"6"	11	85646	Unreliable
	"2018"	"2018"	"9 years"	"9"	13	86595	Unreliable
	"2018"	"2018"	"10 years"	"10"	11	89432	Unreliable
	"2018"	"2018"	"11 years"	"11"	18	90041	Unreliable
	"2018"	"2018"	"12 years"	"12"	10	89639	Unreliable
	"2018"	"2018"	"13 years"	"13"	14	89235	Unreliable
	"2018"	"2018"	"14 years"	"14"	17	90243	Unreliable
	"2018"	"2018"	"15 years"	"15"	27	89494	30.2
	"2018"	"2018"	"16 years"	"16"	39	89094	43.8
	"2018"	"2018"	"17 years"	"17"	82	92302	88.8
	"2018"	"2018"	"18 years"	"18"	76	89322	85.1
	"2018"	"2018"	"19 years"	"19"	81	95441	84.9
	"2018"	"2018"	"20 years"	"20"	84	96648	86.9
	"2018"	"2018"	"21 years"	"21"	86	95660	89.9
	"2018"	"2018"	"22 years"	"22"	84	94862	88.5
	"2018"	"2018"	"23 years"	"23"	109	92597	117.7
	"2018"	"2018"	"24 years"	"24"	114	91447	124.7
	"2018"	"2018"	"25 years"	"25"	119	91732	129.7
	"2018"	"2018"	"26 years"	"26"	107	95318	112.3
	"2018"	"2018"	"27 years"	"27"	129	93773	137.6
	"2018"	"2018"	"28 years"	"28"	147	90900	161.7
	"2018"	"2018"	"29 years"	"29"	138	87136	158.4
	"2018"	"2018"	"30 years"	"30"	141	84746	166.4
	"2018"	"2018"	"31 years"	"31"	133	82785	160.7
	"2018"	"2018"	"32 years"	"32"	132	83817	157.5
	"2018"	"2018"	"33 years"	"33"	137	84836	161.5
	"2018"	"2018"	"34 years"	"34"	147	82395	178.4
	"2018"	"2018"	"35 years"	"35"	196	84611	231.6
	"2018"	"2018"	"36 years"	"36"	190	85096	223.3
	"2018"	"2018"	"37 years"	"37"	166	85350	194.5
	"2018"	"2018"	"38 years"	"38"	176	87843	200.4
	"2018"	"2018"	"39 years"	"39"	174	83018	209.6
	"2018"	"2018"	"40 years"	"40"	191	81136	235.4
	"2018"	"2018"	"41 years"	"41"	201	80045	251.1
	"2018"	"2018"	"42 years"	"42"	202	77489	260.7
	"2018"	"2018"	"43 years"	"43"	224	80214	279.3
	"2018"	"2018"	"44 years"	"44"	235	77400	303.6
	"2018"	"2018"	"45 years"	"45"	275	79229	347.1
	"2018"	"2018"	"46 years"	"46"	287	82854	346.4
	"2018"	"2018"	"47 years"	"47"	290	88180	328.9
	"2018"	"2018"	"48 years"	"48"	322	87063	369.8
	"2018"	"2018"	"49 years"	"49"	366	81760	447.7
	"2018"	"2018"	"50 years"	"50"	374	79750	469.0
	"2018"	"2018"	"51 years"	"51"	390	80928	481.9
	"2018"	"2018"	"52 years"	"52"	450	82143	547.8
	"2018"	"2018"	"53 years"	"53"	540	87812	615.0
	"2018"	"2018"	"54 years"	"54"	606	90105	672.5
	"2018"	"2018"	"55 years"	"55"	638	89225	715.0
	"2018"	"2018"	"56 years"	"56"	675	89618	753.2
	"2018"	"2018"	"57 years"	"57"	734	91689	800.5
