"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	35	6823	513.0
	"2018"	"2018"	"4 years"	"4"	0	7365	Unreliable
	"2018"	"2018"	"5 years"	"5"	0	7362	Unreliable
	"2018"	"2018"	"10 years"	"10"	0	8042	Unreliable
	"2018"	"2018"	"12 years"	"12"	0	7791	Unreliable
	"2018"	"2018"	"13 years"	"13"	0	7789	Unreliable
	"2018"	"2018"	"20 years"	"20"	10	7516	Unreliable
	"2018"	"2018"	"21 years"	"21"	14	7642	Unreliable
	"2018"	"2018"	"26 years"	"26"	13	7881	Unreliable
	"2018"	"2018"	"28 years"	"28"	15	8008	Unreliable
	"2018"	"2018"	"30 years"	"30"	12	7427	Unreliable
	"2018"	"2018"	"31 years"	"31"	11	7606	Unreliable
	"2018"	"2018"	"34 years"	"34"	13	7954	Unreliable
	"2018"	"2018"	"35 years"	"35"	18	8004	Unreliable
	"2018"	"2018"	"36 years"	"36"	16	7964	Unreliable
	"2018"	"2018"	"37 years"	"37"	17	7721	Unreliable
	"2018"	"2018"	"38 years"	"38"	18	8035	Unreliable
	"2018"	"2018"	"39 years"	"39"	19	7434	Unreliable
	"2018"	"2018"	"40 years"	"40"	12	7107	Unreliable
	"2018"	"2018"	"42 years"	"42"	16	6610	Unreliable
	"2018"	"2018"	"43 years"	"43"	21	6608	317.8
	"2018"	"2018"	"44 years"	"44"	11	6365	Unreliable
	"2018"	"2018"	"45 years"	"45"	15	6235	Unreliable
	"2018"	"2018"	"46 years"	"46"	20	6382	313.4
	"2018"	"2018"	"47 years"	"47"	23	6713	342.6
	"2018"	"2018"	"48 years"	"48"	36	6910	521.0
	"2018"	"2018"	"49 years"	"49"	22	6300	349.2
	"2018"	"2018"	"50 years"	"50"	22	6167	356.7
	"2018"	"2018"	"51 years"	"51"	26	6123	424.6
	"2018"	"2018"	"52 years"	"52"	44	6191	710.7
	"2018"	"2018"	"53 years"	"53"	45	6725	669.1
	"2018"	"2018"	"54 years"	"54"	43	7134	602.7
	"2018"	"2018"	"55 years"	"55"	50	7455	670.7
	"2018"	"2018"	"56 years"	"56"	65	7447	872.8
	"2018"	"2018"	"57 years"	"57"	47	8060	583.1
	"2018"	"2018"	"58 years"	"58"	55	8333	660.0
	"2018"	"2018"	"59 years"	"59"	64	8099	790.2
	"2018"	"2018"	"60 years"	"60"	63	8129	775.0
