"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	191	38291	498.8
	"2018"	"2018"	"1 year"	"1"	16	39118	Unreliable
	"2018"	"2018"	"2 years"	"2"	10	39958	Unreliable
	"2018"	"2018"	"3 years"	"3"	0	40477	Unreliable
	"2018"	"2018"	"9 years"	"9"	10	41091	Unreliable
	"2018"	"2018"	"16 years"	"16"	19	40575	Unreliable
	"2018"	"2018"	"17 years"	"17"	27	41321	65.3
	"2018"	"2018"	"18 years"	"18"	24	43274	55.5
	"2018"	"2018"	"19 years"	"19"	27	47978	56.3
	"2018"	"2018"	"20 years"	"20"	29	47752	60.7
	"2018"	"2018"	"21 years"	"21"	22	47177	46.6
	"2018"	"2018"	"22 years"	"22"	33	46470	71.0
	"2018"	"2018"	"23 years"	"23"	26	43752	59.4
	"2018"	"2018"	"24 years"	"24"	31	42627	72.7
	"2018"	"2018"	"25 years"	"25"	29	41723	69.5
	"2018"	"2018"	"26 years"	"26"	44	42550	103.4
	"2018"	"2018"	"27 years"	"27"	35	41091	85.2
	"2018"	"2018"	"28 years"	"28"	51	40409	126.2
	"2018"	"2018"	"29 years"	"29"	40	38513	103.9
	"2018"	"2018"	"30 years"	"30"	44	37301	118.0
	"2018"	"2018"	"31 years"	"31"	40	37146	107.7
	"2018"	"2018"	"32 years"	"32"	34	38967	87.3
	"2018"	"2018"	"33 years"	"33"	33	40549	81.4
	"2018"	"2018"	"34 years"	"34"	60	39466	152.0
	"2018"	"2018"	"35 years"	"35"	43	40411	106.4
	"2018"	"2018"	"36 years"	"36"	54	41097	131.4
	"2018"	"2018"	"37 years"	"37"	47	40367	116.4
	"2018"	"2018"	"38 years"	"38"	53	41365	128.1
	"2018"	"2018"	"39 years"	"39"	54	38864	138.9
	"2018"	"2018"	"40 years"	"40"	61	37423	163.0
	"2018"	"2018"	"41 years"	"41"	66	36417	181.2
	"2018"	"2018"	"42 years"	"42"	73	34607	210.9
	"2018"	"2018"	"43 years"	"43"	74	35873	206.3
	"2018"	"2018"	"44 years"	"44"	64	33511	191.0
	"2018"	"2018"	"45 years"	"45"	89	33520	265.5
	"2018"	"2018"	"46 years"	"46"	92	35586	258.5
	"2018"	"2018"	"47 years"	"47"	110	37823	290.8
	"2018"	"2018"	"48 years"	"48"	115	38545	298.4
	"2018"	"2018"	"49 years"	"49"	118	36793	320.7
	"2018"	"2018"	"50 years"	"50"	130	35654	364.6
	"2018"	"2018"	"51 years"	"51"	145	36408	398.3
	"2018"	"2018"	"52 years"	"52"	178	36940	481.9
	"2018"	"2018"	"53 years"	"53"	193	39342	490.6
	"2018"	"2018"	"54 years"	"54"	205	40720	503.4
	"2018"	"2018"	"55 years"	"55"	243	41467	586.0
	"2018"	"2018"	"56 years"	"56"	255	42426	601.0
	"2018"	"2018"	"57 years"	"57"	306	43593	701.9
	"2018"	"2018"	"58 years"	"58"	327	44060	742.2
	"2018"	"2018"	"59 years"	"59"	334	42361	788.5
	"2018"	"2018"	"60 years"	"60"	340	42256	804.6
	"2018"	"2018"	"61 years"	"61"	383	41809	916.1
	"2018"	"2018"	"62 years"	"62"	378	40472	934.0
	"2018"	"2018"	"63 years"	"63"	427	40448	1055.7
	"2018"	"2018"	"64 years"	"64"	469	38645	1213.6
	"2018"	"2018"	"65 years"	"65"	464	37177	1248.1
	"2018"	"2018"	"66 years"	"66"	517	36334	1422.9
	"2018"	"2018"	"67 years"	"67"	560	34725	1612.7
	"2018"	"2018"	"68 years"	"68"	454	32988	1376.3
	"2018"	"2018"	"69 years"	"69"	593	31469	1884.4
	"2018"	"2018"	"70 years"	"70"	549	30330	1810.1
	"2018"	"2018"	"71 years"	"71"	648	31496	2057.4
	"2018"	"2018"	"72 years"	"72"	507	22596	2243.8
	"2018"	"2018"	"73 years"	"73"	556	22072	2519.0
	"2018"	"2018"	"74 years"	"74"	573	21686	2642.3
	"2018"	"2018"	"75 years"	"75"	633	22100	2864.3
	"2018"	"2018"	"76 years"	"76"	655	19281	3397.1
	"2018"	"2018"	"77 years"	"77"	669	18071	3702.1
	"2018"	"2018"	"78 years"	"78"	672	17054	3940.4
	"2018"	"2018"	"79 years"	"79"	694	16181	4289.0
	"2018"	"2018"	"80 years"	"80"	742	15456	4800.7
	"2018"	"2018"	"81 years"	"81"	798	14197	5620.9
